"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"15","1992","17-29","weiblich","","","",""
"15","1992","30-45","männlich","","","",""
"15","1992","30-45","weiblich","","","",""
"15","1992","46-65","männlich","","","",""
"15","1992","46-65","weiblich","","","",""
"15","1992","66","männlich","","","",""
"15","1992","66","weiblich","","","",""
"16","1992","17-29","männlich","","","",""
"16","1992","17-29","weiblich","","","",""
"16","1992","30-45","männlich","","","",""
"16","1992","30-45","weiblich","","","",""
"16","1992","46-65","männlich","","","",""
"16","1992","46-65","weiblich","","","",""
"16","1992","66","männlich","","","",""
"16","1992","66","weiblich","","","",""
"17","1992","17-29","männlich","","","",""
"17","1992","17-29","weiblich","","","",""
"17","1992","30-45","männlich","","","",""
"17","1992","30-45","weiblich","","","",""
"17","1992","46-65","männlich","","","",""
"17","1992","46-65","weiblich","","","",""
"17","1992","66","männlich","","","",""
"17","1992","66","weiblich","","","",""
"18","1992","17-29","männlich","","","",""
"18","1992","17-29","weiblich","","","",""
"18","1992","30-45","männlich","","","",""
"18","1992","30-45","weiblich","","","",""
"18","1992","46-65","männlich","","","",""
"18","1992","46-65","weiblich","","","",""
"18","1992","66","männlich","","","",""
"18","1992","66","weiblich","","","",""
"19","1992","17-29","männlich","","","",""
"19","1992","17-29","weiblich","","","",""
"19","1992","30-45","männlich","","","",""
"19","1992","30-45","weiblich","","","",""
"19","1992","46-65","männlich","","","",""
"19","1992","46-65","weiblich","","","",""
"19","1992","66","männlich","","","",""
"19","1992","66","weiblich","","","",""
"20","1992","17-29","männlich","","","",""
"20","1992","17-29","weiblich","","","",""
"20","1992","30-45","männlich","","","",""
"20","1992","30-45","weiblich","","","",""
"20","1992","46-65","männlich","","","",""
"20","1992","46-65","weiblich","","","",""
"20","1992","66","männlich","","","",""
"20","1992","66","weiblich","","","",""
"21","1992","17-29","männlich","","","",""
"21","1992","17-29","weiblich","","","",""
"21","1992","30-45","männlich","","","",""
"21","1992","30-45","weiblich","1","","",""
"21","1992","46-65","männlich","1","","",""
"21","1992","46-65","weiblich","1","","",""
"21","1992","66","männlich","","","",""
"21","1992","66","weiblich","","","",""
"22","1992","17-29","männlich","","","",""
"22","1992","17-29","weiblich","","","",""
"22","1992","30-45","männlich","","","",""
"22","1992","30-45","weiblich","","","",""
"22","1992","46-65","männlich","","","",""
"22","1992","46-65","weiblich","","","",""
"22","1992","66","männlich","","","",""
"22","1992","66","weiblich","","","",""
"23","1992","17-29","männlich","","","",""
"23","1992","17-29","weiblich","","","",""
"23","1992","30-45","männlich","","","",""
"23","1992","30-45","weiblich","","","",""
"23","1992","46-65","männlich","","","",""
"23","1992","46-65","weiblich","","","",""
"23","1992","66","männlich","","","",""
"23","1992","66","weiblich","","","",""
"24","1992","17-29","männlich","","","",""
"24","1992","17-29","weiblich","","","",""
"24","1992","30-45","männlich","","","",""
"24","1992","30-45","weiblich","","","",""
"24","1992","46-65","männlich","","","",""
"24","1992","46-65","weiblich","","","",""
"24","1992","66","männlich","","","",""
"24","1992","66","weiblich","","","",""
"25","1992","17-29","männlich","","","",""
"25","1992","17-29","weiblich","","","",""
"25","1992","30-45","männlich","","","",""
"25","1992","30-45","weiblich","","","",""
"25","1992","46-65","männlich","","","",""
"25","1992","46-65","weiblich","","","",""
"25","1992","66","männlich","","","",""
"25","1992","66","weiblich","","","",""
"26","1992","17-29","männlich","","","",""
"26","1992","17-29","weiblich","","","",""
"26","1992","30-45","männlich","","","",""
"26","1992","30-45","weiblich","","","",""
"26","1992","46-65","männlich","","","",""
"26","1992","46-65","weiblich","","","",""
"26","1992","66","männlich","","","",""
"26","1992","66","weiblich","","","",""
"27","1992","17-29","männlich","","","",""
"27","1992","17-29","weiblich","","","",""
"27","1992","30-45","männlich","","","",""
"27","1992","30-45","weiblich","","","",""
"27","1992","46-65","männlich","","","",""
"27","1992","46-65","weiblich","","","",""
"27","1992","66","männlich","","","",""
"27","1992","66","weiblich","","","",""
"28","1992","17-29","männlich","","","",""
"28","1992","17-29","weiblich","","","",""
"28","1992","30-45","männlich","","","",""
"28","1992","30-45","weiblich","","","",""
"28","1992","46-65","männlich","","","",""
"28","1992","46-65","weiblich","","","",""
"28","1992","66","männlich","","","",""
"28","1992","66","weiblich","","","",""
"30","1992","17-29","männlich","","","",""
"30","1992","17-29","weiblich","","","",""
"30","1992","30-45","männlich","","","",""
"30","1992","30-45","weiblich","","","",""
"30","1992","46-65","männlich","","","",""
"30","1992","46-65","weiblich","1","","",""
"30","1992","66","männlich","","","",""
"30","1992","66","weiblich","","","",""
"31","1992","17-29","männlich","","","",""
"31","1992","17-29","weiblich","","","",""
"31","1992","30-45","männlich","","","",""
"31","1992","30-45","weiblich","","","",""
"31","1992","46-65","männlich","","","",""
"31","1992","46-65","weiblich","","","",""
"31","1992","66","männlich","","","",""
"31","1992","66","weiblich","","","",""
"32","1992","17-29","männlich","","","",""
"32","1992","17-29","weiblich","","","",""
"32","1992","30-45","männlich","","","",""
"32","1992","30-45","weiblich","","","",""
"32","1992","46-65","männlich","","","",""
"32","1992","46-65","weiblich","","","",""
"32","1992","66","männlich","","","",""
"32","1992","66","weiblich","","","",""
"35","1992","17-29","männlich","","","",""
"35","1992","17-29","weiblich","","","",""
"35","1992","30-45","männlich","","","",""
"35","1992","30-45","weiblich","","","",""
"35","1992","46-65","männlich","","","",""
"35","1992","46-65","weiblich","","","",""
"35","1992","66","männlich","","","",""
"35","1992","66","weiblich","","","",""
"36","1992","17-29","männlich","","","",""
"36","1992","17-29","weiblich","","","",""
"36","1992","30-45","männlich","","","",""
"36","1992","30-45","weiblich","","","",""
"36","1992","46-65","männlich","","","",""
"36","1992","46-65","weiblich","","","",""
"36","1992","66","männlich","","","",""
"36","1992","66","weiblich","","","",""
"40","1992","17-29","männlich","","","",""
"40","1992","17-29","weiblich","","","",""
"40","1992","30-45","männlich","","","",""
"40","1992","30-45","weiblich","","","",""
"40","1992","46-65","männlich","","","",""
"40","1992","46-65","weiblich","","","",""
"40","1992","66","männlich","","","",""
"40","1992","66","weiblich","","","",""
"42","1992","17-29","männlich","","","",""
"42","1992","17-29","weiblich","","","",""
"42","1992","30-45","männlich","","","",""
"42","1992","30-45","weiblich","","","",""
"42","1992","46-65","männlich","","","",""
"42","1992","46-65","weiblich","","","",""
"42","1992","66","männlich","","","",""
"42","1992","66","weiblich","","","",""
"45","1992","17-29","männlich","","","",""
"45","1992","17-29","weiblich","","","",""
"45","1992","30-45","männlich","","","",""
"45","1992","30-45","weiblich","","","",""
"45","1992","46-65","männlich","","","",""
"45","1992","46-65","weiblich","","","",""
"45","1992","66","männlich","","","",""
"45","1992","66","weiblich","","","",""
"48","1992","17-29","männlich","","","",""
"48","1992","17-29","weiblich","","","",""
"48","1992","30-45","männlich","","","",""
"48","1992","30-45","weiblich","","","",""
"48","1992","46-65","männlich","","","",""
"48","1992","46-65","weiblich","","","",""
"48","1992","66","männlich","","","",""
"48","1992","66","weiblich","","","",""
"50","1992","17-29","männlich","","","",""
"50","1992","17-29","weiblich","","","",""
"50","1992","30-45","männlich","","","",""
"50","1992","30-45","weiblich","","","",""
"50","1992","46-65","männlich","","","",""
"50","1992","46-65","weiblich","","","",""
"50","1992","66","männlich","","","",""
"50","1992","66","weiblich","","","",""
"51","1992","17-29","männlich","","","",""
"51","1992","17-29","weiblich","","","",""
"51","1992","30-45","männlich","","","",""
"51","1992","30-45","weiblich","","","",""
"51","1992","46-65","männlich","","","",""
"51","1992","46-65","weiblich","","","",""
"51","1992","66","männlich","","","",""
"51","1992","66","weiblich","","","",""
"64","1992","17-29","männlich","","","",""
"64","1992","17-29","weiblich","","","",""
"64","1992","30-45","männlich","","","",""
"64","1992","30-45","weiblich","","","",""
"64","1992","46-65","männlich","","","",""
"64","1992","46-65","weiblich","","","",""
"64","1992","66","männlich","","","",""
"64","1992","66","weiblich","","","",""
"65","1992","17-29","männlich","","","",""
"65","1992","17-29","weiblich","","","",""
"65","1992","30-45","männlich","","","",""
"65","1992","30-45","weiblich","1","","",""
"65","1992","46-65","männlich","","","",""
"65","1992","46-65","weiblich","","","",""
"65","1992","66","männlich","","","",""
"65","1992","66","weiblich","","","",""
"90","1992","17-29","männlich","","","",""
"90","1992","17-29","weiblich","","","",""
"90","1992","30-45","männlich","","","",""
"90","1992","30-45","weiblich","","","",""
"90","1992","46-65","männlich","","","",""
"90","1992","46-65","weiblich","","","",""
"90","1992","66","männlich","","","",""
"90","1992","66","weiblich","","","",""
"98","1992","17-29","männlich","","","",""
"98","1992","17-29","weiblich","","","",""
"98","1992","30-45","männlich","","","",""
"98","1992","30-45","weiblich","","","",""
"98","1992","46-65","männlich","","","",""
"98","1992","46-65","weiblich","","","",""
"98","1992","66","männlich","","","",""
"98","1992","66","weiblich","","","",""
"100","1992","17-29","männlich","","","",""
"100","1992","17-29","weiblich","","","",""
"100","1992","30-45","männlich","","","",""
"100","1992","30-45","weiblich","","","",""
"100","1992","46-65","männlich","","","",""
"100","1992","46-65","weiblich","","","",""
"100","1992","66","männlich","","","",""
"100","1992","66","weiblich","","","",""
"0","1993","17-29","männlich","","","",""
"0","1993","17-29","weiblich","","","",""
"0","1993","30-45","männlich","","","",""
"0","1993","30-45","weiblich","","","",""
"0","1993","46-65","männlich","","","",""
"0","1993","46-65","weiblich","","","",""
"0","1993","66","männlich","","","",""
"0","1993","66","weiblich","","","",""
"1","1993","17-29","männlich","","","",""
"1","1993","17-29","weiblich","","","",""
"1","1993","30-45","männlich","","","",""
"1","1993","30-45","weiblich","","","",""
"1","1993","46-65","männlich","","","",""
"1","1993","46-65","weiblich","","","",""
"1","1993","66","männlich","","","",""
"1","1993","66","weiblich","","","",""
"2","1993","17-29","männlich","","","",""
"2","1993","17-29","weiblich","","","",""
"2","1993","30-45","männlich","","","",""
"2","1993","30-45","weiblich","","","",""
"2","1993","46-65","männlich","","","",""
"2","1993","46-65","weiblich","","","",""
"2","1993","66","männlich","","","",""
"2","1993","66","weiblich","","","",""
"3","1993","17-29","männlich","","","",""
"3","1993","17-29","weiblich","","","",""
"3","1993","30-45","männlich","","","",""
"3","1993","30-45","weiblich","","","",""
"3","1993","46-65","männlich","","","",""
"3","1993","46-65","weiblich","","","",""
"3","1993","66","männlich","","","",""
"3","1993","66","weiblich","","","",""
"4","1993","17-29","männlich","","","",""
"4","1993","17-29","weiblich","","","",""
"4","1993","30-45","männlich","","","",""
"4","1993","30-45","weiblich","","","",""
"4","1993","46-65","männlich","","","",""
"4","1993","46-65","weiblich","","","",""
"4","1993","66","männlich","","","",""
"4","1993","66","weiblich","","","",""
"5","1993","17-29","männlich","","","",""
"5","1993","17-29","weiblich","","","",""
"5","1993","30-45","männlich","","","",""
"5","1993","30-45","weiblich","","","",""
"5","1993","46-65","männlich","","","",""
"5","1993","46-65","weiblich","","","",""
"5","1993","66","männlich","","","",""
"5","1993","66","weiblich","","","",""
"6","1993","17-29","männlich","","","",""
"6","1993","17-29","weiblich","","","",""
"6","1993","30-45","männlich","","","",""
"6","1993","30-45","weiblich","","","",""
"6","1993","46-65","männlich","","","",""
"6","1993","46-65","weiblich","","","",""
"6","1993","66","männlich","","","",""
"6","1993","66","weiblich","","","",""
"7","1993","17-29","männlich","","","",""
"7","1993","17-29","weiblich","","","",""
"7","1993","30-45","männlich","","","",""
"7","1993","30-45","weiblich","","","",""
"7","1993","46-65","männlich","","","",""
"7","1993","46-65","weiblich","","","",""
"7","1993","66","männlich","","","",""
"7","1993","66","weiblich","","","",""
"8","1993","17-29","männlich","","","",""
"8","1993","17-29","weiblich","","","",""
"8","1993","30-45","männlich","","","",""
"8","1993","30-45","weiblich","","","",""
"8","1993","46-65","männlich","","","",""
"8","1993","46-65","weiblich","","","",""
"8","1993","66","männlich","","","",""
"8","1993","66","weiblich","","","",""
"9","1993","17-29","männlich","","","",""
"9","1993","17-29","weiblich","","","",""
"9","1993","30-45","männlich","","","",""
"9","1993","30-45","weiblich","","","",""
"9","1993","46-65","männlich","","","",""
"9","1993","46-65","weiblich","","","",""
"9","1993","66","männlich","","","",""
"9","1993","66","weiblich","","","",""
"10","1993","17-29","männlich","","","",""
"10","1993","17-29","weiblich","","","",""
"10","1993","30-45","männlich","","","",""
"10","1993","30-45","weiblich","","","",""
"10","1993","46-65","männlich","","","",""
"10","1993","46-65","weiblich","","","",""
