"ple0055","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"0","2006","Ostdeutschland","maennlich","","","",""
"0","2006","Ostdeutschland","weiblich","","","",""
"1","2006","Westdeutschland","maennlich","594","0.736429652049229","0.706126766552598","0.76673253754586"
"1","2006","Westdeutschland","weiblich","821","0.789967788905224","0.765330036569351","0.814605541241098"
"1","2006","Ostdeutschland","maennlich","183","0.650782024902214","0.594023707161512","0.707540342642915"
"1","2006","Ostdeutschland","weiblich","287","0.74420200871759","0.700159565838694","0.788244451596486"
"2","2006","Westdeutschland","maennlich","159","0.183280588596237","0.156669370717629","0.209891806474845"
"2","2006","Westdeutschland","weiblich","164","0.152698706752813","0.130942155428009","0.174455258077617"
"2","2006","Ostdeutschland","maennlich","50","0.186370429688097","0.140008093604286","0.232732765771907"
"2","2006","Ostdeutschland","weiblich","64","0.181385843169048","0.142488607744129","0.220283078593967"
"3","2006","Westdeutschland","maennlich","36","0.051326592230496","0.0361491127183183","0.0665040717426737"
"3","2006","Westdeutschland","weiblich","43","0.0363662460133423","0.0250433197363906","0.047689172290294"
"3","2006","Ostdeutschland","maennlich","25","","",""
"3","2006","Ostdeutschland","weiblich","15","","",""
"4","2006","Westdeutschland","maennlich","17","","",""
"4","2006","Westdeutschland","weiblich","14","","",""
"4","2006","Ostdeutschland","maennlich","3","","",""
"4","2006","Ostdeutschland","weiblich","2","","",""
"5","2006","Westdeutschland","maennlich","3","","",""
"5","2006","Westdeutschland","weiblich","2","","",""
"5","2006","Ostdeutschland","maennlich","2","","",""
"5","2006","Ostdeutschland","weiblich","5","","",""
"6","2006","Westdeutschland","maennlich","1","","",""
"6","2006","Westdeutschland","weiblich","","","",""
"6","2006","Ostdeutschland","maennlich","1","","",""
"6","2006","Ostdeutschland","weiblich","2","","",""
"7","2006","Westdeutschland","maennlich","1","","",""
"7","2006","Westdeutschland","weiblich","4","","",""
"7","2006","Ostdeutschland","maennlich","3","","",""
"7","2006","Ostdeutschland","weiblich","","","",""
"8","2006","Westdeutschland","maennlich","","","",""
"8","2006","Westdeutschland","weiblich","","","",""
"8","2006","Ostdeutschland","maennlich","","","",""
"8","2006","Ostdeutschland","weiblich","","","",""
"9","2006","Westdeutschland","maennlich","","","",""
"9","2006","Westdeutschland","weiblich","","","",""
"9","2006","Ostdeutschland","maennlich","","","",""
"9","2006","Ostdeutschland","weiblich","","","",""
"10","2006","Westdeutschland","maennlich","","","",""
"10","2006","Westdeutschland","weiblich","","","",""
"10","2006","Ostdeutschland","maennlich","","","",""
"10","2006","Ostdeutschland","weiblich","","","",""
"11","2006","Westdeutschland","maennlich","","","",""
"11","2006","Westdeutschland","weiblich","1","","",""
"11","2006","Ostdeutschland","maennlich","","","",""
"11","2006","Ostdeutschland","weiblich","","","",""
"12","2006","Westdeutschland","maennlich","1","","",""
"12","2006","Westdeutschland","weiblich","","","",""
"12","2006","Ostdeutschland","maennlich","1","","",""
"12","2006","Ostdeutschland","weiblich","1","","",""
"13","2006","Westdeutschland","maennlich","","","",""
"13","2006","Westdeutschland","weiblich","","","",""
"13","2006","Ostdeutschland","maennlich","","","",""
"13","2006","Ostdeutschland","weiblich","","","",""
"14","2006","Westdeutschland","maennlich","","","",""
"14","2006","Westdeutschland","weiblich","","","",""
"14","2006","Ostdeutschland","maennlich","","","",""
"14","2006","Ostdeutschland","weiblich","","","",""
"15","2006","Westdeutschland","maennlich","","","",""
"15","2006","Westdeutschland","weiblich","","","",""
"15","2006","Ostdeutschland","maennlich","2","","",""
"15","2006","Ostdeutschland","weiblich","","","",""
"16","2006","Westdeutschland","maennlich","","","",""
"16","2006","Westdeutschland","weiblich","","","",""
"16","2006","Ostdeutschland","maennlich","","","",""
"16","2006","Ostdeutschland","weiblich","","","",""
"17","2006","Westdeutschland","maennlich","","","",""
"17","2006","Westdeutschland","weiblich","","","",""
"17","2006","Ostdeutschland","maennlich","","","",""
"17","2006","Ostdeutschland","weiblich","","","",""
"18","2006","Westdeutschland","maennlich","","","",""
"18","2006","Westdeutschland","weiblich","","","",""
"18","2006","Ostdeutschland","maennlich","","","",""
"18","2006","Ostdeutschland","weiblich","","","",""
"19","2006","Westdeutschland","maennlich","","","",""
"19","2006","Westdeutschland","weiblich","1","","",""
"19","2006","Ostdeutschland","maennlich","","","",""
"19","2006","Ostdeutschland","weiblich","","","",""
"20","2006","Westdeutschland","maennlich","","","",""
"20","2006","Westdeutschland","weiblich","","","",""
"20","2006","Ostdeutschland","maennlich","","","",""
"20","2006","Ostdeutschland","weiblich","1","","",""
"21","2006","Westdeutschland","maennlich","","","",""
"21","2006","Westdeutschland","weiblich","","","",""
"21","2006","Ostdeutschland","maennlich","","","",""
"21","2006","Ostdeutschland","weiblich","","","",""
"22","2006","Westdeutschland","maennlich","","","",""
"22","2006","Westdeutschland","weiblich","","","",""
"22","2006","Ostdeutschland","maennlich","","","",""
"22","2006","Ostdeutschland","weiblich","","","",""
"23","2006","Westdeutschland","maennlich","","","",""
"23","2006","Westdeutschland","weiblich","","","",""
"23","2006","Ostdeutschland","maennlich","","","",""
"23","2006","Ostdeutschland","weiblich","","","",""
"24","2006","Westdeutschland","maennlich","","","",""
"24","2006","Westdeutschland","weiblich","","","",""
"24","2006","Ostdeutschland","maennlich","","","",""
"24","2006","Ostdeutschland","weiblich","","","",""
"25","2006","Westdeutschland","maennlich","","","",""
"25","2006","Westdeutschland","weiblich","","","",""
"25","2006","Ostdeutschland","maennlich","","","",""
"25","2006","Ostdeutschland","weiblich","","","",""
"26","2006","Westdeutschland","maennlich","","","",""
"26","2006","Westdeutschland","weiblich","","","",""
"26","2006","Ostdeutschland","maennlich","","","",""
"26","2006","Ostdeutschland","weiblich","","","",""
"27","2006","Westdeutschland","maennlich","","","",""
"27","2006","Westdeutschland","weiblich","","","",""
"27","2006","Ostdeutschland","maennlich","","","",""
"27","2006","Ostdeutschland","weiblich","","","",""
"28","2006","Westdeutschland","maennlich","","","",""
"28","2006","Westdeutschland","weiblich","","","",""
"28","2006","Ostdeutschland","maennlich","","","",""
"28","2006","Ostdeutschland","weiblich","","","",""
"30","2006","Westdeutschland","maennlich","","","",""
"30","2006","Westdeutschland","weiblich","","","",""
"30","2006","Ostdeutschland","maennlich","1","","",""
"30","2006","Ostdeutschland","weiblich","","","",""
"31","2006","Westdeutschland","maennlich","","","",""
"31","2006","Westdeutschland","weiblich","","","",""
"31","2006","Ostdeutschland","maennlich","","","",""
"31","2006","Ostdeutschland","weiblich","","","",""
"32","2006","Westdeutschland","maennlich","","","",""
"32","2006","Westdeutschland","weiblich","","","",""
"32","2006","Ostdeutschland","maennlich","","","",""
"32","2006","Ostdeutschland","weiblich","","","",""
"35","2006","Westdeutschland","maennlich","","","",""
"35","2006","Westdeutschland","weiblich","","","",""
"35","2006","Ostdeutschland","maennlich","","","",""
"35","2006","Ostdeutschland","weiblich","","","",""
"36","2006","Westdeutschland","maennlich","","","",""
"36","2006","Westdeutschland","weiblich","","","",""
"36","2006","Ostdeutschland","maennlich","","","",""
"36","2006","Ostdeutschland","weiblich","","","",""
"40","2006","Westdeutschland","maennlich","","","",""
"40","2006","Westdeutschland","weiblich","","","",""
"40","2006","Ostdeutschland","maennlich","","","",""
"40","2006","Ostdeutschland","weiblich","","","",""
"42","2006","Westdeutschland","maennlich","","","",""
"42","2006","Westdeutschland","weiblich","","","",""
"42","2006","Ostdeutschland","maennlich","","","",""
"42","2006","Ostdeutschland","weiblich","","","",""
"45","2006","Westdeutschland","maennlich","","","",""
"45","2006","Westdeutschland","weiblich","","","",""
"45","2006","Ostdeutschland","maennlich","","","",""
"45","2006","Ostdeutschland","weiblich","","","",""
"48","2006","Westdeutschland","maennlich","","","",""
"48","2006","Westdeutschland","weiblich","","","",""
"48","2006","Ostdeutschland","maennlich","","","",""
"48","2006","Ostdeutschland","weiblich","","","",""
"50","2006","Westdeutschland","maennlich","","","",""
"50","2006","Westdeutschland","weiblich","","","",""
"50","2006","Ostdeutschland","maennlich","","","",""
"50","2006","Ostdeutschland","weiblich","","","",""
"51","2006","Westdeutschland","maennlich","","","",""
"51","2006","Westdeutschland","weiblich","","","",""
"51","2006","Ostdeutschland","maennlich","","","",""
"51","2006","Ostdeutschland","weiblich","","","",""
"64","2006","Westdeutschland","maennlich","","","",""
"64","2006","Westdeutschland","weiblich","","","",""
"64","2006","Ostdeutschland","maennlich","","","",""
"64","2006","Ostdeutschland","weiblich","","","",""
"65","2006","Westdeutschland","maennlich","","","",""
"65","2006","Westdeutschland","weiblich","","","",""
"65","2006","Ostdeutschland","maennlich","","","",""
"65","2006","Ostdeutschland","weiblich","","","",""
"90","2006","Westdeutschland","maennlich","","","",""
"90","2006","Westdeutschland","weiblich","","","",""
"90","2006","Ostdeutschland","maennlich","","","",""
"90","2006","Ostdeutschland","weiblich","","","",""
"98","2006","Westdeutschland","maennlich","","","",""
"98","2006","Westdeutschland","weiblich","","","",""
"98","2006","Ostdeutschland","maennlich","","","",""
"98","2006","Ostdeutschland","weiblich","","","",""
"100","2006","Westdeutschland","maennlich","","","",""
"100","2006","Westdeutschland","weiblich","","","",""
"100","2006","Ostdeutschland","maennlich","","","",""
"100","2006","Ostdeutschland","weiblich","","","",""
"0","2007","Westdeutschland","maennlich","","","",""
"0","2007","Westdeutschland","weiblich","","","",""
"0","2007","Ostdeutschland","maennlich","","","",""
"0","2007","Ostdeutschland","weiblich","","","",""
"1","2007","Westdeutschland","maennlich","550","0.67181791587024","0.638802193292842","0.704833638447637"
"1","2007","Westdeutschland","weiblich","765","0.762664277223346","0.736399961947929","0.788928592498762"
"1","2007","Ostdeutschland","maennlich","208","0.732514161292472","0.680942243343771","0.784086079241173"
"1","2007","Ostdeutschland","weiblich","254","0.746072251288997","0.699601610024138","0.792542892553855"
"2","2007","Westdeutschland","maennlich","153","0.223321983456727","0.194038426590813","0.252605540322641"
"2","2007","Westdeutschland","weiblich","164","0.15511095929049","0.132762946808936","0.177458971772043"
"2","2007","Ostdeutschland","maennlich","52","0.213342173095243","0.16561275225917","0.261071593931316"
"2","2007","Ostdeutschland","weiblich","60","0.192970049590659","0.15083699742302","0.235103101758298"
"3","2007","Westdeutschland","maennlich","47","0.0584744280261391","0.0419762254132994","0.0749726306389788"
"3","2007","Westdeutschland","weiblich","52","0.0562717862301755","0.0420456604231887","0.0704979120371624"
"3","2007","Ostdeutschland","maennlich","13","","",""
"3","2007","Ostdeutschland","weiblich","13","","",""
"4","2007","Westdeutschland","maennlich","13","","",""
"4","2007","Westdeutschland","weiblich","19","","",""
"4","2007","Ostdeutschland","maennlich","2","","",""
"4","2007","Ostdeutschland","weiblich","4","","",""
"5","2007","Westdeutschland","maennlich","7","","",""
"5","2007","Westdeutschland","weiblich","3","","",""
"5","2007","Ostdeutschland","maennlich","5","","",""
"5","2007","Ostdeutschland","weiblich","3","","",""
"6","2007","Westdeutschland","maennlich","1","","",""
"6","2007","Westdeutschland","weiblich","1","","",""
"6","2007","Ostdeutschland","maennlich","1","","",""
"6","2007","Ostdeutschland","weiblich","","","",""
"7","2007","Westdeutschland","maennlich","","","",""
"7","2007","Westdeutschland","weiblich","1","","",""
"7","2007","Ostdeutschland","maennlich","1","","",""
"7","2007","Ostdeutschland","weiblich","1","","",""
"8","2007","Westdeutschland","maennlich","","","",""
"8","2007","Westdeutschland","weiblich","","","",""
"8","2007","Ostdeutschland","maennlich","1","","",""
"8","2007","Ostdeutschland","weiblich","","","",""
"9","2007","Westdeutschland","maennlich","1","","",""
"9","2007","Westdeutschland","weiblich","","","",""
"9","2007","Ostdeutschland","maennlich","","","",""
"9","2007","Ostdeutschland","weiblich","1","","",""
"10","2007","Westdeutschland","maennlich","","","",""
"10","2007","Westdeutschland","weiblich","1","","",""
"10","2007","Ostdeutschland","maennlich","","","",""
"10","2007","Ostdeutschland","weiblich","","","",""
"11","2007","Westdeutschland","maennlich","","","",""
"11","2007","Westdeutschland","weiblich","1","","",""
"11","2007","Ostdeutschland","maennlich","","","",""
"11","2007","Ostdeutschland","weiblich","","","",""
"12","2007","Westdeutschland","maennlich","2","","",""
"12","2007","Westdeutschland","weiblich","","","",""
"12","2007","Ostdeutschland","maennlich","","","",""
"12","2007","Ostdeutschland","weiblich","1","","",""
"13","2007","Westdeutschland","maennlich","","","",""
"13","2007","Westdeutschland","weiblich","","","",""
"13","2007","Ostdeutschland","maennlich","","","",""
"13","2007","Ostdeutschland","weiblich","","","",""
"14","2007","Westdeutschland","maennlich","1","","",""
"14","2007","Westdeutschland","weiblich","","","",""
"14","2007","Ostdeutschland","maennlich","","","",""
"14","2007","Ostdeutschland","weiblich","","","",""
"15","2007","Westdeutschland","maennlich","","","",""
"15","2007","Westdeutschland","weiblich","","","",""
"15","2007","Ostdeutschland","maennlich","","","",""
"15","2007","Ostdeutschland","weiblich","","","",""
"16","2007","Westdeutschland","maennlich","1","","",""
"16","2007","Westdeutschland","weiblich","","","",""
"16","2007","Ostdeutschland","maennlich","","","",""
"16","2007","Ostdeutschland","weiblich","","","",""
"17","2007","Westdeutschland","maennlich","","","",""
"17","2007","Westdeutschland","weiblich","","","",""
"17","2007","Ostdeutschland","maennlich","","","",""
"17","2007","Ostdeutschland","weiblich","","","",""
"18","2007","Westdeutschland","maennlich","","","",""
"18","2007","Westdeutschland","weiblich","1","","",""
"18","2007","Ostdeutschland","maennlich","","","",""
"18","2007","Ostdeutschland","weiblich","","","",""
"19","2007","Westdeutschland","maennlich","","","",""
"19","2007","Westdeutschland","weiblich","","","",""
"19","2007","Ostdeutschland","maennlich","","","",""
"19","2007","Ostdeutschland","weiblich","","","",""
"20","2007","Westdeutschland","maennlich","","","",""
"20","2007","Westdeutschland","weiblich","","","",""
"20","2007","Ostdeutschland","maennlich","","","",""
