"ple0055","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"8","1995","Sachsen","Westdeutschland","","","",""
"8","1995","Sachsen","Ostdeutschland","","","",""
"8","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"8","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"8","1995","Thueringen","Westdeutschland","","","",""
"8","1995","Thueringen","Ostdeutschland","","","",""
"9","1995","Schleswig-Holstein","Westdeutschland","","","",""
"9","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"9","1995","Hamburg","Westdeutschland","","","",""
"9","1995","Hamburg","Ostdeutschland","","","",""
"9","1995","Niedersachsen","Westdeutschland","","","",""
"9","1995","Niedersachsen","Ostdeutschland","","","",""
"9","1995","Bremen","Westdeutschland","","","",""
"9","1995","Bremen","Ostdeutschland","","","",""
"9","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"9","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"9","1995","Hessen","Westdeutschland","","","",""
"9","1995","Hessen","Ostdeutschland","","","",""
"9","1995","Rheinland-Pfalz,Saarland","Westdeutschland","1","","",""
"9","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"9","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"9","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"9","1995","Bayern","Westdeutschland","","","",""
"9","1995","Bayern","Ostdeutschland","","","",""
"9","1995","Saarland","Westdeutschland","","","",""
"9","1995","Saarland","Ostdeutschland","","","",""
"9","1995","Berlin","Westdeutschland","","","",""
"9","1995","Berlin","Ostdeutschland","","","",""
"9","1995","Brandenburg","Westdeutschland","","","",""
"9","1995","Brandenburg","Ostdeutschland","","","",""
"9","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"9","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"9","1995","Sachsen","Westdeutschland","","","",""
"9","1995","Sachsen","Ostdeutschland","","","",""
"9","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"9","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"9","1995","Thueringen","Westdeutschland","","","",""
"9","1995","Thueringen","Ostdeutschland","","","",""
"10","1995","Schleswig-Holstein","Westdeutschland","","","",""
"10","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"10","1995","Hamburg","Westdeutschland","","","",""
"10","1995","Hamburg","Ostdeutschland","","","",""
"10","1995","Niedersachsen","Westdeutschland","","","",""
"10","1995","Niedersachsen","Ostdeutschland","","","",""
"10","1995","Bremen","Westdeutschland","","","",""
"10","1995","Bremen","Ostdeutschland","","","",""
"10","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"10","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"10","1995","Hessen","Westdeutschland","","","",""
"10","1995","Hessen","Ostdeutschland","","","",""
"10","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"10","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"10","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"10","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"10","1995","Bayern","Westdeutschland","","","",""
"10","1995","Bayern","Ostdeutschland","","","",""
"10","1995","Saarland","Westdeutschland","","","",""
"10","1995","Saarland","Ostdeutschland","","","",""
"10","1995","Berlin","Westdeutschland","","","",""
"10","1995","Berlin","Ostdeutschland","","","",""
"10","1995","Brandenburg","Westdeutschland","","","",""
"10","1995","Brandenburg","Ostdeutschland","","","",""
"10","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"10","1995","Mecklenburg-Vorpommern","Ostdeutschland","2","","",""
"10","1995","Sachsen","Westdeutschland","","","",""
"10","1995","Sachsen","Ostdeutschland","","","",""
"10","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"10","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"10","1995","Thueringen","Westdeutschland","","","",""
"10","1995","Thueringen","Ostdeutschland","","","",""
"11","1995","Schleswig-Holstein","Westdeutschland","","","",""
"11","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"11","1995","Hamburg","Westdeutschland","","","",""
"11","1995","Hamburg","Ostdeutschland","","","",""
"11","1995","Niedersachsen","Westdeutschland","1","","",""
"11","1995","Niedersachsen","Ostdeutschland","","","",""
"11","1995","Bremen","Westdeutschland","","","",""
"11","1995","Bremen","Ostdeutschland","","","",""
"11","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"11","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"11","1995","Hessen","Westdeutschland","1","","",""
"11","1995","Hessen","Ostdeutschland","","","",""
"11","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"11","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"11","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"11","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"11","1995","Bayern","Westdeutschland","1","","",""
"11","1995","Bayern","Ostdeutschland","","","",""
"11","1995","Saarland","Westdeutschland","","","",""
"11","1995","Saarland","Ostdeutschland","","","",""
"11","1995","Berlin","Westdeutschland","","","",""
"11","1995","Berlin","Ostdeutschland","","","",""
"11","1995","Brandenburg","Westdeutschland","","","",""
"11","1995","Brandenburg","Ostdeutschland","","","",""
"11","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"11","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"11","1995","Sachsen","Westdeutschland","","","",""
"11","1995","Sachsen","Ostdeutschland","","","",""
"11","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"11","1995","Sachsen-Anhalt","Ostdeutschland","1","","",""
"11","1995","Thueringen","Westdeutschland","","","",""
"11","1995","Thueringen","Ostdeutschland","1","","",""
"12","1995","Schleswig-Holstein","Westdeutschland","","","",""
"12","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"12","1995","Hamburg","Westdeutschland","","","",""
"12","1995","Hamburg","Ostdeutschland","","","",""
"12","1995","Niedersachsen","Westdeutschland","","","",""
"12","1995","Niedersachsen","Ostdeutschland","","","",""
"12","1995","Bremen","Westdeutschland","","","",""
"12","1995","Bremen","Ostdeutschland","","","",""
"12","1995","Nordrhein-Westfalen","Westdeutschland","2","","",""
"12","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"12","1995","Hessen","Westdeutschland","","","",""
"12","1995","Hessen","Ostdeutschland","","","",""
"12","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"12","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"12","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"12","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"12","1995","Bayern","Westdeutschland","","","",""
"12","1995","Bayern","Ostdeutschland","","","",""
"12","1995","Saarland","Westdeutschland","","","",""
"12","1995","Saarland","Ostdeutschland","","","",""
"12","1995","Berlin","Westdeutschland","","","",""
"12","1995","Berlin","Ostdeutschland","","","",""
"12","1995","Brandenburg","Westdeutschland","","","",""
"12","1995","Brandenburg","Ostdeutschland","","","",""
"12","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"12","1995","Mecklenburg-Vorpommern","Ostdeutschland","1","","",""
"12","1995","Sachsen","Westdeutschland","","","",""
"12","1995","Sachsen","Ostdeutschland","","","",""
"12","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"12","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"12","1995","Thueringen","Westdeutschland","","","",""
"12","1995","Thueringen","Ostdeutschland","","","",""
"13","1995","Schleswig-Holstein","Westdeutschland","","","",""
"13","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"13","1995","Hamburg","Westdeutschland","","","",""
"13","1995","Hamburg","Ostdeutschland","","","",""
"13","1995","Niedersachsen","Westdeutschland","","","",""
"13","1995","Niedersachsen","Ostdeutschland","","","",""
"13","1995","Bremen","Westdeutschland","","","",""
"13","1995","Bremen","Ostdeutschland","","","",""
"13","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"13","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"13","1995","Hessen","Westdeutschland","","","",""
"13","1995","Hessen","Ostdeutschland","","","",""
"13","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"13","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"13","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"13","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"13","1995","Bayern","Westdeutschland","","","",""
"13","1995","Bayern","Ostdeutschland","","","",""
"13","1995","Saarland","Westdeutschland","","","",""
"13","1995","Saarland","Ostdeutschland","","","",""
"13","1995","Berlin","Westdeutschland","","","",""
"13","1995","Berlin","Ostdeutschland","","","",""
"13","1995","Brandenburg","Westdeutschland","","","",""
"13","1995","Brandenburg","Ostdeutschland","","","",""
"13","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"13","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"13","1995","Sachsen","Westdeutschland","","","",""
"13","1995","Sachsen","Ostdeutschland","","","",""
"13","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"13","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"13","1995","Thueringen","Westdeutschland","","","",""
"13","1995","Thueringen","Ostdeutschland","","","",""
"14","1995","Schleswig-Holstein","Westdeutschland","","","",""
"14","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"14","1995","Hamburg","Westdeutschland","","","",""
"14","1995","Hamburg","Ostdeutschland","","","",""
"14","1995","Niedersachsen","Westdeutschland","","","",""
"14","1995","Niedersachsen","Ostdeutschland","","","",""
"14","1995","Bremen","Westdeutschland","","","",""
"14","1995","Bremen","Ostdeutschland","","","",""
"14","1995","Nordrhein-Westfalen","Westdeutschland","1","","",""
"14","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"14","1995","Hessen","Westdeutschland","","","",""
"14","1995","Hessen","Ostdeutschland","","","",""
"14","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"14","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"14","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"14","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"14","1995","Bayern","Westdeutschland","","","",""
"14","1995","Bayern","Ostdeutschland","","","",""
"14","1995","Saarland","Westdeutschland","","","",""
"14","1995","Saarland","Ostdeutschland","","","",""
"14","1995","Berlin","Westdeutschland","","","",""
"14","1995","Berlin","Ostdeutschland","","","",""
"14","1995","Brandenburg","Westdeutschland","","","",""
"14","1995","Brandenburg","Ostdeutschland","","","",""
"14","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"14","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"14","1995","Sachsen","Westdeutschland","","","",""
"14","1995","Sachsen","Ostdeutschland","","","",""
"14","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"14","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"14","1995","Thueringen","Westdeutschland","","","",""
"14","1995","Thueringen","Ostdeutschland","","","",""
"15","1995","Schleswig-Holstein","Westdeutschland","","","",""
"15","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"15","1995","Hamburg","Westdeutschland","","","",""
"15","1995","Hamburg","Ostdeutschland","","","",""
"15","1995","Niedersachsen","Westdeutschland","","","",""
"15","1995","Niedersachsen","Ostdeutschland","","","",""
"15","1995","Bremen","Westdeutschland","","","",""
"15","1995","Bremen","Ostdeutschland","","","",""
"15","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"15","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"15","1995","Hessen","Westdeutschland","","","",""
"15","1995","Hessen","Ostdeutschland","","","",""
"15","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"15","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"15","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"15","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"15","1995","Bayern","Westdeutschland","","","",""
"15","1995","Bayern","Ostdeutschland","","","",""
"15","1995","Saarland","Westdeutschland","","","",""
"15","1995","Saarland","Ostdeutschland","","","",""
"15","1995","Berlin","Westdeutschland","","","",""
"15","1995","Berlin","Ostdeutschland","","","",""
"15","1995","Brandenburg","Westdeutschland","","","",""
"15","1995","Brandenburg","Ostdeutschland","","","",""
"15","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"15","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"15","1995","Sachsen","Westdeutschland","","","",""
"15","1995","Sachsen","Ostdeutschland","","","",""
"15","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"15","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"15","1995","Thueringen","Westdeutschland","","","",""
"15","1995","Thueringen","Ostdeutschland","","","",""
"16","1995","Schleswig-Holstein","Westdeutschland","","","",""
"16","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"16","1995","Hamburg","Westdeutschland","","","",""
"16","1995","Hamburg","Ostdeutschland","","","",""
"16","1995","Niedersachsen","Westdeutschland","","","",""
"16","1995","Niedersachsen","Ostdeutschland","","","",""
"16","1995","Bremen","Westdeutschland","","","",""
"16","1995","Bremen","Ostdeutschland","","","",""
"16","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"16","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"16","1995","Hessen","Westdeutschland","","","",""
"16","1995","Hessen","Ostdeutschland","","","",""
"16","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"16","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"16","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"16","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"16","1995","Bayern","Westdeutschland","","","",""
"16","1995","Bayern","Ostdeutschland","","","",""
"16","1995","Saarland","Westdeutschland","","","",""
"16","1995","Saarland","Ostdeutschland","","","",""
"16","1995","Berlin","Westdeutschland","","","",""
"16","1995","Berlin","Ostdeutschland","","","",""
"16","1995","Brandenburg","Westdeutschland","","","",""
"16","1995","Brandenburg","Ostdeutschland","","","",""
"16","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"16","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"16","1995","Sachsen","Westdeutschland","","","",""
"16","1995","Sachsen","Ostdeutschland","","","",""
"16","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"16","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"16","1995","Thueringen","Westdeutschland","","","",""
"16","1995","Thueringen","Ostdeutschland","","","",""
"17","1995","Schleswig-Holstein","Westdeutschland","","","",""
"17","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"17","1995","Hamburg","Westdeutschland","","","",""
"17","1995","Hamburg","Ostdeutschland","","","",""
"17","1995","Niedersachsen","Westdeutschland","","","",""
"17","1995","Niedersachsen","Ostdeutschland","","","",""
"17","1995","Bremen","Westdeutschland","","","",""
"17","1995","Bremen","Ostdeutschland","","","",""
"17","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"17","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
"17","1995","Hessen","Westdeutschland","","","",""
"17","1995","Hessen","Ostdeutschland","","","",""
"17","1995","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"17","1995","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"17","1995","Baden-Wuerttemberg","Westdeutschland","","","",""
"17","1995","Baden-Wuerttemberg","Ostdeutschland","","","",""
"17","1995","Bayern","Westdeutschland","","","",""
"17","1995","Bayern","Ostdeutschland","","","",""
"17","1995","Saarland","Westdeutschland","","","",""
"17","1995","Saarland","Ostdeutschland","","","",""
"17","1995","Berlin","Westdeutschland","","","",""
"17","1995","Berlin","Ostdeutschland","","","",""
"17","1995","Brandenburg","Westdeutschland","","","",""
"17","1995","Brandenburg","Ostdeutschland","","","",""
"17","1995","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"17","1995","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"17","1995","Sachsen","Westdeutschland","","","",""
"17","1995","Sachsen","Ostdeutschland","","","",""
"17","1995","Sachsen-Anhalt","Westdeutschland","","","",""
"17","1995","Sachsen-Anhalt","Ostdeutschland","","","",""
"17","1995","Thueringen","Westdeutschland","","","",""
"17","1995","Thueringen","Ostdeutschland","","","",""
"18","1995","Schleswig-Holstein","Westdeutschland","","","",""
"18","1995","Schleswig-Holstein","Ostdeutschland","","","",""
"18","1995","Hamburg","Westdeutschland","","","",""
"18","1995","Hamburg","Ostdeutschland","","","",""
"18","1995","Niedersachsen","Westdeutschland","","","",""
"18","1995","Niedersachsen","Ostdeutschland","","","",""
"18","1995","Bremen","Westdeutschland","","","",""
"18","1995","Bremen","Ostdeutschland","","","",""
"18","1995","Nordrhein-Westfalen","Westdeutschland","","","",""
"18","1995","Nordrhein-Westfalen","Ostdeutschland","","","",""
