"ple0055","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"64","1993","66 +","Schleswig-Holstein","","","",""
"64","1993","66 +","Hamburg","","","",""
"64","1993","66 +","Niedersachsen","","","",""
"64","1993","66 +","Bremen","","","",""
"64","1993","66 +","Nordrhein-Westfalen","","","",""
"64","1993","66 +","Hessen","","","",""
"64","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"64","1993","66 +","Baden-Wuerttemberg","","","",""
"64","1993","66 +","Bayern","","","",""
"64","1993","66 +","Saarland","","","",""
"64","1993","66 +","Berlin","","","",""
"64","1993","66 +","Brandenburg","","","",""
"64","1993","66 +","Mecklenburg-Vorpommern","","","",""
"64","1993","66 +","Sachsen","","","",""
"64","1993","66 +","Sachsen-Anhalt","","","",""
"64","1993","66 +","Thueringen","","","",""
"65","1993","17-34","Schleswig-Holstein","","","",""
"65","1993","17-34","Hamburg","","","",""
"65","1993","17-34","Niedersachsen","","","",""
"65","1993","17-34","Bremen","","","",""
"65","1993","17-34","Nordrhein-Westfalen","","","",""
"65","1993","17-34","Hessen","","","",""
"65","1993","17-34","Rheinland-Pfalz,Saarland","","","",""
"65","1993","17-34","Baden-Wuerttemberg","","","",""
"65","1993","17-34","Bayern","","","",""
"65","1993","17-34","Saarland","","","",""
"65","1993","17-34","Berlin","","","",""
"65","1993","17-34","Brandenburg","","","",""
"65","1993","17-34","Mecklenburg-Vorpommern","","","",""
"65","1993","17-34","Sachsen","","","",""
"65","1993","17-34","Sachsen-Anhalt","","","",""
"65","1993","17-34","Thueringen","","","",""
"65","1993","35-65","Schleswig-Holstein","","","",""
"65","1993","35-65","Hamburg","","","",""
"65","1993","35-65","Niedersachsen","","","",""
"65","1993","35-65","Bremen","","","",""
"65","1993","35-65","Nordrhein-Westfalen","","","",""
"65","1993","35-65","Hessen","","","",""
"65","1993","35-65","Rheinland-Pfalz,Saarland","","","",""
"65","1993","35-65","Baden-Wuerttemberg","","","",""
"65","1993","35-65","Bayern","","","",""
"65","1993","35-65","Saarland","","","",""
"65","1993","35-65","Berlin","","","",""
"65","1993","35-65","Brandenburg","","","",""
"65","1993","35-65","Mecklenburg-Vorpommern","","","",""
"65","1993","35-65","Sachsen","","","",""
"65","1993","35-65","Sachsen-Anhalt","","","",""
"65","1993","35-65","Thueringen","","","",""
"65","1993","66 +","Schleswig-Holstein","","","",""
"65","1993","66 +","Hamburg","","","",""
"65","1993","66 +","Niedersachsen","","","",""
"65","1993","66 +","Bremen","","","",""
"65","1993","66 +","Nordrhein-Westfalen","","","",""
"65","1993","66 +","Hessen","","","",""
"65","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"65","1993","66 +","Baden-Wuerttemberg","","","",""
"65","1993","66 +","Bayern","","","",""
"65","1993","66 +","Saarland","","","",""
"65","1993","66 +","Berlin","","","",""
"65","1993","66 +","Brandenburg","","","",""
"65","1993","66 +","Mecklenburg-Vorpommern","","","",""
"65","1993","66 +","Sachsen","","","",""
"65","1993","66 +","Sachsen-Anhalt","","","",""
"65","1993","66 +","Thueringen","","","",""
"90","1993","17-34","Schleswig-Holstein","","","",""
"90","1993","17-34","Hamburg","","","",""
"90","1993","17-34","Niedersachsen","","","",""
"90","1993","17-34","Bremen","","","",""
"90","1993","17-34","Nordrhein-Westfalen","","","",""
"90","1993","17-34","Hessen","","","",""
"90","1993","17-34","Rheinland-Pfalz,Saarland","","","",""
"90","1993","17-34","Baden-Wuerttemberg","","","",""
"90","1993","17-34","Bayern","","","",""
"90","1993","17-34","Saarland","","","",""
"90","1993","17-34","Berlin","","","",""
"90","1993","17-34","Brandenburg","","","",""
"90","1993","17-34","Mecklenburg-Vorpommern","","","",""
"90","1993","17-34","Sachsen","","","",""
"90","1993","17-34","Sachsen-Anhalt","","","",""
"90","1993","17-34","Thueringen","","","",""
"90","1993","35-65","Schleswig-Holstein","","","",""
"90","1993","35-65","Hamburg","","","",""
"90","1993","35-65","Niedersachsen","","","",""
"90","1993","35-65","Bremen","","","",""
"90","1993","35-65","Nordrhein-Westfalen","","","",""
"90","1993","35-65","Hessen","","","",""
"90","1993","35-65","Rheinland-Pfalz,Saarland","","","",""
"90","1993","35-65","Baden-Wuerttemberg","","","",""
"90","1993","35-65","Bayern","","","",""
"90","1993","35-65","Saarland","","","",""
"90","1993","35-65","Berlin","","","",""
"90","1993","35-65","Brandenburg","","","",""
"90","1993","35-65","Mecklenburg-Vorpommern","","","",""
"90","1993","35-65","Sachsen","","","",""
"90","1993","35-65","Sachsen-Anhalt","","","",""
"90","1993","35-65","Thueringen","","","",""
"90","1993","66 +","Schleswig-Holstein","","","",""
"90","1993","66 +","Hamburg","","","",""
"90","1993","66 +","Niedersachsen","","","",""
"90","1993","66 +","Bremen","","","",""
"90","1993","66 +","Nordrhein-Westfalen","","","",""
"90","1993","66 +","Hessen","","","",""
"90","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"90","1993","66 +","Baden-Wuerttemberg","","","",""
"90","1993","66 +","Bayern","","","",""
"90","1993","66 +","Saarland","","","",""
"90","1993","66 +","Berlin","","","",""
"90","1993","66 +","Brandenburg","","","",""
"90","1993","66 +","Mecklenburg-Vorpommern","","","",""
"90","1993","66 +","Sachsen","","","",""
"90","1993","66 +","Sachsen-Anhalt","","","",""
"90","1993","66 +","Thueringen","","","",""
"98","1993","17-34","Schleswig-Holstein","","","",""
"98","1993","17-34","Hamburg","","","",""
"98","1993","17-34","Niedersachsen","","","",""
"98","1993","17-34","Bremen","","","",""
"98","1993","17-34","Nordrhein-Westfalen","","","",""
"98","1993","17-34","Hessen","","","",""
"98","1993","17-34","Rheinland-Pfalz,Saarland","","","",""
"98","1993","17-34","Baden-Wuerttemberg","","","",""
"98","1993","17-34","Bayern","","","",""
"98","1993","17-34","Saarland","","","",""
"98","1993","17-34","Berlin","","","",""
"98","1993","17-34","Brandenburg","","","",""
"98","1993","17-34","Mecklenburg-Vorpommern","","","",""
"98","1993","17-34","Sachsen","","","",""
"98","1993","17-34","Sachsen-Anhalt","","","",""
"98","1993","17-34","Thueringen","","","",""
"98","1993","35-65","Schleswig-Holstein","","","",""
"98","1993","35-65","Hamburg","","","",""
"98","1993","35-65","Niedersachsen","","","",""
"98","1993","35-65","Bremen","","","",""
"98","1993","35-65","Nordrhein-Westfalen","","","",""
"98","1993","35-65","Hessen","","","",""
"98","1993","35-65","Rheinland-Pfalz,Saarland","","","",""
"98","1993","35-65","Baden-Wuerttemberg","","","",""
"98","1993","35-65","Bayern","","","",""
"98","1993","35-65","Saarland","","","",""
"98","1993","35-65","Berlin","","","",""
"98","1993","35-65","Brandenburg","","","",""
"98","1993","35-65","Mecklenburg-Vorpommern","","","",""
"98","1993","35-65","Sachsen","","","",""
"98","1993","35-65","Sachsen-Anhalt","","","",""
"98","1993","35-65","Thueringen","","","",""
"98","1993","66 +","Schleswig-Holstein","","","",""
"98","1993","66 +","Hamburg","","","",""
"98","1993","66 +","Niedersachsen","","","",""
"98","1993","66 +","Bremen","","","",""
"98","1993","66 +","Nordrhein-Westfalen","","","",""
"98","1993","66 +","Hessen","","","",""
"98","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"98","1993","66 +","Baden-Wuerttemberg","","","",""
"98","1993","66 +","Bayern","","","",""
"98","1993","66 +","Saarland","","","",""
"98","1993","66 +","Berlin","","","",""
"98","1993","66 +","Brandenburg","","","",""
"98","1993","66 +","Mecklenburg-Vorpommern","","","",""
"98","1993","66 +","Sachsen","","","",""
"98","1993","66 +","Sachsen-Anhalt","","","",""
"98","1993","66 +","Thueringen","","","",""
"100","1993","17-34","Schleswig-Holstein","","","",""
"100","1993","17-34","Hamburg","","","",""
"100","1993","17-34","Niedersachsen","","","",""
"100","1993","17-34","Bremen","","","",""
"100","1993","17-34","Nordrhein-Westfalen","","","",""
"100","1993","17-34","Hessen","","","",""
"100","1993","17-34","Rheinland-Pfalz,Saarland","","","",""
"100","1993","17-34","Baden-Wuerttemberg","","","",""
"100","1993","17-34","Bayern","","","",""
"100","1993","17-34","Saarland","","","",""
"100","1993","17-34","Berlin","","","",""
"100","1993","17-34","Brandenburg","","","",""
"100","1993","17-34","Mecklenburg-Vorpommern","","","",""
"100","1993","17-34","Sachsen","","","",""
"100","1993","17-34","Sachsen-Anhalt","","","",""
"100","1993","17-34","Thueringen","","","",""
"100","1993","35-65","Schleswig-Holstein","","","",""
"100","1993","35-65","Hamburg","","","",""
"100","1993","35-65","Niedersachsen","","","",""
"100","1993","35-65","Bremen","","","",""
"100","1993","35-65","Nordrhein-Westfalen","","","",""
"100","1993","35-65","Hessen","","","",""
"100","1993","35-65","Rheinland-Pfalz,Saarland","","","",""
"100","1993","35-65","Baden-Wuerttemberg","","","",""
"100","1993","35-65","Bayern","","","",""
"100","1993","35-65","Saarland","","","",""
"100","1993","35-65","Berlin","","","",""
"100","1993","35-65","Brandenburg","","","",""
"100","1993","35-65","Mecklenburg-Vorpommern","","","",""
"100","1993","35-65","Sachsen","","","",""
"100","1993","35-65","Sachsen-Anhalt","","","",""
"100","1993","35-65","Thueringen","","","",""
"100","1993","66 +","Schleswig-Holstein","","","",""
"100","1993","66 +","Hamburg","","","",""
"100","1993","66 +","Niedersachsen","","","",""
"100","1993","66 +","Bremen","","","",""
"100","1993","66 +","Nordrhein-Westfalen","","","",""
"100","1993","66 +","Hessen","","","",""
"100","1993","66 +","Rheinland-Pfalz,Saarland","","","",""
"100","1993","66 +","Baden-Wuerttemberg","","","",""
"100","1993","66 +","Bayern","","","",""
"100","1993","66 +","Saarland","","","",""
"100","1993","66 +","Berlin","","","",""
"100","1993","66 +","Brandenburg","","","",""
"100","1993","66 +","Mecklenburg-Vorpommern","","","",""
"100","1993","66 +","Sachsen","","","",""
"100","1993","66 +","Sachsen-Anhalt","","","",""
"100","1993","66 +","Thueringen","","","",""
"0","1994","17-34","Schleswig-Holstein","","","",""
"0","1994","17-34","Hamburg","","","",""
"0","1994","17-34","Niedersachsen","","","",""
"0","1994","17-34","Bremen","","","",""
"0","1994","17-34","Nordrhein-Westfalen","","","",""
"0","1994","17-34","Hessen","","","",""
"0","1994","17-34","Rheinland-Pfalz,Saarland","","","",""
"0","1994","17-34","Baden-Wuerttemberg","","","",""
"0","1994","17-34","Bayern","","","",""
"0","1994","17-34","Saarland","","","",""
"0","1994","17-34","Berlin","","","",""
"0","1994","17-34","Brandenburg","","","",""
"0","1994","17-34","Mecklenburg-Vorpommern","","","",""
"0","1994","17-34","Sachsen","","","",""
"0","1994","17-34","Sachsen-Anhalt","","","",""
"0","1994","17-34","Thueringen","","","",""
"0","1994","35-65","Schleswig-Holstein","","","",""
"0","1994","35-65","Hamburg","","","",""
"0","1994","35-65","Niedersachsen","","","",""
"0","1994","35-65","Bremen","","","",""
"0","1994","35-65","Nordrhein-Westfalen","","","",""
"0","1994","35-65","Hessen","","","",""
"0","1994","35-65","Rheinland-Pfalz,Saarland","","","",""
"0","1994","35-65","Baden-Wuerttemberg","","","",""
"0","1994","35-65","Bayern","","","",""
"0","1994","35-65","Saarland","","","",""
"0","1994","35-65","Berlin","","","",""
"0","1994","35-65","Brandenburg","","","",""
"0","1994","35-65","Mecklenburg-Vorpommern","","","",""
"0","1994","35-65","Sachsen","","","",""
"0","1994","35-65","Sachsen-Anhalt","","","",""
"0","1994","35-65","Thueringen","","","",""
"0","1994","66 +","Schleswig-Holstein","","","",""
"0","1994","66 +","Hamburg","","","",""
"0","1994","66 +","Niedersachsen","","","",""
"0","1994","66 +","Bremen","","","",""
"0","1994","66 +","Nordrhein-Westfalen","","","",""
"0","1994","66 +","Hessen","","","",""
"0","1994","66 +","Rheinland-Pfalz,Saarland","","","",""
"0","1994","66 +","Baden-Wuerttemberg","","","",""
"0","1994","66 +","Bayern","","","",""
"0","1994","66 +","Saarland","","","",""
"0","1994","66 +","Berlin","","","",""
"0","1994","66 +","Brandenburg","","","",""
"0","1994","66 +","Mecklenburg-Vorpommern","","","",""
"0","1994","66 +","Sachsen","","","",""
"0","1994","66 +","Sachsen-Anhalt","","","",""
"0","1994","66 +","Thueringen","","","",""
"1","1994","17-34","Schleswig-Holstein","9","","",""
"1","1994","17-34","Hamburg","3","","",""
"1","1994","17-34","Niedersachsen","25","","",""
"1","1994","17-34","Bremen","3","","",""
"1","1994","17-34","Nordrhein-Westfalen","80","0.820255260634264","0.743445735347745","0.897064785920782"
"1","1994","17-34","Hessen","32","0.897729373341192","0.800096649633947","0.995362097048436"
"1","1994","17-34","Rheinland-Pfalz,Saarland","24","","",""
"1","1994","17-34","Baden-Wuerttemberg","66","0.890469566927645","0.81931395231202","0.96162518154327"
"1","1994","17-34","Bayern","51","0.815193227952146","0.718578915280066","0.911807540624227"
"1","1994","17-34","Saarland","","","",""
"1","1994","17-34","Berlin","18","","",""
"1","1994","17-34","Brandenburg","13","","",""
"1","1994","17-34","Mecklenburg-Vorpommern","13","","",""
"1","1994","17-34","Sachsen","30","0.830193423435743","0.705804712729223","0.954582134142263"
"1","1994","17-34","Sachsen-Anhalt","17","","",""
"1","1994","17-34","Thueringen","19","","",""
"1","1994","35-65","Schleswig-Holstein","6","","",""
"1","1994","35-65","Hamburg","9","","",""
"1","1994","35-65","Niedersachsen","35","0.673067117912404","0.540362522930818","0.80577171289399"
"1","1994","35-65","Bremen","4","","",""
"1","1994","35-65","Nordrhein-Westfalen","111","0.831762598010235","0.767947697613073","0.895577498407398"
"1","1994","35-65","Hessen","33","0.88936459526153","0.788291815103862","0.990437375419199"
"1","1994","35-65","Rheinland-Pfalz,Saarland","30","0.742562601381897","0.60873104824296","0.876394154520835"
"1","1994","35-65","Baden-Wuerttemberg","70","0.854832321374784","0.778586403293905","0.931078239455663"
"1","1994","35-65","Bayern","62","0.739356990700817","0.641305802518483","0.83740817888315"
"1","1994","35-65","Saarland","","","",""
"1","1994","35-65","Berlin","26","","",""
"1","1994","35-65","Brandenburg","19","","",""
"1","1994","35-65","Mecklenburg-Vorpommern","24","","",""
"1","1994","35-65","Sachsen","34","0.753009104688778","0.625581846499319","0.880436362878237"
"1","1994","35-65","Sachsen-Anhalt","19","","",""
"1","1994","35-65","Thueringen","25","","",""
"1","1994","66 +","Schleswig-Holstein","5","","",""
"1","1994","66 +","Hamburg","6","","",""
"1","1994","66 +","Niedersachsen","19","","",""
"1","1994","66 +","Bremen","2","","",""
"1","1994","66 +","Nordrhein-Westfalen","39","0.633065164273366","0.514985044684229","0.751145283862502"
"1","1994","66 +","Hessen","13","","",""
"1","1994","66 +","Rheinland-Pfalz,Saarland","19","","",""
"1","1994","66 +","Baden-Wuerttemberg","19","","",""
"1","1994","66 +","Bayern","32","0.702330454479375","0.570198722505178","0.834462186453572"
"1","1994","66 +","Saarland","","","",""
"1","1994","66 +","Berlin","4","","",""
"1","1994","66 +","Brandenburg","4","","",""
"1","1994","66 +","Mecklenburg-Vorpommern","5","","",""
"1","1994","66 +","Sachsen","16","","",""
"1","1994","66 +","Sachsen-Anhalt","7","","",""
"1","1994","66 +","Thueringen","14","","",""
"2","1994","17-34","Schleswig-Holstein","3","","",""
"2","1994","17-34","Hamburg","2","","",""
"2","1994","17-34","Niedersachsen","2","","",""
"2","1994","17-34","Bremen","","","",""
"2","1994","17-34","Nordrhein-Westfalen","13","","",""
"2","1994","17-34","Hessen","5","","",""
"2","1994","17-34","Rheinland-Pfalz,Saarland","2","","",""
"2","1994","17-34","Baden-Wuerttemberg","6","","",""
"2","1994","17-34","Bayern","6","","",""
"2","1994","17-34","Saarland","","","",""
"2","1994","17-34","Berlin","2","","",""
"2","1994","17-34","Brandenburg","4","","",""
"2","1994","17-34","Mecklenburg-Vorpommern","","","",""
"2","1994","17-34","Sachsen","2","","",""
"2","1994","17-34","Sachsen-Anhalt","1","","",""
"2","1994","17-34","Thueringen","2","","",""
"2","1994","35-65","Schleswig-Holstein","","","",""
"2","1994","35-65","Hamburg","2","","",""
"2","1994","35-65","Niedersachsen","9","","",""
"2","1994","35-65","Bremen","1","","",""
"2","1994","35-65","Nordrhein-Westfalen","15","","",""
"2","1994","35-65","Hessen","2","","",""
"2","1994","35-65","Rheinland-Pfalz,Saarland","9","","",""
"2","1994","35-65","Baden-Wuerttemberg","11","","",""
"2","1994","35-65","Bayern","12","","",""
"2","1994","35-65","Saarland","","","",""
"2","1994","35-65","Berlin","5","","",""
"2","1994","35-65","Brandenburg","7","","",""
"2","1994","35-65","Mecklenburg-Vorpommern","2","","",""
"2","1994","35-65","Sachsen","6","","",""
"2","1994","35-65","Sachsen-Anhalt","3","","",""
"2","1994","35-65","Thueringen","1","","",""
"2","1994","66 +","Schleswig-Holstein","","","",""
"2","1994","66 +","Hamburg","","","",""
"2","1994","66 +","Niedersachsen","1","","",""
"2","1994","66 +","Bremen","","","",""
"2","1994","66 +","Nordrhein-Westfalen","12","","",""
"2","1994","66 +","Hessen","2","","",""
"2","1994","66 +","Rheinland-Pfalz,Saarland","5","","",""
"2","1994","66 +","Baden-Wuerttemberg","5","","",""
"2","1994","66 +","Bayern","9","","",""
"2","1994","66 +","Saarland","","","",""
"2","1994","66 +","Berlin","1","","",""
"2","1994","66 +","Brandenburg","1","","",""
"2","1994","66 +","Mecklenburg-Vorpommern","2","","",""
"2","1994","66 +","Sachsen","5","","",""
"2","1994","66 +","Sachsen-Anhalt","2","","",""
"2","1994","66 +","Thueringen","6","","",""
"3","1994","17-34","Schleswig-Holstein","","","",""
"3","1994","17-34","Hamburg","","","",""
"3","1994","17-34","Niedersachsen","2","","",""
"3","1994","17-34","Bremen","1","","",""
"3","1994","17-34","Nordrhein-Westfalen","1","","",""
