"ple0055","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"5","1995","17-34","Westdeutschland","","","",""
"5","1995","17-34","Ostdeutschland","","","",""
"5","1995","35-65","Westdeutschland","","","",""
"5","1995","35-65","Ostdeutschland","","","",""
"5","1995","66 +","Westdeutschland","","","",""
"5","1995","66 +","Ostdeutschland","","","",""
"6","1995","17-34","Westdeutschland","","","",""
"6","1995","17-34","Ostdeutschland","","","",""
"6","1995","35-65","Westdeutschland","","","",""
"6","1995","35-65","Ostdeutschland","","","",""
"6","1995","66 +","Westdeutschland","","","",""
"6","1995","66 +","Ostdeutschland","","","",""
"7","1995","17-34","Westdeutschland","","","",""
"7","1995","17-34","Ostdeutschland","","","",""
"7","1995","35-65","Westdeutschland","","","",""
"7","1995","35-65","Ostdeutschland","","","",""
"7","1995","66 +","Westdeutschland","","","",""
"7","1995","66 +","Ostdeutschland","","","",""
"8","1995","17-34","Westdeutschland","","","",""
"8","1995","17-34","Ostdeutschland","","","",""
"8","1995","35-65","Westdeutschland","","","",""
"8","1995","35-65","Ostdeutschland","","","",""
"8","1995","66 +","Westdeutschland","","","",""
"8","1995","66 +","Ostdeutschland","","","",""
"9","1995","17-34","Westdeutschland","","","",""
"9","1995","17-34","Ostdeutschland","","","",""
"9","1995","35-65","Westdeutschland","","","",""
"9","1995","35-65","Ostdeutschland","","","",""
"9","1995","66 +","Westdeutschland","","","",""
"9","1995","66 +","Ostdeutschland","","","",""
"10","1995","17-34","Westdeutschland","","","",""
"10","1995","17-34","Ostdeutschland","","","",""
"10","1995","35-65","Westdeutschland","","","",""
"10","1995","35-65","Ostdeutschland","","","",""
"10","1995","66 +","Westdeutschland","","","",""
"10","1995","66 +","Ostdeutschland","","","",""
"11","1995","17-34","Westdeutschland","","","",""
"11","1995","17-34","Ostdeutschland","","","",""
"11","1995","35-65","Westdeutschland","","","",""
"11","1995","35-65","Ostdeutschland","","","",""
"11","1995","66 +","Westdeutschland","","","",""
"11","1995","66 +","Ostdeutschland","","","",""
"12","1995","17-34","Westdeutschland","","","",""
"12","1995","17-34","Ostdeutschland","","","",""
"12","1995","35-65","Westdeutschland","","","",""
"12","1995","35-65","Ostdeutschland","","","",""
"12","1995","66 +","Westdeutschland","","","",""
"12","1995","66 +","Ostdeutschland","","","",""
"13","1995","17-34","Westdeutschland","","","",""
"13","1995","17-34","Ostdeutschland","","","",""
"13","1995","35-65","Westdeutschland","","","",""
"13","1995","35-65","Ostdeutschland","","","",""
"13","1995","66 +","Westdeutschland","","","",""
"13","1995","66 +","Ostdeutschland","","","",""
"14","1995","17-34","Westdeutschland","","","",""
"14","1995","17-34","Ostdeutschland","","","",""
"14","1995","35-65","Westdeutschland","","","",""
"14","1995","35-65","Ostdeutschland","","","",""
"14","1995","66 +","Westdeutschland","","","",""
"14","1995","66 +","Ostdeutschland","","","",""
"15","1995","17-34","Westdeutschland","","","",""
"15","1995","17-34","Ostdeutschland","","","",""
"15","1995","35-65","Westdeutschland","","","",""
"15","1995","35-65","Ostdeutschland","","","",""
"15","1995","66 +","Westdeutschland","","","",""
"15","1995","66 +","Ostdeutschland","","","",""
"16","1995","17-34","Westdeutschland","","","",""
"16","1995","17-34","Ostdeutschland","","","",""
"16","1995","35-65","Westdeutschland","","","",""
"16","1995","35-65","Ostdeutschland","","","",""
"16","1995","66 +","Westdeutschland","","","",""
"16","1995","66 +","Ostdeutschland","","","",""
"17","1995","17-34","Westdeutschland","","","",""
"17","1995","17-34","Ostdeutschland","","","",""
"17","1995","35-65","Westdeutschland","","","",""
"17","1995","35-65","Ostdeutschland","","","",""
"17","1995","66 +","Westdeutschland","","","",""
"17","1995","66 +","Ostdeutschland","","","",""
"18","1995","17-34","Westdeutschland","","","",""
"18","1995","17-34","Ostdeutschland","","","",""
"18","1995","35-65","Westdeutschland","","","",""
"18","1995","35-65","Ostdeutschland","","","",""
"18","1995","66 +","Westdeutschland","","","",""
"18","1995","66 +","Ostdeutschland","","","",""
"19","1995","17-34","Westdeutschland","","","",""
"19","1995","17-34","Ostdeutschland","","","",""
"19","1995","35-65","Westdeutschland","","","",""
"19","1995","35-65","Ostdeutschland","","","",""
"19","1995","66 +","Westdeutschland","","","",""
"19","1995","66 +","Ostdeutschland","","","",""
"20","1995","17-34","Westdeutschland","","","",""
"20","1995","17-34","Ostdeutschland","","","",""
"20","1995","35-65","Westdeutschland","","","",""
"20","1995","35-65","Ostdeutschland","","","",""
"20","1995","66 +","Westdeutschland","","","",""
"20","1995","66 +","Ostdeutschland","","","",""
"21","1995","17-34","Westdeutschland","","","",""
"21","1995","17-34","Ostdeutschland","","","",""
"21","1995","35-65","Westdeutschland","","","",""
"21","1995","35-65","Ostdeutschland","","","",""
"21","1995","66 +","Westdeutschland","","","",""
"21","1995","66 +","Ostdeutschland","","","",""
"22","1995","17-34","Westdeutschland","","","",""
"22","1995","17-34","Ostdeutschland","","","",""
"22","1995","35-65","Westdeutschland","","","",""
"22","1995","35-65","Ostdeutschland","","","",""
"22","1995","66 +","Westdeutschland","","","",""
"22","1995","66 +","Ostdeutschland","","","",""
"23","1995","17-34","Westdeutschland","","","",""
"23","1995","17-34","Ostdeutschland","","","",""
"23","1995","35-65","Westdeutschland","","","",""
"23","1995","35-65","Ostdeutschland","","","",""
"23","1995","66 +","Westdeutschland","","","",""
"23","1995","66 +","Ostdeutschland","","","",""
"24","1995","17-34","Westdeutschland","","","",""
"24","1995","17-34","Ostdeutschland","","","",""
"24","1995","35-65","Westdeutschland","","","",""
"24","1995","35-65","Ostdeutschland","","","",""
"24","1995","66 +","Westdeutschland","","","",""
"24","1995","66 +","Ostdeutschland","","","",""
"25","1995","17-34","Westdeutschland","","","",""
"25","1995","17-34","Ostdeutschland","","","",""
"25","1995","35-65","Westdeutschland","","","",""
"25","1995","35-65","Ostdeutschland","","","",""
"25","1995","66 +","Westdeutschland","","","",""
"25","1995","66 +","Ostdeutschland","","","",""
"26","1995","17-34","Westdeutschland","","","",""
"26","1995","17-34","Ostdeutschland","","","",""
"26","1995","35-65","Westdeutschland","","","",""
"26","1995","35-65","Ostdeutschland","","","",""
"26","1995","66 +","Westdeutschland","","","",""
"26","1995","66 +","Ostdeutschland","","","",""
"27","1995","17-34","Westdeutschland","","","",""
"27","1995","17-34","Ostdeutschland","","","",""
"27","1995","35-65","Westdeutschland","","","",""
"27","1995","35-65","Ostdeutschland","","","",""
"27","1995","66 +","Westdeutschland","","","",""
"27","1995","66 +","Ostdeutschland","","","",""
"28","1995","17-34","Westdeutschland","","","",""
"28","1995","17-34","Ostdeutschland","","","",""
"28","1995","35-65","Westdeutschland","","","",""
"28","1995","35-65","Ostdeutschland","","","",""
"28","1995","66 +","Westdeutschland","","","",""
"28","1995","66 +","Ostdeutschland","","","",""
"30","1995","17-34","Westdeutschland","","","",""
"30","1995","17-34","Ostdeutschland","","","",""
"30","1995","35-65","Westdeutschland","","","",""
"30","1995","35-65","Ostdeutschland","","","",""
"30","1995","66 +","Westdeutschland","","","",""
"30","1995","66 +","Ostdeutschland","","","",""
"31","1995","17-34","Westdeutschland","","","",""
"31","1995","17-34","Ostdeutschland","","","",""
"31","1995","35-65","Westdeutschland","","","",""
"31","1995","35-65","Ostdeutschland","","","",""
"31","1995","66 +","Westdeutschland","","","",""
"31","1995","66 +","Ostdeutschland","","","",""
"32","1995","17-34","Westdeutschland","","","",""
"32","1995","17-34","Ostdeutschland","","","",""
"32","1995","35-65","Westdeutschland","","","",""
"32","1995","35-65","Ostdeutschland","","","",""
"32","1995","66 +","Westdeutschland","","","",""
"32","1995","66 +","Ostdeutschland","","","",""
"35","1995","17-34","Westdeutschland","","","",""
"35","1995","17-34","Ostdeutschland","","","",""
"35","1995","35-65","Westdeutschland","","","",""
"35","1995","35-65","Ostdeutschland","","","",""
"35","1995","66 +","Westdeutschland","","","",""
"35","1995","66 +","Ostdeutschland","","","",""
"36","1995","17-34","Westdeutschland","","","",""
"36","1995","17-34","Ostdeutschland","","","",""
"36","1995","35-65","Westdeutschland","","","",""
"36","1995","35-65","Ostdeutschland","","","",""
"36","1995","66 +","Westdeutschland","","","",""
"36","1995","66 +","Ostdeutschland","","","",""
"40","1995","17-34","Westdeutschland","","","",""
"40","1995","17-34","Ostdeutschland","","","",""
"40","1995","35-65","Westdeutschland","","","",""
"40","1995","35-65","Ostdeutschland","","","",""
"40","1995","66 +","Westdeutschland","","","",""
"40","1995","66 +","Ostdeutschland","","","",""
"42","1995","17-34","Westdeutschland","","","",""
"42","1995","17-34","Ostdeutschland","","","",""
"42","1995","35-65","Westdeutschland","","","",""
"42","1995","35-65","Ostdeutschland","","","",""
"42","1995","66 +","Westdeutschland","","","",""
"42","1995","66 +","Ostdeutschland","","","",""
"45","1995","17-34","Westdeutschland","","","",""
"45","1995","17-34","Ostdeutschland","","","",""
"45","1995","35-65","Westdeutschland","","","",""
"45","1995","35-65","Ostdeutschland","","","",""
"45","1995","66 +","Westdeutschland","","","",""
"45","1995","66 +","Ostdeutschland","","","",""
"48","1995","17-34","Westdeutschland","","","",""
"48","1995","17-34","Ostdeutschland","","","",""
"48","1995","35-65","Westdeutschland","","","",""
"48","1995","35-65","Ostdeutschland","","","",""
"48","1995","66 +","Westdeutschland","","","",""
"48","1995","66 +","Ostdeutschland","","","",""
"50","1995","17-34","Westdeutschland","","","",""
"50","1995","17-34","Ostdeutschland","","","",""
"50","1995","35-65","Westdeutschland","","","",""
"50","1995","35-65","Ostdeutschland","","","",""
"50","1995","66 +","Westdeutschland","","","",""
"50","1995","66 +","Ostdeutschland","","","",""
"51","1995","17-34","Westdeutschland","","","",""
"51","1995","17-34","Ostdeutschland","","","",""
"51","1995","35-65","Westdeutschland","","","",""
"51","1995","35-65","Ostdeutschland","","","",""
"51","1995","66 +","Westdeutschland","","","",""
"51","1995","66 +","Ostdeutschland","","","",""
"64","1995","17-34","Westdeutschland","","","",""
"64","1995","17-34","Ostdeutschland","","","",""
"64","1995","35-65","Westdeutschland","","","",""
"64","1995","35-65","Ostdeutschland","","","",""
"64","1995","66 +","Westdeutschland","","","",""
"64","1995","66 +","Ostdeutschland","","","",""
"65","1995","17-34","Westdeutschland","","","",""
"65","1995","17-34","Ostdeutschland","","","",""
"65","1995","35-65","Westdeutschland","","","",""
"65","1995","35-65","Ostdeutschland","","","",""
"65","1995","66 +","Westdeutschland","","","",""
"65","1995","66 +","Ostdeutschland","","","",""
"90","1995","17-34","Westdeutschland","","","",""
"90","1995","17-34","Ostdeutschland","","","",""
"90","1995","35-65","Westdeutschland","","","",""
"90","1995","35-65","Ostdeutschland","","","",""
"90","1995","66 +","Westdeutschland","","","",""
"90","1995","66 +","Ostdeutschland","","","",""
"98","1995","17-34","Westdeutschland","","","",""
"98","1995","17-34","Ostdeutschland","","","",""
"98","1995","35-65","Westdeutschland","","","",""
"98","1995","35-65","Ostdeutschland","","","",""
"98","1995","66 +","Westdeutschland","","","",""
"98","1995","66 +","Ostdeutschland","","","",""
"100","1995","17-34","Westdeutschland","","","",""
"100","1995","17-34","Ostdeutschland","","","",""
"100","1995","35-65","Westdeutschland","","","",""
"100","1995","35-65","Ostdeutschland","","","",""
"100","1995","66 +","Westdeutschland","","","",""
"100","1995","66 +","Ostdeutschland","","","",""
"0","1996","17-34","Westdeutschland","","","",""
"0","1996","17-34","Ostdeutschland","","","",""
"0","1996","35-65","Westdeutschland","","","",""
"0","1996","35-65","Ostdeutschland","","","",""
"0","1996","66 +","Westdeutschland","","","",""
"0","1996","66 +","Ostdeutschland","","","",""
"1","1996","17-34","Westdeutschland","299","0.843511062055466","0.805393721677135","0.881628402433797"
"1","1996","17-34","Ostdeutschland","107","0.811060777430611","0.74324498076183","0.878876574099391"
"1","1996","35-65","Westdeutschland","403","0.782091432035549","0.746085975718307","0.818096888352791"
"1","1996","35-65","Ostdeutschland","172","0.783793488211605","0.728895500458639","0.83869147596457"
"1","1996","66 +","Westdeutschland","161","0.686780520617705","0.626178068379738","0.747382972855673"
"1","1996","66 +","Ostdeutschland","48","0.621350608879963","0.510836118160463","0.731865099599462"
"2","1996","17-34","Westdeutschland","33","0.0997087203884611","0.0682751675564188","0.131142273220503"
"2","1996","17-34","Ostdeutschland","","","",""
"2","1996","35-65","Westdeutschland","64","0.120123065492242","0.0917682665702902","0.148477864414195"
"2","1996","35-65","Ostdeutschland","","","",""
"2","1996","66 +","Westdeutschland","45","0.218552925523466","0.164554023543053","0.272551827503879"
"2","1996","66 +","Ostdeutschland","","","",""
"3","1996","17-34","Westdeutschland","","","",""
"3","1996","17-34","Ostdeutschland","","","",""
"3","1996","35-65","Westdeutschland","","","",""
"3","1996","35-65","Ostdeutschland","","","",""
"3","1996","66 +","Westdeutschland","","","",""
"3","1996","66 +","Ostdeutschland","","","",""
"4","1996","17-34","Westdeutschland","","","",""
"4","1996","17-34","Ostdeutschland","","","",""
"4","1996","35-65","Westdeutschland","","","",""
"4","1996","35-65","Ostdeutschland","","","",""
"4","1996","66 +","Westdeutschland","","","",""
"4","1996","66 +","Ostdeutschland","","","",""
"5","1996","17-34","Westdeutschland","","","",""
"5","1996","17-34","Ostdeutschland","","","",""
"5","1996","35-65","Westdeutschland","","","",""
"5","1996","35-65","Ostdeutschland","","","",""
"5","1996","66 +","Westdeutschland","","","",""
"5","1996","66 +","Ostdeutschland","","","",""
"6","1996","17-34","Westdeutschland","","","",""
"6","1996","17-34","Ostdeutschland","","","",""
"6","1996","35-65","Westdeutschland","","","",""
"6","1996","35-65","Ostdeutschland","","","",""
"6","1996","66 +","Westdeutschland","","","",""
"6","1996","66 +","Ostdeutschland","","","",""
"7","1996","17-34","Westdeutschland","","","",""
"7","1996","17-34","Ostdeutschland","","","",""
"7","1996","35-65","Westdeutschland","","","",""
"7","1996","35-65","Ostdeutschland","","","",""
"7","1996","66 +","Westdeutschland","","","",""
"7","1996","66 +","Ostdeutschland","","","",""
"8","1996","17-34","Westdeutschland","","","",""
"8","1996","17-34","Ostdeutschland","","","",""
"8","1996","35-65","Westdeutschland","","","",""
"8","1996","35-65","Ostdeutschland","","","",""
"8","1996","66 +","Westdeutschland","","","",""
"8","1996","66 +","Ostdeutschland","","","",""
"9","1996","17-34","Westdeutschland","","","",""
"9","1996","17-34","Ostdeutschland","","","",""
"9","1996","35-65","Westdeutschland","","","",""
"9","1996","35-65","Ostdeutschland","","","",""
"9","1996","66 +","Westdeutschland","","","",""
"9","1996","66 +","Ostdeutschland","","","",""
"10","1996","17-34","Westdeutschland","","","",""
"10","1996","17-34","Ostdeutschland","","","",""
"10","1996","35-65","Westdeutschland","","","",""
"10","1996","35-65","Ostdeutschland","","","",""
"10","1996","66 +","Westdeutschland","","","",""
"10","1996","66 +","Ostdeutschland","","","",""
"11","1996","17-34","Westdeutschland","","","",""
"11","1996","17-34","Ostdeutschland","","","",""
"11","1996","35-65","Westdeutschland","","","",""
"11","1996","35-65","Ostdeutschland","","","",""
"11","1996","66 +","Westdeutschland","","","",""
"11","1996","66 +","Ostdeutschland","","","",""
"12","1996","17-34","Westdeutschland","","","",""
"12","1996","17-34","Ostdeutschland","","","",""
