"ple0055","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"5","2011","AkademikerIn","Ostdeutschland","1","","",""
"6","2011","(noch) kein Abschluss","Westdeutschland","1","","",""
"6","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"6","2011","Hauptschule","Westdeutschland","5","","",""
"6","2011","Hauptschule","Ostdeutschland","","","",""
"6","2011","Realschule","Westdeutschland","1","","",""
"6","2011","Realschule","Ostdeutschland","","","",""
"6","2011","(Fach-)Abitur","Westdeutschland","","","",""
"6","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"6","2011","AkademikerIn","Westdeutschland","","","",""
"6","2011","AkademikerIn","Ostdeutschland","","","",""
"7","2011","(noch) kein Abschluss","Westdeutschland","1","","",""
"7","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"7","2011","Hauptschule","Westdeutschland","1","","",""
"7","2011","Hauptschule","Ostdeutschland","","","",""
"7","2011","Realschule","Westdeutschland","2","","",""
"7","2011","Realschule","Ostdeutschland","1","","",""
"7","2011","(Fach-)Abitur","Westdeutschland","","","",""
"7","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"7","2011","AkademikerIn","Westdeutschland","2","","",""
"7","2011","AkademikerIn","Ostdeutschland","","","",""
"8","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"8","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"8","2011","Hauptschule","Westdeutschland","1","","",""
"8","2011","Hauptschule","Ostdeutschland","","","",""
"8","2011","Realschule","Westdeutschland","2","","",""
"8","2011","Realschule","Ostdeutschland","2","","",""
"8","2011","(Fach-)Abitur","Westdeutschland","","","",""
"8","2011","(Fach-)Abitur","Ostdeutschland","1","","",""
"8","2011","AkademikerIn","Westdeutschland","","","",""
"8","2011","AkademikerIn","Ostdeutschland","","","",""
"9","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"9","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"9","2011","Hauptschule","Westdeutschland","","","",""
"9","2011","Hauptschule","Ostdeutschland","","","",""
"9","2011","Realschule","Westdeutschland","","","",""
"9","2011","Realschule","Ostdeutschland","1","","",""
"9","2011","(Fach-)Abitur","Westdeutschland","","","",""
"9","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"9","2011","AkademikerIn","Westdeutschland","2","","",""
"9","2011","AkademikerIn","Ostdeutschland","","","",""
"10","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"10","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"10","2011","Hauptschule","Westdeutschland","","","",""
"10","2011","Hauptschule","Ostdeutschland","1","","",""
"10","2011","Realschule","Westdeutschland","","","",""
"10","2011","Realschule","Ostdeutschland","","","",""
"10","2011","(Fach-)Abitur","Westdeutschland","","","",""
"10","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"10","2011","AkademikerIn","Westdeutschland","","","",""
"10","2011","AkademikerIn","Ostdeutschland","","","",""
"11","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"11","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"11","2011","Hauptschule","Westdeutschland","","","",""
"11","2011","Hauptschule","Ostdeutschland","","","",""
"11","2011","Realschule","Westdeutschland","","","",""
"11","2011","Realschule","Ostdeutschland","","","",""
"11","2011","(Fach-)Abitur","Westdeutschland","","","",""
"11","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"11","2011","AkademikerIn","Westdeutschland","","","",""
"11","2011","AkademikerIn","Ostdeutschland","","","",""
"12","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"12","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"12","2011","Hauptschule","Westdeutschland","","","",""
"12","2011","Hauptschule","Ostdeutschland","","","",""
"12","2011","Realschule","Westdeutschland","","","",""
"12","2011","Realschule","Ostdeutschland","","","",""
"12","2011","(Fach-)Abitur","Westdeutschland","","","",""
"12","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"12","2011","AkademikerIn","Westdeutschland","","","",""
"12","2011","AkademikerIn","Ostdeutschland","","","",""
"13","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"13","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"13","2011","Hauptschule","Westdeutschland","1","","",""
"13","2011","Hauptschule","Ostdeutschland","","","",""
"13","2011","Realschule","Westdeutschland","","","",""
"13","2011","Realschule","Ostdeutschland","","","",""
"13","2011","(Fach-)Abitur","Westdeutschland","","","",""
"13","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"13","2011","AkademikerIn","Westdeutschland","","","",""
"13","2011","AkademikerIn","Ostdeutschland","","","",""
"14","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"14","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"14","2011","Hauptschule","Westdeutschland","","","",""
"14","2011","Hauptschule","Ostdeutschland","","","",""
"14","2011","Realschule","Westdeutschland","","","",""
"14","2011","Realschule","Ostdeutschland","","","",""
"14","2011","(Fach-)Abitur","Westdeutschland","","","",""
"14","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"14","2011","AkademikerIn","Westdeutschland","","","",""
"14","2011","AkademikerIn","Ostdeutschland","","","",""
"15","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"15","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"15","2011","Hauptschule","Westdeutschland","","","",""
"15","2011","Hauptschule","Ostdeutschland","","","",""
"15","2011","Realschule","Westdeutschland","","","",""
"15","2011","Realschule","Ostdeutschland","","","",""
"15","2011","(Fach-)Abitur","Westdeutschland","","","",""
"15","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"15","2011","AkademikerIn","Westdeutschland","","","",""
"15","2011","AkademikerIn","Ostdeutschland","","","",""
"16","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"16","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"16","2011","Hauptschule","Westdeutschland","","","",""
"16","2011","Hauptschule","Ostdeutschland","","","",""
"16","2011","Realschule","Westdeutschland","","","",""
"16","2011","Realschule","Ostdeutschland","","","",""
"16","2011","(Fach-)Abitur","Westdeutschland","","","",""
"16","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"16","2011","AkademikerIn","Westdeutschland","","","",""
"16","2011","AkademikerIn","Ostdeutschland","","","",""
"17","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"17","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"17","2011","Hauptschule","Westdeutschland","","","",""
"17","2011","Hauptschule","Ostdeutschland","","","",""
"17","2011","Realschule","Westdeutschland","","","",""
"17","2011","Realschule","Ostdeutschland","","","",""
"17","2011","(Fach-)Abitur","Westdeutschland","","","",""
"17","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"17","2011","AkademikerIn","Westdeutschland","","","",""
"17","2011","AkademikerIn","Ostdeutschland","","","",""
"18","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"18","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"18","2011","Hauptschule","Westdeutschland","","","",""
"18","2011","Hauptschule","Ostdeutschland","","","",""
"18","2011","Realschule","Westdeutschland","","","",""
"18","2011","Realschule","Ostdeutschland","","","",""
"18","2011","(Fach-)Abitur","Westdeutschland","","","",""
"18","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"18","2011","AkademikerIn","Westdeutschland","","","",""
"18","2011","AkademikerIn","Ostdeutschland","","","",""
"19","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"19","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"19","2011","Hauptschule","Westdeutschland","","","",""
"19","2011","Hauptschule","Ostdeutschland","","","",""
"19","2011","Realschule","Westdeutschland","","","",""
"19","2011","Realschule","Ostdeutschland","","","",""
"19","2011","(Fach-)Abitur","Westdeutschland","","","",""
"19","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"19","2011","AkademikerIn","Westdeutschland","","","",""
"19","2011","AkademikerIn","Ostdeutschland","","","",""
"20","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"20","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"20","2011","Hauptschule","Westdeutschland","","","",""
"20","2011","Hauptschule","Ostdeutschland","","","",""
"20","2011","Realschule","Westdeutschland","","","",""
"20","2011","Realschule","Ostdeutschland","","","",""
"20","2011","(Fach-)Abitur","Westdeutschland","","","",""
"20","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"20","2011","AkademikerIn","Westdeutschland","1","","",""
"20","2011","AkademikerIn","Ostdeutschland","","","",""
"21","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"21","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"21","2011","Hauptschule","Westdeutschland","","","",""
"21","2011","Hauptschule","Ostdeutschland","","","",""
"21","2011","Realschule","Westdeutschland","","","",""
"21","2011","Realschule","Ostdeutschland","","","",""
"21","2011","(Fach-)Abitur","Westdeutschland","","","",""
"21","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"21","2011","AkademikerIn","Westdeutschland","","","",""
"21","2011","AkademikerIn","Ostdeutschland","","","",""
"22","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"22","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"22","2011","Hauptschule","Westdeutschland","","","",""
"22","2011","Hauptschule","Ostdeutschland","","","",""
"22","2011","Realschule","Westdeutschland","","","",""
"22","2011","Realschule","Ostdeutschland","","","",""
"22","2011","(Fach-)Abitur","Westdeutschland","","","",""
"22","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"22","2011","AkademikerIn","Westdeutschland","","","",""
"22","2011","AkademikerIn","Ostdeutschland","","","",""
"23","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"23","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"23","2011","Hauptschule","Westdeutschland","","","",""
"23","2011","Hauptschule","Ostdeutschland","","","",""
"23","2011","Realschule","Westdeutschland","","","",""
"23","2011","Realschule","Ostdeutschland","","","",""
"23","2011","(Fach-)Abitur","Westdeutschland","","","",""
"23","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"23","2011","AkademikerIn","Westdeutschland","","","",""
"23","2011","AkademikerIn","Ostdeutschland","","","",""
"24","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"24","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"24","2011","Hauptschule","Westdeutschland","","","",""
"24","2011","Hauptschule","Ostdeutschland","","","",""
"24","2011","Realschule","Westdeutschland","","","",""
"24","2011","Realschule","Ostdeutschland","","","",""
"24","2011","(Fach-)Abitur","Westdeutschland","","","",""
"24","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"24","2011","AkademikerIn","Westdeutschland","","","",""
"24","2011","AkademikerIn","Ostdeutschland","","","",""
"25","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"25","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"25","2011","Hauptschule","Westdeutschland","","","",""
"25","2011","Hauptschule","Ostdeutschland","","","",""
"25","2011","Realschule","Westdeutschland","","","",""
"25","2011","Realschule","Ostdeutschland","","","",""
"25","2011","(Fach-)Abitur","Westdeutschland","","","",""
"25","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"25","2011","AkademikerIn","Westdeutschland","","","",""
"25","2011","AkademikerIn","Ostdeutschland","","","",""
"26","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"26","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"26","2011","Hauptschule","Westdeutschland","","","",""
"26","2011","Hauptschule","Ostdeutschland","","","",""
"26","2011","Realschule","Westdeutschland","","","",""
"26","2011","Realschule","Ostdeutschland","","","",""
"26","2011","(Fach-)Abitur","Westdeutschland","","","",""
"26","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"26","2011","AkademikerIn","Westdeutschland","","","",""
"26","2011","AkademikerIn","Ostdeutschland","","","",""
"27","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"27","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"27","2011","Hauptschule","Westdeutschland","","","",""
"27","2011","Hauptschule","Ostdeutschland","","","",""
"27","2011","Realschule","Westdeutschland","","","",""
"27","2011","Realschule","Ostdeutschland","","","",""
"27","2011","(Fach-)Abitur","Westdeutschland","","","",""
"27","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"27","2011","AkademikerIn","Westdeutschland","","","",""
"27","2011","AkademikerIn","Ostdeutschland","","","",""
"28","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"28","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"28","2011","Hauptschule","Westdeutschland","","","",""
"28","2011","Hauptschule","Ostdeutschland","","","",""
"28","2011","Realschule","Westdeutschland","","","",""
"28","2011","Realschule","Ostdeutschland","","","",""
"28","2011","(Fach-)Abitur","Westdeutschland","","","",""
"28","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"28","2011","AkademikerIn","Westdeutschland","","","",""
"28","2011","AkademikerIn","Ostdeutschland","","","",""
"30","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"30","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"30","2011","Hauptschule","Westdeutschland","","","",""
"30","2011","Hauptschule","Ostdeutschland","","","",""
"30","2011","Realschule","Westdeutschland","1","","",""
"30","2011","Realschule","Ostdeutschland","","","",""
"30","2011","(Fach-)Abitur","Westdeutschland","","","",""
"30","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"30","2011","AkademikerIn","Westdeutschland","","","",""
"30","2011","AkademikerIn","Ostdeutschland","","","",""
"31","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"31","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"31","2011","Hauptschule","Westdeutschland","","","",""
"31","2011","Hauptschule","Ostdeutschland","","","",""
"31","2011","Realschule","Westdeutschland","","","",""
"31","2011","Realschule","Ostdeutschland","","","",""
"31","2011","(Fach-)Abitur","Westdeutschland","","","",""
"31","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"31","2011","AkademikerIn","Westdeutschland","","","",""
"31","2011","AkademikerIn","Ostdeutschland","","","",""
"32","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"32","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"32","2011","Hauptschule","Westdeutschland","","","",""
"32","2011","Hauptschule","Ostdeutschland","","","",""
"32","2011","Realschule","Westdeutschland","","","",""
"32","2011","Realschule","Ostdeutschland","","","",""
"32","2011","(Fach-)Abitur","Westdeutschland","","","",""
"32","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"32","2011","AkademikerIn","Westdeutschland","","","",""
"32","2011","AkademikerIn","Ostdeutschland","","","",""
"35","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"35","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"35","2011","Hauptschule","Westdeutschland","","","",""
"35","2011","Hauptschule","Ostdeutschland","","","",""
"35","2011","Realschule","Westdeutschland","","","",""
"35","2011","Realschule","Ostdeutschland","","","",""
"35","2011","(Fach-)Abitur","Westdeutschland","","","",""
"35","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"35","2011","AkademikerIn","Westdeutschland","","","",""
"35","2011","AkademikerIn","Ostdeutschland","","","",""
"36","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"36","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"36","2011","Hauptschule","Westdeutschland","","","",""
"36","2011","Hauptschule","Ostdeutschland","","","",""
"36","2011","Realschule","Westdeutschland","","","",""
"36","2011","Realschule","Ostdeutschland","","","",""
"36","2011","(Fach-)Abitur","Westdeutschland","","","",""
"36","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"36","2011","AkademikerIn","Westdeutschland","","","",""
"36","2011","AkademikerIn","Ostdeutschland","","","",""
"40","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"40","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
