year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.45710,337,794,0.42242,0.49177
1986,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.13422,88,794,0.11049,0.15794
1986,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.03910,32,794,0.02561,0.05259
1986,46-65 y.,Hesse,(1a) Inadequately completed,0.02901,44,288,0.00959,0.04843
1986,46-65 y.,Hesse,(1b) General Elementary School,0.30724,97,288,0.25386,0.36062
1986,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.38093,107,288,0.32475,0.43711
1986,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.17175,40,288,0.12811,0.21538
1986,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.35377,91,208,0.28863,0.41890
1986,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.47427,117,208,0.40625,0.54229
1986,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.02568,102,538,0.01230,0.03906
1986,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.28674,158,538,0.24849,0.32499
1986,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.44872,227,538,0.40665,0.49079
1986,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.12132,51,538,0.09370,0.14893
1986,46-65 y.,Bavaria,(1b) General Elementary School,0.29200,160,435,0.24922,0.33478
1986,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.42319,207,435,0.37670,0.46967
1986,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.14671,68,435,0.11343,0.18000
1986,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.34638,36,36,0.18874,0.50402
1986,66 and older,Lower Saxony,(1b) General Elementary School,0.39617,49,87,0.29280,0.49955
1986,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.30461,38,87,0.20734,0.40188
1986,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.32739,77,180,0.25865,0.39614
1986,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.44377,103,180,0.37098,0.51655
1986,66 and older,Hesse,(1c) Basic Vocational Qualification,0.37169,33,33,0.20425,0.53913
1986,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.44160,40,73,0.32690,0.55631
1986,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.33425,33,73,0.22529,0.44321
1986,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.42695,64,116,0.33655,0.51736
1986,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.31322,52,116,0.22845,0.39799
1986,66 and older,Bavaria,(1b) General Elementary School,0.33514,60,129,0.25337,0.41692
1986,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.37478,69,129,0.29092,0.45864
1987,17-29 y.,Lower Saxony,(1b) General Elementary School,0.13482,55,266,0.09370,0.17594
1987,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.19023,61,266,0.14297,0.23748
1987,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.37712,112,266,0.31876,0.43547
1987,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.13047,38,266,0.08992,0.17102
1987,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.09271,81,762,0.07211,0.11332
1987,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02772,40,762,0.01605,0.03938
1987,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11983,144,762,0.09676,0.14291
1987,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.19322,149,762,0.16517,0.22127
1987,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.28728,199,762,0.25513,0.31943
1987,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.14648,105,762,0.12135,0.17160
1987,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07055,44,762,0.05236,0.08874
1987,17-29 y.,Hesse,(1b) General Elementary School,0.12837,73,239,0.08587,0.17087
1987,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.19756,57,239,0.14698,0.24815
1987,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.31035,72,239,0.25158,0.36913
1987,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.13517,37,239,0.09174,0.17861
1987,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.19659,51,175,0.13754,0.25564
1987,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.30079,68,175,0.23265,0.36893
1987,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.28883,56,175,0.22149,0.35617
1987,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.19243,157,491,0.15753,0.22733
1987,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.24995,154,491,0.21161,0.28829
1987,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.32029,140,491,0.27898,0.36160
1987,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.08640,40,491,0.06153,0.11128
1987,17-29 y.,Bavaria,(1b) General Elementary School,0.15312,99,410,0.11822,0.18802
1987,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.34799,154,410,0.30183,0.39416
1987,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.25030,114,410,0.20832,0.29228
1987,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.09570,43,410,0.06719,0.12421
1987,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.47886,49,83,0.37073,0.58699
1987,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.32448,34,83,0.22314,0.42581
1987,30-45 y.,Lower Saxony,(1b) General Elementary School,0.11417,34,224,0.07243,0.15591
1987,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.49902,136,224,0.43339,0.56464
1987,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.19695,54,224,0.14475,0.24915
1987,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.04092,95,874,0.02778,0.05406
1987,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11405,145,874,0.09296,0.13513
1987,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.45059,352,874,0.41758,0.48359
1987,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.17701,136,874,0.15169,0.20233
1987,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04860,48,874,0.03434,0.06287
1987,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.12287,98,874,0.10109,0.14464
1987,30-45 y.,Hesse,(1a) Inadequately completed,0.02294,31,273,0.00515,0.04074
1987,30-45 y.,Hesse,(1b) General Elementary School,0.10717,57,273,0.07041,0.14393
1987,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.34961,110,273,0.29294,0.40628
1987,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.21206,43,273,0.16348,0.26064
1987,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.13609,32,273,0.09534,0.17684
1987,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.21500,42,118,0.14056,0.28944
1987,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.48175,76,118,0.39121,0.57229
1987,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04979,93,544,0.03149,0.06808
1987,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.15824,135,544,0.12754,0.18893
1987,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.43852,214,544,0.39678,0.48025
1987,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.15943,65,544,0.12864,0.19022
1987,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.08270,37,544,0.05953,0.10587
1987,30-45 y.,Bavaria,(1b) General Elementary School,0.13267,95,450,0.10130,0.16405
1987,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.44556,210,450,0.39959,0.49153
1987,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.23387,104,450,0.19471,0.27302
1987,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.07572,41,450,0.05125,0.10019
1987,30-45 y.,Berlin,(1c) Basic Vocational Qualification,0.29875,36,36,0.14711,0.45039
1987,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.55124,49,49,0.41053,0.69194
1987,46-65 y.,Lower Saxony,(1b) General Elementary School,0.30306,101,295,0.25052,0.35559
1987,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.42860,146,295,0.37203,0.48517
1987,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.15197,48,295,0.11093,0.19301
1987,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03311,112,781,0.02055,0.04567
1987,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.25235,209,781,0.22187,0.28283
1987,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.47691,343,781,0.44185,0.51196
1987,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.12542,83,781,0.10218,0.14866
1987,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.04232,34,781,0.02819,0.05645
1987,46-65 y.,Hesse,(1a) Inadequately completed,0.03428,48,285,0.01312,0.05544
1987,46-65 y.,Hesse,(1b) General Elementary School,0.28865,91,285,0.23595,0.34135
1987,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.42361,112,285,0.36614,0.48108
1987,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.15285,34,285,0.11100,0.19470
1987,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.36073,92,208,0.29532,0.42615
1987,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.46423,116,208,0.39629,0.53217
1987,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.02811,100,543,0.01419,0.04202
1987,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.28551,165,543,0.24749,0.32354
1987,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.45204,227,543,0.41014,0.49394
1987,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.12040,51,543,0.09301,0.14780
1987,46-65 y.,Bavaria,(1b) General Elementary School,0.27426,150,416,0.23133,0.31718
1987,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.42206,198,416,0.37455,0.46958
1987,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.15283,68,416,0.11821,0.18745
1987,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.33595,36,36,0.17947,0.49244
1987,66 and older,Lower Saxony,(1b) General Elementary School,0.39938,52,93,0.29929,0.49946
1987,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.31353,41,93,0.21873,0.40833
1987,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.34842,84,188,0.28013,0.41671
1987,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.43185,104,188,0.36085,0.50284
1987,66 and older,Hesse,(1b) General Elementary School,0.32259,37,75,0.21608,0.42910
1987,66 and older,Hesse,(1c) Basic Vocational Qualification,0.36113,38,75,0.25169,0.47057
1987,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.46177,44,77,0.34969,0.57386
1987,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.31509,33,77,0.21065,0.41954
1987,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.40966,63,114,0.31899,0.50033
1987,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.31390,51,114,0.22834,0.39947
1987,66 and older,Bavaria,(1b) General Elementary School,0.32362,58,136,0.24470,0.40255
1987,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.41396,78,136,0.33087,0.49704
1988,17-29 y.,Lower Saxony,(1b) General Elementary School,0.12356,51,246,0.08235,0.16476
1988,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.18676,59,246,0.13796,0.23556
1988,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.36698,104,246,0.30663,0.42733
1988,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.12246,32,246,0.08141,0.16351
1988,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.08716,68,737,0.06678,0.10754
1988,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02271,36,737,0.01194,0.03347
1988,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.12342,154,737,0.09966,0.14719
1988,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.17223,128,737,0.14496,0.19951
1988,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.29868,205,737,0.26562,0.33175
1988,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.14346,96,737,0.11814,0.16879
1988,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.08544,50,737,0.06525,0.10564
1988,17-29 y.,Hesse,(1b) General Elementary School,0.12898,70,227,0.08528,0.17268
1988,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.23162,55,227,0.17662,0.28663
1988,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.29877,65,227,0.23909,0.35845
1988,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.17030,37,227,0.12129,0.21931
1988,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.16674,45,164,0.10952,0.22396
1988,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.34281,73,164,0.26994,0.41568
1988,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.25769,46,164,0.19055,0.32483
1988,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.19965,161,480,0.16385,0.23545
1988,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.24352,145,480,0.20508,0.28196
1988,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.29451,131,480,0.25369,0.33533
1988,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.08626,43,480,0.06112,0.11140
1988,17-29 y.,Bavaria,(1b) General Elementary School,0.16285,93,379,0.12563,0.20007
1988,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.35053,147,379,0.30243,0.39863
1988,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.24415,106,379,0.20085,0.28746
1988,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.08682,33,379,0.05844,0.11521
1988,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.50439,50,84,0.39682,0.61195
1988,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.31181,34,84,0.21215,0.41147
1988,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.48099,118,173,0.40632,0.55566
1988,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.21989,55,173,0.15799,0.28178
1988,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03901,78,803,0.02561,0.05241
1988,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.09238,122,803,0.07234,0.11242
1988,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.45138,333,803,0.41694,0.48582
1988,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.18740,136,803,0.16039,0.21441
1988,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.04884,46,803,0.03393,0.06376
1988,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.12748,88,803,0.10440,0.15057
1988,30-45 y.,Hesse,(1b) General Elementary School,0.11499,58,234,0.07403,0.15595
1988,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.35757,102,234,0.29603,0.41911
1988,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.21321,42,234,0.16062,0.26580
1988,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.13675,32,234,0.09263,0.18086
1988,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.20447,41,108,0.12805,0.28089
1988,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.45688,67,108,0.36249,0.55126
1988,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04383,82,504,0.02594,0.06172
1988,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.14491,120,504,0.11414,0.17567
1988,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.42458,198,504,0.38139,0.46778
1988,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.19738,73,504,0.16259,0.23216
1988,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.07338,31,504,0.05059,0.09617
1988,30-45 y.,Bavaria,(1b) General Elementary School,0.12949,91,429,0.09768,0.16130
1988,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.46032,207,429,0.41310,0.50754
1988,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.21492,92,429,0.17601,0.25384
1988,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.07912,39,429,0.05355,0.10470
1988,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.52109,48,48,0.37827,0.66391
1988,46-65 y.,Lower Saxony,(1b) General Elementary School,0.30156,98,285,0.24818,0.35494
1988,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.41920,139,285,0.36181,0.47659
1988,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.15066,48,285,0.10906,0.19227
1988,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02801,101,752,0.01621,0.03981
1988,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.24757,201,752,0.21670,0.27844
1988,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.49428,336,752,0.45852,0.53004
1988,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.11679,74,752,0.09382,0.13976
1988,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.04955,40,752,0.03403,0.06508
1988,46-65 y.,Hesse,(1a) Inadequately completed,0.03517,52,286,0.01378,0.05656
1988,46-65 y.,Hesse,(1b) General Elementary School,0.28833,88,286,0.23574,0.34092
1988,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.41535,111,286,0.35814,0.47256
1988,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.16340,35,286,0.12048,0.20633
1988,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.36592,91,203,0.29950,0.43235
1988,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.47027,112,203,0.40144,0.53910
1988,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.02612,98,520,0.01240,0.03984
1988,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.27058,153,520,0.23236,0.30880
1988,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.46054,221,520,0.41766,0.50342
1988,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.11780,48,520,0.09006,0.14553
1988,46-65 y.,Bavaria,(1b) General Elementary School,0.26846,145,405,0.22525,0.31168
1988,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.41789,191,405,0.36979,0.46598
1988,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.15647,69,405,0.12104,0.19190
1988,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.34964,38,38,0.19599,0.50329
1988,66 and older,Lower Saxony,(1b) General Elementary School,0.38924,48,93,0.28961,0.48888
1988,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.35791,45,93,0.25995,0.45587
1988,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.35923,80,176,0.28815,0.43032
1988,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.41315,96,176,0.34019,0.48610
1988,66 and older,Hesse,(1b) General Elementary School,0.29615,34,73,0.19069,0.40160
1988,66 and older,Hesse,(1c) Basic Vocational Qualification,0.39453,39,73,0.28163,0.50742
1988,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.40775,38,75,0.29579,0.51972
