year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09682,469,4208,0.08788,0.10576
2019,4th Quintile,(3a) Lower Tertiary Education,0.07848,470,4208,0.07035,0.08660
2019,4th Quintile,(3b) Higher Tertiary Education,0.13534,810,4208,0.12501,0.14568
2019,5th Quintile,(0) No qualification (yet),0.01179,94,4757,0.00873,0.01486
2019,5th Quintile,(1b) General Elementary School,0.01571,46,4757,0.01217,0.01924
2019,5th Quintile,(1c) Basic Vocational Qualification,0.11522,452,4757,0.10614,0.12429
2019,5th Quintile,(2) Intermediate General/Vocational Qualification,0.19015,1048,4757,0.17899,0.20130
2019,5th Quintile,(2c_gen) General Maturity Certificate,0.03051,217,4757,0.02562,0.03540
2019,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09617,495,4757,0.08779,0.10455
2019,5th Quintile,(3a) Lower Tertiary Education,0.14137,743,4757,0.13146,0.15127
2019,5th Quintile,(3b) Higher Tertiary Education,0.28319,1662,4757,0.27039,0.29600
2020,1st Quintile,(0) No qualification (yet),0.01404,196,6431,0.01117,0.01692
2020,1st Quintile,(1a) Inadequately completed,0.04853,1086,6431,0.04328,0.05378
2020,1st Quintile,(1b) General Elementary School,0.13357,1148,6431,0.12526,0.14189
2020,1st Quintile,(1c) Basic Vocational Qualification,0.18608,935,6431,0.17656,0.19559
2020,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17075,1029,6431,0.16155,0.17995
2020,1st Quintile,(2c_gen) General Maturity Certificate,0.06231,706,6431,0.05641,0.06822
2020,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06160,441,6431,0.05572,0.06747
2020,1st Quintile,(3a) Lower Tertiary Education,0.03859,168,6431,0.03388,0.04329
2020,1st Quintile,(3b) Higher Tertiary Education,0.05119,722,6431,0.04581,0.05658
2020,2nd Quintile,(0) No qualification (yet),0.01905,141,4648,0.01512,0.02298
2020,2nd Quintile,(1a) Inadequately completed,0.01839,145,4648,0.01453,0.02226
2020,2nd Quintile,(1b) General Elementary School,0.08933,447,4648,0.08113,0.09753
2020,2nd Quintile,(1c) Basic Vocational Qualification,0.24151,1180,4648,0.22920,0.25381
2020,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22048,1356,4648,0.20856,0.23240
2020,2nd Quintile,(2c_gen) General Maturity Certificate,0.04496,281,4648,0.03900,0.05092
2020,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06478,444,4648,0.05770,0.07186
2020,2nd Quintile,(3a) Lower Tertiary Education,0.04528,277,4648,0.03930,0.05126
2020,2nd Quintile,(3b) Higher Tertiary Education,0.04494,377,4648,0.03899,0.05090
2020,3rd Quintile,(0) No qualification (yet),0.01432,110,4316,0.01077,0.01786
2020,3rd Quintile,(1a) Inadequately completed,0.00792,43,4316,0.00527,0.01056
2020,3rd Quintile,(1b) General Elementary School,0.06045,259,4316,0.05334,0.06756
2020,3rd Quintile,(1c) Basic Vocational Qualification,0.18641,867,4316,0.17479,0.19803
2020,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24595,1315,4316,0.23311,0.25880
2020,3rd Quintile,(2c_gen) General Maturity Certificate,0.03325,211,4316,0.02790,0.03860
2020,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.09498,502,4316,0.08624,0.10373
2020,3rd Quintile,(3a) Lower Tertiary Education,0.07285,403,4316,0.06510,0.08061
2020,3rd Quintile,(3b) Higher Tertiary Education,0.09650,606,4316,0.08769,0.10531
2020,4th Quintile,(0) No qualification (yet),0.01341,113,4370,0.01000,0.01682
2020,4th Quintile,(1b) General Elementary School,0.03110,114,4370,0.02595,0.03625
2020,4th Quintile,(1c) Basic Vocational Qualification,0.16388,662,4370,0.15291,0.17486
2020,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25210,1317,4370,0.23922,0.26497
2020,4th Quintile,(2c_gen) General Maturity Certificate,0.03519,211,4370,0.02973,0.04066
2020,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10454,545,4370,0.09546,0.11361
2020,4th Quintile,(3a) Lower Tertiary Education,0.08783,527,4370,0.07944,0.09623
2020,4th Quintile,(3b) Higher Tertiary Education,0.14286,881,4370,0.13249,0.15324
2020,5th Quintile,(0) No qualification (yet),0.01449,131,5954,0.01146,0.01753
2020,5th Quintile,(1b) General Elementary School,0.01656,60,5954,0.01332,0.01981
2020,5th Quintile,(1c) Basic Vocational Qualification,0.09058,459,5954,0.08329,0.09787
2020,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18207,1253,5954,0.17227,0.19188
2020,5th Quintile,(2c_gen) General Maturity Certificate,0.03544,304,5954,0.03074,0.04014
2020,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10108,651,5954,0.09342,0.10873
2020,5th Quintile,(3a) Lower Tertiary Education,0.15085,964,5954,0.14176,0.15994
2020,5th Quintile,(3b) Higher Tertiary Education,0.28112,2132,5954,0.26970,0.29254
2021,1st Quintile,(0) No qualification (yet),0.01459,113,4505,0.01108,0.01809
2021,1st Quintile,(1a) Inadequately completed,0.04745,744,4505,0.04124,0.05366
2021,1st Quintile,(1b) General Elementary School,0.11084,711,4505,0.10167,0.12001
2021,1st Quintile,(1c) Basic Vocational Qualification,0.19389,653,4505,0.18235,0.20544
2021,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15270,700,4505,0.14220,0.16321
2021,1st Quintile,(2c_gen) General Maturity Certificate,0.06725,531,4505,0.05994,0.07457
2021,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06771,317,4505,0.06038,0.07505
2021,1st Quintile,(3a) Lower Tertiary Education,0.03940,160,4505,0.03372,0.04508
2021,1st Quintile,(3b) Higher Tertiary Education,0.06618,576,4505,0.05892,0.07344
2021,2nd Quintile,(0) No qualification (yet),0.01535,96,3526,0.01130,0.01941
2021,2nd Quintile,(1a) Inadequately completed,0.01309,121,3526,0.00934,0.01684
2021,2nd Quintile,(1b) General Elementary School,0.08729,283,3526,0.07797,0.09661
2021,2nd Quintile,(1c) Basic Vocational Qualification,0.21279,746,3526,0.19928,0.22630
2021,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21666,981,3526,0.20306,0.23026
2021,2nd Quintile,(2c_gen) General Maturity Certificate,0.04007,232,3526,0.03359,0.04654
2021,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.07475,398,3526,0.06607,0.08343
2021,2nd Quintile,(3a) Lower Tertiary Education,0.05396,214,3526,0.04650,0.06142
2021,2nd Quintile,(3b) Higher Tertiary Education,0.06617,455,3526,0.05796,0.07438
2021,3rd Quintile,(0) No qualification (yet),0.01313,77,3011,0.00906,0.01719
2021,3rd Quintile,(1a) Inadequately completed,0.00716,38,3011,0.00415,0.01017
2021,3rd Quintile,(1b) General Elementary School,0.04613,139,3011,0.03864,0.05362
2021,3rd Quintile,(1c) Basic Vocational Qualification,0.17492,519,3011,0.16135,0.18850
2021,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22803,869,3011,0.21304,0.24302
2021,3rd Quintile,(2c_gen) General Maturity Certificate,0.05045,186,3011,0.04263,0.05827
2021,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.10329,393,3011,0.09242,0.11416
2021,3rd Quintile,(3a) Lower Tertiary Education,0.06301,281,3011,0.05433,0.07169
2021,3rd Quintile,(3b) Higher Tertiary Education,0.10570,509,3011,0.09472,0.11669
2021,4th Quintile,(0) No qualification (yet),0.01301,79,3193,0.00908,0.01694
2021,4th Quintile,(1b) General Elementary School,0.03379,89,3193,0.02752,0.04005
2021,4th Quintile,(1c) Basic Vocational Qualification,0.15999,440,3193,0.14727,0.17271
2021,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22699,858,3193,0.21246,0.24152
2021,4th Quintile,(2c_gen) General Maturity Certificate,0.04647,186,3193,0.03916,0.05377
2021,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10543,378,3193,0.09478,0.11609
2021,4th Quintile,(3a) Lower Tertiary Education,0.09049,382,3193,0.08054,0.10044
2021,4th Quintile,(3b) Higher Tertiary Education,0.15880,781,3193,0.14612,0.17148
2021,5th Quintile,(0) No qualification (yet),0.00677,62,4173,0.00428,0.00926
2021,5th Quintile,(1b) General Elementary School,0.01071,37,4173,0.00758,0.01383
2021,5th Quintile,(1c) Basic Vocational Qualification,0.09799,323,4173,0.08897,0.10701
2021,5th Quintile,(2) Intermediate General/Vocational Qualification,0.19273,848,4173,0.18076,0.20470
2021,5th Quintile,(2c_gen) General Maturity Certificate,0.02856,210,4173,0.02350,0.03361
2021,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08996,415,4173,0.08128,0.09864
2021,5th Quintile,(3a) Lower Tertiary Education,0.13701,688,4173,0.12658,0.14745
2021,5th Quintile,(3b) Higher Tertiary Education,0.28707,1590,4173,0.27334,0.30080
