year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
1994,Yes,Berlin,Urban regions,0.0431266846361186,16642,0.040040274967723326,0.046213094304513876
1994,Yes,Saxony,Urban regions,0.04043126684636118,16642,0.037438657476225996,0.04342387621649637
1994,Yes,Lower Saxony,Rural regions,0.04043126684636118,16642,0.037438657476225996,0.04342387621649637
1994,Yes,Thuringa,Rural regions,0.03706199460916442,16642,0.03419176347710285,0.03993222574122599
1994,Yes,Saxony,Rural regions,0.03504043126684636,16642,0.032246648768532796,0.03783421376515993
1994,Yes,Brandenburg,Rural regions,0.03504043126684636,16642,0.032246648768532796,0.03783421376515993
1994,Yes,Saxony-Anhalt,Rural regions,0.0330188679245283,16642,0.030304033158382086,0.03573370269067452
1994,Yes,Mecklenburg-Western Pomerania,Rural regions,0.03167115902964959,16642,0.029010454036593348,0.034331864022705834
1994,Yes,Lower Saxony,Urban regions,0.03032345013477089,16642,0.02771816017720986,0.03292874009233192
1994,Yes,Baden-Wuerttemberg,Rural regions,0.01954177897574124,16642,0.01743872747928093,0.021644830472201552
1994,Yes,Hamburg,Urban regions,0.016846361185983826,16642,0.014891044700560156,0.018801677671407495
1994,Yes,Hesse,Rural regions,0.016846361185983826,16642,0.014891044700560156,0.018801677671407495
1994,Yes,Thuringa,Urban regions,0.01549865229110512,16642,0.013621893592093473,0.017375410990116767
1994,Yes,Schleswig-Holstein,Rural regions,0.012129380053908356,16642,0.010466263641949993,0.013792496465866718
1994,Yes,Bremen,Urban regions,0.009433962264150943,16642,0.007965231821086842,0.010902692707215044
1994,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.009433962264150943,16642,0.007965231821086842,0.010902692707215044
1994,Yes,Saxony-Anhalt,Urban regions,0.008086253369272238,16642,0.006725548497833987,0.009446958240710488
1994,Yes,Schleswig-Holstein,Urban regions,0.007412398921832884,16642,0.006109180748462469,0.008715617095203299
1994,Yes,Mecklenburg-Western Pomerania,Urban regions,0.004043126684636119,16642,0.003079004105682919,0.005007249263589319
1994,Yes,Brandenburg,Urban regions,0.0033692722371967657,16642,0.0024888550730421746,0.004249689401351357
1994,Yes,North Rhine-Westphalia,Rural regions,0.0033692722371967657,16642,0.0024888550730421746,0.004249689401351357
1994,No,North Rhine-Westphalia,Urban regions,0.18371551415263346,16642,0.17783186184920113,0.18959916645606578
1994,No,Baden-Wuerttemberg,Urban regions,0.11823719097097814,16642,0.11333143147904644,0.12314295046290984
1994,No,Hesse,Urban regions,0.06297026155499821,16642,0.05927965500434298,0.06666086810565344
1994,No,Bavaria,Rural regions,0.06288068792547474,16642,0.059192530938275666,0.06656884491267381
1994,No,Bavaria,Urban regions,0.059656037262629885,16642,0.056057517571408554,0.06325455695385121
1994,No,Saxony,Urban regions,0.04559297742744536,16642,0.04242363544958527,0.04876231940530544
1994,No,Saxony-Anhalt,Rural regions,0.04353278394840559,16642,0.040432534937640235,0.04663303295917094
1994,No,Saxony,Rural regions,0.04317448943031171,16642,0.04008644677500747,0.046262532085615954
1994,No,Brandenburg,Rural regions,0.04317448943031171,16642,0.04008644677500747,0.046262532085615954
1994,No,Berlin,Urban regions,0.04317448943031171,16642,0.04008644677500747,0.046262532085615954
1994,No,"Rhineland-Palatinate, Saarland",Urban regions,0.03923324973127911,16642,0.036283471024762586,0.04218302843779564
1994,No,Lower Saxony,Urban regions,0.03824793980652096,16642,0.03533394415887822,0.0411619354541637
1994,No,Lower Saxony,Rural regions,0.03797921891795056,16642,0.03507507219683738,0.04088336563906374
1994,No,Thuringa,Rural regions,0.03681476173414547,16642,0.0339537527700074,0.039675770698283534
1994,No,Mecklenburg-Western Pomerania,Rural regions,0.02723038337513436,16642,0.024757605028237716,0.029703161722031007
1994,No,Baden-Wuerttemberg,Rural regions,0.016391974202794698,16642,0.014462762110830132,0.018321186294759262
1994,No,Thuringa,Urban regions,0.014779648871372267,16642,0.01294627069324653,0.016613027049498002
1994,No,Saxony-Anhalt,Urban regions,0.012719455392332497,16642,0.011016874087812075,0.01442203669685292
1994,No,Schleswig-Holstein,Urban regions,0.01155499820852741,16642,0.009931265614446733,0.013178730802608086
1994,No,Schleswig-Holstein,Rural regions,0.0110175564313866,16642,0.00943160367757325,0.01260350918519995
1994,No,Hamburg,Urban regions,0.010121820136151916,16642,0.008601015261528972,0.01164262501077486
1994,No,"Rhineland-Palatinate, Saarland",Rural regions,0.008688642063776425,16642,0.00727859273289013,0.01009869139466272
1994,No,Hesse,Rural regions,0.008509494804729487,16642,0.007113931694135671,0.009905057915323303
1994,No,Bremen,Urban regions,0.006449301325689717,16642,0.005233102265799606,0.007665500385579827
1994,No,North Rhine-Westphalia,Rural regions,0.005016123253314225,16642,0.0039427631866381695,0.00608948331999028
1994,No,Brandenburg,Urban regions,0.004657828735220351,16642,0.00362332688228177,0.005692330588158932
1994,No,Mecklenburg-Western Pomerania,Urban regions,0.004478681476173415,16642,0.0034641776644985856,0.005493185287848245
1995,Yes,North Rhine-Westphalia,Urban regions,0.19561007101355712,17246,0.18968981076709956,0.20153033126001468
1995,Yes,Baden-Wuerttemberg,Urban regions,0.12007746933505488,17246,0.1152260941466644,0.12492884452344535
1995,Yes,Bavaria,Rural regions,0.07424144609425436,17246,0.0703286793506829,0.07815421283782581
1995,Yes,Hesse,Urban regions,0.06520335700451904,17246,0.0615186290384833,0.06888808497055479
1995,Yes,Bavaria,Urban regions,0.06003873466752744,17246,0.05649319274796594,0.06358427658708894
1995,Yes,Brandenburg,Rural regions,0.045836023240800515,17246,0.042714785467604106,0.048957261013996924
1995,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.045190445448676564,17246,0.04209021790981067,0.04829067298754246
1995,Yes,Saxony-Anhalt,Rural regions,0.045190445448676564,17246,0.04209021790981067,0.04829067298754246
1995,Yes,Thuringa,Rural regions,0.040025823111684955,17246,0.03710024436916025,0.04295140185420966
1995,Yes,Saxony,Urban regions,0.03873466752743705,17246,0.03585472754786415,0.04161460750700995
1995,Yes,Lower Saxony,Rural regions,0.03873466752743705,17246,0.03585472754786415,0.04161460750700995
1995,Yes,Berlin,Urban regions,0.03486120077469335,17246,0.03212355068138305,0.03759885086800366
1995,Yes,Mecklenburg-Western Pomerania,Rural regions,0.03227888960619755,17246,0.029641062775922964,0.03491671643647213
1995,Yes,Saxony,Rural regions,0.030342156229825695,17246,0.02778213033637722,0.03290218212327417
1995,Yes,Lower Saxony,Urban regions,0.028405422853453842,17246,0.025925974588536717,0.030884871118370967
1995,Yes,Baden-Wuerttemberg,Rural regions,0.017430600387346677,17246,0.015477387095659878,0.019383813679033475
1995,Yes,Schleswig-Holstein,Rural regions,0.012911555842479019,17246,0.011226636161163626,0.014596475523794412
1995,Yes,Thuringa,Urban regions,0.012911555842479019,17246,0.011226636161163626,0.014596475523794412
1995,Yes,Hesse,Rural regions,0.011620400258231117,17246,0.010020900014433632,0.0132199005020286
1995,Yes,Saxony-Anhalt,Urban regions,0.010329244673983214,17246,0.008820236711238343,0.011838252636728086
1995,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.009038089089735314,17246,0.007625620917477401,0.010450557261993227
1995,Yes,Hamburg,Urban regions,0.009038089089735314,17246,0.007625620917477401,0.010450557261993227
1995,Yes,Schleswig-Holstein,Urban regions,0.008392511297611363,17246,0.007030979630789282,0.009754042964433444
1995,Yes,Bremen,Urban regions,0.0071013557133634605,17246,0.005848113620942387,0.008354597805784535
1995,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0032278889606197547,17246,0.0023813067996007165,0.0040744711216387924
1995,Yes,North Rhine-Westphalia,Rural regions,0.0032278889606197547,17246,0.0023813067996007165,0.0040744711216387924
1995,No,North Rhine-Westphalia,Urban regions,0.18801327974838372,17246,0.1821817753641804,0.19384478413258704
1995,No,Baden-Wuerttemberg,Urban regions,0.11829460073388083,17246,0.11347450025003578,0.12311470121772589
1995,No,Bavaria,Urban regions,0.06299143805696313,17246,0.05936546626094275,0.0666174098529835
1995,No,Bavaria,Rural regions,0.062292503931504456,17246,0.05868536002727556,0.06589964783573335
1995,No,Hesse,Urban regions,0.0603704350864931,17246,0.056815739868537274,0.06392513030444892
1995,No,Berlin,Urban regions,0.04403284990389656,17246,0.040970733032439935,0.047094966775353186
1995,No,Saxony,Urban regions,0.04385811637253189,17246,0.040801801887924774,0.046914430857139006
1995,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04315918224707321,17246,0.040126210736299545,0.04619215375784688
1995,No,Brandenburg,Rural regions,0.04202341429320287,17246,0.039028840668754575,0.04501798791765116
1995,No,Saxony-Anhalt,Rural regions,0.041411846933426526,17246,0.03843819447754547,0.04438549938930758
1995,No,Lower Saxony,Urban regions,0.040800279573650185,17246,0.03784772474119527,0.0437528344061051
1995,No,Saxony,Rural regions,0.04027607897955618,17246,0.037341751152211305,0.04321040680690105
1995,No,Lower Saxony,Rural regions,0.0398392451511445,17246,0.03692020945131266,0.04275828085097634
1995,No,Thuringa,Rural regions,0.03433513891315743,17246,0.03161748281254944,0.037052795013765426
1995,No,Mecklenburg-Western Pomerania,Rural regions,0.026472130001747335,17246,0.024076164732655177,0.028868095270839493
1995,No,Baden-Wuerttemberg,Rural regions,0.01668705224532588,17246,0.014775229728881633,0.018598874761770124
1995,No,Thuringa,Urban regions,0.014415516337585182,17246,0.012636524683622363,0.016194507991548
1995,No,Schleswig-Holstein,Urban regions,0.01100821247597414,17246,0.009450932766939953,0.012565492185008327
1995,No,Hesse,Rural regions,0.010746112178927136,17246,0.009207279330664503,0.012284945027189768
1995,No,Schleswig-Holstein,Rural regions,0.010484011881880133,17246,0.008963859793150742,0.012004163970609523
1995,No,"Rhineland-Palatinate, Saarland",Rural regions,0.010309278350515464,17246,0.008801714334556046,0.011816842366474881
1995,No,Hamburg,Urban regions,0.010134544819150795,17246,0.008639679424055434,0.011629410214246155
1995,No,Saxony-Anhalt,Urban regions,0.009522977459374454,17246,0.00807346997813316,0.010972484940615748
1995,No,Bremen,Urban regions,0.0070767080202690895,17246,0.005825627193682938,0.008327788846855241
1995,No,North Rhine-Westphalia,Rural regions,0.005591473003669404,17246,0.004478569738679205,0.006704376268659602
1995,No,Mecklenburg-Western Pomerania,Urban regions,0.0041936047527520535,17246,0.0032291250689713722,0.005158084436532735
1995,No,Brandenburg,Urban regions,0.0016599685479643544,17246,0.0010523919286208436,0.002267545167307865
1996,Yes,North Rhine-Westphalia,Urban regions,0.1980952380952381,16862,0.19207934731378837,0.20411112887668784
1996,Yes,Baden-Wuerttemberg,Urban regions,0.12444444444444444,16862,0.11946212992885104,0.12942675896003786
1996,Yes,Bavaria,Rural regions,0.06603174603174604,16862,0.06228336288328736,0.06978012918020472
1996,Yes,Bavaria,Urban regions,0.05523809523809524,16862,0.05178997769051019,0.058686212785680286
1996,Yes,Hesse,Urban regions,0.050793650793650794,16862,0.04747939090631346,0.05410791068098813
1996,Yes,Saxony-Anhalt,Rural regions,0.05015873015873016,16862,0.04686414822068766,0.05345331209677266
1996,Yes,Berlin,Urban regions,0.044444444444444446,16862,0.04133388689541081,0.047555001993478084
1996,Yes,Brandenburg,Rural regions,0.04253968253968254,16862,0.03949347812724741,0.04558588695211766
1996,Yes,Lower Saxony,Rural regions,0.0419047619047619,16862,0.03888037354136446,0.04492915026815934
1996,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.040634920634920635,16862,0.037654735872106354,0.043615105397734916
1996,Yes,Saxony,Urban regions,0.036825396825396824,16862,0.03398271823964371,0.03966807541114994
1996,Yes,Lower Saxony,Urban regions,0.03619047619047619,16862,0.03337148132813676,0.03900947105281562
1996,Yes,Thuringa,Rural regions,0.035555555555555556,16862,0.03276047794632262,0.03835063316478849
1996,Yes,Saxony,Rural regions,0.035555555555555556,16862,0.03276047794632262,0.03835063316478849
1996,Yes,Mecklenburg-Western Pomerania,Rural regions,0.03238095238095238,16862,0.029709185621583527,0.03505271914032123
1996,Yes,Baden-Wuerttemberg,Rural regions,0.01650793650793651,16862,0.014584697080809332,0.018431175935063687
1996,Yes,Schleswig-Holstein,Rural regions,0.013968253968253968,16862,0.01219684826330286,0.015739659673205078
1996,Yes,Hesse,Rural regions,0.013968253968253968,16862,0.01219684826330286,0.015739659673205078
1996,Yes,Saxony-Anhalt,Urban regions,0.013333333333333334,16862,0.011602097927543959,0.01506456873912271
1996,Yes,Thuringa,Urban regions,0.012698412698412698,16862,0.011008356425761834,0.014388468971063563
1996,Yes,Hamburg,Urban regions,0.008888888888888889,16862,0.007472161010245571,0.010305616767532208
1996,Yes,Schleswig-Holstein,Urban regions,0.008253968253968255,16862,0.006888337898861041,0.009619598609075469
1996,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.006349206349206349,16862,0.005150319650956594,0.007548093047456105
1996,Yes,Bremen,Urban regions,0.005714285714285714,16862,0.004576558610418049,0.0068520128181533795
1996,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0038095238095238095,16862,0.0028796841457996896,0.0047393634732479295
1996,Yes,North Rhine-Westphalia,Rural regions,0.0038095238095238095,16862,0.0028796841457996896,0.0047393634732479295
1996,Yes,Brandenburg,Urban regions,0.0019047619047619048,16862,0.0012466376921118792,0.0025628861174119303
1996,No,North Rhine-Westphalia,Urban regions,0.18984744401819967,16862,0.1839279128805516,0.19576697515584773
1996,No,Baden-Wuerttemberg,Urban regions,0.11312338299580695,16862,0.10834248669972207,0.11790427929189182
1996,No,Bavaria,Rural regions,0.06512623784458917,16862,0.06140184048616135,0.06885063520301697
1996,No,Bavaria,Urban regions,0.06325274333125168,16862,0.059578631028184593,0.06692685563431877
1996,No,Hesse,Urban regions,0.05986261040235525,16862,0.05628185202283623,0.06344336878187427
1996,No,Saxony,Urban regions,0.04469622624676599,16862,0.041577281336555645,0.04781517115697633
1996,No,Brandenburg,Rural regions,0.043447229904540995,16862,0.04037016227331537,0.04652429753576662
1996,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04326880185565171,16862,0.04019777275579227,0.046339830955511155
1996,No,Saxony,Rural regions,0.042109019537871356,16862,0.03907759239017871,0.045140446685564
1996,No,Berlin,Urban regions,0.040860023195646356,16862,0.03787194588614826,0.04384810050514445
1996,No,Lower Saxony,Urban regions,0.04005709697564457,16862,0.037097286071112866,0.04301690788017628
1996,No,Lower Saxony,Rural regions,0.03996788295119993,16862,0.03701123250589607,0.04292453339650378
1996,No,Saxony-Anhalt,Rural regions,0.038540458560085644,16862,0.035634927820170005,0.04144598930000128
1996,No,Thuringa,Rural regions,0.03586403782674637,16862,0.03305731024819254,0.03867076540530019
1996,No,Mecklenburg-Western Pomerania,Rural regions,0.02551521099116781,16862,0.023135146949003267,0.027895275033332355
1996,No,Baden-Wuerttemberg,Rural regions,0.01686145062003747,16862,0.014918076749997643,0.018804824490077296
1996,No,Thuringa,Urban regions,0.014987956106699974,16862,0.013153980708637946,0.016821931504762
1996,No,Saxony-Anhalt,Urban regions,0.011062539031135694,16862,0.009483789076750015,0.012641288985521373
1996,No,Schleswig-Holstein,Urban regions,0.01088411098224641,16862,0.009318003376111371,0.012450218588381448
1996,No,Schleswig-Holstein,Rural regions,0.01088411098224641,16862,0.009318003376111371,0.012450218588381448
1996,No,"Rhineland-Palatinate, Saarland",Rural regions,0.01088411098224641,16862,0.009318003376111371,0.012450218588381448
1996,No,Hesse,Rural regions,0.01025961281113391,16862,0.008738618251476198,0.011780607370791622
1996,No,Hamburg,Urban regions,0.009724328664466054,16862,0.00824314334801823,0.011205513980913878
1996,No,Bremen,Urban regions,0.007404764028905344,16862,0.006110737339751531,0.008698790718059155
1996,No,North Rhine-Westphalia,Rural regions,0.0048175573200107055,16862,0.00377243691521715,0.005862677724804261
1996,No,Mecklenburg-Western Pomerania,Urban regions,0.004103845124453564,16862,0.003138896840932995,0.005068793407974132
1996,No,Brandenburg,Urban regions,0.002587206708894638,16862,0.0018204553392496417,0.0033539580785396346
1997,Yes,North Rhine-Westphalia,Urban regions,0.19569471624266144,16487,0.18963872465536444,0.20175070782995844
1997,Yes,Baden-Wuerttemberg,Urban regions,0.11806914546640573,16487,0.11314341401323529,0.12299487691957618
1997,Yes,Bavaria,Rural regions,0.06979778212654925,16487,0.06590827340968168,0.07368729084341681
