"pli0093_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2018","(noch) kein Abschluss","Schleswig-Holstein","10","","",""
"Seltener","2018","(noch) kein Abschluss","Hamburg","3","","",""
"Seltener","2018","(noch) kein Abschluss","Niedersachsen","37","0.280651333049029","0.21250489953255","0.348797766565509"
"Seltener","2018","(noch) kein Abschluss","Bremen","4","0.213977992962116","0.0463733363347162","0.381582649589515"
"Seltener","2018","(noch) kein Abschluss","Nordrhein-Westfalen","46","0.184171918383726","0.136313443846489","0.232030392920962"
"Seltener","2018","(noch) kein Abschluss","Hessen","18","","",""
"Seltener","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Seltener","2018","(noch) kein Abschluss","Baden-Wuerttemberg","18","","",""
"Seltener","2018","(noch) kein Abschluss","Bayern","9","0.0740839809398915","0.0255789222678807","0.122589039611902"
"Seltener","2018","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2018","(noch) kein Abschluss","Berlin","1","","",""
"Seltener","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Seltener","2018","(noch) kein Abschluss","Sachsen","2","","",""
"Seltener","2018","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Seltener","2018","(noch) kein Abschluss","Thueringen","2","","",""
"Seltener","2018","Hauptschule","Schleswig-Holstein","5","0.209022312665454","0.0351153843635035","0.382929240967405"
"Seltener","2018","Hauptschule","Hamburg","3","","",""
"Seltener","2018","Hauptschule","Niedersachsen","36","0.438054768280526","0.338285338603592","0.537824197957461"
"Seltener","2018","Hauptschule","Bremen","2","","",""
"Seltener","2018","Hauptschule","Nordrhein-Westfalen","26","","",""
"Seltener","2018","Hauptschule","Hessen","8","0.162161698437234","0.0745528681380855","0.249770528736383"
"Seltener","2018","Hauptschule","Rheinland-Pfalz,Saarland","11","","",""
"Seltener","2018","Hauptschule","Baden-Wuerttemberg","16","","",""
"Seltener","2018","Hauptschule","Bayern","7","0.0944672922237833","0.0287114871717805","0.160223097275786"
"Seltener","2018","Hauptschule","Saarland","","","",""
"Seltener","2018","Hauptschule","Berlin","5","0.0843524939436649","-0.018587039951055","0.187292027838385"
"Seltener","2018","Hauptschule","Brandenburg","1","","",""
"Seltener","2018","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Seltener","2018","Hauptschule","Sachsen","6","0.111697479502435","0.000813353444646656","0.222581605560224"
"Seltener","2018","Hauptschule","Sachsen-Anhalt","2","","",""
"Seltener","2018","Hauptschule","Thueringen","3","","",""
"Seltener","2018","Realschule","Schleswig-Holstein","","","",""
"Seltener","2018","Realschule","Hamburg","","","",""
"Seltener","2018","Realschule","Niedersachsen","","","",""
"Seltener","2018","Realschule","Bremen","","","",""
"Seltener","2018","Realschule","Nordrhein-Westfalen","1","","",""
"Seltener","2018","Realschule","Hessen","","","",""
"Seltener","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Seltener","2018","Realschule","Baden-Wuerttemberg","","","",""
"Seltener","2018","Realschule","Bayern","","","",""
"Seltener","2018","Realschule","Saarland","","","",""
"Seltener","2018","Realschule","Berlin","","","",""
"Seltener","2018","Realschule","Brandenburg","","","",""
"Seltener","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","2018","Realschule","Sachsen","","","",""
"Seltener","2018","Realschule","Sachsen-Anhalt","","","",""
"Seltener","2018","Realschule","Thueringen","","","",""
"Seltener","2018","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Seltener","2018","(Fach-)Abitur","Hamburg","","","",""
"Seltener","2018","(Fach-)Abitur","Niedersachsen","19","","",""
"Seltener","2018","(Fach-)Abitur","Bremen","4","0.11211271512215","-0.0475519502016759","0.271777380445976"
"Seltener","2018","(Fach-)Abitur","Nordrhein-Westfalen","25","","",""
"Seltener","2018","(Fach-)Abitur","Hessen","6","0.135190317253067","0.0567535427279956","0.213627091778139"
"Seltener","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.190530677682317","0.0744915631870439","0.306569792177591"
"Seltener","2018","(Fach-)Abitur","Baden-Wuerttemberg","13","","",""
"Seltener","2018","(Fach-)Abitur","Bayern","8","0.127392507256894","0.0450622963817639","0.209722718132024"
"Seltener","2018","(Fach-)Abitur","Saarland","","","",""
"Seltener","2018","(Fach-)Abitur","Berlin","4","0.20893697348773","0.0350561706760152","0.382817776299445"
"Seltener","2018","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Seltener","2018","(Fach-)Abitur","Sachsen","1","","",""
"Seltener","2018","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"Seltener","2018","(Fach-)Abitur","Thueringen","4","0.0881543701992387","-0.0603593773953368","0.236668117793814"
"Seltener","2018","AkademikerIn","Schleswig-Holstein","2","","",""
"Seltener","2018","AkademikerIn","Hamburg","","","",""
"Seltener","2018","AkademikerIn","Niedersachsen","18","","",""
"Seltener","2018","AkademikerIn","Bremen","1","","",""
"Seltener","2018","AkademikerIn","Nordrhein-Westfalen","31","0.143414659350339","0.0902562536713157","0.196573065029363"
"Seltener","2018","AkademikerIn","Hessen","7","0.248317920381852","0.114430669299572","0.382205171464132"
"Seltener","2018","AkademikerIn","Rheinland-Pfalz,Saarland","9","0.144906571936057","0.0371591250508637","0.25265401882125"
"Seltener","2018","AkademikerIn","Baden-Wuerttemberg","18","","",""
"Seltener","2018","AkademikerIn","Bayern","7","0.221881743761421","0.105540517082187","0.338222970440655"
"Seltener","2018","AkademikerIn","Saarland","","","",""
"Seltener","2018","AkademikerIn","Berlin","5","0.140775638931258","0.0141953342940192","0.267355943568496"
"Seltener","2018","AkademikerIn","Brandenburg","","","",""
"Seltener","2018","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Seltener","2018","AkademikerIn","Sachsen","3","","",""
"Seltener","2018","AkademikerIn","Sachsen-Anhalt","1","","",""
"Seltener","2018","AkademikerIn","Thueringen","4","0.0684733645797239","-0.0515821471284975","0.188528876287945"
"Nie","2018","(noch) kein Abschluss","Schleswig-Holstein","39","0.59570888473947","0.468307308685123","0.723110460793817"
"Nie","2018","(noch) kein Abschluss","Hamburg","8","0.691366287407974","0.430009821582239","0.952722753233709"
"Nie","2018","(noch) kein Abschluss","Niedersachsen","119","","",""
"Nie","2018","(noch) kein Abschluss","Bremen","16","","",""
"Nie","2018","(noch) kein Abschluss","Nordrhein-Westfalen","169","","",""
"Nie","2018","(noch) kein Abschluss","Hessen","116","","",""
"Nie","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","43","0.503254315443789","0.378799114154147","0.62770951673343"
"Nie","2018","(noch) kein Abschluss","Baden-Wuerttemberg","84","0.584118542830103","0.499393520899437","0.668843564760768"
"Nie","2018","(noch) kein Abschluss","Bayern","92","0.800530473212405","0.726524582054712","0.874536364370098"
"Nie","2018","(noch) kein Abschluss","Saarland","","","",""
"Nie","2018","(noch) kein Abschluss","Berlin","26","","",""
"Nie","2018","(noch) kein Abschluss","Brandenburg","35","0.882745434373795","0.784267533266585","0.981223335481006"
"Nie","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","0.228836086948061","0.00878694533371643","0.448885228562405"
"Nie","2018","(noch) kein Abschluss","Sachsen","40","0.828310634088645","0.720498540683699","0.936122727493591"
"Nie","2018","(noch) kein Abschluss","Sachsen-Anhalt","29","","",""
"Nie","2018","(noch) kein Abschluss","Thueringen","12","","",""
"Nie","2018","Hauptschule","Schleswig-Holstein","14","","",""
"Nie","2018","Hauptschule","Hamburg","10","","",""
"Nie","2018","Hauptschule","Niedersachsen","54","0.48604522976486","0.385540365450115","0.586550094079605"
"Nie","2018","Hauptschule","Bremen","2","","",""
"Nie","2018","Hauptschule","Nordrhein-Westfalen","91","0.715734138698397","0.638492645159634","0.79297563223716"
"Nie","2018","Hauptschule","Hessen","55","0.653702112127929","0.540616201351848","0.766788022904009"
"Nie","2018","Hauptschule","Rheinland-Pfalz,Saarland","29","","",""
"Nie","2018","Hauptschule","Baden-Wuerttemberg","56","0.463252088574635","0.358471136730669","0.568033040418601"
"Nie","2018","Hauptschule","Bayern","64","0.761413655666239","0.665589628900708","0.85723768243177"
"Nie","2018","Hauptschule","Saarland","","","",""
"Nie","2018","Hauptschule","Berlin","19","","",""
"Nie","2018","Hauptschule","Brandenburg","15","","",""
"Nie","2018","Hauptschule","Mecklenburg-Vorpommern","5","0.271005731509858","-0.0193819111300729","0.561393374149789"
"Nie","2018","Hauptschule","Sachsen","21","","",""
"Nie","2018","Hauptschule","Sachsen-Anhalt","18","","",""
"Nie","2018","Hauptschule","Thueringen","5","0.310879822015369","0.108028966441651","0.513730677589087"
"Nie","2018","Realschule","Schleswig-Holstein","","","",""
"Nie","2018","Realschule","Hamburg","1","","",""
"Nie","2018","Realschule","Niedersachsen","2","","",""
"Nie","2018","Realschule","Bremen","","","",""
"Nie","2018","Realschule","Nordrhein-Westfalen","","","",""
"Nie","2018","Realschule","Hessen","3","","",""
"Nie","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2018","Realschule","Baden-Wuerttemberg","1","","",""
"Nie","2018","Realschule","Bayern","1","","",""
"Nie","2018","Realschule","Saarland","","","",""
"Nie","2018","Realschule","Berlin","","","",""
"Nie","2018","Realschule","Brandenburg","","","",""
"Nie","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2018","Realschule","Sachsen","","","",""
"Nie","2018","Realschule","Sachsen-Anhalt","","","",""
"Nie","2018","Realschule","Thueringen","","","",""
"Nie","2018","(Fach-)Abitur","Schleswig-Holstein","19","","",""
"Nie","2018","(Fach-)Abitur","Hamburg","1","","",""
"Nie","2018","(Fach-)Abitur","Niedersachsen","39","0.652125140453351","0.535434748753418","0.768815532153284"
"Nie","2018","(Fach-)Abitur","Bremen","7","0.571892294824067","0.321491267488008","0.822293322160125"
"Nie","2018","(Fach-)Abitur","Nordrhein-Westfalen","82","0.620828370332479","0.535431698850188","0.70622504181477"
"Nie","2018","(Fach-)Abitur","Hessen","60","0.794395109339467","0.701686159360463","0.88710405931847"
"Nie","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","29","","",""
"Nie","2018","(Fach-)Abitur","Baden-Wuerttemberg","23","","",""
"Nie","2018","(Fach-)Abitur","Bayern","46","0.677229479116272","0.561779814674202","0.792679143558341"
"Nie","2018","(Fach-)Abitur","Saarland","","","",""
"Nie","2018","(Fach-)Abitur","Berlin","15","","",""
"Nie","2018","(Fach-)Abitur","Brandenburg","12","","",""
"Nie","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Nie","2018","(Fach-)Abitur","Sachsen","7","0.603456039882282","0.326681615065605","0.880230464698959"
"Nie","2018","(Fach-)Abitur","Sachsen-Anhalt","14","","",""
"Nie","2018","(Fach-)Abitur","Thueringen","8","0.857358552347342","0.674174279760085","1.0405428249346"
"Nie","2018","AkademikerIn","Schleswig-Holstein","20","","",""
"Nie","2018","AkademikerIn","Hamburg","7","0.867248158530049","0.656947776676481","1.07754854038362"
"Nie","2018","AkademikerIn","Niedersachsen","38","0.546667205790187","0.424704181922347","0.668630229658026"
"Nie","2018","AkademikerIn","Bremen","4","0.637967149646794","0.281948934103229","0.993985365190358"
"Nie","2018","AkademikerIn","Nordrhein-Westfalen","115","","",""
"Nie","2018","AkademikerIn","Hessen","29","","",""
"Nie","2018","AkademikerIn","Rheinland-Pfalz,Saarland","26","","",""
"Nie","2018","AkademikerIn","Baden-Wuerttemberg","35","0.427261100248676","0.307916948795095","0.546605251702257"
"Nie","2018","AkademikerIn","Bayern","38","0.723931994839685","0.598760057195771","0.849103932483599"
"Nie","2018","AkademikerIn","Saarland","","","",""
"Nie","2018","AkademikerIn","Berlin","17","","",""
"Nie","2018","AkademikerIn","Brandenburg","11","","",""
"Nie","2018","AkademikerIn","Mecklenburg-Vorpommern","9","0.435052435505884","0.175360211511673","0.694744659500095"
"Nie","2018","AkademikerIn","Sachsen","13","","",""
"Nie","2018","AkademikerIn","Sachsen-Anhalt","7","0.728905555485995","0.453391328366884","1.00441978260511"
"Nie","2018","AkademikerIn","Thueringen","7","0.604107015848121","0.371635647034861","0.83657838466138"
"Taeglich","2019","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Taeglich","2019","(noch) kein Abschluss","Hamburg","2","","",""
"Taeglich","2019","(noch) kein Abschluss","Niedersachsen","9","0.068224288528054","0.0367812277745024","0.0996673492816055"
"Taeglich","2019","(noch) kein Abschluss","Bremen","","","",""
"Taeglich","2019","(noch) kein Abschluss","Nordrhein-Westfalen","24","","",""
"Taeglich","2019","(noch) kein Abschluss","Hessen","7","0.130937549603064","0.0799280518271178","0.181947047379011"
"Taeglich","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.0697540946289257","0.0233984277758658","0.116109761481986"
"Taeglich","2019","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Taeglich","2019","(noch) kein Abschluss","Bayern","12","","",""
"Taeglich","2019","(noch) kein Abschluss","Saarland","","","",""
"Taeglich","2019","(noch) kein Abschluss","Berlin","3","","",""
"Taeglich","2019","(noch) kein Abschluss","Brandenburg","1","","",""
"Taeglich","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Taeglich","2019","(noch) kein Abschluss","Sachsen","6","0.19883186612041","0.106641259933043","0.291022472307777"
"Taeglich","2019","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Taeglich","2019","(noch) kein Abschluss","Thueringen","","","",""
"Taeglich","2019","Hauptschule","Schleswig-Holstein","7","0.0205569151154618","0.00356864070630306","0.0375451895246205"
"Taeglich","2019","Hauptschule","Hamburg","3","","",""
"Taeglich","2019","Hauptschule","Niedersachsen","23","","",""
"Taeglich","2019","Hauptschule","Bremen","1","","",""
"Taeglich","2019","Hauptschule","Nordrhein-Westfalen","43","0.0180215945546746","0.0114096307050437","0.0246335584043055"
"Taeglich","2019","Hauptschule","Hessen","11","","",""
"Taeglich","2019","Hauptschule","Rheinland-Pfalz,Saarland","17","","",""
"Taeglich","2019","Hauptschule","Baden-Wuerttemberg","28","","",""
"Taeglich","2019","Hauptschule","Bayern","39","0.0364949888426122","0.0261121488322295","0.0468778288529949"
"Taeglich","2019","Hauptschule","Saarland","","","",""
"Taeglich","2019","Hauptschule","Berlin","6","0.0302235600268616","0.00309598337101117","0.057351136682712"
"Taeglich","2019","Hauptschule","Brandenburg","2","","",""
"Taeglich","2019","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Taeglich","2019","Hauptschule","Sachsen","9","0.0310810519998387","0.0101079921474557","0.0520541118522218"
"Taeglich","2019","Hauptschule","Sachsen-Anhalt","3","","",""
"Taeglich","2019","Hauptschule","Thueringen","3","","",""
"Taeglich","2019","Realschule","Schleswig-Holstein","11","","",""
"Taeglich","2019","Realschule","Hamburg","4","0.0746649518086973","0.0215285594934273","0.127801344123967"
"Taeglich","2019","Realschule","Niedersachsen","24","","",""
"Taeglich","2019","Realschule","Bremen","2","","",""
"Taeglich","2019","Realschule","Nordrhein-Westfalen","36","0.0383072467180983","0.0268228847795658","0.0497916086566308"
"Taeglich","2019","Realschule","Hessen","13","","",""
"Taeglich","2019","Realschule","Rheinland-Pfalz,Saarland","8","0.0326016524286586","0.0118373470111018","0.0533659578462154"
"Taeglich","2019","Realschule","Baden-Wuerttemberg","21","","",""
"Taeglich","2019","Realschule","Bayern","55","0.0521162646508853","0.0380418768733811","0.0661906524283894"
"Taeglich","2019","Realschule","Saarland","","","",""
"Taeglich","2019","Realschule","Berlin","14","","",""
"Taeglich","2019","Realschule","Brandenburg","9","0.0109536937310412","0.000915358965699999","0.0209920284963823"
"Taeglich","2019","Realschule","Mecklenburg-Vorpommern","11","","",""
"Taeglich","2019","Realschule","Sachsen","22","","",""
"Taeglich","2019","Realschule","Sachsen-Anhalt","13","","",""
"Taeglich","2019","Realschule","Thueringen","12","","",""
"Taeglich","2019","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Taeglich","2019","(Fach-)Abitur","Hamburg","11","","",""
"Taeglich","2019","(Fach-)Abitur","Niedersachsen","27","","",""
"Taeglich","2019","(Fach-)Abitur","Bremen","6","0.13093618556306","0.0383558652330132","0.223516505893108"
"Taeglich","2019","(Fach-)Abitur","Nordrhein-Westfalen","62","0.0403472896426568","0.0296425779534819","0.0510520013318316"
"Taeglich","2019","(Fach-)Abitur","Hessen","24","","",""
"Taeglich","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"Taeglich","2019","(Fach-)Abitur","Baden-Wuerttemberg","30","0.0518989875156002","0.032337973491871","0.0714600015393295"
"Taeglich","2019","(Fach-)Abitur","Bayern","35","0.0433466491537555","0.0270254312575625","0.0596678670499484"
"Taeglich","2019","(Fach-)Abitur","Saarland","","","",""
"Taeglich","2019","(Fach-)Abitur","Berlin","15","","",""
"Taeglich","2019","(Fach-)Abitur","Brandenburg","4","0.00901071263496829","-0.00563134625978442","0.023652771529721"
"Taeglich","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Taeglich","2019","(Fach-)Abitur","Sachsen","12","","",""
"Taeglich","2019","(Fach-)Abitur","Sachsen-Anhalt","7","0.100329761041576","0.0425882709174275","0.158071251165724"
"Taeglich","2019","(Fach-)Abitur","Thueringen","3","","",""
"Taeglich","2019","AkademikerIn","Schleswig-Holstein","18","","",""
"Taeglich","2019","AkademikerIn","Hamburg","13","","",""
"Taeglich","2019","AkademikerIn","Niedersachsen","36","0.0666049700334568","0.0471195923117934","0.0860903477551202"
"Taeglich","2019","AkademikerIn","Bremen","5","0.0539288786190568","-0.000156923829194931","0.108014681067308"
"Taeglich","2019","AkademikerIn","Nordrhein-Westfalen","88","0.0579341423278915","0.0460279764967605","0.0698403081590225"
"Taeglich","2019","AkademikerIn","Hessen","38","0.0641701461319043","0.0440171841756336","0.084323108088175"
