year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Single parent,1st Quintile,2 rooms,0.26468,33,98,0.17689,0.35248
1990,Single parent,1st Quintile,3 rooms,0.46237,65,98,0.36315,0.56159
1990,Single parent,3rd Quintile,3 rooms,0.41561,31,31,0.23925,0.59197
1990,Couple with children,1st Quintile,2 rooms,0.11765,116,1092,0.09853,0.13677
1990,Couple with children,1st Quintile,3 rooms,0.45864,497,1092,0.42907,0.48821
1990,Couple with children,1st Quintile,4 rooms,0.26032,309,1092,0.23429,0.28636
1990,Couple with children,1st Quintile,5 rooms,0.10395,121,1092,0.08584,0.12206
1990,Couple with children,1st Quintile,6 rooms,0.03810,49,1092,0.02674,0.04946
1990,Couple with children,2nd Quintile,2 rooms,0.04887,41,482,0.02961,0.06814
1990,Couple with children,2nd Quintile,3 rooms,0.38646,248,482,0.34294,0.42998
1990,Couple with children,2nd Quintile,4 rooms,0.29687,142,482,0.25604,0.33770
1990,Couple with children,2nd Quintile,5 rooms,0.14007,51,482,0.10905,0.17109
1990,Couple with children,3rd Quintile,2 rooms,0.03301,35,524,0.01770,0.04832
1990,Couple with children,3rd Quintile,3 rooms,0.32955,202,524,0.28927,0.36984
1990,Couple with children,3rd Quintile,4 rooms,0.27970,156,524,0.24123,0.31816
1990,Couple with children,3rd Quintile,5 rooms,0.17908,85,524,0.14621,0.21194
1990,Couple with children,3rd Quintile,6 rooms,0.10498,46,524,0.07871,0.13125
1990,Couple with children,4th Quintile,3 rooms,0.27148,164,425,0.22915,0.31381
1990,Couple with children,4th Quintile,4 rooms,0.28096,130,425,0.23818,0.32375
1990,Couple with children,4th Quintile,5 rooms,0.20025,83,425,0.16216,0.23834
1990,Couple with children,4th Quintile,6 rooms,0.11931,48,425,0.08845,0.15016
1990,Couple with children,5th Quintile,3 rooms,0.17087,68,293,0.12770,0.21404
1990,Couple with children,5th Quintile,4 rooms,0.25550,91,293,0.20548,0.30553
1990,Couple with children,5th Quintile,5 rooms,0.23866,78,293,0.18976,0.28755
1990,Couple with children,5th Quintile,6 rooms,0.17377,56,293,0.13030,0.21723
1991,Single-person household,1st Quintile,1 room,0.18378,53,282,0.13850,0.22907
1991,Single-person household,1st Quintile,2 rooms,0.52264,161,282,0.46424,0.58104
1991,Single-person household,1st Quintile,3 rooms,0.20252,68,282,0.15553,0.24951
1991,Single-person household,2nd Quintile,1 room,0.17574,57,265,0.12983,0.22165
1991,Single-person household,2nd Quintile,2 rooms,0.37587,115,265,0.31745,0.43430
1991,Single-person household,2nd Quintile,3 rooms,0.34271,93,265,0.28546,0.39997
1991,Single-person household,3rd Quintile,2 rooms,0.46997,103,175,0.39581,0.54413
1991,Single-person household,3rd Quintile,3 rooms,0.32515,72,175,0.25555,0.39476
1991,Single-person household,4th Quintile,1 room,0.14428,39,196,0.09496,0.19360
1991,Single-person household,4th Quintile,2 rooms,0.40407,97,196,0.33519,0.47294
1991,Single-person household,4th Quintile,3 rooms,0.26721,60,196,0.20510,0.32932
1991,Single-person household,5th Quintile,2 rooms,0.35256,72,143,0.27398,0.43115
1991,Single-person household,5th Quintile,3 rooms,0.32642,71,143,0.24929,0.40354
1991,Couple without children,1st Quintile,2 rooms,0.26638,118,408,0.22343,0.30933
1991,Couple without children,1st Quintile,3 rooms,0.47601,221,408,0.42749,0.52453
1991,Couple without children,1st Quintile,4 rooms,0.13880,69,408,0.10521,0.17239
1991,Couple without children,2nd Quintile,2 rooms,0.34158,70,159,0.26763,0.41553
1991,Couple without children,2nd Quintile,3 rooms,0.28571,58,159,0.21527,0.35616
1991,Couple without children,2nd Quintile,4 rooms,0.17274,31,159,0.11380,0.23169
1991,Couple without children,3rd Quintile,2 rooms,0.21206,58,200,0.15527,0.26885
1991,Couple without children,3rd Quintile,3 rooms,0.40525,97,200,0.33704,0.47346
1991,Couple without children,3rd Quintile,4 rooms,0.16647,45,200,0.11471,0.21822
1991,Couple without children,4th Quintile,2 rooms,0.18688,77,264,0.13977,0.23400
1991,Couple without children,4th Quintile,3 rooms,0.39061,125,264,0.33165,0.44958
1991,Couple without children,4th Quintile,4 rooms,0.23898,62,264,0.18744,0.29052
1991,Couple without children,5th Quintile,2 rooms,0.16491,74,382,0.12765,0.20217
1991,Couple without children,5th Quintile,3 rooms,0.37510,166,382,0.32648,0.42371
1991,Couple without children,5th Quintile,4 rooms,0.23334,96,382,0.19087,0.27581
1991,Couple without children,5th Quintile,5 rooms,0.11069,46,382,0.07918,0.14219
1991,Single parent,1st Quintile,2 rooms,0.33585,34,87,0.23603,0.43567
1991,Single parent,1st Quintile,3 rooms,0.37045,53,87,0.26838,0.47251
1991,Single parent,2nd Quintile,3 rooms,0.38345,36,36,0.22237,0.54454
1991,Couple with children,1st Quintile,2 rooms,0.10203,93,1030,0.08354,0.12053
1991,Couple with children,1st Quintile,3 rooms,0.46012,465,1030,0.42966,0.49057
1991,Couple with children,1st Quintile,4 rooms,0.26724,301,1030,0.24020,0.29427
1991,Couple with children,1st Quintile,5 rooms,0.10713,121,1030,0.08823,0.12603
1991,Couple with children,1st Quintile,6 rooms,0.04066,50,1030,0.02860,0.05273
1991,Couple with children,2nd Quintile,2 rooms,0.08427,57,442,0.05835,0.11020
1991,Couple with children,2nd Quintile,3 rooms,0.36767,225,442,0.32266,0.41267
1991,Couple with children,2nd Quintile,4 rooms,0.26820,113,442,0.22685,0.30955
1991,Couple with children,2nd Quintile,5 rooms,0.14472,47,442,0.11189,0.17756
1991,Couple with children,3rd Quintile,2 rooms,0.04385,37,530,0.02640,0.06130
1991,Couple with children,3rd Quintile,3 rooms,0.29743,196,530,0.25848,0.33639
1991,Couple with children,3rd Quintile,4 rooms,0.28088,165,530,0.24258,0.31918
1991,Couple with children,3rd Quintile,5 rooms,0.18357,84,530,0.15058,0.21656
1991,Couple with children,3rd Quintile,6 rooms,0.10415,48,530,0.07812,0.13018
1991,Couple with children,4th Quintile,3 rooms,0.24283,154,441,0.20277,0.28290
1991,Couple with children,4th Quintile,4 rooms,0.29566,147,441,0.25302,0.33830
1991,Couple with children,4th Quintile,5 rooms,0.19817,85,441,0.16093,0.23542
1991,Couple with children,4th Quintile,6 rooms,0.12601,55,441,0.09500,0.15702
1991,Couple with children,5th Quintile,3 rooms,0.20690,87,307,0.16151,0.25229
1991,Couple with children,5th Quintile,4 rooms,0.21349,76,307,0.16758,0.25941
1991,Couple with children,5th Quintile,5 rooms,0.25017,87,307,0.20164,0.29870
1991,Couple with children,5th Quintile,6 rooms,0.18751,57,307,0.14377,0.23124
1992,Single-person household,1st Quintile,1 room,0.19612,83,402,0.15725,0.23498
1992,Single-person household,1st Quintile,2 rooms,0.43066,192,402,0.38220,0.47913
1992,Single-person household,1st Quintile,3 rooms,0.25100,96,402,0.20856,0.29344
1992,Single-person household,1st Quintile,4 rooms,0.08013,31,402,0.05355,0.10670
1992,Single-person household,2nd Quintile,1 room,0.11435,32,204,0.07058,0.15813
1992,Single-person household,2nd Quintile,2 rooms,0.40988,97,204,0.34222,0.47753
1992,Single-person household,2nd Quintile,3 rooms,0.38964,75,204,0.32255,0.45673
1992,Single-person household,3rd Quintile,1 room,0.11390,33,191,0.06872,0.15907
1992,Single-person household,3rd Quintile,2 rooms,0.44922,94,191,0.37849,0.51995
1992,Single-person household,3rd Quintile,3 rooms,0.28515,64,191,0.22095,0.34935
1992,Single-person household,4th Quintile,1 room,0.14551,38,196,0.09602,0.19500
1992,Single-person household,4th Quintile,2 rooms,0.46663,102,196,0.39661,0.53665
1992,Single-person household,4th Quintile,3 rooms,0.23309,56,196,0.17374,0.29243
1992,Single-person household,5th Quintile,2 rooms,0.29747,62,134,0.21978,0.37516
1992,Single-person household,5th Quintile,3 rooms,0.38173,72,134,0.29917,0.46430
1992,Couple without children,1st Quintile,2 rooms,0.34741,100,254,0.28874,0.40609
1992,Couple without children,1st Quintile,3 rooms,0.38119,110,254,0.32134,0.44104
1992,Couple without children,1st Quintile,4 rooms,0.15605,44,254,0.11133,0.20077
1992,Couple without children,2nd Quintile,2 rooms,0.26839,77,249,0.21324,0.32354
1992,Couple without children,2nd Quintile,3 rooms,0.38852,118,249,0.32786,0.44919
1992,Couple without children,2nd Quintile,4 rooms,0.19168,54,249,0.14269,0.24067
1992,Couple without children,3rd Quintile,2 rooms,0.21487,72,232,0.16190,0.26783
1992,Couple without children,3rd Quintile,3 rooms,0.44200,124,232,0.37795,0.50604
1992,Couple without children,3rd Quintile,4 rooms,0.12103,36,232,0.07897,0.16309
1992,Couple without children,4th Quintile,2 rooms,0.21384,90,352,0.17094,0.25673
1992,Couple without children,4th Quintile,3 rooms,0.37675,149,352,0.32606,0.42745
1992,Couple without children,4th Quintile,4 rooms,0.22757,78,352,0.18371,0.27143
1992,Couple without children,4th Quintile,5 rooms,0.10317,35,352,0.07135,0.13499
1992,Couple without children,5th Quintile,2 rooms,0.16670,82,396,0.12995,0.20346
1992,Couple without children,5th Quintile,3 rooms,0.34454,161,396,0.29767,0.39140
1992,Couple without children,5th Quintile,4 rooms,0.24941,109,396,0.20674,0.29208
1992,Couple without children,5th Quintile,5 rooms,0.10179,44,396,0.07197,0.13161
1992,Single parent,1st Quintile,2 rooms,0.27971,40,96,0.18945,0.36997
1992,Single parent,1st Quintile,3 rooms,0.35108,56,96,0.25509,0.44706
1992,Single parent,2nd Quintile,3 rooms,0.42619,36,36,0.26236,0.59003
1992,Couple with children,1st Quintile,2 rooms,0.10546,53,452,0.07711,0.13381
1992,Couple with children,1st Quintile,3 rooms,0.42635,216,452,0.38071,0.47199
1992,Couple with children,1st Quintile,4 rooms,0.29673,144,452,0.25457,0.33889
1992,Couple with children,1st Quintile,5 rooms,0.08225,39,452,0.05689,0.10761
1992,Couple with children,2nd Quintile,2 rooms,0.06078,63,762,0.04381,0.07776
1992,Couple with children,2nd Quintile,3 rooms,0.35552,332,762,0.32151,0.38953
1992,Couple with children,2nd Quintile,4 rooms,0.27332,204,762,0.24166,0.30499
1992,Couple with children,2nd Quintile,5 rooms,0.16848,108,762,0.14189,0.19508
1992,Couple with children,2nd Quintile,6 rooms,0.09383,55,762,0.07311,0.11454
1992,Couple with children,3rd Quintile,2 rooms,0.05707,43,655,0.03929,0.07485
1992,Couple with children,3rd Quintile,3 rooms,0.35198,273,655,0.31538,0.38858
1992,Couple with children,3rd Quintile,4 rooms,0.26791,190,655,0.23397,0.30186
1992,Couple with children,3rd Quintile,5 rooms,0.17725,100,655,0.14798,0.20652
1992,Couple with children,3rd Quintile,6 rooms,0.08185,49,655,0.06084,0.10286
1992,Couple with children,4th Quintile,2 rooms,0.03769,32,501,0.02099,0.05438
1992,Couple with children,4th Quintile,3 rooms,0.29386,183,501,0.25393,0.33379
1992,Couple with children,4th Quintile,4 rooms,0.26698,151,501,0.22821,0.30576
1992,Couple with children,4th Quintile,5 rooms,0.17918,80,501,0.14557,0.21280
1992,Couple with children,4th Quintile,6 rooms,0.11316,55,501,0.08539,0.14093
1992,Couple with children,5th Quintile,3 rooms,0.14632,77,311,0.10698,0.18567
1992,Couple with children,5th Quintile,4 rooms,0.24220,86,311,0.19451,0.28990
1992,Couple with children,5th Quintile,5 rooms,0.25411,90,311,0.20565,0.30258
1992,Couple with children,5th Quintile,6 rooms,0.19629,58,311,0.15207,0.24050
1993,Single-person household,1st Quintile,1 room,0.18742,83,409,0.14955,0.22528
1993,Single-person household,1st Quintile,2 rooms,0.39896,181,409,0.35144,0.44647
1993,Single-person household,1st Quintile,3 rooms,0.29482,114,409,0.25058,0.33906
1993,Single-person household,1st Quintile,4 rooms,0.08111,31,409,0.05462,0.10760
1993,Single-person household,2nd Quintile,1 room,0.14435,38,220,0.09781,0.19090
1993,Single-person household,2nd Quintile,2 rooms,0.37142,101,220,0.30743,0.43542
1993,Single-person household,2nd Quintile,3 rooms,0.35033,81,220,0.28714,0.41351
1993,Single-person household,3rd Quintile,1 room,0.12374,37,204,0.07844,0.16904
1993,Single-person household,3rd Quintile,2 rooms,0.44136,103,204,0.37305,0.50967
1993,Single-person household,3rd Quintile,3 rooms,0.28977,64,204,0.22736,0.35217
1993,Single-person household,4th Quintile,2 rooms,0.41648,90,157,0.33912,0.49384
1993,Single-person household,4th Quintile,3 rooms,0.28862,67,157,0.21752,0.35973
1993,Single-person household,5th Quintile,2 rooms,0.32037,66,137,0.24195,0.39879
1993,Single-person household,5th Quintile,3 rooms,0.32584,71,137,0.24706,0.40461
1993,Couple without children,1st Quintile,2 rooms,0.27973,77,215,0.21959,0.33987
1993,Couple without children,1st Quintile,3 rooms,0.38801,99,215,0.32272,0.45330
1993,Couple without children,1st Quintile,4 rooms,0.17600,39,215,0.12498,0.22702
1993,Couple without children,2nd Quintile,2 rooms,0.32753,108,277,0.27216,0.38290
1993,Couple without children,2nd Quintile,3 rooms,0.37733,115,277,0.32014,0.43452
1993,Couple without children,2nd Quintile,4 rooms,0.15741,54,277,0.11444,0.20037
1993,Couple without children,3rd Quintile,2 rooms,0.17652,59,263,0.13036,0.22269
1993,Couple without children,3rd Quintile,3 rooms,0.39223,115,263,0.33311,0.45135
1993,Couple without children,3rd Quintile,4 rooms,0.20466,57,263,0.15580,0.25351
1993,Couple without children,3rd Quintile,5 rooms,0.13407,32,263,0.09281,0.17532
1993,Couple without children,4th Quintile,2 rooms,0.20713,97,342,0.16412,0.25014
1993,Couple without children,4th Quintile,3 rooms,0.41686,166,342,0.36453,0.46919
1993,Couple without children,4th Quintile,4 rooms,0.20471,79,342,0.16188,0.24754
1993,Couple without children,5th Quintile,2 rooms,0.14271,73,435,0.10980,0.17562
1993,Couple without children,5th Quintile,3 rooms,0.37306,182,435,0.32756,0.41856
1993,Couple without children,5th Quintile,4 rooms,0.24881,104,435,0.20814,0.28949
1993,Couple without children,5th Quintile,5 rooms,0.10014,45,435,0.07189,0.12838
1993,Couple without children,5th Quintile,6 rooms,0.07578,31,435,0.05088,0.10068
1993,Single parent,1st Quintile,2 rooms,0.27267,37,93,0.18167,0.36367
1993,Single parent,1st Quintile,3 rooms,0.41512,56,93,0.31443,0.51581
1993,Single parent,3rd Quintile,3 rooms,0.44922,31,31,0.27122,0.62722
1993,Couple with children,1st Quintile,2 rooms,0.07567,43,401,0.04975,0.10159
1993,Couple with children,1st Quintile,3 rooms,0.40350,190,401,0.35542,0.45158
1993,Couple with children,1st Quintile,4 rooms,0.28951,119,401,0.24507,0.33396
1993,Couple with children,1st Quintile,5 rooms,0.13359,49,401,0.10025,0.16693
1993,Couple with children,2nd Quintile,2 rooms,0.07876,69,711,0.05895,0.09857
1993,Couple with children,2nd Quintile,3 rooms,0.37382,308,711,0.33823,0.40941
1993,Couple with children,2nd Quintile,4 rooms,0.27345,197,711,0.24066,0.30624
1993,Couple with children,2nd Quintile,5 rooms,0.15160,93,711,0.12522,0.17798
1993,Couple with children,2nd Quintile,6 rooms,0.07310,44,711,0.05395,0.09225
1993,Couple with children,3rd Quintile,2 rooms,0.04152,42,700,0.02673,0.05631
1993,Couple with children,3rd Quintile,3 rooms,0.35266,294,700,0.31724,0.38809
1993,Couple with children,3rd Quintile,4 rooms,0.26372,179,700,0.23105,0.29639
1993,Couple with children,3rd Quintile,5 rooms,0.17664,105,700,0.14837,0.20491
1993,Couple with children,3rd Quintile,6 rooms,0.09058,49,700,0.06930,0.11186
1993,Couple with children,3rd Quintile,7 rooms,0.05523,31,700,0.03829,0.07216
1993,Couple with children,4th Quintile,3 rooms,0.25639,166,466,0.21670,0.29608
1993,Couple with children,4th Quintile,4 rooms,0.28833,166,466,0.24716,0.32951
1993,Couple with children,4th Quintile,5 rooms,0.18558,84,466,0.15024,0.22092
1993,Couple with children,4th Quintile,6 rooms,0.11196,50,466,0.08330,0.14062
1993,Couple with children,5th Quintile,3 rooms,0.17634,83,296,0.13285,0.21984
1993,Couple with children,5th Quintile,4 rooms,0.20375,77,296,0.15779,0.24971
1993,Couple with children,5th Quintile,5 rooms,0.29549,94,296,0.24342,0.34755
1993,Couple with children,5th Quintile,6 rooms,0.14872,42,296,0.10812,0.18932
1994,Single-person household,1st Quintile,1 room,0.17845,77,368,0.13927,0.21762
1994,Single-person household,1st Quintile,2 rooms,0.42904,185,368,0.37840,0.47967
1994,Single-person household,1st Quintile,3 rooms,0.27231,106,368,0.22677,0.31786
1994,Single-person household,2nd Quintile,1 room,0.14542,43,217,0.09841,0.19243
1994,Single-person household,2nd Quintile,2 rooms,0.39387,101,217,0.32871,0.45903
1994,Single-person household,2nd Quintile,3 rooms,0.31600,73,217,0.25400,0.37800
1994,Single-person household,3rd Quintile,1 room,0.13919,42,226,0.09396,0.18442
1994,Single-person household,3rd Quintile,2 rooms,0.38944,103,226,0.32572,0.45316
1994,Single-person household,3rd Quintile,3 rooms,0.32620,81,226,0.26494,0.38746
1994,Single-person household,4th Quintile,2 rooms,0.45031,98,158,0.37248,0.52813
1994,Single-person household,4th Quintile,3 rooms,0.26493,60,158,0.19590,0.33395
1994,Single-person household,5th Quintile,2 rooms,0.30529,65,135,0.22732,0.38327
1994,Single-person household,5th Quintile,3 rooms,0.32870,70,135,0.24917,0.40824
1994,Couple without children,1st Quintile,2 rooms,0.32329,83,220,0.26134,0.38524
1994,Couple without children,1st Quintile,3 rooms,0.38247,96,220,0.31810,0.44684
1994,Couple without children,1st Quintile,4 rooms,0.14880,41,220,0.10166,0.19593
1994,Couple without children,2nd Quintile,2 rooms,0.27974,91,274,0.22649,0.33298
1994,Couple without children,2nd Quintile,3 rooms,0.40489,129,274,0.34666,0.46312
1994,Couple without children,2nd Quintile,4 rooms,0.16561,54,274,0.12151,0.20971
1994,Couple without children,3rd Quintile,2 rooms,0.20300,79,289,0.15654,0.24945
1994,Couple without children,3rd Quintile,3 rooms,0.37584,122,289,0.31990,0.43178
1994,Couple without children,3rd Quintile,4 rooms,0.19633,56,289,0.15045,0.24220
1994,Couple without children,3rd Quintile,5 rooms,0.13727,32,289,0.09752,0.17701
1994,Couple without children,4th Quintile,2 rooms,0.22574,100,338,0.18110,0.27037
1994,Couple without children,4th Quintile,3 rooms,0.38264,152,338,0.33074,0.43453
1994,Couple without children,4th Quintile,4 rooms,0.23284,86,338,0.18772,0.27796
1994,Couple without children,5th Quintile,2 rooms,0.11698,70,457,0.08748,0.14648
1994,Couple without children,5th Quintile,3 rooms,0.35321,175,457,0.30934,0.39708
1994,Couple without children,5th Quintile,4 rooms,0.27480,127,457,0.23382,0.31577
1994,Couple without children,5th Quintile,5 rooms,0.10598,51,457,0.07773,0.13423
1994,Couple without children,5th Quintile,6 rooms,0.08038,34,457,0.05542,0.10533
1994,Single parent,1st Quintile,2 rooms,0.29881,34,84,0.20033,0.39728
1994,Single parent,1st Quintile,3 rooms,0.33394,50,84,0.23248,0.43541
