"pgfamstd","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ledig","2003","Realschule","3","320","0.261864385863094","0.237374087992331","0.286354683733858"
"Ledig","2003","Realschule","4","337","0.283695496490144","0.257985725755467","0.309405267224822"
"Ledig","2003","Realschule","5 Einkommensstärkstes Quintil","160","0.209856616576079","0.182967630639541","0.236745602512617"
"Ledig","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","236","0.540679232872022","0.493467048796764","0.58789141694728"
"Ledig","2003","(Fach-)Abitur","2","212","0.414980542301391","0.370292773328457","0.459668311274325"
"Ledig","2003","(Fach-)Abitur","3","223","0.420964006110702","0.376979403498913","0.464948608722492"
"Ledig","2003","(Fach-)Abitur","4","232","0.422132422730495","0.379681714686337","0.464583130774652"
"Ledig","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","197","0.361181639660738","0.319370150195906","0.40299312912557"
"Ledig","2003","AkademikerIn","1 Einkommensschwächstes Quintil","70","0.282723251858655","0.231680199535435","0.333766304181876"
"Ledig","2003","AkademikerIn","2","71","0.185883828131104","0.15033435488149","0.221433301380718"
"Ledig","2003","AkademikerIn","3","98","0.183743340229549","0.154039631832577","0.213447048626521"
"Ledig","2003","AkademikerIn","4","205","0.260976317302996","0.234650069456553","0.28730256514944"
"Ledig","2003","AkademikerIn","5 Einkommensstärkstes Quintil","248","0.234051992605634","0.214810115538872","0.253293869672396"
"Geschieden","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","14","","",""
"Geschieden","2003","(noch) kein Abschluss","2","4","","",""
"Geschieden","2003","(noch) kein Abschluss","3","1","","",""
"Geschieden","2003","(noch) kein Abschluss","4","2","","",""
"Geschieden","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Geschieden","2003","Hauptschule","1 Einkommensschwächstes Quintil","231","0.128369483962629","0.114133913748399","0.142605054176858"
"Geschieden","2003","Hauptschule","2","129","0.0629208281560884","0.0533737549638897","0.072467901348287"
"Geschieden","2003","Hauptschule","3","83","0.0526403886429374","0.0422339734126112","0.0630468038732636"
"Geschieden","2003","Hauptschule","4","80","0.0609244305046969","0.0483319152343633","0.0735169457750306"
"Geschieden","2003","Hauptschule","5 Einkommensstärkstes Quintil","30","0.0617429410526525","0.0430957817656721","0.0803901003396328"
"Geschieden","2003","Realschule","1 Einkommensschwächstes Quintil","161","0.172770980374273","0.150265839833509","0.195276120915036"
"Geschieden","2003","Realschule","2","91","0.0740198110371744","0.0601667461333465","0.0878728759410022"
"Geschieden","2003","Realschule","3","92","0.0889969170571829","0.0731357487607674","0.104858085353598"
"Geschieden","2003","Realschule","4","72","0.0786102374350419","0.0632610854121308","0.093959389457953"
"Geschieden","2003","Realschule","5 Einkommensstärkstes Quintil","49","0.0809024734764359","0.0628962831913986","0.0989086637614731"
"Geschieden","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Geschieden","2003","(Fach-)Abitur","2","18","","",""
"Geschieden","2003","(Fach-)Abitur","3","18","","",""
"Geschieden","2003","(Fach-)Abitur","4","22","","",""
"Geschieden","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","20","","",""
"Geschieden","2003","AkademikerIn","1 Einkommensschwächstes Quintil","37","0.108845865714379","0.073544225945348","0.14414750548341"
"Geschieden","2003","AkademikerIn","2","38","0.122109289279007","0.092189140155819","0.152029438402195"
"Geschieden","2003","AkademikerIn","3","40","0.0966533620174931","0.073989850587166","0.11931687344782"
"Geschieden","2003","AkademikerIn","4","48","0.0681651346259727","0.0530570341385406","0.0832732351134049"
"Geschieden","2003","AkademikerIn","5 Einkommensstärkstes Quintil","118","0.0862495591154076","0.0734915220209061","0.099007596209909"
"Verwitwet","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","7","","",""
"Verwitwet","2003","(noch) kein Abschluss","2","12","","",""
"Verwitwet","2003","(noch) kein Abschluss","3","3","","",""
"Verwitwet","2003","(noch) kein Abschluss","4","2","","",""
"Verwitwet","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Verwitwet","2003","Hauptschule","1 Einkommensschwächstes Quintil","237","0.146908625348846","0.131842583142776","0.161974667554916"
"Verwitwet","2003","Hauptschule","2","283","0.15124835305874","0.137161287470381","0.1653354186471"
"Verwitwet","2003","Hauptschule","3","234","0.156663322017832","0.139725079967532","0.173601564068133"
"Verwitwet","2003","Hauptschule","4","155","0.132355408152819","0.11451485754499","0.150195958760649"
"Verwitwet","2003","Hauptschule","5 Einkommensstärkstes Quintil","57","0.131997607781165","0.105773447217121","0.158221768345209"
"Verwitwet","2003","Realschule","1 Einkommensschwächstes Quintil","26","","",""
"Verwitwet","2003","Realschule","2","36","0.0377455163690211","0.0276611482086635","0.0478298845293787"
"Verwitwet","2003","Realschule","3","44","0.051387408670917","0.0390886700967916","0.0636861472450425"
"Verwitwet","2003","Realschule","4","46","0.0660987306114477","0.0519287197002997","0.0802687415225957"
"Verwitwet","2003","Realschule","5 Einkommensstärkstes Quintil","35","0.07732277327191","0.0596852033417586","0.0949603432020615"
"Verwitwet","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","9","","",""
"Verwitwet","2003","(Fach-)Abitur","2","10","","",""
"Verwitwet","2003","(Fach-)Abitur","3","11","","",""
"Verwitwet","2003","(Fach-)Abitur","4","11","","",""
"Verwitwet","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Verwitwet","2003","AkademikerIn","1 Einkommensschwächstes Quintil","4","","",""
"Verwitwet","2003","AkademikerIn","2","16","","",""
"Verwitwet","2003","AkademikerIn","3","25","","",""
"Verwitwet","2003","AkademikerIn","4","28","","",""
"Verwitwet","2003","AkademikerIn","5 Einkommensstärkstes Quintil","48","0.0410742621629267","0.0320550419252748","0.0500934824005787"
"Zusammenlebend","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","97","0.359817006914398","0.304767989070826","0.41486602475797"
"Zusammenlebend","2004","(noch) kein Abschluss","2","45","0.20547042221697","0.153139300836603","0.257801543597338"
"Zusammenlebend","2004","(noch) kein Abschluss","3","24","","",""
"Zusammenlebend","2004","(noch) kein Abschluss","4","11","","",""
"Zusammenlebend","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Zusammenlebend","2004","Hauptschule","1 Einkommensschwächstes Quintil","1148","0.49939715416578","0.477495054892041","0.52129925343952"
"Zusammenlebend","2004","Hauptschule","2","1709","0.655037852653776","0.636083081475847","0.673992623831705"
"Zusammenlebend","2004","Hauptschule","3","1134","0.646250269186782","0.623165905127587","0.669334633245977"
"Zusammenlebend","2004","Hauptschule","4","914","0.650727503771277","0.625154058891403","0.676300948651151"
"Zusammenlebend","2004","Hauptschule","5 Einkommensstärkstes Quintil","452","0.667157539622803","0.630154480576038","0.704160598669568"
"Zusammenlebend","2004","Realschule","1 Einkommensschwächstes Quintil","463","0.372275845792542","0.342910198659755","0.401641492925329"
"Zusammenlebend","2004","Realschule","2","765","0.540781787922081","0.513898541946794","0.567665033897367"
"Zusammenlebend","2004","Realschule","3","720","0.578802113941604","0.550630272649832","0.606973955233375"
"Zusammenlebend","2004","Realschule","4","708","0.563759395094174","0.535379615083072","0.592139175105277"
"Zusammenlebend","2004","Realschule","5 Einkommensstärkstes Quintil","610","0.585461711035568","0.552968000052195","0.617955422018942"
"Zusammenlebend","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","134","0.2625569820493","0.221254051570411","0.30385991252819"
"Zusammenlebend","2004","(Fach-)Abitur","2","221","0.495359847879562","0.450013642291923","0.540706053467201"
"Zusammenlebend","2004","(Fach-)Abitur","3","205","0.49743753082484","0.45050552160945","0.544369540040231"
"Zusammenlebend","2004","(Fach-)Abitur","4","250","0.452256072620272","0.409922802309654","0.494589342930889"
"Zusammenlebend","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","279","0.458202375296547","0.415582158375491","0.500822592217603"
"Zusammenlebend","2004","AkademikerIn","1 Einkommensschwächstes Quintil","171","0.537344885730535","0.480350816007978","0.594338955453091"
"Zusammenlebend","2004","AkademikerIn","2","318","0.632545008710952","0.588294989687597","0.676795027734307"
"Zusammenlebend","2004","AkademikerIn","3","466","0.658000949942637","0.621162267837161","0.694839632048114"
"Zusammenlebend","2004","AkademikerIn","4","737","0.58900139347086","0.559026596375814","0.618976190565906"
"Zusammenlebend","2004","AkademikerIn","5 Einkommensstärkstes Quintil","1381","0.603216302702025","0.580970981478896","0.625461623925154"
"Getrennt lebend","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Getrennt lebend","2004","(noch) kein Abschluss","2","","","",""
"Getrennt lebend","2004","(noch) kein Abschluss","3","3","","",""
"Getrennt lebend","2004","(noch) kein Abschluss","4","","","",""
"Getrennt lebend","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Getrennt lebend","2004","Hauptschule","1 Einkommensschwächstes Quintil","71","0.0390289321137857","0.0305456375934283","0.0475122266341431"
"Getrennt lebend","2004","Hauptschule","2","44","0.0172394122143328","0.0120492047386374","0.0224296196900282"
"Getrennt lebend","2004","Hauptschule","3","31","0.0176664295248391","0.0113061914412488","0.0240266676084293"
"Getrennt lebend","2004","Hauptschule","4","23","","",""
"Getrennt lebend","2004","Hauptschule","5 Einkommensstärkstes Quintil","15","","",""
"Getrennt lebend","2004","Realschule","1 Einkommensschwächstes Quintil","42","0.0424608552895984","0.0302120039488875","0.0547097066303093"
"Getrennt lebend","2004","Realschule","2","27","","",""
"Getrennt lebend","2004","Realschule","3","26","","",""
"Getrennt lebend","2004","Realschule","4","22","","",""
"Getrennt lebend","2004","Realschule","5 Einkommensstärkstes Quintil","10","","",""
"Getrennt lebend","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Getrennt lebend","2004","(Fach-)Abitur","2","7","","",""
"Getrennt lebend","2004","(Fach-)Abitur","3","3","","",""
"Getrennt lebend","2004","(Fach-)Abitur","4","8","","",""
"Getrennt lebend","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","4","","",""
"Getrennt lebend","2004","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Getrennt lebend","2004","AkademikerIn","2","11","","",""
"Getrennt lebend","2004","AkademikerIn","3","11","","",""
"Getrennt lebend","2004","AkademikerIn","4","21","","",""
"Getrennt lebend","2004","AkademikerIn","5 Einkommensstärkstes Quintil","50","0.0320488918599103","0.0240402576909923","0.0400575260288282"
"Ledig","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","172","0.554054262907603","0.497041272094073","0.611067253721132"
"Ledig","2004","(noch) kein Abschluss","2","165","0.673584788982786","0.612853614523474","0.734315963442099"
"Ledig","2004","(noch) kein Abschluss","3","113","0.75394031961033","0.683346158013497","0.824534481207164"
"Ledig","2004","(noch) kein Abschluss","4","120","0.770523112542114","0.69878937889415","0.842256846190077"
"Ledig","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","104","0.910715626424036","0.857183565415675","0.964247687432396"
"Ledig","2004","Hauptschule","1 Einkommensschwächstes Quintil","349","0.199689360462253","0.182177882062711","0.217200838861794"
"Ledig","2004","Hauptschule","2","248","0.112334493774173","0.0997428953575666","0.124926092190779"
"Ledig","2004","Hauptschule","3","175","0.119928831788348","0.104243627274141","0.135614036302554"
"Ledig","2004","Hauptschule","4","176","0.137882553386812","0.11938793673784","0.156377170035785"
"Ledig","2004","Hauptschule","5 Einkommensstärkstes Quintil","63","0.0861907612638738","0.0641532677123584","0.108228254815389"
"Ledig","2004","Realschule","1 Einkommensschwächstes Quintil","370","0.388301032616118","0.358695295896986","0.417906769335251"
"Ledig","2004","Realschule","2","382","0.300123594019999","0.275399415475552","0.324847772564446"
"Ledig","2004","Realschule","3","310","0.268079610600104","0.242805789781786","0.293353431418422"
"Ledig","2004","Realschule","4","319","0.266908974090349","0.24159504119247","0.292222906988228"
"Ledig","2004","Realschule","5 Einkommensstärkstes Quintil","170","0.252406318074883","0.223754600520353","0.281058035629412"
"Ledig","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","255","0.586158360756405","0.539927772329366","0.632388949183443"
"Ledig","2004","(Fach-)Abitur","2","212","0.417440133972666","0.372714445739042","0.462165822206291"
"Ledig","2004","(Fach-)Abitur","3","202","0.392679077762075","0.346840319016522","0.438517836507629"
"Ledig","2004","(Fach-)Abitur","4","241","0.419529819248945","0.377556607213071","0.461503031284818"
"Ledig","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","201","0.374214696795832","0.332820301854624","0.41560909173704"
"Ledig","2004","AkademikerIn","1 Einkommensschwächstes Quintil","68","0.272850179985035","0.221934857527233","0.323765502442836"
"Ledig","2004","AkademikerIn","2","73","0.182464406248316","0.147015071965888","0.217913740530745"
"Ledig","2004","AkademikerIn","3","94","0.172639609018306","0.143290429844802","0.20198878819181"
"Ledig","2004","AkademikerIn","4","189","0.265237296533977","0.238342468969282","0.292132124098672"
"Ledig","2004","AkademikerIn","5 Einkommensstärkstes Quintil","273","0.241272053528974","0.221817476773648","0.260726630284299"
"Geschieden","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Geschieden","2004","(noch) kein Abschluss","2","6","","",""
"Geschieden","2004","(noch) kein Abschluss","3","1","","",""
"Geschieden","2004","(noch) kein Abschluss","4","","","",""
"Geschieden","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Geschieden","2004","Hauptschule","1 Einkommensschwächstes Quintil","239","0.132689226763439","0.117829143030394","0.147549310496483"
"Geschieden","2004","Hauptschule","2","121","0.0568073605778994","0.0475773513944094","0.0660373697613894"
"Geschieden","2004","Hauptschule","3","83","0.0602788244700739","0.0487879949576046","0.0717696539825433"
"Geschieden","2004","Hauptschule","4","81","0.0675659158910623","0.0541017218336755","0.081030109948449"
"Geschieden","2004","Hauptschule","5 Einkommensstärkstes Quintil","31","0.0718851617927432","0.051602518495332","0.0921678050901544"
"Geschieden","2004","Realschule","1 Einkommensschwächstes Quintil","142","0.164285763448317","0.141777002351997","0.186794524544636"
"Geschieden","2004","Realschule","2","100","0.0907107247624383","0.0752175122381924","0.106203937286684"
"Geschieden","2004","Realschule","3","86","0.0770435586513802","0.0618287723360602","0.0922583449667002"
"Geschieden","2004","Realschule","4","79","0.0890098219115476","0.0727140514625947","0.105305592360501"
"Geschieden","2004","Realschule","5 Einkommensstärkstes Quintil","61","0.082901033430041","0.0647142534227543","0.101087813437328"
"Geschieden","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","26","","",""
"Geschieden","2004","(Fach-)Abitur","2","12","","",""
"Geschieden","2004","(Fach-)Abitur","3","18","","",""
"Geschieden","2004","(Fach-)Abitur","4","19","","",""
"Geschieden","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Geschieden","2004","AkademikerIn","1 Einkommensschwächstes Quintil","39","0.130180067793975","0.0917154563042228","0.168644679283727"
"Geschieden","2004","AkademikerIn","2","41","0.125783509485131","0.0953475483543788","0.156219470615884"
