"e11103","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2017","(Fach-)Abitur","Bayern","210","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Saarland","","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Berlin","48","0.236149580176293","0.174104180254093","0.298194980098492"
"nicht erwerbstätig","2017","(Fach-)Abitur","Brandenburg","58","0.240269198297425","0.173224458648164","0.307313937946686"
"nicht erwerbstätig","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","16","","",""
"nicht erwerbstätig","2017","(Fach-)Abitur","Sachsen","52","0.213702275723958","0.152441576368112","0.274962975079805"
"nicht erwerbstätig","2017","(Fach-)Abitur","Sachsen-Anhalt","51","0.315338567954812","0.229285658732366","0.401391477177258"
"nicht erwerbstätig","2017","(Fach-)Abitur","Thueringen","43","0.265047113224191","0.185073549455191","0.345020676993192"
"nicht erwerbstätig","2017","AkademikerIn","Schleswig-Holstein","93","0.263856634680917","0.209115521072598","0.318597748289236"
"nicht erwerbstätig","2017","AkademikerIn","Hamburg","45","0.193568015867601","0.137091247567239","0.250044784167963"
"nicht erwerbstätig","2017","AkademikerIn","Niedersachsen","219","","",""
"nicht erwerbstätig","2017","AkademikerIn","Bremen","18","","",""
"nicht erwerbstätig","2017","AkademikerIn","Nordrhein-Westfalen","488","0.25110090858389","0.228450160105633","0.273751657062147"
"nicht erwerbstätig","2017","AkademikerIn","Hessen","143","","",""
"nicht erwerbstätig","2017","AkademikerIn","Rheinland-Pfalz,Saarland","129","","",""
"nicht erwerbstätig","2017","AkademikerIn","Baden-Wuerttemberg","251","","",""
"nicht erwerbstätig","2017","AkademikerIn","Bayern","271","","",""
"nicht erwerbstätig","2017","AkademikerIn","Saarland","","","",""
"nicht erwerbstätig","2017","AkademikerIn","Berlin","117","","",""
"nicht erwerbstätig","2017","AkademikerIn","Brandenburg","98","0.410256186052403","0.35058191762004","0.469930454484766"
"nicht erwerbstätig","2017","AkademikerIn","Mecklenburg-Vorpommern","69","0.433500526400408","0.353117152069506","0.51388390073131"
"nicht erwerbstätig","2017","AkademikerIn","Sachsen","157","","",""
"nicht erwerbstätig","2017","AkademikerIn","Sachsen-Anhalt","81","0.404580198453027","0.341149700413454","0.4680106964926"
"nicht erwerbstätig","2017","AkademikerIn","Thueringen","71","0.243389211307218","0.189434188460911","0.297344234153525"
"Vollzeit","2018","(noch) kein Abschluss","Schleswig-Holstein","4","0.00924182825923319","-0.00824704978415745","0.0267307063026238"
"Vollzeit","2018","(noch) kein Abschluss","Hamburg","1","","",""
"Vollzeit","2018","(noch) kein Abschluss","Niedersachsen","25","","",""
"Vollzeit","2018","(noch) kein Abschluss","Bremen","3","","",""
"Vollzeit","2018","(noch) kein Abschluss","Nordrhein-Westfalen","34","0.0998329010271655","0.0767694572259237","0.122896344828407"
"Vollzeit","2018","(noch) kein Abschluss","Hessen","11","","",""
"Vollzeit","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.0759453287398151","0.0339692619522623","0.117921395527368"
"Vollzeit","2018","(noch) kein Abschluss","Baden-Wuerttemberg","9","0.0740843758282853","0.0420012165202861","0.106167535136285"
"Vollzeit","2018","(noch) kein Abschluss","Bayern","25","","",""
"Vollzeit","2018","(noch) kein Abschluss","Saarland","","","",""
"Vollzeit","2018","(noch) kein Abschluss","Berlin","2","","",""
"Vollzeit","2018","(noch) kein Abschluss","Brandenburg","3","","",""
"Vollzeit","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.236289708439492","0.110770995456281","0.361808421422703"
"Vollzeit","2018","(noch) kein Abschluss","Sachsen","2","","",""
"Vollzeit","2018","(noch) kein Abschluss","Sachsen-Anhalt","4","0.135498425827965","0.0575186019012426","0.213478249754688"
"Vollzeit","2018","(noch) kein Abschluss","Thueringen","4","0.0552895652633723","-0.00159876540521933","0.112177895931964"
"Vollzeit","2018","Hauptschule","Schleswig-Holstein","67","0.240656703976787","0.191541080630627","0.289772327322948"
"Vollzeit","2018","Hauptschule","Hamburg","31","0.215935747081726","0.142315788844241","0.28955570531921"
"Vollzeit","2018","Hauptschule","Niedersachsen","185","","",""
"Vollzeit","2018","Hauptschule","Bremen","14","","",""
"Vollzeit","2018","Hauptschule","Nordrhein-Westfalen","423","0.256171414170706","0.235335091655494","0.277007736685918"
"Vollzeit","2018","Hauptschule","Hessen","142","","",""
"Vollzeit","2018","Hauptschule","Rheinland-Pfalz,Saarland","192","","",""
"Vollzeit","2018","Hauptschule","Baden-Wuerttemberg","262","","",""
"Vollzeit","2018","Hauptschule","Bayern","471","0.335237040944344","0.310491103497481","0.359982978391207"
"Vollzeit","2018","Hauptschule","Saarland","","","",""
"Vollzeit","2018","Hauptschule","Berlin","28","","",""
"Vollzeit","2018","Hauptschule","Brandenburg","38","0.153305618552805","0.108006752667818","0.198604484437791"
"Vollzeit","2018","Hauptschule","Mecklenburg-Vorpommern","18","","",""
"Vollzeit","2018","Hauptschule","Sachsen","46","0.193938548208033","0.150066597987449","0.237810498428617"
"Vollzeit","2018","Hauptschule","Sachsen-Anhalt","38","0.193990892955641","0.141857907058198","0.246123878853085"
"Vollzeit","2018","Hauptschule","Thueringen","54","0.209776090964272","0.158372596156655","0.261179585771889"
"Vollzeit","2018","Realschule","Schleswig-Holstein","111","","",""
"Vollzeit","2018","Realschule","Hamburg","33","0.375857813939545","0.272892205825562","0.478823422053529"
"Vollzeit","2018","Realschule","Niedersachsen","290","","",""
"Vollzeit","2018","Realschule","Bremen","19","","",""
"Vollzeit","2018","Realschule","Nordrhein-Westfalen","429","0.443267956520731","0.413668022794865","0.472867890246596"
"Vollzeit","2018","Realschule","Hessen","169","","",""
"Vollzeit","2018","Realschule","Rheinland-Pfalz,Saarland","102","","",""
"Vollzeit","2018","Realschule","Baden-Wuerttemberg","279","","",""
"Vollzeit","2018","Realschule","Bayern","401","0.424559777637255","0.39309581240628","0.456023742868229"
"Vollzeit","2018","Realschule","Saarland","","","",""
"Vollzeit","2018","Realschule","Berlin","96","0.358486001476911","0.297042022499814","0.419929980454008"
"Vollzeit","2018","Realschule","Brandenburg","177","","",""
"Vollzeit","2018","Realschule","Mecklenburg-Vorpommern","97","0.368900379020015","0.308969323333951","0.428831434706079"
"Vollzeit","2018","Realschule","Sachsen","354","0.591315285135641","0.554635456681671","0.627995113589611"
"Vollzeit","2018","Realschule","Sachsen-Anhalt","166","","",""
"Vollzeit","2018","Realschule","Thueringen","182","","",""
"Vollzeit","2018","(Fach-)Abitur","Schleswig-Holstein","53","0.367723979620802","0.297862645095284","0.43758531414632"
"Vollzeit","2018","(Fach-)Abitur","Hamburg","33","0.507757110482243","0.405039448049589","0.610474772914897"
"Vollzeit","2018","(Fach-)Abitur","Niedersachsen","169","","",""
"Vollzeit","2018","(Fach-)Abitur","Bremen","7","0.198388913092371","0.0855736062473927","0.31120421993735"
"Vollzeit","2018","(Fach-)Abitur","Nordrhein-Westfalen","439","0.417551535647936","0.390660927195174","0.444442144100698"
"Vollzeit","2018","(Fach-)Abitur","Hessen","115","","",""
"Vollzeit","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","112","","",""
"Vollzeit","2018","(Fach-)Abitur","Baden-Wuerttemberg","188","","",""
"Vollzeit","2018","(Fach-)Abitur","Bayern","216","","",""
"Vollzeit","2018","(Fach-)Abitur","Saarland","","","",""
"Vollzeit","2018","(Fach-)Abitur","Berlin","50","0.28768222590185","0.219025472768205","0.356338979035496"
"Vollzeit","2018","(Fach-)Abitur","Brandenburg","56","0.562496500358318","0.480903181837229","0.644089818879408"
"Vollzeit","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","35","0.518357085878763","0.401305802833082","0.635408368924444"
"Vollzeit","2018","(Fach-)Abitur","Sachsen","62","0.382492587896856","0.31028113781868","0.454704037975031"
"Vollzeit","2018","(Fach-)Abitur","Sachsen-Anhalt","42","0.540086046024127","0.448597771478807","0.631574320569447"
"Vollzeit","2018","(Fach-)Abitur","Thueringen","36","0.389328751174363","0.296064455135581","0.482593047213145"
"Vollzeit","2018","AkademikerIn","Schleswig-Holstein","88","0.492327536623859","0.426114287277502","0.558540785970216"
"Vollzeit","2018","AkademikerIn","Hamburg","94","0.57443954138183","0.502804528441229","0.646074554322431"
"Vollzeit","2018","AkademikerIn","Niedersachsen","261","","",""
"Vollzeit","2018","AkademikerIn","Bremen","24","","",""
"Vollzeit","2018","AkademikerIn","Nordrhein-Westfalen","571","0.500703463105366","0.474061343894809","0.527345582315922"
"Vollzeit","2018","AkademikerIn","Hessen","261","","",""
"Vollzeit","2018","AkademikerIn","Rheinland-Pfalz,Saarland","135","","",""
"Vollzeit","2018","AkademikerIn","Baden-Wuerttemberg","405","0.495951420841673","0.463010766450894","0.528892075232453"
"Vollzeit","2018","AkademikerIn","Bayern","472","0.52310672163099","0.49273663238637","0.553476810875611"
"Vollzeit","2018","AkademikerIn","Saarland","","","",""
"Vollzeit","2018","AkademikerIn","Berlin","197","","",""
"Vollzeit","2018","AkademikerIn","Brandenburg","107","","",""
"Vollzeit","2018","AkademikerIn","Mecklenburg-Vorpommern","54","0.36096424772804","0.28583778561444","0.436090709841641"
"Vollzeit","2018","AkademikerIn","Sachsen","186","","",""
"Vollzeit","2018","AkademikerIn","Sachsen-Anhalt","98","0.393333022269182","0.329646247775993","0.457019796762371"
"Vollzeit","2018","AkademikerIn","Thueringen","109","","",""
"Teilzeit","2018","(noch) kein Abschluss","Schleswig-Holstein","14","","",""
"Teilzeit","2018","(noch) kein Abschluss","Hamburg","3","","",""
"Teilzeit","2018","(noch) kein Abschluss","Niedersachsen","32","0.158365868988933","0.121561900108623","0.195169837869243"
"Teilzeit","2018","(noch) kein Abschluss","Bremen","5","0.168360177578125","0.0712202021540601","0.26550015300219"
"Teilzeit","2018","(noch) kein Abschluss","Nordrhein-Westfalen","89","0.206834311648271","0.175672765741065","0.237995857555478"
"Teilzeit","2018","(noch) kein Abschluss","Hessen","21","","",""
"Teilzeit","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","25","","",""
"Teilzeit","2018","(noch) kein Abschluss","Baden-Wuerttemberg","35","0.159751533201445","0.114871363523466","0.204631702879423"
"Teilzeit","2018","(noch) kein Abschluss","Bayern","31","0.120020702237494","0.0808925388446628","0.159148865630325"
"Teilzeit","2018","(noch) kein Abschluss","Saarland","","","",""
"Teilzeit","2018","(noch) kein Abschluss","Berlin","13","","",""
"Teilzeit","2018","(noch) kein Abschluss","Brandenburg","4","0.0365395023548426","-0.00334800514100991","0.076427009850695"
"Teilzeit","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.0726695044409975","-0.00403398525743312","0.149372994139428"
"Teilzeit","2018","(noch) kein Abschluss","Sachsen","9","0.124624115287281","0.0617468721619541","0.187501358412608"
"Teilzeit","2018","(noch) kein Abschluss","Sachsen-Anhalt","4","0.00918147891020066","-0.0125498162084646","0.0309127740288659"
"Teilzeit","2018","(noch) kein Abschluss","Thueringen","4","0.0119418152271167","-0.0150964410363908","0.0389800714906243"
"Teilzeit","2018","Hauptschule","Schleswig-Holstein","75","0.221972996659309","0.174225676201977","0.269720317116641"
"Teilzeit","2018","Hauptschule","Hamburg","20","","",""
"Teilzeit","2018","Hauptschule","Niedersachsen","204","","",""
"Teilzeit","2018","Hauptschule","Bremen","9","0.0873803760076284","0.0106268606828013","0.164133891332455"
"Teilzeit","2018","Hauptschule","Nordrhein-Westfalen","406","0.215774744536176","0.196139332295507","0.235410156776846"
"Teilzeit","2018","Hauptschule","Hessen","90","0.17757988103565","0.14363866846014","0.211521093611161"
"Teilzeit","2018","Hauptschule","Rheinland-Pfalz,Saarland","146","","",""
"Teilzeit","2018","Hauptschule","Baden-Wuerttemberg","208","","",""
"Teilzeit","2018","Hauptschule","Bayern","339","0.230657915184215","0.208575913865557","0.252739916502874"
"Teilzeit","2018","Hauptschule","Saarland","","","",""
"Teilzeit","2018","Hauptschule","Berlin","36","0.257138664066605","0.192751540035936","0.321525788097274"
"Teilzeit","2018","Hauptschule","Brandenburg","39","0.154279657107412","0.108863260342308","0.199696053872516"
"Teilzeit","2018","Hauptschule","Mecklenburg-Vorpommern","25","","",""
"Teilzeit","2018","Hauptschule","Sachsen","36","0.0825490364047099","0.052012608787178","0.113085464022242"
"Teilzeit","2018","Hauptschule","Sachsen-Anhalt","33","0.093264479450452","0.0549246299246081","0.131604328976296"
"Teilzeit","2018","Hauptschule","Thueringen","47","0.185890050753032","0.136775613324174","0.23500448818189"
"Teilzeit","2018","Realschule","Schleswig-Holstein","82","0.229814929394141","0.179065309401142","0.280564549387139"
"Teilzeit","2018","Realschule","Hamburg","20","","",""
"Teilzeit","2018","Realschule","Niedersachsen","244","","",""
"Teilzeit","2018","Realschule","Bremen","17","","",""
"Teilzeit","2018","Realschule","Nordrhein-Westfalen","339","0.260343101746426","0.234196054357954","0.286490149134899"
"Teilzeit","2018","Realschule","Hessen","117","","",""
"Teilzeit","2018","Realschule","Rheinland-Pfalz,Saarland","94","0.316627760777901","0.262045797820285","0.371209723735518"
"Teilzeit","2018","Realschule","Baden-Wuerttemberg","221","","",""
"Teilzeit","2018","Realschule","Bayern","325","0.311711348096784","0.282226049266693","0.341196646926875"
"Teilzeit","2018","Realschule","Saarland","","","",""
"Teilzeit","2018","Realschule","Berlin","55","0.240263573544954","0.185522210973634","0.295004936116274"
"Teilzeit","2018","Realschule","Brandenburg","91","0.225262109160482","0.183587080206296","0.266937138114668"
"Teilzeit","2018","Realschule","Mecklenburg-Vorpommern","72","0.350643088588523","0.291374744622501","0.409911432554545"
"Teilzeit","2018","Realschule","Sachsen","183","","",""
"Teilzeit","2018","Realschule","Sachsen-Anhalt","107","","",""
"Teilzeit","2018","Realschule","Thueringen","99","0.309023984332604","0.263104090988834","0.354943877676374"
"Teilzeit","2018","(Fach-)Abitur","Schleswig-Holstein","72","0.343869405899497","0.275049438971539","0.412689372827454"
"Teilzeit","2018","(Fach-)Abitur","Hamburg","34","0.245149169410805","0.15676526628213","0.33353307253948"
"Teilzeit","2018","(Fach-)Abitur","Niedersachsen","160","","",""
"Teilzeit","2018","(Fach-)Abitur","Bremen","11","","",""
"Teilzeit","2018","(Fach-)Abitur","Nordrhein-Westfalen","458","0.341984222826768","0.31611770170223","0.367850743951306"
"Teilzeit","2018","(Fach-)Abitur","Hessen","133","","",""
"Teilzeit","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","89","0.305890208191577","0.252580781044269","0.359199635338885"
"Teilzeit","2018","(Fach-)Abitur","Baden-Wuerttemberg","155","","",""
"Teilzeit","2018","(Fach-)Abitur","Bayern","195","","",""
"Teilzeit","2018","(Fach-)Abitur","Saarland","","","",""
"Teilzeit","2018","(Fach-)Abitur","Berlin","72","0.573590482569149","0.498583055479619","0.648597909658679"
"Teilzeit","2018","(Fach-)Abitur","Brandenburg","40","0.264640776171922","0.192083316055823","0.337198236288021"
"Teilzeit","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","19","","",""
"Teilzeit","2018","(Fach-)Abitur","Sachsen","59","0.426604545705009","0.353117070086962","0.500092021323057"
"Teilzeit","2018","(Fach-)Abitur","Sachsen-Anhalt","30","0.229971651357488","0.152723841646835","0.307219461068141"
"Teilzeit","2018","(Fach-)Abitur","Thueringen","30","0.326054670897407","0.236392141058078","0.415717200736737"
"Teilzeit","2018","AkademikerIn","Schleswig-Holstein","59","0.259181815241327","0.201147600232508","0.317216030250146"
"Teilzeit","2018","AkademikerIn","Hamburg","45","0.220544956845181","0.160473709838518","0.280616203851844"
"Teilzeit","2018","AkademikerIn","Niedersachsen","165","","",""
"Teilzeit","2018","AkademikerIn","Bremen","16","","",""
"Teilzeit","2018","AkademikerIn","Nordrhein-Westfalen","360","0.258236067299647","0.234915425487135","0.281556709112159"
"Teilzeit","2018","AkademikerIn","Hessen","135","","",""
"Teilzeit","2018","AkademikerIn","Rheinland-Pfalz,Saarland","74","0.212590876529427","0.168040834462451","0.257140918596404"
"Teilzeit","2018","AkademikerIn","Baden-Wuerttemberg","265","","",""
"Teilzeit","2018","AkademikerIn","Bayern","306","0.254500906763306","0.228015384323268","0.280986429203345"
"Teilzeit","2018","AkademikerIn","Saarland","","","",""
"Teilzeit","2018","AkademikerIn","Berlin","141","","",""
"Teilzeit","2018","AkademikerIn","Brandenburg","54","0.190594565215864","0.14210077437004","0.239088356061688"
"Teilzeit","2018","AkademikerIn","Mecklenburg-Vorpommern","31","0.248138317740096","0.180574503741059","0.315702131739134"
"Teilzeit","2018","AkademikerIn","Sachsen","98","0.207100816482088","0.169237239137746","0.244964393826431"
"Teilzeit","2018","AkademikerIn","Sachsen-Anhalt","45","0.187466595481045","0.136583159513456","0.238350031448633"
"Teilzeit","2018","AkademikerIn","Thueringen","58","0.232052663701723","0.17830830115177","0.285797026251677"
