year,bula_h,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Saxony,Urban regions,Full Time,0.36384,410,1242,0.33707,0.39061
2019,Lower Saxony,Urban regions,Part Time,0.27357,323,1242,0.24876,0.29837
2019,Lower Saxony,Urban regions,Not Working,0.36259,509,1242,0.33585,0.38934
2019,Lower Saxony,Rural regions,Full Time,0.39841,557,1722,0.37528,0.42154
2019,Lower Saxony,Rural regions,Part Time,0.24679,453,1722,0.22642,0.26716
2019,Lower Saxony,Rural regions,Not Working,0.35479,712,1722,0.33219,0.37740
2019,Bremen,Urban regions,Full Time,0.39459,78,293,0.33853,0.45065
2019,Bremen,Urban regions,Part Time,0.15845,64,293,0.11657,0.20033
2019,Bremen,Urban regions,Not Working,0.44696,151,293,0.38994,0.50399
2019,North Rhine-Westphalia,No answer / don't know,Full Time,0.25792,38,120,0.17932,0.33653
2019,North Rhine-Westphalia,No answer / don't know,Part Time,0.31411,36,120,0.23072,0.39751
2019,North Rhine-Westphalia,No answer / don't know,Not Working,0.42796,46,120,0.33906,0.51686
2019,North Rhine-Westphalia,Urban regions,Full Time,0.35648,2017,6183,0.34454,0.36841
2019,North Rhine-Westphalia,Urban regions,Part Time,0.27057,1678,6183,0.25950,0.28164
2019,North Rhine-Westphalia,Urban regions,Not Working,0.37295,2488,6183,0.36090,0.38501
2019,North Rhine-Westphalia,Rural regions,Full Time,0.41117,34,135,0.32785,0.49448
2019,North Rhine-Westphalia,Rural regions,Part Time,0.36269,38,135,0.28128,0.44409
2019,North Rhine-Westphalia,Rural regions,Not Working,0.22615,63,135,0.15531,0.29698
2019,Hesse,Urban regions,Full Time,0.41272,614,1621,0.38875,0.43670
2019,Hesse,Urban regions,Part Time,0.23061,374,1621,0.21010,0.25112
2019,Hesse,Urban regions,Not Working,0.35667,633,1621,0.33334,0.37999
2019,Hesse,Rural regions,Full Time,0.35946,155,390,0.31177,0.40714
2019,Hesse,Rural regions,Part Time,0.30686,110,390,0.26103,0.35269
2019,Hesse,Rural regions,Not Working,0.33368,125,390,0.28682,0.38054
2019,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.37870,440,1279,0.35210,0.40529
2019,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.26847,324,1279,0.24417,0.29276
2019,"Rhineland-Palatinate, Saarland",Urban regions,Not Working,0.35283,515,1279,0.32664,0.37903
2019,"Rhineland-Palatinate, Saarland",Rural regions,Full Time,0.35914,145,400,0.31206,0.40621
2019,"Rhineland-Palatinate, Saarland",Rural regions,Part Time,0.24694,105,400,0.20463,0.28926
2019,"Rhineland-Palatinate, Saarland",Rural regions,Not Working,0.39392,150,400,0.34597,0.44186
2019,Baden-Wuerttemberg,Urban regions,Full Time,0.42567,1109,2865,0.40756,0.44378
2019,Baden-Wuerttemberg,Urban regions,Part Time,0.25217,810,2865,0.23626,0.26807
2019,Baden-Wuerttemberg,Urban regions,Not Working,0.32217,946,2865,0.30505,0.33928
2019,Baden-Wuerttemberg,Rural regions,Full Time,0.37316,110,339,0.32160,0.42473
2019,Baden-Wuerttemberg,Rural regions,Part Time,0.29058,104,339,0.24217,0.33898
2019,Baden-Wuerttemberg,Rural regions,Not Working,0.33626,125,339,0.28589,0.38663
2019,Bavaria,No answer / don't know,Full Time,0.46733,41,41,0.31271,0.62195
2019,Bavaria,Urban regions,Full Time,0.40388,772,1930,0.38198,0.42578
2019,Bavaria,Urban regions,Part Time,0.26057,527,1930,0.24099,0.28016
2019,Bavaria,Urban regions,Not Working,0.33555,631,1930,0.31447,0.35662
2019,Bavaria,Rural regions,Full Time,0.41827,945,2402,0.39854,0.43800
2019,Bavaria,Rural regions,Part Time,0.26283,667,2402,0.24522,0.28044
2019,Bavaria,Rural regions,Not Working,0.31890,790,2402,0.30026,0.33754
2019,Berlin,No answer / don't know,Full Time,0.47107,33,33,0.29812,0.64402
2019,Berlin,Urban regions,Full Time,0.36381,395,1086,0.33519,0.39244
2019,Berlin,Urban regions,Part Time,0.28541,303,1086,0.25854,0.31228
2019,Berlin,Urban regions,Not Working,0.35078,388,1086,0.32238,0.37917
2019,Brandenburg,Urban regions,Full Time,0.43196,40,85,0.32603,0.53790
2019,Brandenburg,Urban regions,Not Working,0.32600,45,85,0.22575,0.42624
2019,Brandenburg,Rural regions,Full Time,0.40248,418,1116,0.37369,0.43126
2019,Brandenburg,Rural regions,Part Time,0.16396,221,1116,0.14223,0.18570
2019,Brandenburg,Rural regions,Not Working,0.43356,477,1116,0.40447,0.46265
2019,Mecklenburg-Western Pomerania,Urban regions,Full Time,0.41020,46,85,0.30501,0.51539
2019,Mecklenburg-Western Pomerania,Urban regions,Not Working,0.34735,39,85,0.24553,0.44917
2019,Mecklenburg-Western Pomerania,Rural regions,Full Time,0.32363,189,553,0.28460,0.36266
2019,Mecklenburg-Western Pomerania,Rural regions,Part Time,0.26814,131,553,0.23119,0.30510
2019,Mecklenburg-Western Pomerania,Rural regions,Not Working,0.40823,233,553,0.36723,0.44923
2019,Saxony,Urban regions,Full Time,0.43824,393,953,0.40672,0.46976
2019,Saxony,Urban regions,Part Time,0.21265,192,953,0.18666,0.23864
2019,Saxony,Urban regions,Not Working,0.34911,368,953,0.31883,0.37939
2019,Saxony,Rural regions,Full Time,0.45581,344,789,0.42103,0.49058
2019,Saxony,Rural regions,Part Time,0.19941,170,789,0.17151,0.22731
2019,Saxony,Rural regions,Not Working,0.34478,275,789,0.31160,0.37797
2019,Saxony-Anhalt,Urban regions,Full Time,0.29646,68,247,0.23939,0.35353
2019,Saxony-Anhalt,Urban regions,Part Time,0.25819,50,247,0.20350,0.31288
2019,Saxony-Anhalt,Urban regions,Not Working,0.44535,129,247,0.38324,0.50746
2019,Saxony-Anhalt,Rural regions,Full Time,0.36173,299,757,0.32748,0.39598
2019,Saxony-Anhalt,Rural regions,Part Time,0.16556,153,757,0.13907,0.19206
2019,Saxony-Anhalt,Rural regions,Not Working,0.47271,305,757,0.43712,0.50830
2019,Thuringa,Urban regions,Full Time,0.34559,127,328,0.29404,0.39713
2019,Thuringa,Urban regions,Part Time,0.27181,75,328,0.22359,0.32003
2019,Thuringa,Urban regions,Not Working,0.38261,126,328,0.32993,0.43529
2019,Thuringa,Rural regions,Full Time,0.37542,276,685,0.33913,0.41170
2019,Thuringa,Rural regions,Part Time,0.19396,139,685,0.16433,0.22359
2019,Thuringa,Rural regions,Not Working,0.43063,270,685,0.39352,0.46773
2020,Schleswig-Holstein,Urban regions,Full Time,0.44813,134,433,0.40124,0.49503
2020,Schleswig-Holstein,Urban regions,Part Time,0.27513,120,433,0.23302,0.31725
2020,Schleswig-Holstein,Urban regions,Not Working,0.27673,179,433,0.23455,0.31892
2020,Schleswig-Holstein,Rural regions,Full Time,0.35216,237,665,0.31583,0.38849
2020,Schleswig-Holstein,Rural regions,Part Time,0.26306,185,665,0.22957,0.29655
2020,Schleswig-Holstein,Rural regions,Not Working,0.38479,243,665,0.34778,0.42179
2020,Hamburg,Urban regions,Full Time,0.39747,231,617,0.35882,0.43612
2020,Hamburg,Urban regions,Part Time,0.16905,142,617,0.13945,0.19865
2020,Hamburg,Urban regions,Not Working,0.43348,244,617,0.39435,0.47262
2020,Lower Saxony,Urban regions,Full Time,0.39293,471,1278,0.36615,0.41972
2020,Lower Saxony,Urban regions,Part Time,0.24281,308,1278,0.21930,0.26633
2020,Lower Saxony,Urban regions,Not Working,0.36425,499,1278,0.33786,0.39065
2020,Lower Saxony,Rural regions,Full Time,0.37257,562,1677,0.34942,0.39572
2020,Lower Saxony,Rural regions,Part Time,0.26146,480,1677,0.24042,0.28250
2020,Lower Saxony,Rural regions,Not Working,0.36597,635,1677,0.34291,0.38903
2020,Bremen,Urban regions,Full Time,0.36801,83,318,0.31492,0.42110
2020,Bremen,Urban regions,Part Time,0.20910,62,318,0.16433,0.25387
2020,Bremen,Urban regions,Not Working,0.42289,173,318,0.36850,0.47727
2020,North Rhine-Westphalia,Urban regions,Full Time,0.36755,2175,6595,0.35592,0.37919
2020,North Rhine-Westphalia,Urban regions,Part Time,0.26002,1725,6595,0.24943,0.27061
2020,North Rhine-Westphalia,Urban regions,Not Working,0.37243,2695,6595,0.36076,0.38410
2020,North Rhine-Westphalia,Rural regions,Full Time,0.44118,33,83,0.33371,0.54865
2020,North Rhine-Westphalia,Rural regions,Not Working,0.33296,50,83,0.23096,0.43497
2020,Hesse,Urban regions,Full Time,0.39657,661,1757,0.37369,0.41945
2020,Hesse,Urban regions,Part Time,0.23579,480,1757,0.21594,0.25565
2020,Hesse,Urban regions,Not Working,0.36763,616,1757,0.34508,0.39019
2020,Hesse,Rural regions,Full Time,0.39448,152,374,0.34488,0.44408
2020,Hesse,Rural regions,Part Time,0.26435,104,374,0.21960,0.30910
2020,Hesse,Rural regions,Not Working,0.34117,118,374,0.29305,0.38928
2020,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.37871,417,1217,0.35144,0.40597
2020,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.24478,291,1217,0.22062,0.26895
2020,"Rhineland-Palatinate, Saarland",Urban regions,Not Working,0.37651,509,1217,0.34928,0.40374
2020,"Rhineland-Palatinate, Saarland",Rural regions,Full Time,0.30052,148,393,0.25513,0.34591
2020,"Rhineland-Palatinate, Saarland",Rural regions,Part Time,0.24195,104,393,0.19955,0.28434
2020,"Rhineland-Palatinate, Saarland",Rural regions,Not Working,0.45753,141,393,0.40821,0.50685
2020,Baden-Wuerttemberg,Urban regions,Full Time,0.40232,1128,2892,0.38444,0.42019
2020,Baden-Wuerttemberg,Urban regions,Part Time,0.25283,837,2892,0.23699,0.26868
2020,Baden-Wuerttemberg,Urban regions,Not Working,0.34485,927,2892,0.32752,0.36218
2020,Baden-Wuerttemberg,Rural regions,Full Time,0.44113,160,388,0.39166,0.49060
2020,Baden-Wuerttemberg,Rural regions,Part Time,0.23814,104,388,0.19571,0.28058
2020,Baden-Wuerttemberg,Rural regions,Not Working,0.32073,124,388,0.27422,0.36723
2020,Bavaria,Urban regions,Full Time,0.39592,904,2137,0.37518,0.41666
2020,Bavaria,Urban regions,Part Time,0.27765,600,2137,0.25866,0.29665
2020,Bavaria,Urban regions,Not Working,0.32642,633,2137,0.30654,0.34631
2020,Bavaria,Rural regions,Full Time,0.42615,966,2337,0.40610,0.44620
2020,Bavaria,Rural regions,Part Time,0.26418,662,2337,0.24630,0.28206
2020,Bavaria,Rural regions,Not Working,0.30967,709,2337,0.29092,0.32842
2020,Berlin,Urban regions,Full Time,0.35596,514,1396,0.33083,0.38108
2020,Berlin,Urban regions,Part Time,0.29047,394,1396,0.26664,0.31429
2020,Berlin,Urban regions,Not Working,0.35357,488,1396,0.32849,0.37866
2020,Brandenburg,Urban regions,Full Time,0.51449,42,76,0.40137,0.62760
2020,Brandenburg,Urban regions,Not Working,0.28958,34,76,0.18693,0.39223
2020,Brandenburg,Rural regions,Full Time,0.38264,395,1081,0.35365,0.41162
2020,Brandenburg,Rural regions,Part Time,0.20532,218,1081,0.18123,0.22941
2020,Brandenburg,Rural regions,Not Working,0.41205,468,1081,0.38269,0.44140
2020,Mecklenburg-Western Pomerania,Urban regions,Full Time,0.27335,36,73,0.17040,0.37630
2020,Mecklenburg-Western Pomerania,Urban regions,Not Working,0.48423,37,73,0.36880,0.59967
2020,Mecklenburg-Western Pomerania,Rural regions,Full Time,0.36616,162,455,0.32185,0.41048
2020,Mecklenburg-Western Pomerania,Rural regions,Part Time,0.18073,90,455,0.14534,0.21613
2020,Mecklenburg-Western Pomerania,Rural regions,Not Working,0.45310,203,455,0.40731,0.49889
2020,Saxony,Urban regions,Full Time,0.44621,359,932,0.41428,0.47815
2020,Saxony,Urban regions,Part Time,0.22365,189,932,0.19688,0.25042
2020,Saxony,Urban regions,Not Working,0.33014,384,932,0.29993,0.36034
2020,Saxony,Rural regions,Full Time,0.43724,314,769,0.40216,0.47232
2020,Saxony,Rural regions,Part Time,0.22252,183,769,0.19310,0.25194
2020,Saxony,Rural regions,Not Working,0.34024,272,769,0.30673,0.37375
2020,Saxony-Anhalt,Urban regions,Full Time,0.41723,80,251,0.35611,0.47836
2020,Saxony-Anhalt,Urban regions,Part Time,0.17003,47,251,0.12346,0.21660
2020,Saxony-Anhalt,Urban regions,Not Working,0.41274,124,251,0.35171,0.47377
2020,Saxony-Anhalt,Rural regions,Full Time,0.35481,290,750,0.32054,0.38908
2020,Saxony-Anhalt,Rural regions,Part Time,0.19184,156,750,0.16364,0.22004
2020,Saxony-Anhalt,Rural regions,Not Working,0.45335,304,750,0.41770,0.48900
2020,Thuringa,Urban regions,Full Time,0.41729,129,335,0.36440,0.47017
2020,Thuringa,Urban regions,Part Time,0.31294,82,335,0.26321,0.36267
2020,Thuringa,Urban regions,Not Working,0.26977,124,335,0.22217,0.31737
2020,Thuringa,Rural regions,Full Time,0.33115,256,656,0.29511,0.36719
2020,Thuringa,Rural regions,Part Time,0.24388,164,656,0.21099,0.27676
2020,Thuringa,Rural regions,Not Working,0.42497,236,656,0.38712,0.46283
2021,Schleswig-Holstein,Urban regions,Full Time,0.44458,104,349,0.39237,0.49679
2021,Schleswig-Holstein,Urban regions,Part Time,0.26789,87,349,0.22136,0.31442
2021,Schleswig-Holstein,Urban regions,Not Working,0.28753,158,349,0.23998,0.33509
2021,Schleswig-Holstein,Rural regions,Full Time,0.35433,178,524,0.31333,0.39532
2021,Schleswig-Holstein,Rural regions,Part Time,0.21868,122,524,0.18326,0.25411
2021,Schleswig-Holstein,Rural regions,Not Working,0.42699,224,524,0.38460,0.46938
2021,Hamburg,Urban regions,Full Time,0.31247,148,458,0.26997,0.35496
2021,Hamburg,Urban regions,Part Time,0.27342,119,458,0.23256,0.31429
2021,Hamburg,Urban regions,Not Working,0.41411,191,458,0.36895,0.45927
2021,Lower Saxony,Urban regions,Full Time,0.34128,277,874,0.30982,0.37273
2021,Lower Saxony,Urban regions,Part Time,0.27277,227,874,0.24322,0.30231
2021,Lower Saxony,Urban regions,Not Working,0.38596,370,874,0.35366,0.41825
2021,Lower Saxony,Rural regions,Full Time,0.33626,339,1097,0.30829,0.36423
2021,Lower Saxony,Rural regions,Part Time,0.28668,298,1097,0.25991,0.31346
2021,Lower Saxony,Rural regions,Not Working,0.37706,460,1097,0.34836,0.40575
2021,Bremen,Urban regions,Full Time,0.26514,43,155,0.19543,0.33486
2021,Bremen,Urban regions,Part Time,0.20196,32,155,0.13856,0.26537
2021,Bremen,Urban regions,Not Working,0.53289,80,155,0.45409,0.61169
2021,North Rhine-Westphalia,Urban regions,Full Time,0.35920,1328,4232,0.34474,0.37366
2021,North Rhine-Westphalia,Urban regions,Part Time,0.22789,1031,4232,0.21525,0.24053
2021,North Rhine-Westphalia,Urban regions,Not Working,0.41291,1873,4232,0.39808,0.42775
2021,North Rhine-Westphalia,Rural regions,Part Time,0.32065,32,70,0.21053,0.43078
2021,North Rhine-Westphalia,Rural regions,Not Working,0.39375,38,70,0.27847,0.50903
2021,Hesse,Urban regions,Full Time,0.35940,372,1128,0.33139,0.38742
2021,Hesse,Urban regions,Part Time,0.21655,259,1128,0.19250,0.24060
2021,Hesse,Urban regions,Not Working,0.42405,497,1128,0.39519,0.45290
2021,Hesse,Rural regions,Full Time,0.32819,86,241,0.26879,0.38760
2021,Hesse,Rural regions,Part Time,0.23550,58,241,0.18181,0.28918
2021,Hesse,Rural regions,Not Working,0.43631,97,241,0.37357,0.49905
2021,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.32504,259,813,0.29283,0.35726
2021,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.22827,179,813,0.19940,0.25714
2021,"Rhineland-Palatinate, Saarland",Urban regions,Not Working,0.44668,375,813,0.41249,0.48088
2021,"Rhineland-Palatinate, Saarland",Rural regions,Full Time,0.36940,80,235,0.30756,0.43124
2021,"Rhineland-Palatinate, Saarland",Rural regions,Part Time,0.13698,50,235,0.09292,0.18103
2021,"Rhineland-Palatinate, Saarland",Rural regions,Not Working,0.49362,105,235,0.42956,0.55768
2021,Baden-Wuerttemberg,Urban regions,Full Time,0.37480,735,1984,0.35349,0.39611
2021,Baden-Wuerttemberg,Urban regions,Part Time,0.26053,549,1984,0.24121,0.27985
2021,Baden-Wuerttemberg,Urban regions,Not Working,0.36467,700,1984,0.34348,0.38585
2021,Baden-Wuerttemberg,Rural regions,Full Time,0.37693,85,244,0.31599,0.43786
2021,Baden-Wuerttemberg,Rural regions,Part Time,0.24943,60,244,0.19503,0.30383
2021,Baden-Wuerttemberg,Rural regions,Not Working,0.37364,99,244,0.31282,0.43447
2021,Bavaria,Urban regions,Full Time,0.38087,531,1421,0.35562,0.40613
2021,Bavaria,Urban regions,Part Time,0.24020,354,1421,0.21798,0.26242
2021,Bavaria,Urban regions,Not Working,0.37892,536,1421,0.35369,0.40416
2021,Bavaria,Rural regions,Full Time,0.35245,532,1512,0.32836,0.37654
2021,Bavaria,Rural regions,Part Time,0.25232,430,1512,0.23042,0.27423
2021,Bavaria,Rural regions,Not Working,0.39523,550,1512,0.37057,0.41988
2021,Berlin,Urban regions,Full Time,0.35265,312,946,0.32218,0.38311
2021,Berlin,Urban regions,Part Time,0.24584,257,946,0.21838,0.27329
2021,Berlin,Urban regions,Not Working,0.40152,377,946,0.37026,0.43277
2021,Brandenburg,Rural regions,Full Time,0.42612,233,651,0.38810,0.46414
2021,Brandenburg,Rural regions,Part Time,0.18104,132,651,0.15144,0.21065
2021,Brandenburg,Rural regions,Not Working,0.39284,286,651,0.35529,0.43038
2021,Mecklenburg-Western Pomerania,Urban regions,Full Time,0.35503,33,65,0.23780,0.47227
2021,Mecklenburg-Western Pomerania,Urban regions,Not Working,0.29825,32,65,0.18616,0.41033
2021,Mecklenburg-Western Pomerania,Rural regions,Full Time,0.30179,116,340,0.25293,0.35066
2021,Mecklenburg-Western Pomerania,Rural regions,Part Time,0.19952,75,340,0.15698,0.24207
2021,Mecklenburg-Western Pomerania,Rural regions,Not Working,0.49868,149,340,0.44546,0.55191
2021,Saxony,Urban regions,Full Time,0.38645,235,652,0.34904,0.42385
2021,Saxony,Urban regions,Part Time,0.21907,154,652,0.18730,0.25085
2021,Saxony,Urban regions,Not Working,0.39448,263,652,0.35694,0.43202
2021,Saxony,Rural regions,Full Time,0.41215,194,541,0.37063,0.45366
2021,Saxony,Rural regions,Part Time,0.22462,127,541,0.18942,0.25982
2021,Saxony,Rural regions,Not Working,0.36324,220,541,0.32267,0.40380
2021,Saxony-Anhalt,Urban regions,Full Time,0.33921,50,158,0.26515,0.41327
2021,Saxony-Anhalt,Urban regions,Part Time,0.22635,32,158,0.16089,0.29181
2021,Saxony-Anhalt,Urban regions,Not Working,0.43444,76,158,0.35690,0.51197
2021,Saxony-Anhalt,Rural regions,Full Time,0.40025,177,474,0.35609,0.44440
2021,Saxony-Anhalt,Rural regions,Part Time,0.10905,85,474,0.08096,0.13714
2021,Saxony-Anhalt,Rural regions,Not Working,0.49071,212,474,0.44565,0.53576
2021,Thuringa,Urban regions,Full Time,0.41955,85,240,0.35699,0.48212
2021,Thuringa,Urban regions,Part Time,0.27743,56,240,0.22066,0.33419
2021,Thuringa,Urban regions,Not Working,0.30302,99,240,0.24476,0.36129
2021,Thuringa,Rural regions,Full Time,0.30365,154,414,0.25930,0.34800
2021,Thuringa,Rural regions,Part Time,0.25027,84,414,0.20849,0.29205
2021,Thuringa,Rural regions,Not Working,0.44608,176,414,0.39814,0.49402
2022,Schleswig-Holstein,Urban regions,Full Time,0.40297,113,402,0.35496,0.45098
2022,Schleswig-Holstein,Urban regions,Part Time,0.16607,89,402,0.12965,0.20250
2022,Schleswig-Holstein,Urban regions,Not Working,0.43096,200,402,0.38249,0.47943
2022,Schleswig-Holstein,Rural regions,Full Time,0.30927,200,629,0.27312,0.34542
2022,Schleswig-Holstein,Rural regions,Part Time,0.24014,148,629,0.20673,0.27355
2022,Schleswig-Holstein,Rural regions,Not Working,0.45059,281,629,0.41167,0.48950
2022,Hamburg,Urban regions,Full Time,0.33591,207,629,0.29897,0.37285
2022,Hamburg,Urban regions,Part Time,0.17529,143,629,0.14555,0.20503
2022,Hamburg,Urban regions,Not Working,0.48881,279,629,0.44971,0.52790
2022,Lower Saxony,Urban regions,Full Time,0.30472,316,1122,0.27777,0.33166
2022,Lower Saxony,Urban regions,Part Time,0.22163,290,1122,0.19732,0.24595
2022,Lower Saxony,Urban regions,Not Working,0.47365,516,1122,0.44442,0.50288
2022,Lower Saxony,Rural regions,Full Time,0.29459,388,1368,0.27042,0.31875
2022,Lower Saxony,Rural regions,Part Time,0.22075,325,1368,0.19876,0.24274
2022,Lower Saxony,Rural regions,Not Working,0.48466,655,1368,0.45817,0.51116
2022,Bremen,Urban regions,Full Time,0.28876,55,211,0.22747,0.35006
2022,Bremen,Urban regions,Part Time,0.23330,48,211,0.17610,0.29050
2022,Bremen,Urban regions,Not Working,0.47794,108,211,0.41038,0.54550
2022,North Rhine-Westphalia,Urban regions,Full Time,0.31832,1824,5958,0.30650,0.33015
2022,North Rhine-Westphalia,Urban regions,Part Time,0.20333,1381,5958,0.19311,0.21355
2022,North Rhine-Westphalia,Urban regions,Not Working,0.47835,2753,5958,0.46566,0.49103
2022,North Rhine-Westphalia,Rural regions,Full Time,0.30823,38,110,0.22155,0.39492
2022,North Rhine-Westphalia,Rural regions,Not Working,0.45360,72,110,0.36014,0.54706
2022,Hesse,Urban regions,Full Time,0.31460,493,1497,0.29107,0.33813
2022,Hesse,Urban regions,Part Time,0.21582,375,1497,0.19498,0.23667
2022,Hesse,Urban regions,Not Working,0.46958,629,1497,0.44429,0.49487
2022,Hesse,Rural regions,Full Time,0.28569,105,352,0.23843,0.33295
2022,Hesse,Rural regions,Part Time,0.23495,94,352,0.19060,0.27930
2022,Hesse,Rural regions,Not Working,0.47936,153,352,0.42710,0.53163
2022,"Rhineland-Palatinate, Saarland",Urban regions,Full Time,0.34819,317,1067,0.31959,0.37679
2022,"Rhineland-Palatinate, Saarland",Urban regions,Part Time,0.19292,251,1067,0.16923,0.21661
