"plb0218","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein, nie","2014","Thueringen","Staedtischer Raum","","","",""
"Nein, nie","2014","Thueringen","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Hamburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Niedersachsen","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Niedersachsen","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Bremen","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Hessen","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Hessen","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Bayern","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Bayern","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Berlin","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Brandenburg","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Brandenburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Sachsen","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Sachsen","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Thueringen","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Thueringen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Niedersachsen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Niedersachsen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Bremen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Hessen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Hessen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Bayern","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Bayern","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Berlin","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Brandenburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Sachsen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Sachsen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Thueringen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Hamburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Niedersachsen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Niedersachsen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Bremen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Bremen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Hessen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Hessen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Bayern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Bayern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Saarland","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Saarland","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Berlin","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Berlin","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Brandenburg","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Brandenburg","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Sachsen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Sachsen","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Thueringen","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Thueringen","Laendlicher Raum","","","",""
"Seltener","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Seltener","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Seltener","2014","Hamburg","Staedtischer Raum","","","",""
"Seltener","2014","Hamburg","Laendlicher Raum","","","",""
"Seltener","2014","Niedersachsen","Staedtischer Raum","","","",""
"Seltener","2014","Niedersachsen","Laendlicher Raum","","","",""
"Seltener","2014","Bremen","Staedtischer Raum","","","",""
"Seltener","2014","Bremen","Laendlicher Raum","","","",""
"Seltener","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Seltener","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Seltener","2014","Hessen","Staedtischer Raum","","","",""
"Seltener","2014","Hessen","Laendlicher Raum","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Seltener","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Seltener","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Seltener","2014","Bayern","Staedtischer Raum","","","",""
"Seltener","2014","Bayern","Laendlicher Raum","","","",""
"Seltener","2014","Saarland","Staedtischer Raum","","","",""
"Seltener","2014","Saarland","Laendlicher Raum","","","",""
"Seltener","2014","Berlin","Staedtischer Raum","","","",""
"Seltener","2014","Berlin","Laendlicher Raum","","","",""
"Seltener","2014","Brandenburg","Staedtischer Raum","","","",""
"Seltener","2014","Brandenburg","Laendlicher Raum","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Seltener","2014","Sachsen","Staedtischer Raum","","","",""
"Seltener","2014","Sachsen","Laendlicher Raum","","","",""
"Seltener","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Seltener","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Seltener","2014","Thueringen","Staedtischer Raum","","","",""
"Seltener","2014","Thueringen","Laendlicher Raum","","","",""
"Nein, nie","2015","Schleswig-Holstein","Staedtischer Raum","64","0.477022673974419","0.395443785002232","0.558601562946607"
"Nein, nie","2015","Schleswig-Holstein","Laendlicher Raum","150","","",""
"Nein, nie","2015","Hamburg","Staedtischer Raum","123","","",""
"Nein, nie","2015","Hamburg","Laendlicher Raum","","","",""
"Nein, nie","2015","Niedersachsen","Staedtischer Raum","218","","",""
"Nein, nie","2015","Niedersachsen","Laendlicher Raum","324","0.388788931167068","0.356526221075136","0.421051641259"
"Nein, nie","2015","Bremen","Staedtischer Raum","38","0.319081796989177","0.222782010754173","0.415381583224182"
"Nein, nie","2015","Bremen","Laendlicher Raum","","","",""
"Nein, nie","2015","Nordrhein-Westfalen","Staedtischer Raum","1304","","",""
"Nein, nie","2015","Nordrhein-Westfalen","Laendlicher Raum","25","","",""
"Nein, nie","2015","Hessen","Staedtischer Raum","318","0.341400849506945","0.31001808657353","0.372783612440359"
"Nein, nie","2015","Hessen","Laendlicher Raum","62","0.201439843621757","0.148198825626611","0.254680861616903"
"Nein, nie","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","248","","",""
"Nein, nie","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","95","0.334911984507755","0.274049874250115","0.395774094765394"
"Nein, nie","2015","Baden-Wuerttemberg","Staedtischer Raum","716","0.396560451820112","0.373475704436047","0.419645199204177"
"Nein, nie","2015","Baden-Wuerttemberg","Laendlicher Raum","86","0.333682090140342","0.271655373041099","0.395708807239586"
"Nein, nie","2015","Bayern","Staedtischer Raum","476","0.400862699282167","0.372414376439577","0.429311022124757"
"Nein, nie","2015","Bayern","Laendlicher Raum","610","0.413343968299475","0.38837386352295","0.438314073076001"
"Nein, nie","2015","Saarland","Staedtischer Raum","","","",""
"Nein, nie","2015","Saarland","Laendlicher Raum","","","",""
"Nein, nie","2015","Berlin","Staedtischer Raum","190","","",""
"Nein, nie","2015","Berlin","Laendlicher Raum","","","",""
"Nein, nie","2015","Brandenburg","Staedtischer Raum","6","0.104712633049161","0.013197138378817","0.196228127719506"
"Nein, nie","2015","Brandenburg","Laendlicher Raum","174","","",""
"Nein, nie","2015","Mecklenburg-Vorpommern","Staedtischer Raum","18","","",""
"Nein, nie","2015","Mecklenburg-Vorpommern","Laendlicher Raum","96","0.403819863989029","0.344744318018732","0.462895409959325"
"Nein, nie","2015","Sachsen","Staedtischer Raum","179","","",""
"Nein, nie","2015","Sachsen","Laendlicher Raum","168","","",""
"Nein, nie","2015","Sachsen-Anhalt","Staedtischer Raum","37","0.442802612243843","0.341850307179082","0.543754917308605"
"Nein, nie","2015","Sachsen-Anhalt","Laendlicher Raum","138","","",""
"Nein, nie","2015","Thueringen","Staedtischer Raum","59","0.297051726436698","0.228360486624738","0.365742966248658"
"Nein, nie","2015","Thueringen","Laendlicher Raum","127","","",""
"Ja, jede Woche","2015","Schleswig-Holstein","Staedtischer Raum","15","","",""
"Ja, jede Woche","2015","Schleswig-Holstein","Laendlicher Raum","56","0.129658692341165","0.0959275367454172","0.163389847936913"
"Ja, jede Woche","2015","Hamburg","Staedtischer Raum","36","0.222087098048474","0.17146672272717","0.272707473369778"
"Ja, jede Woche","2015","Hamburg","Laendlicher Raum","","","",""
"Ja, jede Woche","2015","Niedersachsen","Staedtischer Raum","90","0.137922543482876","0.11000417365394","0.165840913311811"
"Ja, jede Woche","2015","Niedersachsen","Laendlicher Raum","119","","",""
"Ja, jede Woche","2015","Bremen","Staedtischer Raum","16","","",""
"Ja, jede Woche","2015","Bremen","Laendlicher Raum","","","",""
"Ja, jede Woche","2015","Nordrhein-Westfalen","Staedtischer Raum","414","0.136917708756642","0.124753711102451","0.149081706410834"
"Ja, jede Woche","2015","Nordrhein-Westfalen","Laendlicher Raum","6","0.166003836270914","0.0726302020917483","0.25937747045008"
"Ja, jede Woche","2015","Hessen","Staedtischer Raum","140","","",""
"Ja, jede Woche","2015","Hessen","Laendlicher Raum","33","0.174965021251072","0.124530065755541","0.225399976746603"
"Ja, jede Woche","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","101","","",""
"Ja, jede Woche","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","30","0.165359650342686","0.11745181349486","0.213267487190512"
"Ja, jede Woche","2015","Baden-Wuerttemberg","Staedtischer Raum","202","","",""
"Ja, jede Woche","2015","Baden-Wuerttemberg","Laendlicher Raum","29","","",""
"Ja, jede Woche","2015","Bayern","Staedtischer Raum","158","","",""
"Ja, jede Woche","2015","Bayern","Laendlicher Raum","228","","",""
"Ja, jede Woche","2015","Saarland","Staedtischer Raum","","","",""
"Ja, jede Woche","2015","Saarland","Laendlicher Raum","","","",""
"Ja, jede Woche","2015","Berlin","Staedtischer Raum","78","0.14312369745764","0.11333745843198","0.172909936483299"
"Ja, jede Woche","2015","Berlin","Laendlicher Raum","","","",""
"Ja, jede Woche","2015","Brandenburg","Staedtischer Raum","5","0.0907145572599169","0.00487203396080925","0.176557080559025"
"Ja, jede Woche","2015","Brandenburg","Laendlicher Raum","63","0.146099457965783","0.114501761758703","0.177697154172862"
"Ja, jede Woche","2015","Mecklenburg-Vorpommern","Staedtischer Raum","2","","",""
"Ja, jede Woche","2015","Mecklenburg-Vorpommern","Laendlicher Raum","29","","",""
"Ja, jede Woche","2015","Sachsen","Staedtischer Raum","59","0.0920189638797216","0.0661872863043636","0.11785064145508"
"Ja, jede Woche","2015","Sachsen","Laendlicher Raum","44","0.107424633308942","0.0780198705425392","0.136829396075345"
"Ja, jede Woche","2015","Sachsen-Anhalt","Staedtischer Raum","11","","",""
"Ja, jede Woche","2015","Sachsen-Anhalt","Laendlicher Raum","38","0.0867021488029234","0.0584834127067404","0.114920884899106"
"Ja, jede Woche","2015","Thueringen","Staedtischer Raum","21","","",""
"Ja, jede Woche","2015","Thueringen","Laendlicher Raum","45","0.119366994237983","0.0856403196118242","0.153093668864142"
"Ja, alle 2 Wochen","2015","Schleswig-Holstein","Staedtischer Raum","18","","",""
"Ja, alle 2 Wochen","2015","Schleswig-Holstein","Laendlicher Raum","72","0.168171725599992","0.13061576000424","0.205727691195745"
"Ja, alle 2 Wochen","2015","Hamburg","Staedtischer Raum","24","","",""
"Ja, alle 2 Wochen","2015","Hamburg","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2015","Niedersachsen","Staedtischer Raum","104","","",""
"Ja, alle 2 Wochen","2015","Niedersachsen","Laendlicher Raum","146","","",""
"Ja, alle 2 Wochen","2015","Bremen","Staedtischer Raum","7","0.0363270389327233","-0.00232804964567428","0.0749821275111209"
"Ja, alle 2 Wochen","2015","Bremen","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2015","Nordrhein-Westfalen","Staedtischer Raum","481","0.155448595004776","0.142627448633024","0.168269741376529"
"Ja, alle 2 Wochen","2015","Nordrhein-Westfalen","Laendlicher Raum","9","0.172722248508046","0.0778622775411799","0.267582219474912"
"Ja, alle 2 Wochen","2015","Hessen","Staedtischer Raum","131","","",""
"Ja, alle 2 Wochen","2015","Hessen","Laendlicher Raum","44","0.272075013748384","0.212999502662325","0.331150524834442"
"Ja, alle 2 Wochen","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","111","","",""
"Ja, alle 2 Wochen","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","29","","",""
"Ja, alle 2 Wochen","2015","Baden-Wuerttemberg","Staedtischer Raum","216","","",""
"Ja, alle 2 Wochen","2015","Baden-Wuerttemberg","Laendlicher Raum","33","0.102663370191006","0.0627372545393736","0.142589485842638"
"Ja, alle 2 Wochen","2015","Bayern","Staedtischer Raum","148","","",""
"Ja, alle 2 Wochen","2015","Bayern","Laendlicher Raum","202","","",""
"Ja, alle 2 Wochen","2015","Saarland","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2015","Saarland","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2015","Berlin","Staedtischer Raum","83","0.157657097551819","0.126661354330037","0.188652840773601"
"Ja, alle 2 Wochen","2015","Berlin","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2015","Brandenburg","Staedtischer Raum","12","","",""
"Ja, alle 2 Wochen","2015","Brandenburg","Laendlicher Raum","95","0.190607084505119","0.155469112623791","0.225745056386448"
"Ja, alle 2 Wochen","2015","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.0541687130172445","-0.0187650003004359","0.127102426334925"
"Ja, alle 2 Wochen","2015","Mecklenburg-Vorpommern","Laendlicher Raum","52","0.204042552962791","0.155521473562589","0.252563632362992"
"Ja, alle 2 Wochen","2015","Sachsen","Staedtischer Raum","80","0.21427040651507","0.177601901424816","0.250938911605325"
"Ja, alle 2 Wochen","2015","Sachsen","Laendlicher Raum","83","0.207313872490143","0.168818537574227","0.245809207406058"
"Ja, alle 2 Wochen","2015","Sachsen-Anhalt","Staedtischer Raum","13","","",""
"Ja, alle 2 Wochen","2015","Sachsen-Anhalt","Laendlicher Raum","65","0.214531346589562","0.173366526859666","0.255696166319458"
"Ja, alle 2 Wochen","2015","Thueringen","Staedtischer Raum","29","","",""
