year,bula_h,regtyp,pli0096_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Saxony,Urban regions,At least once per week,0.10866,70,586,0.08344,0.13388
2021,Saxony,Urban regions,At least once per month,0.11850,69,586,0.09231,0.14469
2021,Saxony,Urban regions,Seldom,0.15953,81,586,0.12986,0.18921
2021,Saxony,Urban regions,Never,0.61331,366,586,0.57384,0.65277
2021,Saxony,Rural regions,At least once per week,0.12036,57,529,0.09260,0.14811
2021,Saxony,Rural regions,At least once per month,0.11821,69,529,0.09067,0.14575
2021,Saxony,Rural regions,Seldom,0.10921,54,529,0.08261,0.13582
2021,Saxony,Rural regions,Never,0.65222,349,529,0.61160,0.69285
2021,Saxony-Anhalt,Urban regions,Never,0.52057,74,74,0.40597,0.63517
2021,Saxony-Anhalt,Rural regions,At least once per week,0.08332,56,438,0.05741,0.10923
2021,Saxony-Anhalt,Rural regions,At least once per month,0.12625,56,438,0.09511,0.15739
2021,Saxony-Anhalt,Rural regions,Seldom,0.13718,52,438,0.10492,0.16943
2021,Saxony-Anhalt,Rural regions,Never,0.65325,274,438,0.60863,0.69787
2021,Thuringa,Urban regions,Never,0.64458,136,136,0.56383,0.72532
2021,Thuringa,Rural regions,At least once per week,0.11780,38,390,0.08576,0.14984
2021,Thuringa,Rural regions,At least once per month,0.10440,53,390,0.07401,0.13479
2021,Thuringa,Rural regions,Seldom,0.10769,49,390,0.07688,0.13849
2021,Thuringa,Rural regions,Never,0.67011,250,390,0.62339,0.71684
