year,plg0292_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1996,Vocational Retraining,vocational + Abi,3rd Quintile,0.022988505747126436,16862,0.020726432117466487,0.025250579376786386
1996,Vocational Retraining,higher education,4th Quintile,0.011494252873563218,16862,0.009885343796476853,0.013103161950649584
1996,Vocational Retraining,general elementary,4th Quintile,0.011494252873563218,16862,0.009885343796476853,0.013103161950649584
1996,Vocational Retraining,middle vocational,5th Quintile,0.011494252873563218,16862,0.009885343796476853,0.013103161950649584
1996,Vocational Retraining,higher vocational,3rd Quintile,0.011494252873563218,16862,0.009885343796476853,0.013103161950649584
1996,Vocational Retraining,higher vocational,1st Quintile,0.011494252873563218,16862,0.009885343796476853,0.013103161950649584
1996,Further vocational education,middle vocational,2nd Quintile,0.14556962025316456,16862,0.1402463900925838,0.1508928504137453
1996,Further vocational education,middle vocational,4th Quintile,0.13291139240506328,16862,0.12778733044170626,0.1380354543684203
1996,Further vocational education,middle vocational,1st Quintile,0.11392405063291139,16862,0.10912843118979439,0.11871967007602839
1996,Further vocational education,middle vocational,3rd Quintile,0.11392405063291139,16862,0.10912843118979439,0.11871967007602839
1996,Further vocational education,vocational + Abi,2nd Quintile,0.05063291139240506,16862,0.04732361957899746,0.05394220320581267
1996,Further vocational education,higher education,3rd Quintile,0.04430379746835443,16862,0.04119793703902827,0.04740965789768059
1996,Further vocational education,higher education,2nd Quintile,0.04430379746835443,16862,0.04119793703902827,0.04740965789768059
1996,Further vocational education,higher vocational,4th Quintile,0.0379746835443038,16862,0.035089709826437755,0.04085965726216984
1996,Further vocational education,middle vocational,5th Quintile,0.0379746835443038,16862,0.035089709826437755,0.04085965726216984
1996,Further vocational education,higher education,1st Quintile,0.0379746835443038,16862,0.035089709826437755,0.04085965726216984
1996,Further vocational education,higher education,4th Quintile,0.03164556962025317,16862,0.02900331199745071,0.034287827243055624
1996,Further vocational education,higher vocational,2nd Quintile,0.03164556962025317,16862,0.02900331199745071,0.034287827243055624
1996,Further vocational education,vocational + Abi,3rd Quintile,0.02531645569620253,16862,0.022945437985620473,0.02768747340678459
1996,Further vocational education,vocational + Abi,1st Quintile,0.02531645569620253,16862,0.022945437985620473,0.02768747340678459
1996,Further vocational education,higher education,5th Quintile,0.02531645569620253,16862,0.022945437985620473,0.02768747340678459
1996,Further vocational education,higher vocational,3rd Quintile,0.02531645569620253,16862,0.022945437985620473,0.02768747340678459
1996,Further vocational education,general elementary,1st Quintile,0.0189873417721519,16862,0.01692732423128336,0.021047359313020438
1996,Further vocational education,general elementary,4th Quintile,0.0189873417721519,16862,0.01692732423128336,0.021047359313020438
1996,Further vocational education,higher vocational,1st Quintile,0.012658227848101266,16862,0.010970813494827444,0.014345642201375087
1996,Further vocational education,general elementary,3rd Quintile,0.012658227848101266,16862,0.010970813494827444,0.014345642201375087
1996,Further vocational education,vocational + Abi,5th Quintile,0.006329113924050633,16862,0.0051321135995982285,0.007526114248503037
1996,Further vocational education,higher vocational,5th Quintile,0.006329113924050633,16862,0.0051321135995982285,0.007526114248503037
1996,Vocational rehabilitation,middle vocational,1st Quintile,0.6,16862,0.5926055283242934,0.6073944716757066
1996,Vocational rehabilitation,general elementary,3rd Quintile,0.1,16862,0.09547182936926397,0.10452817063073604
1996,Vocational rehabilitation,higher vocational,2nd Quintile,0.1,16862,0.09547182936926397,0.10452817063073604
1996,Vocational rehabilitation,middle vocational,2nd Quintile,0.1,16862,0.09547182936926397,0.10452817063073604
1996,Vocational rehabilitation,general elementary,2nd Quintile,0.1,16862,0.09547182936926397,0.10452817063073604
1996,Further general/political education,higher education,3rd Quintile,0.21052631578947367,16862,0.2043727966871487,0.21667983489179865
1996,Further general/political education,middle vocational,2nd Quintile,0.15789473684210525,16862,0.1523908620366484,0.16339861164756211
1996,Further general/political education,higher education,2nd Quintile,0.15789473684210525,16862,0.1523908620366484,0.16339861164756211
1996,Further general/political education,middle vocational,4th Quintile,0.10526315789473684,16862,0.10063095699658366,0.10989535879289002
1996,Further general/political education,middle vocational,3rd Quintile,0.10526315789473684,16862,0.10063095699658366,0.10989535879289002
1996,Further general/political education,higher vocational,2nd Quintile,0.10526315789473684,16862,0.10063095699658366,0.10989535879289002
1996,Further general/political education,middle vocational,1st Quintile,0.10526315789473684,16862,0.10063095699658366,0.10989535879289002
1996,Further general/political education,inadequately,2nd Quintile,0.05263157894736842,16862,0.04926115772698608,0.056002000167750754
1996,Others,higher education,2nd Quintile,0.14285714285714285,16862,0.13757537737449527,0.14813890833979043
1996,Others,middle vocational,2nd Quintile,0.14285714285714285,16862,0.13757537737449527,0.14813890833979043
1996,Others,general elementary,1st Quintile,0.11428571428571428,16862,0.10948346913016654,0.11908795944126202
1996,Others,middle vocational,5th Quintile,0.05714285714285714,16862,0.053639330275538646,0.060646384010175636
1996,Others,higher education,5th Quintile,0.05714285714285714,16862,0.053639330275538646,0.060646384010175636
1996,Others,higher education,1st Quintile,0.05714285714285714,16862,0.053639330275538646,0.060646384010175636
1996,Others,vocational + Abi,1st Quintile,0.05714285714285714,16862,0.053639330275538646,0.060646384010175636
1996,Others,middle vocational,3rd Quintile,0.05714285714285714,16862,0.053639330275538646,0.060646384010175636
1996,Others,middle vocational,1st Quintile,0.05714285714285714,16862,0.053639330275538646,0.060646384010175636
1996,Others,inadequately,1st Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,higher education,4th Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,higher vocational,4th Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,higher vocational,1st Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,vocational + Abi,4th Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,vocational + Abi,3rd Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,general elementary,3rd Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,general elementary,2nd Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Others,middle vocational,4th Quintile,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Multiple answers,higher education,4th Quintile,1.0,16862,1.0,1.0
1997,Vocational Retraining,middle vocational,1st Quintile,0.18181818181818182,16487,0.17593071029152807,0.18770565334483558
1997,Vocational Retraining,middle vocational,2nd Quintile,0.15584415584415584,16487,0.1503075726699313,0.16138073901838038
1997,Vocational Retraining,general elementary,2nd Quintile,0.1038961038961039,16487,0.09923848375557508,0.10855372403663273
1997,Vocational Retraining,middle vocational,3rd Quintile,0.1038961038961039,16487,0.09923848375557508,0.10855372403663273
1997,Vocational Retraining,middle vocational,4th Quintile,0.06493506493506493,16487,0.06117369734958143,0.06869643252054843
1997,Vocational Retraining,general elementary,1st Quintile,0.05194805194805195,16487,0.048560500084966894,0.05533560381113701
1997,Vocational Retraining,higher education,2nd Quintile,0.05194805194805195,16487,0.048560500084966894,0.05533560381113701
1997,Vocational Retraining,middle vocational,5th Quintile,0.03896103896103896,16487,0.036007307461772144,0.04191477046030578
1997,Vocational Retraining,vocational + Abi,3rd Quintile,0.03896103896103896,16487,0.036007307461772144,0.04191477046030578
1997,Vocational Retraining,higher vocational,1st Quintile,0.03896103896103896,16487,0.036007307461772144,0.04191477046030578
1997,Vocational Retraining,higher education,1st Quintile,0.03896103896103896,16487,0.036007307461772144,0.04191477046030578
1997,Vocational Retraining,higher vocational,2nd Quintile,0.025974025974025976,16487,0.023546073637768977,0.028401978310282974
1997,Vocational Retraining,higher education,5th Quintile,0.025974025974025976,16487,0.023546073637768977,0.028401978310282974
1997,Vocational Retraining,higher vocational,3rd Quintile,0.025974025974025976,16487,0.023546073637768977,0.028401978310282974
1997,Vocational Retraining,higher education,3rd Quintile,0.025974025974025976,16487,0.023546073637768977,0.028401978310282974
1997,Vocational Retraining,general elementary,3rd Quintile,0.012987012987012988,16487,0.011258783847918442,0.014715242126107534
1997,Vocational Retraining,inadequately,1st Quintile,0.012987012987012988,16487,0.011258783847918442,0.014715242126107534
1997,Further vocational education,middle vocational,2nd Quintile,0.1568627450980392,16487,0.1513114502144351,0.16241403998164333
1997,Further vocational education,middle vocational,3rd Quintile,0.12418300653594772,16487,0.11914889282467249,0.12921712024722293
1997,Further vocational education,higher education,4th Quintile,0.08496732026143791,16487,0.08071104687467906,0.08922359364819676
1997,Further vocational education,higher education,3rd Quintile,0.08496732026143791,16487,0.08071104687467906,0.08922359364819676
1997,Further vocational education,middle vocational,1st Quintile,0.08496732026143791,16487,0.08071104687467906,0.08922359364819676
1997,Further vocational education,middle vocational,4th Quintile,0.0784313725490196,16487,0.07432749871320801,0.0825352463848312
1997,Further vocational education,higher education,5th Quintile,0.06535947712418301,16487,0.06158669400434061,0.06913226024402541
1997,Further vocational education,higher education,2nd Quintile,0.058823529411764705,16487,0.05523186027875017,0.06241519854477924
1997,Further vocational education,higher vocational,2nd Quintile,0.0457516339869281,16487,0.04256215849420723,0.04894110947964897
1997,Further vocational education,middle vocational,5th Quintile,0.032679738562091505,16487,0.02996573957376747,0.03539373755041554
1997,Further vocational education,vocational + Abi,4th Quintile,0.026143790849673203,16487,0.02370812923714787,0.028579452462198538
1997,Further vocational education,vocational + Abi,2nd Quintile,0.026143790849673203,16487,0.02370812923714787,0.028579452462198538
1997,Further vocational education,higher vocational,3rd Quintile,0.0196078431372549,16487,0.01749143180414408,0.021724254470365724
1997,Further vocational education,higher vocational,4th Quintile,0.0196078431372549,16487,0.01749143180414408,0.021724254470365724
1997,Further vocational education,higher education,1st Quintile,0.0196078431372549,16487,0.01749143180414408,0.021724254470365724
1997,Further vocational education,general elementary,2nd Quintile,0.0196078431372549,16487,0.01749143180414408,0.021724254470365724
1997,Further vocational education,vocational + Abi,1st Quintile,0.013071895424836602,16487,0.011338102233825876,0.014805688615847327
1997,Further vocational education,inadequately,1st Quintile,0.006535947712418301,16487,0.0053059179625523974,0.007765977462284204
1997,Further vocational education,higher vocational,5th Quintile,0.006535947712418301,16487,0.0053059179625523974,0.007765977462284204
1997,Further vocational education,inadequately,2nd Quintile,0.006535947712418301,16487,0.0053059179625523974,0.007765977462284204
1997,Further vocational education,general elementary,4th Quintile,0.006535947712418301,16487,0.0053059179625523974,0.007765977462284204
