year,bula_h,pgisced97,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,Bavaria,middle vocational,Further vocational education,0.2727272727272727,25520,0.26726304649330623,0.2781914989612392
2005,Bavaria,middle vocational,Vocational Retraining,0.2727272727272727,25520,0.26726304649330623,0.2781914989612392
2005,Bavaria,vocational + Abi,Others,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Bavaria,vocational + Abi,Further vocational education,0.375,25520,0.36906020606101375,0.38093979393898625
2005,Bavaria,vocational + Abi,Further general/political education,0.125,25520,0.12094234826315085,0.12905765173684913
2005,Bavaria,higher vocational,Others,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Bavaria,higher vocational,Further general/political education,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Bavaria,higher vocational,Further vocational education,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Bavaria,higher education,Others,0.6363636363636364,25520,0.6304615974736739,0.6422656752535988
2005,Bavaria,higher education,Further vocational education,0.36363636363636365,25520,0.35773432474640127,0.369538402526326
2005,Berlin,middle vocational,Others,0.375,25520,0.36906020606101375,0.38093979393898625
2005,Berlin,middle vocational,Further vocational education,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Berlin,middle vocational,Vocational Retraining,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Berlin,middle vocational,Vocational rehabilitation,0.125,25520,0.12094234826315085,0.12905765173684913
2005,Berlin,vocational + Abi,Further vocational education,1.0,25520,1.0,1.0
2005,Berlin,higher education,Further vocational education,1.0,25520,1.0,1.0
2005,Brandenburg,middle vocational,Vocational Retraining,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Brandenburg,middle vocational,Further vocational education,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Brandenburg,middle vocational,Others,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Brandenburg,vocational + Abi,Further vocational education,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Brandenburg,vocational + Abi,Others,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Brandenburg,higher vocational,Others,1.0,25520,1.0,1.0
2005,Brandenburg,higher education,Others,0.42857142857142855,25520,0.42249975633375336,0.43464310080910373
2005,Brandenburg,higher education,Further general/political education,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Brandenburg,higher education,Further vocational education,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Mecklenburg-Western Pomerania,middle vocational,Vocational Retraining,0.42857142857142855,25520,0.42249975633375336,0.43464310080910373
2005,Mecklenburg-Western Pomerania,middle vocational,Further vocational education,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Mecklenburg-Western Pomerania,middle vocational,Others,0.14285714285714285,25520,0.13856382224474062,0.14715046346954508
2005,Mecklenburg-Western Pomerania,middle vocational,Vocational rehabilitation,0.14285714285714285,25520,0.13856382224474062,0.14715046346954508
2005,Mecklenburg-Western Pomerania,higher education,Vocational Retraining,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Mecklenburg-Western Pomerania,higher education,Further vocational education,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,general elementary,Vocational Retraining,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,general elementary,Vocational rehabilitation,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,middle vocational,Others,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,middle vocational,Further vocational education,0.4,25520,0.39398935114263695,0.4060106488573631
2005,Saxony,middle vocational,Vocational Retraining,0.1,25520,0.09631924431910442,0.10368075568089559
2005,Saxony,vocational + Abi,Vocational Retraining,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,vocational + Abi,Further vocational education,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony,higher vocational,Further vocational education,1.0,25520,1.0,1.0
2005,Saxony,higher education,Further vocational education,0.7142857142857143,25520,0.70874306120846,0.7198283673629686
2005,Saxony,higher education,Further general/political education,0.2857142857142857,25520,0.28017163263703143,0.29125693879153997
2005,Saxony-Anhalt,middle vocational,Further vocational education,0.6666666666666666,25520,0.6608829171069951,0.6724504162263382
2005,Saxony-Anhalt,middle vocational,Vocational Retraining,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Saxony-Anhalt,vocational + Abi,Others,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony-Anhalt,vocational + Abi,Further vocational education,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Saxony-Anhalt,higher education,Further vocational education,1.0,25520,1.0,1.0
2005,Thuringa,general elementary,Others,1.0,25520,1.0,1.0
2005,Thuringa,middle vocational,Further vocational education,0.6666666666666666,25520,0.6608829171069951,0.6724504162263382
2005,Thuringa,middle vocational,Vocational Retraining,0.3333333333333333,25520,0.32754958377366183,0.3391170828930048
2005,Thuringa,vocational + Abi,Further vocational education,1.0,25520,1.0,1.0
2005,Thuringa,higher vocational,Vocational Retraining,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Thuringa,higher vocational,Further vocational education,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Thuringa,higher education,Others,0.5,25520,0.49386540719850736,0.5061345928014926
2005,Thuringa,higher education,Further vocational education,0.25,25520,0.24468728679203422,0.2553127132079658
2005,Thuringa,higher education,Vocational Retraining,0.25,25520,0.24468728679203422,0.2553127132079658
2006,Schleswig-Holstein,general elementary,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Schleswig-Holstein,general elementary,Vocational rehabilitation,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Schleswig-Holstein,middle vocational,Further general/political education,1.0,27321,1.0,1.0
2006,Hamburg,vocational + Abi,Further vocational education,1.0,27321,1.0,1.0
2006,Hamburg,higher vocational,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Hamburg,higher vocational,Vocational rehabilitation,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Hamburg,higher education,Others,0.6666666666666666,27321,0.6610767991002953,0.672256534233038
2006,Hamburg,higher education,Further vocational education,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Lower Saxony,general elementary,Others,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Lower Saxony,general elementary,Further general/political education,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Lower Saxony,general elementary,Vocational Retraining,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Lower Saxony,middle vocational,Vocational Retraining,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Lower Saxony,middle vocational,Others,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Lower Saxony,middle vocational,Further general/political education,0.16666666666666666,27321,0.16224748833455763,0.1710858449987757
2006,Lower Saxony,higher vocational,Further vocational education,0.75,27321,0.7448653787747463,0.7551346212252537
2006,Lower Saxony,higher vocational,Further general/political education,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Lower Saxony,higher education,Others,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Lower Saxony,higher education,Vocational Retraining,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Lower Saxony,higher education,Further vocational education,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Bremen,vocational + Abi,Others,1.0,27321,1.0,1.0
2006,Bremen,higher education,Further vocational education,1.0,27321,1.0,1.0
2006,North Rhine-Westphalia,inadequately,Vocational Retraining,1.0,27321,1.0,1.0
2006,North Rhine-Westphalia,general elementary,Others,0.75,27321,0.7448653787747463,0.7551346212252537
2006,North Rhine-Westphalia,general elementary,Vocational rehabilitation,0.25,27321,0.24486537877474632,0.25513462122525365
2006,North Rhine-Westphalia,middle vocational,Others,0.5384615384615384,27321,0.532550155865921,0.5443729210571558
2006,North Rhine-Westphalia,middle vocational,Vocational Retraining,0.23076923076923078,27321,0.2257732006172166,0.23576526092124497
2006,North Rhine-Westphalia,middle vocational,Further vocational education,0.15384615384615385,27321,0.14956780922797747,0.15812449846433024
2006,North Rhine-Westphalia,middle vocational,Further general/political education,0.07692307692307693,27321,0.07376331001522851,0.08008284383092534
2006,North Rhine-Westphalia,vocational + Abi,Further vocational education,0.6666666666666666,27321,0.6610767991002953,0.672256534233038
2006,North Rhine-Westphalia,vocational + Abi,Others,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,North Rhine-Westphalia,higher education,Further vocational education,0.7142857142857143,27321,0.7089288612013024,0.7196425673701262
2006,North Rhine-Westphalia,higher education,Others,0.2857142857142857,27321,0.2803574326298738,0.2910711387986976
2006,Hesse,general elementary,Further general/political education,1.0,27321,1.0,1.0
2006,Hesse,middle vocational,Further vocational education,1.0,27321,1.0,1.0
2006,Hesse,higher vocational,Further vocational education,1.0,27321,1.0,1.0
2006,"Rhineland-Palatinate, Saarland",general elementary,Others,1.0,27321,1.0,1.0
2006,"Rhineland-Palatinate, Saarland",middle vocational,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,"Rhineland-Palatinate, Saarland",middle vocational,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,"Rhineland-Palatinate, Saarland",middle vocational,Vocational Retraining,0.25,27321,0.24486537877474632,0.25513462122525365
2006,"Rhineland-Palatinate, Saarland",higher vocational,Further vocational education,1.0,27321,1.0,1.0
2006,"Rhineland-Palatinate, Saarland",higher education,Further vocational education,0.75,27321,0.7448653787747463,0.7551346212252537
2006,"Rhineland-Palatinate, Saarland",higher education,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Baden-Wuerttemberg,general elementary,Others,0.5714285714285714,27321,0.5655604328854243,0.5772967099717184
2006,Baden-Wuerttemberg,general elementary,Further vocational education,0.42857142857142855,27321,0.4227032900282815,0.4344395671145756
2006,Baden-Wuerttemberg,middle vocational,Others,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Baden-Wuerttemberg,middle vocational,Further vocational education,0.4,27321,0.39419083922047804,0.405809160779522
2006,Baden-Wuerttemberg,middle vocational,Vocational Retraining,0.1,27321,0.09644263006409563,0.10355736993590438
2006,Baden-Wuerttemberg,vocational + Abi,Further vocational education,0.6,27321,0.594190839220478,0.605809160779522
2006,Baden-Wuerttemberg,vocational + Abi,Further general/political education,0.2,27321,0.19525684008546085,0.20474315991453917
2006,Baden-Wuerttemberg,vocational + Abi,Others,0.2,27321,0.19525684008546085,0.20474315991453917
2006,Baden-Wuerttemberg,higher vocational,Further vocational education,1.0,27321,1.0,1.0
2006,Baden-Wuerttemberg,higher education,Further vocational education,1.0,27321,1.0,1.0
2006,Bavaria,general elementary,Others,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Bavaria,general elementary,Further general/political education,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Bavaria,general elementary,Vocational Retraining,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Bavaria,middle vocational,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Bavaria,middle vocational,Vocational Retraining,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Bavaria,middle vocational,Others,0.16666666666666666,27321,0.16224748833455763,0.1710858449987757
2006,Bavaria,middle vocational,Vocational rehabilitation,0.08333333333333333,27321,0.08005598296725404,0.08661068369941262
2006,Bavaria,vocational + Abi,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Bavaria,vocational + Abi,Others,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Bavaria,higher vocational,Further vocational education,0.6666666666666666,27321,0.6610767991002953,0.672256534233038
2006,Bavaria,higher vocational,Others,0.3333333333333333,27321,0.3277434657669619,0.33892320089970474
2006,Bavaria,higher education,Further vocational education,0.5714285714285714,27321,0.5655604328854243,0.5772967099717184
2006,Bavaria,higher education,Others,0.2857142857142857,27321,0.2803574326298738,0.2910711387986976
2006,Bavaria,higher education,Further general/political education,0.14285714285714285,27321,0.1387077423003414,0.14700654341394429
2006,Berlin,middle vocational,Vocational Retraining,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,middle vocational,Further vocational education,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,middle vocational,Vocational rehabilitation,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,middle vocational,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,higher education,Further vocational education,0.5,27321,0.49407105010682606,0.5059289498931739
2006,Berlin,higher education,Others,0.25,27321,0.24486537877474632,0.25513462122525365
2006,Berlin,higher education,Vocational Retraining,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Berlin,higher education,Further general/political education,0.125,27321,0.12107836826172469,0.1289216317382753
2006,Brandenburg,middle vocational,Further vocational education,1.0,27321,1.0,1.0
