year,bula_h,sampreg,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,Saxony,East,Vocational rehabilitation,0.06896551724137931,18147,0.06527869215632394,0.07265234232643468
1998,Saxony,East,Further general/political education,0.06896551724137931,18147,0.06527869215632394,0.07265234232643468
1998,Saxony-Anhalt,East,Further vocational education,0.35714285714285715,18147,0.35017126658629033,0.36411444769942397
1998,Saxony-Anhalt,East,Vocational Retraining,0.2857142857142857,18147,0.2791414071033464,0.292287164325225
1998,Saxony-Anhalt,East,Further general/political education,0.21428571428571427,18147,0.20831560080955921,0.22025582776186933
1998,Saxony-Anhalt,East,Vocational rehabilitation,0.07142857142857142,18147,0.06768145409639505,0.0751756887607478
1998,Saxony-Anhalt,East,Multiple answers,0.07142857142857142,18147,0.06768145409639505,0.0751756887607478
1998,Thuringa,East,Vocational Retraining,0.4666666666666667,18147,0.45940800747017013,0.4739253258631632
1998,Thuringa,East,Further vocational education,0.4666666666666667,18147,0.45940800747017013,0.4739253258631632
1998,Thuringa,East,Further general/political education,0.06666666666666667,18147,0.06303733706841838,0.07029599626491495
1999,Schleswig-Holstein,West,Further vocational education,0.5,17396,0.4925697850761455,0.5074302149238545
1999,Schleswig-Holstein,West,Further general/political education,0.25,17396,0.24356524512036376,0.25643475487963624
1999,Schleswig-Holstein,West,Others,0.25,17396,0.24356524512036376,0.25643475487963624
1999,Hamburg,West,Further vocational education,1.0,17396,1.0,1.0
1999,Lower Saxony,West,Vocational Retraining,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,Lower Saxony,West,Further vocational education,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,Lower Saxony,West,Others,0.2222222222222222,17396,0.21604415143218705,0.22840029301225737
1999,Lower Saxony,West,Further general/political education,0.1111111111111111,17396,0.10644092857037243,0.11578129365184978
1999,North Rhine-Westphalia,West,Further vocational education,0.5333333333333333,17396,0.5259196483852911,0.5407470182813755
1999,North Rhine-Westphalia,West,Vocational Retraining,0.17777777777777778,17396,0.17209625550408617,0.1834593000514694
1999,North Rhine-Westphalia,West,Others,0.17777777777777778,17396,0.17209625550408617,0.1834593000514694
1999,North Rhine-Westphalia,West,Further general/political education,0.08888888888888889,17396,0.08465985873170952,0.09311791904606827
1999,North Rhine-Westphalia,West,Vocational rehabilitation,0.022222222222222223,17396,0.020031712443188937,0.02441273200125551
1999,Hesse,West,Further vocational education,0.5,17396,0.4925697850761455,0.5074302149238545
1999,Hesse,West,Vocational Retraining,0.25,17396,0.24356524512036376,0.25643475487963624
1999,Hesse,West,Others,0.25,17396,0.24356524512036376,0.25643475487963624
1999,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.5,17396,0.4925697850761455,0.5074302149238545
1999,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.2222222222222222,17396,0.21604415143218705,0.22840029301225737
1999,"Rhineland-Palatinate, Saarland",West,Others,0.16666666666666666,17396,0.1611285114476093,0.172204821885724
1999,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.1111111111111111,17396,0.10644092857037243,0.11578129365184978
1999,Baden-Wuerttemberg,West,Further vocational education,0.4782608695652174,17396,0.4708376808509002,0.4856840582795346
1999,Baden-Wuerttemberg,West,Others,0.34782608695652173,17396,0.34074835422451016,0.3549038196885333
1999,Baden-Wuerttemberg,West,Further general/political education,0.08695652173913043,17396,0.08276927858652684,0.09114376489173402
1999,Baden-Wuerttemberg,West,Vocational Retraining,0.08695652173913043,17396,0.08276927858652684,0.09114376489173402
1999,Bavaria,West,Further vocational education,0.72,17396,0.713327683546762,0.7266723164532379
1999,Bavaria,West,Others,0.16,17396,0.1545520764290634,0.1654479235709366
1999,Bavaria,West,Vocational Retraining,0.12,17396,0.11517093188831254,0.12482906811168745
1999,Berlin,West,Further vocational education,0.7272727272727273,17396,0.7206544599117615,0.7338909946336931
1999,Berlin,West,Others,0.18181818181818182,17396,0.176086594154548,0.18754976948181565
1999,Berlin,West,Vocational Retraining,0.09090909090909091,17396,0.08663701769746278,0.09518116412071904
1999,Berlin,East,Further vocational education,0.7142857142857143,17396,0.7075724563817273,0.7209989721897013
1999,Berlin,East,Others,0.2857142857142857,17396,0.2790010278102986,0.2924275436182728
1999,Brandenburg,East,Further vocational education,0.4666666666666667,17396,0.4592529817186245,0.47408035161470885
1999,Brandenburg,East,Vocational Retraining,0.4666666666666667,17396,0.4592529817186245,0.47408035161470885
1999,Brandenburg,East,Further general/political education,0.06666666666666667,17396,0.06295982419264558,0.07037350914068775
1999,Mecklenburg-Western Pomerania,East,Further vocational education,0.5833333333333334,17396,0.5760070426174833,0.5906596240491835
1999,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.3333333333333333,17396,0.3263280595222253,0.3403386071444413
1999,Mecklenburg-Western Pomerania,East,Others,0.08333333333333333,17396,0.07922612749764592,0.08744053916902074
1999,Saxony,East,Further vocational education,0.5862068965517241,17396,0.5788879519879451,0.5935258411155031
1999,Saxony,East,Vocational Retraining,0.20689655172413793,17396,0.2008768784890733,0.21291622495920257
1999,Saxony,East,Others,0.13793103448275862,17396,0.13280674832837622,0.14305532063714102
1999,Saxony,East,Further general/political education,0.06896551724137931,17396,0.06519995132910564,0.07273108315365298
1999,Saxony-Anhalt,East,Further vocational education,0.45454545454545453,17396,0.44714600668926063,0.4619449024016484
1999,Saxony-Anhalt,East,Vocational Retraining,0.2727272727272727,17396,0.2661090053663069,0.27934554008823853
1999,Saxony-Anhalt,East,Others,0.13636363636363635,17396,0.13126391886422006,0.14146335386305264
1999,Saxony-Anhalt,East,Vocational rehabilitation,0.09090909090909091,17396,0.08663701769746278,0.09518116412071904
1999,Saxony-Anhalt,East,Further general/political education,0.045454545454545456,17396,0.04235913433469511,0.0485499565743958
1999,Thuringa,East,Vocational Retraining,0.4666666666666667,17396,0.4592529817186245,0.47408035161470885
1999,Thuringa,East,Further vocational education,0.4,17396,0.3927199059029376,0.40728009409706245
1999,Thuringa,East,Others,0.13333333333333333,17396,0.12828175854841034,0.13838490811825632
2000,Schleswig-Holstein,West,Further vocational education,0.625,30607,0.6195762291565386,0.6304237708434614
2000,Schleswig-Holstein,West,Others,0.375,30607,0.36957622915653865,0.38042377084346135
2000,Hamburg,West,Further vocational education,0.5555555555555556,30607,0.5499885945662307,0.5611225165448804
2000,Hamburg,West,Others,0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
2000,Hamburg,West,Further general/political education,0.1111111111111111,30607,0.10759025583679693,0.11463196638542528
2000,Lower Saxony,West,Further vocational education,0.4411764705882353,30607,0.4356137249412776,0.44673921623519297
2000,Lower Saxony,West,Others,0.29411764705882354,30607,0.28901292155909525,0.29922237255855183
2000,Lower Saxony,West,Vocational Retraining,0.14705882352941177,30607,0.14309101438791727,0.15102663267090627
2000,Lower Saxony,West,Vocational rehabilitation,0.058823529411764705,30607,0.056187460498776966,0.061459598324752444
2000,Lower Saxony,West,Further general/political education,0.058823529411764705,30607,0.056187460498776966,0.061459598324752444
2000,Bremen,West,Others,0.75,30607,0.7451488318798556,0.7548511681201444
2000,Bremen,West,Vocational Retraining,0.25,30607,0.24514883187985564,0.25485116812014436
2000,North Rhine-Westphalia,West,Further vocational education,0.42028985507246375,30607,0.414759849187608,0.4258198609573195
2000,North Rhine-Westphalia,West,Others,0.30434782608695654,30607,0.29919284750851755,0.30950280466539554
2000,North Rhine-Westphalia,West,Vocational Retraining,0.15942028985507245,30607,0.15531912772738274,0.16352145198276216
2000,North Rhine-Westphalia,West,Further general/political education,0.08695652173913043,30607,0.0837997549510921,0.09011328852716877
2000,North Rhine-Westphalia,West,Vocational rehabilitation,0.028985507246376812,30607,0.027105978389052727,0.030865036103700897
2000,Hesse,West,Further vocational education,0.6190476190476191,30607,0.6136070658083215,0.6244881722869167
2000,Hesse,West,Vocational Retraining,0.19047619047619047,30607,0.18607691810478225,0.19487546284759868
2000,Hesse,West,Others,0.09523809523809523,30607,0.09194944116618788,0.09852674931000259
2000,Hesse,West,Further general/political education,0.09523809523809523,30607,0.09194944116618788,0.09852674931000259
2000,"Rhineland-Palatinate, Saarland",West,Further vocational education,0.3888888888888889,30607,0.38342730577526335,0.39435047200251444
2000,"Rhineland-Palatinate, Saarland",West,Others,0.3888888888888889,30607,0.38342730577526335,0.39435047200251444
2000,"Rhineland-Palatinate, Saarland",West,Vocational Retraining,0.16666666666666666,30607,0.16249144592467302,0.1708418874086603
2000,"Rhineland-Palatinate, Saarland",West,Further general/political education,0.05555555555555555,30607,0.052989313338900765,0.05812179777221034
2000,Baden-Wuerttemberg,West,Further vocational education,0.6097560975609756,30607,0.6042910766438059,0.6152211184781453
2000,Baden-Wuerttemberg,West,Others,0.1951219512195122,30607,0.19068214723818966,0.19956175520083475
2000,Baden-Wuerttemberg,West,Vocational Retraining,0.0975609756097561,30607,0.09423673316353051,0.10088521805598169
2000,Baden-Wuerttemberg,West,Further general/political education,0.0975609756097561,30607,0.09423673316353051,0.10088521805598169
2000,Bavaria,West,Further vocational education,0.43859649122807015,30607,0.4330372460581004,0.4441557363980399
2000,Bavaria,West,Others,0.3508771929824561,30607,0.34553048218558813,0.3562239037793241
2000,Bavaria,West,Further general/political education,0.08771929824561403,30607,0.08455004088316373,0.09088855560806433
2000,Bavaria,West,Vocational Retraining,0.08771929824561403,30607,0.08455004088316373,0.09088855560806433
2000,Bavaria,West,Vocational rehabilitation,0.03508771929824561,30607,0.033026296017299436,0.03714914257919179
2000,Berlin,West,Further vocational education,0.5,30607,0.494398353559901,0.505601646440099
2000,Berlin,West,Others,0.3125,30607,0.3073071347682117,0.3176928652317883
2000,Berlin,West,Vocational Retraining,0.125,30607,0.12129485914674698,0.12870514085325302
2000,Berlin,West,Further general/political education,0.0625,30607,0.05978811457826934,0.06521188542173066
2000,Berlin,East,Further vocational education,0.8571428571428571,30607,0.8532225212863656,0.8610631929993486
2000,Berlin,East,Others,0.14285714285714285,30607,0.13893680700065134,0.14677747871363436
2000,Brandenburg,East,Further vocational education,0.5263157894736842,30607,0.5207219069270463,0.531909672020322
2000,Brandenburg,East,Vocational Retraining,0.2631578947368421,30607,0.25822455404293926,0.2680912354307449
2000,Brandenburg,East,Others,0.15789473684210525,30607,0.1538095426356679,0.1619799310485426
2000,Brandenburg,East,Further general/political education,0.05263157894736842,30607,0.05012991862088203,0.05513323927385481
2000,Mecklenburg-Western Pomerania,East,Further vocational education,0.6666666666666666,30607,0.6613853837551954,0.6719479495781379
2000,Mecklenburg-Western Pomerania,East,Vocational Retraining,0.13333333333333333,30607,0.12952494606582504,0.13714172060084162
2000,Mecklenburg-Western Pomerania,East,Others,0.13333333333333333,30607,0.12952494606582504,0.13714172060084162
2000,Mecklenburg-Western Pomerania,East,Vocational rehabilitation,0.06666666666666667,30607,0.06387207442924105,0.06946125890409229
2000,Saxony,East,Further vocational education,0.546875,30607,0.5412980244984759,0.5524519755015241
2000,Saxony,East,Others,0.21875,30607,0.21411857393343373,0.22338142606656627
2000,Saxony,East,Vocational Retraining,0.15625,30607,0.15218217186740401,0.16031782813259599
2000,Saxony,East,Further general/political education,0.0625,30607,0.05978811457826934,0.06521188542173066
2000,Saxony,East,Vocational rehabilitation,0.015625,30607,0.014235572180030116,0.017014427819969882
2000,Saxony-Anhalt,East,Further vocational education,0.4827586206896552,30607,0.4771603055887983,0.4883569357905121
2000,Saxony-Anhalt,East,Vocational Retraining,0.3793103448275862,30607,0.37387433432891054,0.38474635532626184
2000,Saxony-Anhalt,East,Others,0.13793103448275862,30607,0.13406783004131106,0.14179423892420617
2000,Thuringa,East,Further vocational education,0.47619047619047616,30607,0.470595184427908,0.48178576795304434
2000,Thuringa,East,Others,0.3333333333333333,30607,0.32805205042186203,0.3386146162448046
2000,Thuringa,East,Vocational Retraining,0.19047619047619047,30607,0.18607691810478225,0.19487546284759868
2001,Schleswig-Holstein,West,Further vocational education,0.5714285714285714,27798,0.5656109979266323,0.5772461449305105
2001,Schleswig-Holstein,West,Others,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,Schleswig-Holstein,West,Further general/political education,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,Schleswig-Holstein,West,Vocational Retraining,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,Hamburg,West,Further vocational education,0.5714285714285714,27798,0.5656109979266323,0.5772461449305105
2001,Hamburg,West,Others,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,Hamburg,West,Further general/political education,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,Hamburg,West,Vocational Retraining,0.14285714285714285,27798,0.13874349718387052,0.14697078853041518
2001,Lower Saxony,West,Further vocational education,0.42857142857142855,27798,0.4227538550694894,0.43438900207336767
2001,Lower Saxony,West,Others,0.2857142857142857,27798,0.2804035919860251,0.2910249794425463
2001,Lower Saxony,West,Vocational Retraining,0.17857142857142858,27798,0.17406906890838142,0.18307378823447573
2001,Lower Saxony,West,Vocational rehabilitation,0.07142857142857142,27798,0.06840101018897599,0.07445613266816686
2001,Lower Saxony,West,Further general/political education,0.03571428571428571,27798,0.03353269565105855,0.037895875777512876
2001,Bremen,West,Further vocational education,0.5,27798,0.4941221391520938,0.5058778608479062
