"hlf0001_h","year","bula_h","hhtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Hauptmieter","2015","Nordrhein-Westfalen","1-Pers.- Haushalt","467","0.664157684675604","0.628016741684185","0.700298627667023"
"Hauptmieter","2015","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","766","0.435070192136068","0.411032156486966","0.45910822778517"
"Hauptmieter","2015","Nordrhein-Westfalen","Alleinerziehende","791","0.758874097676159","0.732214306525304","0.785533888827015"
"Hauptmieter","2015","Nordrhein-Westfalen","Paar mit Kind(ern)","2681","0.387215781582311","0.373924907274874","0.400506655889749"
"Hauptmieter","2015","Nordrhein-Westfalen","Sonstige","226","0.641397693261208","0.590643577338272","0.692151809184143"
"Hauptmieter","2015","Hessen","1-Pers.- Haushalt","162","0.595241408787456","0.534028330460874","0.656454487114038"
"Hauptmieter","2015","Hessen","(Ehe-)Paar ohne Kind(er)","256","0.369003506794563","0.32993489296425","0.408072120624876"
"Hauptmieter","2015","Hessen","Alleinerziehende","217","0.709028064544413","0.65838428430652","0.759671844782306"
"Hauptmieter","2015","Hessen","Paar mit Kind(ern)","880","0.411163556732155","0.387876174247011","0.434450939217298"
"Hauptmieter","2015","Hessen","Sonstige","101","0.594993928765609","0.517210083372614","0.672777774158605"
"Hauptmieter","2015","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","133","0.591544672012866","0.527173689473409","0.655915654552323"
"Hauptmieter","2015","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","194","0.31362509899871","0.273592909580084","0.353657288417336"
"Hauptmieter","2015","Rheinland-Pfalz,Saarland","Alleinerziehende","145","0.487104019404579","0.423867497576115","0.550340541233044"
"Hauptmieter","2015","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","501","0.332387297331981","0.306520189004777","0.358254405659184"
"Hauptmieter","2015","Rheinland-Pfalz,Saarland","Sonstige","73","0.25607740387684","0.182451487868645","0.329703319885035"
"Hauptmieter","2015","Baden-Wuerttemberg","1-Pers.- Haushalt","224","0.573185130356817","0.522650230434321","0.623720030279313"
"Hauptmieter","2015","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","358","0.325798440474075","0.296182199714335","0.355414681233816"
"Hauptmieter","2015","Baden-Wuerttemberg","Alleinerziehende","315","0.724852683549779","0.682543589817072","0.767161777282487"
"Hauptmieter","2015","Baden-Wuerttemberg","Paar mit Kind(ern)","1310","0.335016085048725","0.318667663520079","0.351364506577371"
"Hauptmieter","2015","Baden-Wuerttemberg","Sonstige","81","0.355721972752494","0.279364486339752","0.432079459165236"
"Hauptmieter","2015","Bayern","1-Pers.- Haushalt","359","0.57140475194161","0.531130294926699","0.611679208956521"
"Hauptmieter","2015","Bayern","(Ehe-)Paar ohne Kind(er)","648","0.41138342319944","0.385401989026235","0.437364857372645"
"Hauptmieter","2015","Bayern","Alleinerziehende","443","0.644525043231324","0.607324957858947","0.6817251286037"
"Hauptmieter","2015","Bayern","Paar mit Kind(ern)","1742","0.365476943615724","0.350525345191464","0.380428542039985"
"Hauptmieter","2015","Bayern","Sonstige","135","0.475634150894244","0.41123267569518","0.540035626093307"
"Hauptmieter","2015","Saarland","1-Pers.- Haushalt","","","",""
"Hauptmieter","2015","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Hauptmieter","2015","Saarland","Alleinerziehende","","","",""
"Hauptmieter","2015","Saarland","Paar mit Kind(ern)","","","",""
"Hauptmieter","2015","Saarland","Sonstige","","","",""
"Hauptmieter","2015","Berlin","1-Pers.- Haushalt","187","0.828343120102364","0.779071984286861","0.877614255917868"
"Hauptmieter","2015","Berlin","(Ehe-)Paar ohne Kind(er)","252","0.658602520569511","0.608347797120662","0.708857244018359"
"Hauptmieter","2015","Berlin","Alleinerziehende","181","0.885194453016829","0.841448912677441","0.928939993356216"
"Hauptmieter","2015","Berlin","Paar mit Kind(ern)","483","0.638861658425951","0.601443152045847","0.676280164806054"
"Hauptmieter","2015","Berlin","Sonstige","47","0.836182249074429","0.734605582983255","0.937758915165602"
"Hauptmieter","2015","Brandenburg","1-Pers.- Haushalt","90","0.705282655487864","0.628658961301559","0.781906349674169"
"Hauptmieter","2015","Brandenburg","(Ehe-)Paar ohne Kind(er)","186","0.393771909402462","0.347910727773014","0.43963309103191"
"Hauptmieter","2015","Brandenburg","Alleinerziehende","133","0.713874404114377","0.646332526743376","0.781416281485379"
"Hauptmieter","2015","Brandenburg","Paar mit Kind(ern)","318","0.409910461961591","0.371566850902401","0.448254073020782"
"Hauptmieter","2015","Brandenburg","Sonstige","37","0.375527509002701","0.262084795758046","0.488970222247356"
"Hauptmieter","2015","Mecklenburg-Vorpommern","1-Pers.- Haushalt","88","0.843708880189576","0.773237712671503","0.91418004770765"
"Hauptmieter","2015","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","114","0.466627312045528","0.40100189628417","0.532252727806886"
"Hauptmieter","2015","Mecklenburg-Vorpommern","Alleinerziehende","109","0.811727420177076","0.741782510586774","0.881672329767377"
"Hauptmieter","2015","Mecklenburg-Vorpommern","Paar mit Kind(ern)","184","0.500369843110378","0.446827721883778","0.553911964336978"
"Hauptmieter","2015","Mecklenburg-Vorpommern","Sonstige","7","","",""
"Hauptmieter","2015","Sachsen","1-Pers.- Haushalt","177","0.747757393484411","0.692465240792586","0.803049546176235"
"Hauptmieter","2015","Sachsen","(Ehe-)Paar ohne Kind(er)","356","0.611949653806941","0.572628706738692","0.65127060087519"
"Hauptmieter","2015","Sachsen","Alleinerziehende","215","0.840078503390104","0.79491358924251","0.885243417537698"
"Hauptmieter","2015","Sachsen","Paar mit Kind(ern)","524","0.452581906195681","0.422937549493688","0.482226262897674"
"Hauptmieter","2015","Sachsen","Sonstige","28","","",""
"Hauptmieter","2015","Sachsen-Anhalt","1-Pers.- Haushalt","115","0.727349850907657","0.656555134908459","0.798144566906854"
"Hauptmieter","2015","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","170","0.456743236643938","0.404999030845186","0.50848744244269"
"Hauptmieter","2015","Sachsen-Anhalt","Alleinerziehende","131","0.747111366178701","0.681771091287078","0.812451641070324"
"Hauptmieter","2015","Sachsen-Anhalt","Paar mit Kind(ern)","278","0.362844965375739","0.323510318550983","0.402179612200495"
"Hauptmieter","2015","Sachsen-Anhalt","Sonstige","18","","",""
"Hauptmieter","2015","Thueringen","1-Pers.- Haushalt","112","0.673712471265474","0.600605788481095","0.746819154049853"
"Hauptmieter","2015","Thueringen","(Ehe-)Paar ohne Kind(er)","168","0.413739338903436","0.36422111291581","0.463257564891061"
"Hauptmieter","2015","Thueringen","Alleinerziehende","107","0.839709454990003","0.7756502871165","0.903768622863506"
"Hauptmieter","2015","Thueringen","Paar mit Kind(ern)","306","0.464490633837461","0.426441205223165","0.502540062451757"
"Hauptmieter","2015","Thueringen","Sonstige","14","","",""
"Untermieter","2015","Schleswig-Holstein","1-Pers.- Haushalt","5","","",""
"Untermieter","2015","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","4","","",""
"Untermieter","2015","Schleswig-Holstein","Alleinerziehende","","","",""
"Untermieter","2015","Schleswig-Holstein","Paar mit Kind(ern)","9","","",""
"Untermieter","2015","Schleswig-Holstein","Sonstige","","","",""
"Untermieter","2015","Hamburg","1-Pers.- Haushalt","1","","",""
"Untermieter","2015","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Untermieter","2015","Hamburg","Alleinerziehende","","","",""
"Untermieter","2015","Hamburg","Paar mit Kind(ern)","","","",""
"Untermieter","2015","Hamburg","Sonstige","","","",""
"Untermieter","2015","Niedersachsen","1-Pers.- Haushalt","15","","",""
"Untermieter","2015","Niedersachsen","(Ehe-)Paar ohne Kind(er)","14","","",""
"Untermieter","2015","Niedersachsen","Alleinerziehende","4","","",""
"Untermieter","2015","Niedersachsen","Paar mit Kind(ern)","18","","",""
"Untermieter","2015","Niedersachsen","Sonstige","11","","",""
"Untermieter","2015","Bremen","1-Pers.- Haushalt","4","","",""
"Untermieter","2015","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Untermieter","2015","Bremen","Alleinerziehende","","","",""
"Untermieter","2015","Bremen","Paar mit Kind(ern)","3","","",""
"Untermieter","2015","Bremen","Sonstige","","","",""
"Untermieter","2015","Nordrhein-Westfalen","1-Pers.- Haushalt","21","","",""
"Untermieter","2015","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","16","","",""
"Untermieter","2015","Nordrhein-Westfalen","Alleinerziehende","12","","",""
"Untermieter","2015","Nordrhein-Westfalen","Paar mit Kind(ern)","27","","",""
"Untermieter","2015","Nordrhein-Westfalen","Sonstige","6","","",""
"Untermieter","2015","Hessen","1-Pers.- Haushalt","17","","",""
"Untermieter","2015","Hessen","(Ehe-)Paar ohne Kind(er)","14","","",""
"Untermieter","2015","Hessen","Alleinerziehende","8","","",""
"Untermieter","2015","Hessen","Paar mit Kind(ern)","9","","",""
"Untermieter","2015","Hessen","Sonstige","11","","",""
"Untermieter","2015","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","13","","",""
"Untermieter","2015","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","10","","",""
"Untermieter","2015","Rheinland-Pfalz,Saarland","Alleinerziehende","13","","",""
"Untermieter","2015","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","3","","",""
"Untermieter","2015","Rheinland-Pfalz,Saarland","Sonstige","2","","",""
"Untermieter","2015","Baden-Wuerttemberg","1-Pers.- Haushalt","15","","",""
"Untermieter","2015","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","22","","",""
"Untermieter","2015","Baden-Wuerttemberg","Alleinerziehende","2","","",""
"Untermieter","2015","Baden-Wuerttemberg","Paar mit Kind(ern)","12","","",""
"Untermieter","2015","Baden-Wuerttemberg","Sonstige","3","","",""
"Untermieter","2015","Bayern","1-Pers.- Haushalt","29","","",""
"Untermieter","2015","Bayern","(Ehe-)Paar ohne Kind(er)","16","","",""
"Untermieter","2015","Bayern","Alleinerziehende","4","","",""
"Untermieter","2015","Bayern","Paar mit Kind(ern)","14","","",""
"Untermieter","2015","Bayern","Sonstige","5","","",""
"Untermieter","2015","Saarland","1-Pers.- Haushalt","","","",""
"Untermieter","2015","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Untermieter","2015","Saarland","Alleinerziehende","","","",""
"Untermieter","2015","Saarland","Paar mit Kind(ern)","","","",""
"Untermieter","2015","Saarland","Sonstige","","","",""
"Untermieter","2015","Berlin","1-Pers.- Haushalt","14","","",""
"Untermieter","2015","Berlin","(Ehe-)Paar ohne Kind(er)","6","","",""
"Untermieter","2015","Berlin","Alleinerziehende","","","",""
"Untermieter","2015","Berlin","Paar mit Kind(ern)","6","","",""
"Untermieter","2015","Berlin","Sonstige","2","","",""
"Untermieter","2015","Brandenburg","1-Pers.- Haushalt","7","","",""
"Untermieter","2015","Brandenburg","(Ehe-)Paar ohne Kind(er)","8","","",""
"Untermieter","2015","Brandenburg","Alleinerziehende","","","",""
"Untermieter","2015","Brandenburg","Paar mit Kind(ern)","15","","",""
"Untermieter","2015","Brandenburg","Sonstige","2","","",""
"Untermieter","2015","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1","","",""
"Untermieter","2015","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","2","","",""
"Untermieter","2015","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Untermieter","2015","Mecklenburg-Vorpommern","Paar mit Kind(ern)","4","","",""
"Untermieter","2015","Mecklenburg-Vorpommern","Sonstige","","","",""
"Untermieter","2015","Sachsen","1-Pers.- Haushalt","11","","",""
"Untermieter","2015","Sachsen","(Ehe-)Paar ohne Kind(er)","6","","",""
"Untermieter","2015","Sachsen","Alleinerziehende","","","",""
"Untermieter","2015","Sachsen","Paar mit Kind(ern)","12","","",""
"Untermieter","2015","Sachsen","Sonstige","","","",""
"Untermieter","2015","Sachsen-Anhalt","1-Pers.- Haushalt","4","","",""
"Untermieter","2015","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","6","","",""
"Untermieter","2015","Sachsen-Anhalt","Alleinerziehende","","","",""
"Untermieter","2015","Sachsen-Anhalt","Paar mit Kind(ern)","7","","",""
"Untermieter","2015","Sachsen-Anhalt","Sonstige","","","",""
"Untermieter","2015","Thueringen","1-Pers.- Haushalt","5","","",""
"Untermieter","2015","Thueringen","(Ehe-)Paar ohne Kind(er)","16","","",""
"Untermieter","2015","Thueringen","Alleinerziehende","","","",""
"Untermieter","2015","Thueringen","Paar mit Kind(ern)","9","","",""
"Untermieter","2015","Thueringen","Sonstige","","","",""
"Eigentuemer","2015","Schleswig-Holstein","1-Pers.- Haushalt","38","0.347436734356504","0.267993351991119","0.426880116721888"
"Eigentuemer","2015","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","168","0.686961083257171","0.63340397984833","0.740518186666012"
"Eigentuemer","2015","Schleswig-Holstein","Alleinerziehende","52","0.322378055673688","0.252731201285737","0.39202491006164"
"Eigentuemer","2015","Schleswig-Holstein","Paar mit Kind(ern)","393","0.646856409400232","0.612764272614002","0.680948546186462"
"Eigentuemer","2015","Schleswig-Holstein","Sonstige","17","","",""
"Eigentuemer","2015","Hamburg","1-Pers.- Haushalt","7","","",""
"Eigentuemer","2015","Hamburg","(Ehe-)Paar ohne Kind(er)","66","0.466090993088258","0.38730360385605","0.544878382320466"
"Eigentuemer","2015","Hamburg","Alleinerziehende","13","","",""
"Eigentuemer","2015","Hamburg","Paar mit Kind(ern)","114","0.33230841718067","0.285010259498394","0.379606574862946"
"Eigentuemer","2015","Hamburg","Sonstige","6","","",""
"Eigentuemer","2015","Niedersachsen","1-Pers.- Haushalt","101","0.392040938247339","0.336979506818174","0.447102369676503"
"Eigentuemer","2015","Niedersachsen","(Ehe-)Paar ohne Kind(er)","536","0.686773628804457","0.655739439003857","0.717807818605057"
"Eigentuemer","2015","Niedersachsen","Alleinerziehende","135","0.314045263576072","0.271676920335681","0.356413606816463"
"Eigentuemer","2015","Niedersachsen","Paar mit Kind(ern)","1276","0.644210017801648","0.624384037208596","0.6640359983947"
"Eigentuemer","2015","Niedersachsen","Sonstige","43","0.543814553410595","0.464107163594024","0.623521943227167"
"Eigentuemer","2015","Bremen","1-Pers.- Haushalt","6","","",""
"Eigentuemer","2015","Bremen","(Ehe-)Paar ohne Kind(er)","26","","",""
"Eigentuemer","2015","Bremen","Alleinerziehende","7","","",""
"Eigentuemer","2015","Bremen","Paar mit Kind(ern)","69","0.591065315064388","0.513416927437699","0.668713702691077"
"Eigentuemer","2015","Bremen","Sonstige","","","",""
"Eigentuemer","2015","Nordrhein-Westfalen","1-Pers.- Haushalt","168","0.308136634586904","0.272803838554026","0.343469430619782"
"Eigentuemer","2015","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","852","0.551180134017461","0.527064156027923","0.575296112007"
"Eigentuemer","2015","Nordrhein-Westfalen","Alleinerziehende","186","0.210609332847074","0.185197572837799","0.23602109285635"
"Eigentuemer","2015","Nordrhein-Westfalen","Paar mit Kind(ern)","2452","0.608044480064581","0.594724324165931","0.621364635963232"
"Eigentuemer","2015","Nordrhein-Westfalen","Sonstige","111","0.352288916377999","0.301736585463719","0.402841247292279"
"Eigentuemer","2015","Hessen","1-Pers.- Haushalt","68","0.349124322260239","0.289676125097412","0.408572519423066"
"Eigentuemer","2015","Hessen","(Ehe-)Paar ohne Kind(er)","316","0.608961517563539","0.569451797113328","0.648471238013751"
"Eigentuemer","2015","Hessen","Alleinerziehende","84","0.275159034229276","0.22536445066193","0.324953617796622"
"Eigentuemer","2015","Hessen","Paar mit Kind(ern)","826","0.584124158390319","0.560797611181594","0.607450705599045"
"Eigentuemer","2015","Hessen","Sonstige","41","0.361755440959882","0.285617089003243","0.43789379291652"
"Eigentuemer","2015","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","78","0.366138664989166","0.303051064545832","0.429226265432501"
"Eigentuemer","2015","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","312","0.64692819779228","0.605691602734566","0.688164792849994"
"Eigentuemer","2015","Rheinland-Pfalz,Saarland","Alleinerziehende","82","0.408570496614823","0.34637950749421","0.470761485735436"
"Eigentuemer","2015","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","770","0.662348175268369","0.636380019973958","0.688316330562781"
"Eigentuemer","2015","Rheinland-Pfalz,Saarland","Sonstige","60","0.720962864221965","0.645302460008634","0.796623268435297"
"Eigentuemer","2015","Baden-Wuerttemberg","1-Pers.- Haushalt","129","0.400098512698686","0.35004349497413","0.450153530423241"
"Eigentuemer","2015","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","582","0.650179776053054","0.620042795350163","0.680316756755945"
"Eigentuemer","2015","Baden-Wuerttemberg","Alleinerziehende","111","0.271039044411493","0.22892816907698","0.313149919746006"
"Eigentuemer","2015","Baden-Wuerttemberg","Paar mit Kind(ern)","1880","0.662573524668665","0.646196159070744","0.678950890266587"
"Eigentuemer","2015","Baden-Wuerttemberg","Sonstige","67","0.639668946868037","0.563093754421519","0.716244139314556"
"Eigentuemer","2015","Bayern","1-Pers.- Haushalt","192","0.405541722026467","0.365582911282227","0.445500532770706"
"Eigentuemer","2015","Bayern","(Ehe-)Paar ohne Kind(er)","714","0.5815353859053","0.555489392571197","0.607581379239403"
"Eigentuemer","2015","Bayern","Alleinerziehende","189","0.350063769461241","0.312993265573203","0.387134273349278"
"Eigentuemer","2015","Bayern","Paar mit Kind(ern)","2229","0.63168685954965","0.616710941450029","0.646662777649272"
"Eigentuemer","2015","Bayern","Sonstige","91","0.477904082389813","0.413488992086941","0.542319172692686"
"Eigentuemer","2015","Saarland","1-Pers.- Haushalt","","","",""
"Eigentuemer","2015","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Eigentuemer","2015","Saarland","Alleinerziehende","","","",""
"Eigentuemer","2015","Saarland","Paar mit Kind(ern)","","","",""
"Eigentuemer","2015","Saarland","Sonstige","","","",""
"Eigentuemer","2015","Berlin","1-Pers.- Haushalt","24","","",""
"Eigentuemer","2015","Berlin","(Ehe-)Paar ohne Kind(er)","84","0.314657646005049","0.265441458471483","0.363873833538615"
"Eigentuemer","2015","Berlin","Alleinerziehende","23","","",""
"Eigentuemer","2015","Berlin","Paar mit Kind(ern)","144","0.336677900693608","0.299863666178331","0.373492135208885"
"Eigentuemer","2015","Berlin","Sonstige","2","","",""
"Eigentuemer","2015","Brandenburg","1-Pers.- Haushalt","39","0.269361786892437","0.194803173897241","0.343920399887634"
"Eigentuemer","2015","Brandenburg","(Ehe-)Paar ohne Kind(er)","242","0.579405844454341","0.533068845930066","0.625742842978616"
"Eigentuemer","2015","Brandenburg","Alleinerziehende","39","0.286125595885623","0.218583718514621","0.353667473256624"
"Eigentuemer","2015","Brandenburg","Paar mit Kind(ern)","299","0.572776906230926","0.534210456451004","0.611343356010848"
"Eigentuemer","2015","Brandenburg","Sonstige","31","0.519875095230409","0.402837417879722","0.636912772581095"
"Eigentuemer","2015","Mecklenburg-Vorpommern","1-Pers.- Haushalt","13","","",""
"Eigentuemer","2015","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","106","0.52824949652481","0.462582472349469","0.593916520700151"
