"plh0036","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2012","46-65","Sachsen","133","0.252107470011116","0.215785083658485","0.288429856363748"
"Grosse Sorgen","2012","46-65","Sachsen-Anhalt","86","0.228620722667779","0.183584014648719","0.273657430686838"
"Grosse Sorgen","2012","46-65","Thüringen","85","0.243236758053745","0.198029865090524","0.288443651016966"
"Grosse Sorgen","2012","66","Schleswig-Holstein","","","",""
"Grosse Sorgen","2012","66","Hamburg","","","",""
"Grosse Sorgen","2012","66","Niedersachsen","","","",""
"Grosse Sorgen","2012","66","Bremen","","","",""
"Grosse Sorgen","2012","66","Nordrhein-Westfalen","","","",""
"Grosse Sorgen","2012","66","Hessen","","","",""
"Grosse Sorgen","2012","66","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","2012","66","Baden-Württemberg","","","",""
"Grosse Sorgen","2012","66","Bayern","","","",""
"Grosse Sorgen","2012","66","Saarland","","","",""
"Grosse Sorgen","2012","66","Berlin","","","",""
"Grosse Sorgen","2012","66","Brandenburg","","","",""
"Grosse Sorgen","2012","66","Mecklenburg-Vorpommern","","","",""
"Grosse Sorgen","2012","66","Sachsen","","","",""
"Grosse Sorgen","2012","66","Sachsen-Anhalt","","","",""
"Grosse Sorgen","2012","66","Thüringen","","","",""
"Einige Sorgen","2012","17-29","Schleswig-Holstein","56","0.499253426251156","0.407869736142741","0.590637116359572"
"Einige Sorgen","2012","17-29","Hamburg","28","","",""
"Einige Sorgen","2012","17-29","Niedersachsen","128","0.573374228839989","0.510004362663822","0.636744095016156"
"Einige Sorgen","2012","17-29","Bremen","11","","",""
"Einige Sorgen","2012","17-29","Nordrhein-Westfalen","343","0.537153655864718","0.497223374847786","0.577083936881649"
"Einige Sorgen","2012","17-29","Hessen","97","0.48104732914875","0.408258189999758","0.553836468297742"
"Einige Sorgen","2012","17-29","Rheinland-Pfalz,Saarland","108","0.658403824135669","0.588929513212166","0.727878135059173"
"Einige Sorgen","2012","17-29","Baden-Württemberg","201","0.556397574498668","0.504934450278516","0.607860698718819"
"Einige Sorgen","2012","17-29","Bayern","246","0.560413444457192","0.514401477110309","0.606425411804074"
"Einige Sorgen","2012","17-29","Saarland","","","",""
"Einige Sorgen","2012","17-29","Berlin","56","0.465123531087634","0.373563365973697","0.556683696201572"
"Einige Sorgen","2012","17-29","Brandenburg","63","0.71505098562946","0.619650419974498","0.810451551284422"
"Einige Sorgen","2012","17-29","Mecklenburg-Vorpommern","34","0.556059605812629","0.436192745855366","0.675926465769892"
"Einige Sorgen","2012","17-29","Sachsen","100","0.477134826536831","0.407209344026851","0.547060309046811"
"Einige Sorgen","2012","17-29","Sachsen-Anhalt","46","0.469363218225534","0.371056387472392","0.567670048978675"
"Einige Sorgen","2012","17-29","Thüringen","58","0.438304070972439","0.348778834319913","0.527829307624966"
"Einige Sorgen","2012","30-45","Schleswig-Holstein","77","0.594925337411948","0.509547528957134","0.680303145866762"
"Einige Sorgen","2012","30-45","Hamburg","55","0.652071634493166","0.554208309421739","0.749934959564593"
"Einige Sorgen","2012","30-45","Niedersachsen","259","0.577922530528412","0.531879080863936","0.623965980192889"
"Einige Sorgen","2012","30-45","Bremen","18","","",""
"Einige Sorgen","2012","30-45","Nordrhein-Westfalen","542","0.587772016236865","0.55617010690746","0.61937392556627"
"Einige Sorgen","2012","30-45","Hessen","205","0.605600834052767","0.55279141763123","0.658410250474303"
"Einige Sorgen","2012","30-45","Rheinland-Pfalz,Saarland","138","0.567740014648348","0.504267247546836","0.63121278174986"
"Einige Sorgen","2012","30-45","Baden-Württemberg","323","0.578853242066369","0.53751435524792","0.620192128884818"
"Einige Sorgen","2012","30-45","Bayern","420","0.570981467673335","0.534979286474392","0.606983648872278"
"Einige Sorgen","2012","30-45","Saarland","","","",""
"Einige Sorgen","2012","30-45","Berlin","101","0.585080012289302","0.514081044320569","0.656078980258035"
"Einige Sorgen","2012","30-45","Brandenburg","90","0.549172838007295","0.470330056552966","0.628015619461625"
"Einige Sorgen","2012","30-45","Mecklenburg-Vorpommern","57","0.584011487444096","0.483836803584496","0.684186171303696"
"Einige Sorgen","2012","30-45","Sachsen","198","0.64297903065898","0.590969305572094","0.694988755745866"
"Einige Sorgen","2012","30-45","Sachsen-Anhalt","112","0.66572436838952","0.596809739044866","0.734638997734173"
"Einige Sorgen","2012","30-45","Thüringen","113","0.596885498489031","0.523790987643803","0.669980009334258"
"Einige Sorgen","2012","46-65","Schleswig-Holstein","140","0.650409426013793","0.586372340228027","0.714446511799558"
"Einige Sorgen","2012","46-65","Hamburg","56","0.58455577443946","0.484934176136757","0.684177372742164"
"Einige Sorgen","2012","46-65","Niedersachsen","401","0.544631223861805","0.507145479745767","0.582116967977842"
"Einige Sorgen","2012","46-65","Bremen","26","","",""
"Einige Sorgen","2012","46-65","Nordrhein-Westfalen","927","0.632405469673305","0.608102769749944","0.656708169596666"
"Einige Sorgen","2012","46-65","Hessen","337","0.56756841294287","0.527284853437329","0.60785197244841"
"Einige Sorgen","2012","46-65","Rheinland-Pfalz,Saarland","302","0.612490170550554","0.569265757635255","0.655714583465853"
"Einige Sorgen","2012","46-65","Baden-Württemberg","528","0.60512630153782","0.572975357704854","0.637277245370785"
"Einige Sorgen","2012","46-65","Bayern","718","0.627133536493149","0.599716480876671","0.654550592109626"
"Einige Sorgen","2012","46-65","Saarland","","","",""
"Einige Sorgen","2012","46-65","Berlin","157","0.523558327261682","0.466947447646","0.580169206877364"
"Einige Sorgen","2012","46-65","Brandenburg","233","0.606056734374381","0.556403207454591","0.65571026129417"
"Einige Sorgen","2012","46-65","Mecklenburg-Vorpommern","134","0.630440857380779","0.565466153113014","0.695415561648545"
"Einige Sorgen","2012","46-65","Sachsen","328","0.587954343410688","0.546781923770412","0.629126763050964"
"Einige Sorgen","2012","46-65","Sachsen-Anhalt","213","0.602912569465774","0.550438457613509","0.655386681318038"
"Einige Sorgen","2012","46-65","Thüringen","207","0.632008932777879","0.581194124867077","0.682823740688681"
"Einige Sorgen","2012","66","Schleswig-Holstein","","","",""
"Einige Sorgen","2012","66","Hamburg","","","",""
"Einige Sorgen","2012","66","Niedersachsen","","","",""
"Einige Sorgen","2012","66","Bremen","","","",""
"Einige Sorgen","2012","66","Nordrhein-Westfalen","","","",""
"Einige Sorgen","2012","66","Hessen","","","",""
"Einige Sorgen","2012","66","Rheinland-Pfalz,Saarland","","","",""
"Einige Sorgen","2012","66","Baden-Württemberg","","","",""
"Einige Sorgen","2012","66","Bayern","","","",""
"Einige Sorgen","2012","66","Saarland","","","",""
"Einige Sorgen","2012","66","Berlin","","","",""
"Einige Sorgen","2012","66","Brandenburg","","","",""
"Einige Sorgen","2012","66","Mecklenburg-Vorpommern","","","",""
"Einige Sorgen","2012","66","Sachsen","","","",""
"Einige Sorgen","2012","66","Sachsen-Anhalt","","","",""
"Einige Sorgen","2012","66","Thüringen","","","",""
"Keine Sorgen","2012","17-29","Schleswig-Holstein","29","","",""
"Keine Sorgen","2012","17-29","Hamburg","10","","",""
"Keine Sorgen","2012","17-29","Niedersachsen","53","0.188254159665515","0.138167451593227","0.238340867737803"
"Keine Sorgen","2012","17-29","Bremen","3","","",""
"Keine Sorgen","2012","17-29","Nordrhein-Westfalen","98","0.195831971536291","0.164052265233236","0.227611677839346"
"Keine Sorgen","2012","17-29","Hessen","30","0.173922508215074","0.118702420382692","0.229142596047456"
"Keine Sorgen","2012","17-29","Rheinland-Pfalz,Saarland","33","0.148170775357131","0.0961257624974245","0.200215788216838"
"Keine Sorgen","2012","17-29","Baden-Württemberg","78","0.236784924490243","0.192749004694275","0.280820844286212"
"Keine Sorgen","2012","17-29","Bayern","82","0.200480356359781","0.163365754035914","0.237594958683649"
"Keine Sorgen","2012","17-29","Saarland","","","",""
"Keine Sorgen","2012","17-29","Berlin","25","","",""
"Keine Sorgen","2012","17-29","Brandenburg","15","","",""
"Keine Sorgen","2012","17-29","Mecklenburg-Vorpommern","17","","",""
"Keine Sorgen","2012","17-29","Sachsen","56","0.28529030771308","0.222074105738973","0.348506509687187"
"Keine Sorgen","2012","17-29","Sachsen-Anhalt","33","0.2562650997276","0.170267900615213","0.342262298839988"
"Keine Sorgen","2012","17-29","Thüringen","33","0.25449461460125","0.175903802189667","0.333085427012834"
"Keine Sorgen","2012","30-45","Schleswig-Holstein","8","","",""
"Keine Sorgen","2012","30-45","Hamburg","14","","",""
"Keine Sorgen","2012","30-45","Niedersachsen","71","0.159436545170531","0.125308128058772","0.19356496228229"
"Keine Sorgen","2012","30-45","Bremen","4","","",""
"Keine Sorgen","2012","30-45","Nordrhein-Westfalen","122","0.132968098018962","0.11116935749652","0.154766838541405"
"Keine Sorgen","2012","30-45","Hessen","37","0.136607075054954","0.0994970727689916","0.173717077340917"
"Keine Sorgen","2012","30-45","Rheinland-Pfalz,Saarland","26","","",""
"Keine Sorgen","2012","30-45","Baden-Württemberg","65","0.132011083512929","0.103669761834478","0.160352405191379"
"Keine Sorgen","2012","30-45","Bayern","76","0.108902762752638","0.0862426650523733","0.131562860452902"
"Keine Sorgen","2012","30-45","Saarland","","","",""
"Keine Sorgen","2012","30-45","Berlin","24","","",""
"Keine Sorgen","2012","30-45","Brandenburg","20","","",""
"Keine Sorgen","2012","30-45","Mecklenburg-Vorpommern","17","","",""
"Keine Sorgen","2012","30-45","Sachsen","54","0.138142433921522","0.100686503289965","0.17559836455308"
"Keine Sorgen","2012","30-45","Sachsen-Anhalt","33","0.148972809186847","0.0969567962363487","0.200988822137345"
"Keine Sorgen","2012","30-45","Thüringen","20","","",""
"Keine Sorgen","2012","46-65","Schleswig-Holstein","14","","",""
"Keine Sorgen","2012","46-65","Hamburg","8","","",""
"Keine Sorgen","2012","46-65","Niedersachsen","74","0.124175541780023","0.0993522249499254","0.14899885861012"
"Keine Sorgen","2012","46-65","Bremen","5","","",""
"Keine Sorgen","2012","46-65","Nordrhein-Westfalen","141","0.0904521875898679","0.0759946443576583","0.104909730822078"
"Keine Sorgen","2012","46-65","Hessen","60","0.115808058112181","0.089788333796042","0.141827782428321"
"Keine Sorgen","2012","46-65","Rheinland-Pfalz,Saarland","43","0.0836086477058626","0.0590500100923939","0.108167285319331"
"Keine Sorgen","2012","46-65","Baden-Württemberg","99","0.110016010897714","0.0894352867418479","0.130596735053581"
"Keine Sorgen","2012","46-65","Bayern","123","0.0982154835171033","0.0813419707272645","0.115088996306942"
"Keine Sorgen","2012","46-65","Saarland","","","",""
"Keine Sorgen","2012","46-65","Berlin","30","0.118723271856725","0.0820595477554501","0.155386995957999"
"Keine Sorgen","2012","46-65","Brandenburg","52","0.14741642676644","0.111390261120635","0.183442592412245"
"Keine Sorgen","2012","46-65","Mecklenburg-Vorpommern","26","","",""
"Keine Sorgen","2012","46-65","Sachsen","88","0.159938186578196","0.129276670549056","0.190599702607336"
"Keine Sorgen","2012","46-65","Sachsen-Anhalt","35","0.168466707866448","0.128327229617128","0.208606186115768"
"Keine Sorgen","2012","46-65","Thüringen","54","0.124754309168376","0.0899363902127566","0.159572228123996"
"Keine Sorgen","2012","66","Schleswig-Holstein","","","",""
"Keine Sorgen","2012","66","Hamburg","","","",""
"Keine Sorgen","2012","66","Niedersachsen","","","",""
"Keine Sorgen","2012","66","Bremen","","","",""
"Keine Sorgen","2012","66","Nordrhein-Westfalen","","","",""
"Keine Sorgen","2012","66","Hessen","","","",""
"Keine Sorgen","2012","66","Rheinland-Pfalz,Saarland","","","",""
"Keine Sorgen","2012","66","Baden-Württemberg","","","",""
"Keine Sorgen","2012","66","Bayern","","","",""
"Keine Sorgen","2012","66","Saarland","","","",""
"Keine Sorgen","2012","66","Berlin","","","",""
"Keine Sorgen","2012","66","Brandenburg","","","",""
"Keine Sorgen","2012","66","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2012","66","Sachsen","","","",""
"Keine Sorgen","2012","66","Sachsen-Anhalt","","","",""
"Keine Sorgen","2012","66","Thüringen","","","",""
"Grosse Sorgen","2013","17-29","Schleswig-Holstein","18","","",""
"Grosse Sorgen","2013","17-29","Hamburg","7","","",""
"Grosse Sorgen","2013","17-29","Niedersachsen","70","0.293286353856308","0.235926494881768","0.350646212830848"
"Grosse Sorgen","2013","17-29","Bremen","8","","",""
"Grosse Sorgen","2013","17-29","Nordrhein-Westfalen","140","0.227865148853021","0.192154668908835","0.263575628797206"
"Grosse Sorgen","2013","17-29","Hessen","45","0.345041986171619","0.269468579474938","0.4206153928683"
"Grosse Sorgen","2013","17-29","Rheinland-Pfalz,Saarland","35","0.211337235484957","0.148275076886148","0.274399394083766"
"Grosse Sorgen","2013","17-29","Baden-Württemberg","73","0.172161708233584","0.130000429943337","0.214322986523832"
"Grosse Sorgen","2013","17-29","Bayern","108","0.264076095777468","0.221456612469033","0.306695579085902"
"Grosse Sorgen","2013","17-29","Saarland","","","",""
"Grosse Sorgen","2013","17-29","Berlin","29","","",""
"Grosse Sorgen","2013","17-29","Brandenburg","15","","",""
"Grosse Sorgen","2013","17-29","Mecklenburg-Vorpommern","14","","",""
"Grosse Sorgen","2013","17-29","Sachsen","29","","",""
"Grosse Sorgen","2013","17-29","Sachsen-Anhalt","15","","",""
"Grosse Sorgen","2013","17-29","Thüringen","17","","",""
"Grosse Sorgen","2013","30-45","Schleswig-Holstein","34","0.246826636870744","0.169682849445325","0.323970424296162"
"Grosse Sorgen","2013","30-45","Hamburg","24","","",""
"Grosse Sorgen","2013","30-45","Niedersachsen","83","0.241489754253006","0.19840153295678","0.284577975549232"
"Grosse Sorgen","2013","30-45","Bremen","13","","",""
"Grosse Sorgen","2013","30-45","Nordrhein-Westfalen","233","0.269835623723908","0.239191970945749","0.300479276502068"
"Grosse Sorgen","2013","30-45","Hessen","71","0.265411408455102","0.214147992284995","0.316674824625209"
"Grosse Sorgen","2013","30-45","Rheinland-Pfalz,Saarland","59","0.255331624968175","0.196215125777978","0.314448124158373"
"Grosse Sorgen","2013","30-45","Baden-Württemberg","124","0.266157025442885","0.226784257447944","0.305529793437826"
"Grosse Sorgen","2013","30-45","Bayern","183","0.25692863280412","0.223312538064196","0.290544727544043"
"Grosse Sorgen","2013","30-45","Saarland","","","",""
"Grosse Sorgen","2013","30-45","Berlin","43","0.219510252601091","0.158184897353298","0.280835607848884"
"Grosse Sorgen","2013","30-45","Brandenburg","29","","",""
"Grosse Sorgen","2013","30-45","Mecklenburg-Vorpommern","12","","",""
"Grosse Sorgen","2013","30-45","Sachsen","79","0.352767521359434","0.298786724506079","0.406748318212788"
"Grosse Sorgen","2013","30-45","Sachsen-Anhalt","36","0.163890008950821","0.107235547835034","0.220544470066609"
"Grosse Sorgen","2013","30-45","Thüringen","33","0.191658744844334","0.128878745129623","0.254438744559046"
"Grosse Sorgen","2013","46-65","Schleswig-Holstein","57","0.293620567947386","0.231580083825919","0.355661052068853"
"Grosse Sorgen","2013","46-65","Hamburg","18","","",""
"Grosse Sorgen","2013","46-65","Niedersachsen","177","0.267076573554499","0.233322723031855","0.300830424077143"
"Grosse Sorgen","2013","46-65","Bremen","13","","",""
"Grosse Sorgen","2013","46-65","Nordrhein-Westfalen","392","0.265885075058765","0.242986467245742","0.288783682871788"
"Grosse Sorgen","2013","46-65","Hessen","159","0.287730443441828","0.250101173377104","0.325359713506551"
"Grosse Sorgen","2013","46-65","Rheinland-Pfalz,Saarland","125","0.266122521212007","0.224782716027535","0.307462326396478"
"Grosse Sorgen","2013","46-65","Baden-Württemberg","196","0.262154003929158","0.231348499824352","0.292959508033965"
"Grosse Sorgen","2013","46-65","Bayern","317","0.270170073610543","0.244035719445424","0.296304427775662"
"Grosse Sorgen","2013","46-65","Saarland","","","",""
"Grosse Sorgen","2013","46-65","Berlin","100","0.358300955514547","0.303018306005771","0.413583605023324"
"Grosse Sorgen","2013","46-65","Brandenburg","83","0.243159159627568","0.197357550399225","0.288960768855911"
"Grosse Sorgen","2013","46-65","Mecklenburg-Vorpommern","41","0.182162293400672","0.128399936013516","0.235924650787827"
"Grosse Sorgen","2013","46-65","Sachsen","104","0.225280557075286","0.189234536717988","0.261326577432583"
"Grosse Sorgen","2013","46-65","Sachsen-Anhalt","75","0.25849864106734","0.20976236385687","0.307234918277811"
"Grosse Sorgen","2013","46-65","Thüringen","89","0.275192179021641","0.227720115347952","0.322664242695329"
"Grosse Sorgen","2013","66","Schleswig-Holstein","","","",""
"Grosse Sorgen","2013","66","Hamburg","","","",""
"Grosse Sorgen","2013","66","Niedersachsen","","","",""
"Grosse Sorgen","2013","66","Bremen","","","",""
