year,age_gr,bula_h,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,Saxony-Anhalt,No,0.99970,387,387,0.99796,1.00144
2019,46-65 y.,Thuringa,No,0.99826,384,384,0.99409,1.00243
2019,66 and older,Hamburg,No,0.99881,113,113,0.99243,1.00519
2019,66 and older,Lower Saxony,No,0.99209,470,470,0.98407,1.00011
2019,66 and older,Bremen,No,0.96036,48,48,0.90458,1.01614
2019,66 and older,North Rhine-Westphalia,No,0.99959,997,997,0.99833,1.00085
2019,66 and older,Hesse,No,0.99443,296,296,0.98594,1.00292
2019,66 and older,"Rhineland-Palatinate, Saarland",No,0.99882,299,299,0.99492,1.00272
2019,66 and older,Baden-Wuerttemberg,No,0.99994,545,545,0.99928,1.00060
2019,66 and older,Saxony,No,0.99851,379,379,0.99463,1.00240
2020,17-29 y.,Schleswig-Holstein,Yes,0.37418,82,194,0.30590,0.44245
2020,17-29 y.,Schleswig-Holstein,No,0.56216,112,194,0.49217,0.63216
2020,17-29 y.,Hamburg,Yes,0.39663,48,109,0.30436,0.48889
2020,17-29 y.,Hamburg,No,0.52105,61,109,0.42683,0.61527
2020,17-29 y.,Lower Saxony,Yes,0.38401,237,602,0.34512,0.42289
2020,17-29 y.,Lower Saxony,No,0.52210,365,602,0.48217,0.56204
2020,17-29 y.,Bremen,No,0.57305,52,52,0.43729,0.70880
2020,17-29 y.,North Rhine-Westphalia,Yes,0.44339,603,1419,0.41753,0.46924
2020,17-29 y.,North Rhine-Westphalia,No,0.50055,816,1419,0.47452,0.52657
2020,17-29 y.,Hesse,Yes,0.52889,196,427,0.48149,0.57630
2020,17-29 y.,Hesse,No,0.43293,231,427,0.38587,0.47998
2020,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.45663,116,284,0.39860,0.51467
2020,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.44544,168,284,0.38753,0.50335
2020,17-29 y.,Baden-Wuerttemberg,Yes,0.47886,285,595,0.43869,0.51904
2020,17-29 y.,Baden-Wuerttemberg,No,0.44919,310,595,0.40919,0.48920
2020,17-29 y.,Bavaria,Yes,0.44844,349,784,0.41361,0.48328
2020,17-29 y.,Bavaria,No,0.47279,435,784,0.43782,0.50776
2020,17-29 y.,Berlin,Yes,0.45199,87,270,0.39252,0.51147
2020,17-29 y.,Berlin,No,0.48759,183,270,0.42786,0.54733
2020,17-29 y.,Brandenburg,Yes,0.41277,58,141,0.33121,0.49432
2020,17-29 y.,Brandenburg,No,0.40465,83,141,0.32335,0.48596
2020,17-29 y.,Mecklenburg-Western Pomerania,Yes,0.45296,31,31,0.27483,0.63109
2020,17-29 y.,Saxony,Yes,0.39208,98,230,0.32885,0.45532
2020,17-29 y.,Saxony,No,0.52799,132,230,0.46333,0.59265
2020,17-29 y.,Saxony-Anhalt,Yes,0.39956,64,145,0.31955,0.47956
2020,17-29 y.,Saxony-Anhalt,No,0.47734,81,145,0.39575,0.55892
2020,17-29 y.,Thuringa,Yes,0.44446,53,128,0.35804,0.53088
2020,17-29 y.,Thuringa,No,0.49045,75,128,0.40350,0.57739
2020,30-45 y.,Schleswig-Holstein,No,0.96325,306,306,0.94213,0.98436
2020,30-45 y.,Hamburg,No,0.83256,165,165,0.77542,0.88971
2020,30-45 y.,Lower Saxony,Yes,0.04146,35,797,0.02761,0.05531
2020,30-45 y.,Lower Saxony,No,0.95832,762,797,0.94444,0.97220
2020,30-45 y.,Bremen,No,0.84802,87,87,0.77214,0.92390
2020,30-45 y.,North Rhine-Westphalia,Yes,0.07259,118,1949,0.06107,0.08412
2020,30-45 y.,North Rhine-Westphalia,No,0.92739,1831,1949,0.91587,0.93891
2020,30-45 y.,Hesse,Yes,0.07530,39,610,0.05434,0.09626
2020,30-45 y.,Hesse,No,0.92460,571,610,0.90363,0.94557
2020,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.95389,389,389,0.93302,0.97475
2020,30-45 y.,Baden-Wuerttemberg,Yes,0.05323,53,936,0.03884,0.06762
2020,30-45 y.,Baden-Wuerttemberg,No,0.94652,883,936,0.93210,0.96094
2020,30-45 y.,Bavaria,Yes,0.05438,67,1254,0.04183,0.06694
2020,30-45 y.,Bavaria,No,0.94562,1187,1254,0.93306,0.95817
2020,30-45 y.,Berlin,Yes,0.11109,51,519,0.08403,0.13815
2020,30-45 y.,Berlin,No,0.88891,468,519,0.86185,0.91597
2020,30-45 y.,Brandenburg,No,0.93545,278,278,0.90651,0.96439
2020,30-45 y.,Mecklenburg-Western Pomerania,No,0.96478,118,118,0.93138,0.99818
2020,30-45 y.,Saxony,No,0.97007,450,450,0.95430,0.98583
2020,30-45 y.,Saxony-Anhalt,No,0.94016,234,234,0.90971,0.97062
2020,30-45 y.,Thuringa,No,0.95201,265,265,0.92622,0.97779
2020,46-65 y.,Schleswig-Holstein,No,0.99432,370,370,0.98665,1.00199
2020,46-65 y.,Hamburg,No,0.99800,200,200,0.99178,1.00421
2020,46-65 y.,Lower Saxony,No,0.99509,1037,1037,0.99084,0.99935
2020,46-65 y.,Bremen,No,0.99966,90,90,0.99583,1.00349
2020,46-65 y.,North Rhine-Westphalia,No,0.99025,2222,2222,0.98616,0.99434
2020,46-65 y.,Hesse,No,0.97888,752,752,0.96859,0.98916
2020,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99300,591,591,0.98627,0.99973
2020,46-65 y.,Baden-Wuerttemberg,No,0.98703,1142,1142,0.98046,0.99359
2020,46-65 y.,Bavaria,No,0.99458,1585,1585,0.99096,0.99820
2020,46-65 y.,Berlin,No,0.99695,389,389,0.99147,1.00244
2020,46-65 y.,Brandenburg,No,0.99671,449,449,0.99140,1.00201
2020,46-65 y.,Mecklenburg-Western Pomerania,No,0.99976,214,214,0.99769,1.00183
2020,46-65 y.,Saxony,No,0.99196,597,597,0.98479,0.99913
2020,46-65 y.,Saxony-Anhalt,No,0.99173,380,380,0.98262,1.00085
2020,46-65 y.,Thuringa,No,0.98272,370,370,0.96942,0.99602
2020,66 and older,Schleswig-Holstein,No,0.98994,178,178,0.97524,1.00464
2020,66 and older,Hamburg,No,0.99847,113,113,0.99122,1.00571
2020,66 and older,Bremen,No,0.94875,45,45,0.88360,1.01391
2020,66 and older,North Rhine-Westphalia,No,0.99853,949,949,0.99609,1.00097
2020,66 and older,Hesse,No,0.99419,279,279,0.98525,1.00312
2020,66 and older,"Rhineland-Palatinate, Saarland",No,0.99877,290,290,0.99472,1.00281
2020,66 and older,Berlin,No,0.99557,191,191,0.98613,1.00501
2021,17-29 y.,Schleswig-Holstein,Yes,0.24357,60,156,0.17599,0.31114
2021,17-29 y.,Schleswig-Holstein,No,0.64181,96,156,0.56633,0.71729
2021,17-29 y.,Hamburg,Yes,0.43165,31,69,0.31392,0.54938
2021,17-29 y.,Hamburg,No,0.51646,38,69,0.39768,0.63524
2021,17-29 y.,Lower Saxony,Yes,0.42199,160,337,0.36918,0.47479
2021,17-29 y.,Lower Saxony,No,0.51481,177,337,0.46137,0.56825
2021,17-29 y.,North Rhine-Westphalia,Yes,0.43423,374,817,0.40022,0.46824
2021,17-29 y.,North Rhine-Westphalia,No,0.48781,443,817,0.45351,0.52210
2021,17-29 y.,Hesse,Yes,0.52374,121,258,0.46267,0.58480
2021,17-29 y.,Hesse,No,0.43005,137,258,0.36952,0.49058
2021,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.51144,82,179,0.43800,0.58487
2021,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.40325,97,179,0.33119,0.47532
2021,17-29 y.,Baden-Wuerttemberg,Yes,0.46750,195,372,0.41673,0.51827
2021,17-29 y.,Baden-Wuerttemberg,No,0.49541,177,372,0.44453,0.54629
2021,17-29 y.,Bavaria,Yes,0.39148,227,474,0.34750,0.43547
2021,17-29 y.,Bavaria,No,0.55479,247,474,0.51001,0.59958
2021,17-29 y.,Berlin,Yes,0.59660,71,150,0.51783,0.67537
2021,17-29 y.,Berlin,No,0.35734,79,150,0.28039,0.43428
2021,17-29 y.,Brandenburg,Yes,0.55179,33,73,0.43692,0.66666
2021,17-29 y.,Brandenburg,No,0.40520,40,73,0.29180,0.51860
2021,17-29 y.,Saxony,Yes,0.43293,63,130,0.34743,0.51844
2021,17-29 y.,Saxony,No,0.50302,67,130,0.41674,0.58930
2021,17-29 y.,Saxony-Anhalt,Yes,0.43217,50,90,0.32925,0.53509
2021,17-29 y.,Saxony-Anhalt,No,0.46363,40,90,0.36003,0.56724
2021,17-29 y.,Thuringa,Yes,0.50584,48,87,0.40017,0.61151
2021,17-29 y.,Thuringa,No,0.40555,39,87,0.30177,0.50932
2021,30-45 y.,Schleswig-Holstein,No,0.97476,241,241,0.95492,0.99461
2021,30-45 y.,Hamburg,No,0.93834,106,106,0.89233,0.98435
2021,30-45 y.,Lower Saxony,No,0.93135,473,473,0.90854,0.95416
2021,30-45 y.,Bremen,No,0.99171,38,38,0.96250,1.02092
2021,30-45 y.,North Rhine-Westphalia,Yes,0.07584,97,1196,0.06083,0.09085
2021,30-45 y.,North Rhine-Westphalia,No,0.92293,1099,1196,0.90780,0.93805
2021,30-45 y.,Hesse,No,0.92709,363,363,0.90031,0.95388
2021,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93723,242,242,0.90660,0.96785
2021,30-45 y.,Baden-Wuerttemberg,Yes,0.10751,45,584,0.08237,0.13266
2021,30-45 y.,Baden-Wuerttemberg,No,0.89247,539,584,0.86732,0.91761
2021,30-45 y.,Bavaria,Yes,0.06720,44,716,0.04885,0.08555
2021,30-45 y.,Bavaria,No,0.92993,672,716,0.91121,0.94864
2021,30-45 y.,Berlin,No,0.94104,323,323,0.91531,0.96677
2021,30-45 y.,Brandenburg,No,0.94441,161,161,0.90891,0.97991
2021,30-45 y.,Mecklenburg-Western Pomerania,No,0.95738,87,87,0.91468,1.00007
2021,30-45 y.,Saxony,No,0.91265,328,328,0.88205,0.94326
2021,30-45 y.,Saxony-Anhalt,No,0.98342,147,147,0.96270,1.00413
2021,30-45 y.,Thuringa,No,0.96090,153,153,0.93009,0.99172
2021,46-65 y.,Schleswig-Holstein,No,0.99480,285,285,0.98644,1.00317
2021,46-65 y.,Hamburg,No,0.99357,163,163,0.98126,1.00588
2021,46-65 y.,Lower Saxony,No,0.98918,737,737,0.98171,0.99666
2021,46-65 y.,North Rhine-Westphalia,No,0.98619,1504,1504,0.98029,0.99209
2021,46-65 y.,Hesse,No,0.99380,501,501,0.98692,1.00068
2021,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99623,380,380,0.99005,1.00240
2021,46-65 y.,Baden-Wuerttemberg,No,0.99126,832,832,0.98493,0.99759
2021,46-65 y.,Bavaria,No,0.99245,1114,1114,0.98736,0.99754
2021,46-65 y.,Berlin,No,0.99485,280,280,0.98646,1.00325
2021,46-65 y.,Brandenburg,No,0.98747,277,277,0.97434,1.00059
2021,46-65 y.,Mecklenburg-Western Pomerania,No,0.98346,165,165,0.96395,1.00298
2021,46-65 y.,Saxony,No,0.99350,416,416,0.98577,1.00123
2021,46-65 y.,Saxony-Anhalt,No,0.99927,250,250,0.99591,1.00263
2021,46-65 y.,Thuringa,No,0.97520,240,240,0.95549,0.99492
2021,66 and older,Schleswig-Holstein,No,0.99939,147,147,0.99539,1.00339
2021,66 and older,Lower Saxony,No,0.98572,338,338,0.97305,0.99839
2021,66 and older,North Rhine-Westphalia,No,0.99000,684,684,0.98254,0.99746
2021,66 and older,Hesse,No,0.98330,177,177,0.96437,1.00223
2021,66 and older,"Rhineland-Palatinate, Saarland",No,0.98397,201,201,0.96657,1.00138
2021,66 and older,Baden-Wuerttemberg,No,0.99051,379,379,0.98073,1.00028
2021,66 and older,Bavaria,No,0.99024,567,567,0.98214,0.99834
2021,66 and older,Saxony,No,0.94135,262,262,0.91284,0.96986
2021,66 and older,Saxony-Anhalt,No,0.99318,113,113,0.97793,1.00842
2021,66 and older,Thuringa,No,0.99575,141,141,0.98498,1.00653
