year,bula_h,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.90740,215,215,0.86856,0.94624
2018,Thuringa,Primary Level,No,0.90121,32,32,0.79617,1.00625
2018,Thuringa,Lower Secondary Level,No,0.78056,59,59,0.67405,0.88708
2018,Thuringa,Upper Secondary Level,No,0.95938,511,511,0.94224,0.97651
2018,Thuringa,Post-secondary Non-tertiary Level,No,0.79205,45,45,0.67213,0.91197
2018,Thuringa,Second Stage of Tertiary Education,No,0.90192,221,221,0.86261,0.94122
2019,Schleswig-Holstein,Primary Level,No,0.77012,91,91,0.68320,0.85705
2019,Schleswig-Holstein,Lower Secondary Level,No,0.85679,114,114,0.79221,0.92138
2019,Schleswig-Holstein,Upper Secondary Level,No,0.95424,414,414,0.93409,0.97440
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.91091,99,99,0.85451,0.96731
2019,Schleswig-Holstein,First Stage of Tertiary Education,No,0.89182,67,67,0.81689,0.96676
2019,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.98250,240,240,0.96588,0.99913
2019,Hamburg,Lower Secondary Level,No,0.97978,52,52,0.94116,1.01841
2019,Hamburg,Upper Secondary Level,No,0.94185,177,177,0.90728,0.97643
2019,Hamburg,Post-secondary Non-tertiary Level,No,0.91847,52,52,0.84336,0.99357
2019,Hamburg,Second Stage of Tertiary Education,No,0.95462,195,195,0.92533,0.98391
2019,Lower Saxony,Pre-primary Level,Yes,0.60481,36,36,0.44284,0.76678
2019,Lower Saxony,Primary Level,No,0.89254,231,231,0.85251,0.93256
2019,Lower Saxony,Lower Secondary Level,Yes,0.16024,79,411,0.12473,0.19575
2019,Lower Saxony,Lower Secondary Level,No,0.83086,332,411,0.79458,0.86715
2019,Lower Saxony,Upper Secondary Level,Yes,0.06542,93,1158,0.05117,0.07966
2019,Lower Saxony,Upper Secondary Level,No,0.93419,1065,1158,0.91990,0.94847
2019,Lower Saxony,Post-secondary Non-tertiary Level,No,0.92467,209,209,0.88880,0.96054
2019,Lower Saxony,First Stage of Tertiary Education,No,0.94462,129,129,0.90500,0.98425
2019,Lower Saxony,Second Stage of Tertiary Education,Yes,0.07542,44,633,0.05483,0.09600
2019,Lower Saxony,Second Stage of Tertiary Education,No,0.92458,589,633,0.90400,0.94517
2019,Bremen,Upper Secondary Level,No,0.91313,81,81,0.85141,0.97485
2019,Bremen,Second Stage of Tertiary Education,No,0.80090,58,58,0.69723,0.90457
2019,North Rhine-Westphalia,Pre-primary Level,Yes,0.65816,91,91,0.56016,0.75616
2019,North Rhine-Westphalia,Primary Level,No,0.94846,400,400,0.92676,0.97015
2019,North Rhine-Westphalia,Lower Secondary Level,Yes,0.09843,100,712,0.07653,0.12032
2019,North Rhine-Westphalia,Lower Secondary Level,No,0.85751,612,712,0.83181,0.88320
2019,North Rhine-Westphalia,Upper Secondary Level,Yes,0.07542,247,2387,0.06482,0.08601
2019,North Rhine-Westphalia,Upper Secondary Level,No,0.92430,2140,2387,0.91369,0.93491
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.09870,46,635,0.07548,0.12192
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.90130,589,635,0.87808,0.92452
2019,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.98906,288,288,0.97703,1.00110
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.07495,119,1479,0.06153,0.08837
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.92490,1360,1479,0.91147,0.93834
2019,Hesse,Primary Level,No,0.98018,142,142,0.95717,1.00319
2019,Hesse,Lower Secondary Level,No,0.88110,174,174,0.83287,0.92933
2019,Hesse,Upper Secondary Level,Yes,0.14428,85,753,0.11917,0.16940
2019,Hesse,Upper Secondary Level,No,0.85572,668,753,0.83060,0.88083
2019,Hesse,Post-secondary Non-tertiary Level,No,0.90043,152,152,0.85267,0.94819
2019,Hesse,First Stage of Tertiary Education,No,0.96667,88,88,0.92895,1.00439
2019,Hesse,Second Stage of Tertiary Education,Yes,0.03985,33,568,0.02375,0.05595
2019,Hesse,Second Stage of Tertiary Education,No,0.96015,535,568,0.94405,0.97625
2019,"Rhineland-Palatinate, Saarland",Primary Level,No,0.91813,80,80,0.85767,0.97859
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.89486,211,211,0.85338,0.93635
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06133,57,692,0.04344,0.07922
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93867,635,692,0.92078,0.95656
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.88423,122,122,0.82722,0.94124
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.97084,85,85,0.93485,1.00682
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.97502,322,322,0.95795,0.99209
2019,Baden-Wuerttemberg,Pre-primary Level,Yes,0.73305,35,35,0.58436,0.88175
2019,Baden-Wuerttemberg,Primary Level,No,0.97193,138,138,0.94428,0.99959
2019,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.10913,56,346,0.07623,0.14203
2019,Baden-Wuerttemberg,Lower Secondary Level,No,0.86898,290,346,0.83337,0.90458
2019,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.09260,115,1198,0.07618,0.10903
2019,Baden-Wuerttemberg,Upper Secondary Level,No,0.90662,1083,1198,0.89014,0.92310
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.93996,216,216,0.90821,0.97172
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.99358,194,194,0.98232,1.00485
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.07433,61,943,0.05757,0.09108
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.92567,882,943,0.90892,0.94243
2019,Bavaria,Primary Level,No,0.88958,174,174,0.84288,0.93629
2019,Bavaria,Lower Secondary Level,Yes,0.11428,82,437,0.08442,0.14415
2019,Bavaria,Lower Secondary Level,No,0.84160,355,437,0.80733,0.87588
2019,Bavaria,Upper Secondary Level,Yes,0.05095,136,1863,0.04096,0.06094
2019,Bavaria,Upper Secondary Level,No,0.94871,1727,1863,0.93869,0.95873
2019,Bavaria,Post-secondary Non-tertiary Level,No,0.92955,276,276,0.89931,0.95980
2019,Bavaria,First Stage of Tertiary Education,No,0.91969,284,284,0.88802,0.95135
2019,Bavaria,Second Stage of Tertiary Education,Yes,0.05132,69,1128,0.03844,0.06420
2019,Bavaria,Second Stage of Tertiary Education,No,0.94868,1059,1128,0.93580,0.96156
2019,Berlin,Primary Level,No,0.87159,35,35,0.75913,0.98404
2019,Berlin,Lower Secondary Level,No,0.92443,71,71,0.86251,0.98635
2019,Berlin,Upper Secondary Level,Yes,0.08079,40,356,0.05244,0.10913
2019,Berlin,Upper Secondary Level,No,0.91921,316,356,0.89087,0.94756
2019,Berlin,Post-secondary Non-tertiary Level,No,0.93151,76,76,0.87435,0.98868
2019,Berlin,Second Stage of Tertiary Education,Yes,0.15208,46,491,0.12028,0.18388
2019,Berlin,Second Stage of Tertiary Education,No,0.84792,445,491,0.81612,0.87972
2019,Brandenburg,Primary Level,No,0.98942,50,50,0.96078,1.01807
2019,Brandenburg,Lower Secondary Level,No,0.84517,95,95,0.77204,0.91830
2019,Brandenburg,Upper Secondary Level,No,0.94342,517,517,0.92348,0.96335
2019,Brandenburg,Post-secondary Non-tertiary Level,No,0.99273,73,73,0.97310,1.01235
2019,Brandenburg,First Stage of Tertiary Education,No,0.99368,85,85,0.97674,1.01063
2019,Brandenburg,Second Stage of Tertiary Education,No,0.97009,295,295,0.95062,0.98956
2019,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.80449,39,39,0.67839,0.93059
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.96582,277,277,0.94438,0.98726
2019,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,No,0.99183,38,38,0.96282,1.02084
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.99300,53,53,0.97034,1.01566
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.94885,171,171,0.91573,0.98197
2019,Saxony,Primary Level,No,0.98075,46,46,0.94061,1.02090
2019,Saxony,Lower Secondary Level,No,0.83047,108,108,0.75937,0.90156
2019,Saxony,Upper Secondary Level,Yes,0.06008,39,772,0.04330,0.07685
2019,Saxony,Upper Secondary Level,No,0.93992,733,772,0.92315,0.95670
2019,Saxony,Post-secondary Non-tertiary Level,No,0.96683,82,82,0.92783,1.00583
2019,Saxony,First Stage of Tertiary Education,No,0.96709,137,137,0.93711,0.99708
2019,Saxony,Second Stage of Tertiary Education,Yes,0.05271,31,506,0.03322,0.07220
2019,Saxony,Second Stage of Tertiary Education,No,0.94729,475,506,0.92780,0.96678
2019,Saxony-Anhalt,Primary Level,No,0.94067,53,53,0.87646,1.00488
2019,Saxony-Anhalt,Lower Secondary Level,No,0.79010,71,71,0.69469,0.88550
2019,Saxony-Anhalt,Upper Secondary Level,No,0.94585,428,428,0.92439,0.96732
2019,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.83505,42,42,0.72144,0.94865
2019,Saxony-Anhalt,First Stage of Tertiary Education,No,0.99534,66,66,0.97878,1.01190
2019,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.95920,238,238,0.93401,0.98438
2019,Thuringa,Lower Secondary Level,No,0.68065,56,56,0.55744,0.80387
2019,Thuringa,Upper Secondary Level,No,0.94689,477,477,0.92674,0.96703
2019,Thuringa,Post-secondary Non-tertiary Level,No,0.81999,42,42,0.70239,0.93759
2019,Thuringa,Second Stage of Tertiary Education,No,0.89058,239,239,0.85092,0.93024
2020,Schleswig-Holstein,Primary Level,No,0.96710,72,72,0.92562,1.00859
2020,Schleswig-Holstein,Lower Secondary Level,No,0.76590,107,107,0.68529,0.84651
2020,Schleswig-Holstein,Upper Secondary Level,No,0.95605,380,380,0.93541,0.97668
2020,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.89794,100,100,0.83831,0.95757
2020,Schleswig-Holstein,First Stage of Tertiary Education,No,0.94473,58,58,0.88542,1.00405
2020,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.95528,229,229,0.92846,0.98211
2020,Hamburg,Lower Secondary Level,No,0.90769,49,49,0.82580,0.98958
2020,Hamburg,Upper Secondary Level,No,0.93444,174,174,0.89756,0.97133
2020,Hamburg,Post-secondary Non-tertiary Level,No,0.79146,54,54,0.68208,0.90084
2020,Hamburg,Second Stage of Tertiary Education,No,0.94595,203,203,0.91477,0.97713
2020,Lower Saxony,Primary Level,No,0.93947,240,240,0.90923,0.96970
2020,Lower Saxony,Lower Secondary Level,Yes,0.11787,59,401,0.08627,0.14947
2020,Lower Saxony,Lower Secondary Level,No,0.87491,342,401,0.84249,0.90733
2020,Lower Saxony,Upper Secondary Level,Yes,0.06404,92,1144,0.04985,0.07824
2020,Lower Saxony,Upper Secondary Level,No,0.93551,1052,1144,0.92128,0.94975
2020,Lower Saxony,Post-secondary Non-tertiary Level,No,0.91727,210,210,0.87993,0.95462
2020,Lower Saxony,First Stage of Tertiary Education,No,0.98784,114,114,0.96764,1.00805
2020,Lower Saxony,Second Stage of Tertiary Education,Yes,0.03980,39,613,0.02431,0.05529
2020,Lower Saxony,Second Stage of Tertiary Education,No,0.96020,574,613,0.94471,0.97569
2020,Bremen,Primary Level,No,0.85252,63,63,0.76425,0.94078
2020,Bremen,Upper Secondary Level,No,0.89036,92,92,0.82617,0.95456
2020,Bremen,Second Stage of Tertiary Education,No,0.86417,63,63,0.77889,0.94945
2020,North Rhine-Westphalia,Pre-primary Level,Yes,0.53645,87,87,0.43106,0.64185
2020,North Rhine-Westphalia,Primary Level,No,0.96956,474,474,0.95407,0.98504
2020,North Rhine-Westphalia,Lower Secondary Level,Yes,0.10723,116,821,0.08605,0.12841
2020,North Rhine-Westphalia,Lower Secondary Level,No,0.87483,705,821,0.85218,0.89748
2020,North Rhine-Westphalia,Upper Secondary Level,Yes,0.08883,267,2406,0.07746,0.10020
2020,North Rhine-Westphalia,Upper Secondary Level,No,0.90996,2139,2406,0.89852,0.92140
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.11171,52,648,0.08744,0.13599
2020,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.88829,596,648,0.86401,0.91256
2020,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.96420,254,254,0.94130,0.98709
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.07697,125,1517,0.06356,0.09039
2020,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.92303,1392,1517,0.90961,0.93644
2020,Hesse,Primary Level,No,0.98255,153,153,0.96173,1.00336
2020,Hesse,Lower Secondary Level,Yes,0.15176,40,220,0.10424,0.19928
2020,Hesse,Lower Secondary Level,No,0.83320,180,220,0.78382,0.88257
2020,Hesse,Upper Secondary Level,Yes,0.14214,92,724,0.11668,0.16759
2020,Hesse,Upper Secondary Level,No,0.85497,632,724,0.82930,0.88063
2020,Hesse,Post-secondary Non-tertiary Level,No,0.90016,171,171,0.85510,0.94523
2020,Hesse,First Stage of Tertiary Education,No,0.99050,83,83,0.96950,1.01150
2020,Hesse,Second Stage of Tertiary Education,Yes,0.08792,52,614,0.06550,0.11033
2020,Hesse,Second Stage of Tertiary Education,No,0.91208,562,614,0.88967,0.93450
2020,"Rhineland-Palatinate, Saarland",Primary Level,No,0.93810,89,89,0.88776,0.98845
2020,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.84365,194,194,0.79241,0.89489
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.06363,56,643,0.04475,0.08252
2020,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.93624,587,643,0.91734,0.95514
2020,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.90265,129,129,0.85129,0.95400
2020,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.99223,78,78,0.97261,1.01184
2020,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.97239,305,305,0.95397,0.99081
2020,Baden-Wuerttemberg,Pre-primary Level,Yes,0.42915,44,44,0.28121,0.57709
2020,Baden-Wuerttemberg,Primary Level,No,0.93272,159,159,0.89366,0.97178
2020,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.12225,58,341,0.08743,0.15708
2020,Baden-Wuerttemberg,Lower Secondary Level,No,0.86295,283,341,0.82640,0.89951
2020,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.07811,116,1147,0.06258,0.09365
2020,Baden-Wuerttemberg,Upper Secondary Level,No,0.92158,1031,1147,0.90601,0.93714
2020,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.93245,235,235,0.90029,0.96461
2020,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.99113,166,166,0.97683,1.00544
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.09985,68,944,0.08072,0.11899
2020,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.89995,876,944,0.88080,0.91910
2020,Bavaria,Pre-primary Level,Yes,0.41178,37,37,0.25101,0.57255
2020,Bavaria,Primary Level,No,0.98823,158,158,0.97136,1.00510
2020,Bavaria,Lower Secondary Level,Yes,0.13284,84,465,0.10195,0.16372
2020,Bavaria,Lower Secondary Level,No,0.83664,381,465,0.80300,0.87028
2020,Bavaria,Upper Secondary Level,Yes,0.05532,154,1831,0.04484,0.06579
2020,Bavaria,Upper Secondary Level,No,0.94430,1677,1831,0.93379,0.95481
2020,Bavaria,Post-secondary Non-tertiary Level,No,0.92726,305,305,0.89807,0.95646
2020,Bavaria,First Stage of Tertiary Education,No,0.98368,237,237,0.96752,0.99985
2020,Bavaria,Second Stage of Tertiary Education,Yes,0.07495,89,1217,0.06015,0.08975
2020,Bavaria,Second Stage of Tertiary Education,No,0.92505,1128,1217,0.91025,0.93985
2020,Berlin,Primary Level,No,0.98605,58,58,0.95561,1.01650
2020,Berlin,Lower Secondary Level,No,0.92031,103,103,0.86775,0.97286
2020,Berlin,Upper Secondary Level,Yes,0.08707,44,379,0.05865,0.11550
2020,Berlin,Upper Secondary Level,No,0.90763,335,379,0.87844,0.93682
2020,Berlin,Post-secondary Non-tertiary Level,No,0.94882,86,86,0.90197,0.99567
2020,Berlin,First Stage of Tertiary Education,No,0.98976,46,46,0.96034,1.01918
2020,Berlin,Second Stage of Tertiary Education,Yes,0.13079,58,578,0.10328,0.15830
2020,Berlin,Second Stage of Tertiary Education,No,0.86921,520,578,0.84170,0.89672
2020,Brandenburg,Primary Level,No,0.96559,45,45,0.91172,1.01945
2020,Brandenburg,Lower Secondary Level,No,0.78886,84,84,0.70106,0.87666
2020,Brandenburg,Upper Secondary Level,No,0.92034,489,489,0.89632,0.94436
2020,Brandenburg,Post-secondary Non-tertiary Level,No,0.95923,76,76,0.91447,1.00398
2020,Brandenburg,First Stage of Tertiary Education,No,0.98581,75,75,0.95886,1.01276
2020,Brandenburg,Second Stage of Tertiary Education,No,0.96616,287,287,0.94521,0.98712
2020,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.91677,35,35,0.82392,1.00962
2020,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.94055,225,225,0.90959,0.97152
2020,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.96850,143,143,0.93977,0.99723
2020,Saxony,Primary Level,No,0.96756,55,55,0.92030,1.01481
2020,Saxony,Lower Secondary Level,No,0.77281,116,116,0.69622,0.84939
2020,Saxony,Upper Secondary Level,Yes,0.05880,39,726,0.04168,0.07593
2020,Saxony,Upper Secondary Level,No,0.94120,687,726,0.92407,0.95832
2020,Saxony,Post-secondary Non-tertiary Level,No,0.97711,78,78,0.94371,1.01052
2020,Saxony,Second Stage of Tertiary Education,No,0.96323,461,461,0.94604,0.98043
2020,Saxony-Anhalt,Primary Level,No,0.91804,51,51,0.84201,0.99407
2020,Saxony-Anhalt,Lower Secondary Level,No,0.81544,73,73,0.72582,0.90505
2020,Saxony-Anhalt,Upper Secondary Level,No,0.96615,410,410,0.94863,0.98368
2020,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.91038,47,47,0.82783,0.99292
2020,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.97912,234,234,0.96077,0.99748
2020,Thuringa,Lower Secondary Level,No,0.65289,51,51,0.52093,0.78484
2020,Thuringa,Upper Secondary Level,No,0.96756,462,462,0.95138,0.98373
2020,Thuringa,Post-secondary Non-tertiary Level,No,0.89076,39,39,0.79157,0.98994
2020,Thuringa,Second Stage of Tertiary Education,No,0.94325,240,240,0.91392,0.97259
2021,Schleswig-Holstein,Primary Level,No,0.94385,58,58,0.88408,1.00361
2021,Schleswig-Holstein,Lower Secondary Level,No,0.81860,78,78,0.73253,0.90467
2021,Schleswig-Holstein,Upper Secondary Level,No,0.97445,291,291,0.95629,0.99261
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.95300,70,70,0.90306,1.00294
2021,Schleswig-Holstein,First Stage of Tertiary Education,No,0.94798,39,39,0.87737,1.01859
2021,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.97500,199,199,0.95325,0.99674
2021,Hamburg,Lower Secondary Level,No,0.93809,36,36,0.85825,1.01793
2021,Hamburg,Upper Secondary Level,No,0.93909,122,122,0.89648,0.98171
2021,Hamburg,Post-secondary Non-tertiary Level,No,0.89046,36,36,0.78699,0.99393
2021,Hamburg,Second Stage of Tertiary Education,No,0.92750,159,159,0.88707,0.96794
2021,Lower Saxony,Primary Level,No,0.86386,123,123,0.80301,0.92471
2021,Lower Saxony,Lower Secondary Level,Yes,0.11111,33,225,0.06995,0.15226
2021,Lower Saxony,Lower Secondary Level,No,0.86425,192,225,0.81939,0.90911
2021,Lower Saxony,Upper Secondary Level,Yes,0.07772,72,730,0.05828,0.09715
2021,Lower Saxony,Upper Secondary Level,No,0.91390,658,730,0.89354,0.93427
2021,Lower Saxony,Post-secondary Non-tertiary Level,No,0.95601,148,148,0.92286,0.98916
2021,Lower Saxony,Second Stage of Tertiary Education,Yes,0.06830,32,482,0.04575,0.09084
2021,Lower Saxony,Second Stage of Tertiary Education,No,0.93127,450,482,0.90866,0.95388
2021,Bremen,Upper Secondary Level,No,0.88381,41,41,0.78449,0.98312
2021,Bremen,Second Stage of Tertiary Education,No,0.95052,43,43,0.88492,1.01611
2021,North Rhine-Westphalia,Pre-primary Level,Yes,0.29939,36,36,0.14766,0.45112
2021,North Rhine-Westphalia,Primary Level,No,0.97372,265,265,0.95443,0.99302
2021,North Rhine-Westphalia,Lower Secondary Level,Yes,0.11580,65,430,0.08552,0.14608
2021,North Rhine-Westphalia,Lower Secondary Level,No,0.85679,365,430,0.82364,0.88994
2021,North Rhine-Westphalia,Upper Secondary Level,Yes,0.11222,197,1514,0.09632,0.12813
2021,North Rhine-Westphalia,Upper Secondary Level,No,0.88273,1317,1514,0.86651,0.89894
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.08462,33,459,0.05913,0.11011
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.91538,426,459,0.88989,0.94087
2021,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.98227,176,176,0.96272,1.00182
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.10836,109,1096,0.08995,0.12677
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.88680,987,1096,0.86804,0.90557
2021,Hesse,Primary Level,No,0.98228,105,105,0.95692,1.00764
2021,Hesse,Lower Secondary Level,Yes,0.17042,31,136,0.10699,0.23384
2021,Hesse,Lower Secondary Level,No,0.78472,105,136,0.71538,0.85405
2021,Hesse,Upper Secondary Level,Yes,0.09047,57,435,0.06348,0.11746
2021,Hesse,Upper Secondary Level,No,0.90515,378,435,0.87758,0.93272
2021,Hesse,Post-secondary Non-tertiary Level,No,0.89795,98,98,0.83771,0.95819
2021,Hesse,First Stage of Tertiary Education,No,0.96243,54,54,0.91124,1.01363
2021,Hesse,Second Stage of Tertiary Education,Yes,0.07937,33,428,0.05373,0.10501
2021,Hesse,Second Stage of Tertiary Education,No,0.91788,395,428,0.89184,0.94392
