year,bula_h,quintil_oecd,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,North Rhine-Westphalia,5th Quintile,No,0.94123,1016,1082,0.92721,0.95525
2018,Hesse,1st Quintile,Yes,0.13091,79,555,0.10282,0.15900
2018,Hesse,1st Quintile,No,0.86909,476,555,0.84100,0.89718
2018,Hesse,2nd Quintile,Yes,0.12188,40,302,0.08492,0.15884
2018,Hesse,2nd Quintile,No,0.87812,262,302,0.84116,0.91508
2018,Hesse,3rd Quintile,Yes,0.12196,34,309,0.08542,0.15851
2018,Hesse,3rd Quintile,No,0.87804,275,309,0.84149,0.91458
2018,Hesse,4th Quintile,Yes,0.10347,33,333,0.07071,0.13623
2018,Hesse,4th Quintile,No,0.89653,300,333,0.86377,0.92929
2018,Hesse,5th Quintile,Yes,0.12366,44,434,0.09265,0.15467
2018,Hesse,5th Quintile,No,0.87634,390,434,0.84533,0.90735
2018,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.13675,59,463,0.10542,0.16808
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86325,404,463,0.83192,0.89458
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93949,264,264,0.91068,0.96831
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.92225,255,255,0.88932,0.95518
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.96261,272,272,0.94002,0.98520
2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.94754,238,238,0.91916,0.97593
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.15658,75,594,0.12733,0.18583
2018,Baden-Wuerttemberg,1st Quintile,No,0.84342,519,594,0.81417,0.87267
2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.08658,59,510,0.06215,0.11101
2018,Baden-Wuerttemberg,2nd Quintile,No,0.91342,451,510,0.88899,0.93785
2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.07867,47,546,0.05606,0.10127
2018,Baden-Wuerttemberg,3rd Quintile,No,0.92133,499,546,0.89873,0.94394
2018,Baden-Wuerttemberg,4th Quintile,Yes,0.06585,56,647,0.04672,0.08497
2018,Baden-Wuerttemberg,4th Quintile,No,0.93415,591,647,0.91503,0.95328
2018,Baden-Wuerttemberg,5th Quintile,Yes,0.06873,48,747,0.05057,0.08688
2018,Baden-Wuerttemberg,5th Quintile,No,0.93127,699,747,0.91312,0.94943
2018,Bavaria,1st Quintile,Yes,0.13908,130,799,0.11507,0.16309
2018,Bavaria,1st Quintile,No,0.86092,669,799,0.83691,0.88493
2018,Bavaria,2nd Quintile,Yes,0.08827,86,728,0.06765,0.10889
2018,Bavaria,2nd Quintile,No,0.91173,642,728,0.89111,0.93235
2018,Bavaria,3rd Quintile,Yes,0.07730,62,722,0.05781,0.09680
2018,Bavaria,3rd Quintile,No,0.92270,660,722,0.90320,0.94219
2018,Bavaria,4th Quintile,Yes,0.04802,65,848,0.03362,0.06241
2018,Bavaria,4th Quintile,No,0.95198,783,848,0.93759,0.96638
2018,Bavaria,5th Quintile,Yes,0.06547,66,981,0.04998,0.08096
2018,Bavaria,5th Quintile,No,0.93453,915,981,0.91904,0.95002
2018,Berlin,1st Quintile,Yes,0.19410,50,325,0.15103,0.23716
2018,Berlin,1st Quintile,No,0.80590,275,325,0.76284,0.84897
2018,Berlin,2nd Quintile,No,0.89294,157,157,0.84442,0.94146
2018,Berlin,3rd Quintile,No,0.83798,125,125,0.77312,0.90284
2018,Berlin,4th Quintile,No,0.98693,169,169,0.96975,1.00410
2018,Berlin,5th Quintile,No,0.97053,173,173,0.94525,0.99580
2018,Brandenburg,1st Quintile,No,0.90798,284,284,0.87430,0.94166
2018,Brandenburg,2nd Quintile,No,0.97193,237,237,0.95086,0.99301
2018,Brandenburg,3rd Quintile,No,0.98381,207,207,0.96658,1.00105
2018,Brandenburg,4th Quintile,No,0.98852,125,125,0.96976,1.00727
2018,Brandenburg,5th Quintile,No,0.97986,112,112,0.95373,1.00600
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.91202,188,188,0.87143,0.95262
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92832,154,154,0.88745,0.96920
2018,Mecklenburg-Western Pomerania,3rd Quintile,No,0.99027,82,82,0.96889,1.01165
2018,Mecklenburg-Western Pomerania,4th Quintile,No,0.94161,70,70,0.88628,0.99694
2018,Mecklenburg-Western Pomerania,5th Quintile,No,0.96126,57,57,0.91072,1.01180
2018,Saxony,1st Quintile,Yes,0.17780,62,411,0.14079,0.21481
2018,Saxony,1st Quintile,No,0.82220,349,411,0.78519,0.85921
2018,Saxony,2nd Quintile,Yes,0.06243,42,485,0.04088,0.08399
2018,Saxony,2nd Quintile,No,0.93757,443,485,0.91601,0.95912
2018,Saxony,3rd Quintile,No,0.96785,334,334,0.94890,0.98679
2018,Saxony,4th Quintile,No,0.89428,236,236,0.85496,0.93359
2018,Saxony,5th Quintile,No,0.96870,161,161,0.94171,0.99568
2018,Saxony-Anhalt,1st Quintile,Yes,0.09879,37,325,0.06630,0.13128
2018,Saxony-Anhalt,1st Quintile,No,0.90121,288,325,0.86872,0.93370
2018,Saxony-Anhalt,2nd Quintile,No,0.95674,190,190,0.92773,0.98574
2018,Saxony-Anhalt,3rd Quintile,No,0.92092,160,160,0.87897,0.96287
2018,Saxony-Anhalt,4th Quintile,No,0.90541,117,117,0.85215,0.95867
2018,Saxony-Anhalt,5th Quintile,No,0.96539,91,91,0.92762,1.00315
2018,Thuringa,1st Quintile,Yes,0.17630,31,268,0.13059,0.22202
2018,Thuringa,1st Quintile,No,0.82370,237,268,0.77798,0.86941
2018,Thuringa,2nd Quintile,No,0.93444,231,231,0.90245,0.96643
2018,Thuringa,3rd Quintile,No,0.97555,188,188,0.95341,0.99768
2018,Thuringa,4th Quintile,No,0.97004,145,145,0.94220,0.99789
2018,Thuringa,5th Quintile,No,0.96409,90,90,0.92544,1.00275
2019,Schleswig-Holstein,1st Quintile,Yes,0.09542,35,310,0.06267,0.12818
2019,Schleswig-Holstein,1st Quintile,No,0.90458,275,310,0.87182,0.93733
2019,Schleswig-Holstein,2nd Quintile,No,0.91930,187,187,0.88016,0.95845
2019,Schleswig-Holstein,3rd Quintile,No,0.95800,158,158,0.92662,0.98938
2019,Schleswig-Holstein,4th Quintile,No,0.95988,134,134,0.92653,0.99323
2019,Schleswig-Holstein,5th Quintile,No,0.92253,146,146,0.87902,0.96604
2019,Hamburg,1st Quintile,No,0.89458,129,129,0.84137,0.94778
2019,Hamburg,2nd Quintile,No,0.94782,65,65,0.89333,1.00230
2019,Hamburg,3rd Quintile,No,0.90745,67,67,0.83753,0.97736
2019,Hamburg,4th Quintile,No,0.92645,89,89,0.87191,0.98099
2019,Hamburg,5th Quintile,No,0.98117,101,101,0.95454,1.00781
2019,Lower Saxony,1st Quintile,Yes,0.20978,114,756,0.18073,0.23882
2019,Lower Saxony,1st Quintile,No,0.79022,642,756,0.76118,0.81927
2019,Lower Saxony,2nd Quintile,Yes,0.09967,64,477,0.07276,0.12658
2019,Lower Saxony,2nd Quintile,No,0.90033,413,477,0.87342,0.92724
2019,Lower Saxony,3rd Quintile,Yes,0.09391,44,434,0.06643,0.12138
2019,Lower Saxony,3rd Quintile,No,0.90609,390,434,0.87862,0.93357
2019,Lower Saxony,4th Quintile,Yes,0.05588,38,461,0.03489,0.07687
2019,Lower Saxony,4th Quintile,No,0.94412,423,461,0.92313,0.96511
2019,Lower Saxony,5th Quintile,No,0.95928,460,460,0.94119,0.97736
2019,Bremen,1st Quintile,No,0.63226,86,86,0.52975,0.73477
2019,Bremen,2nd Quintile,No,0.97282,47,47,0.92582,1.01981
2019,Bremen,4th Quintile,No,0.93406,38,38,0.85408,1.01403
2019,Bremen,5th Quintile,No,0.89372,35,35,0.79013,0.99732
2019,North Rhine-Westphalia,1st Quintile,Yes,0.18383,253,1650,0.16513,0.20252
2019,North Rhine-Westphalia,1st Quintile,No,0.81617,1397,1650,0.79748,0.83487
2019,North Rhine-Westphalia,2nd Quintile,Yes,0.09749,137,1045,0.07949,0.11548
2019,North Rhine-Westphalia,2nd Quintile,No,0.90251,908,1045,0.88452,0.92051
2019,North Rhine-Westphalia,3rd Quintile,Yes,0.10909,106,857,0.08821,0.12998
2019,North Rhine-Westphalia,3rd Quintile,No,0.89091,751,857,0.87002,0.91179
2019,North Rhine-Westphalia,4th Quintile,Yes,0.08538,93,914,0.06726,0.10351
2019,North Rhine-Westphalia,4th Quintile,No,0.91462,821,914,0.89649,0.93274
2019,North Rhine-Westphalia,5th Quintile,Yes,0.04965,70,1045,0.03647,0.06283
2019,North Rhine-Westphalia,5th Quintile,No,0.95035,975,1045,0.93717,0.96353
2019,Hesse,1st Quintile,Yes,0.14060,66,501,0.11013,0.17106
2019,Hesse,1st Quintile,No,0.85940,435,501,0.82894,0.88987
2019,Hesse,2nd Quintile,No,0.89330,222,222,0.85260,0.93400
2019,Hesse,3rd Quintile,Yes,0.09430,33,275,0.05970,0.12891
2019,Hesse,3rd Quintile,No,0.90570,242,275,0.87109,0.94030
2019,Hesse,4th Quintile,No,0.88614,251,251,0.84676,0.92552
2019,Hesse,5th Quintile,No,0.90374,378,378,0.87397,0.93351
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.13240,55,443,0.10080,0.16400
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86760,388,443,0.83600,0.89920
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.06636,39,301,0.03819,0.09453
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93364,262,301,0.90547,0.96181
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.92158,214,214,0.88548,0.95769
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.96808,217,217,0.94463,0.99152
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.94239,239,239,0.91279,0.97200
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.26185,109,622,0.22727,0.29643
2019,Baden-Wuerttemberg,1st Quintile,No,0.73815,513,622,0.70357,0.77273
2019,Baden-Wuerttemberg,2nd Quintile,Yes,0.09589,51,419,0.06767,0.12412
2019,Baden-Wuerttemberg,2nd Quintile,No,0.90411,368,419,0.87588,0.93233
2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.07097,39,495,0.04832,0.09361
2019,Baden-Wuerttemberg,3rd Quintile,No,0.92903,456,495,0.90639,0.95168
2019,Baden-Wuerttemberg,4th Quintile,Yes,0.05612,48,541,0.03670,0.07553
2019,Baden-Wuerttemberg,4th Quintile,No,0.94388,493,541,0.92447,0.96330
2019,Baden-Wuerttemberg,5th Quintile,Yes,0.05076,44,703,0.03452,0.06700
2019,Baden-Wuerttemberg,5th Quintile,No,0.94924,659,703,0.93300,0.96548
2019,Bavaria,1st Quintile,Yes,0.12952,107,776,0.10588,0.15316
2019,Bavaria,1st Quintile,No,0.87048,669,776,0.84684,0.89412
2019,Bavaria,2nd Quintile,Yes,0.06627,72,696,0.04777,0.08476
2019,Bavaria,2nd Quintile,No,0.93373,624,696,0.91524,0.95223
2019,Bavaria,3rd Quintile,Yes,0.09652,71,714,0.07485,0.11820
2019,Bavaria,3rd Quintile,No,0.90348,643,714,0.88180,0.92515
2019,Bavaria,4th Quintile,Yes,0.06938,62,736,0.05101,0.08775
2019,Bavaria,4th Quintile,No,0.93062,674,736,0.91225,0.94899
2019,Bavaria,5th Quintile,Yes,0.04702,60,885,0.03306,0.06097
2019,Bavaria,5th Quintile,No,0.95298,825,885,0.93903,0.96694
2019,Berlin,1st Quintile,Yes,0.19762,51,292,0.15187,0.24337
2019,Berlin,1st Quintile,No,0.80238,241,292,0.75663,0.84813
2019,Berlin,2nd Quintile,No,0.79354,151,151,0.72876,0.85832
2019,Berlin,3rd Quintile,No,0.95973,143,143,0.92740,0.99207
2019,Berlin,4th Quintile,No,0.96072,138,138,0.92820,0.99325
2019,Berlin,5th Quintile,No,0.93169,169,169,0.89354,0.96984
2019,Brandenburg,1st Quintile,No,0.92337,306,306,0.89352,0.95322
2019,Brandenburg,2nd Quintile,No,0.92910,217,217,0.89487,0.96333
2019,Brandenburg,3rd Quintile,No,0.94765,190,190,0.91590,0.97941
2019,Brandenburg,4th Quintile,No,0.96098,155,155,0.93039,0.99156
2019,Brandenburg,5th Quintile,No,0.99046,125,125,0.97336,1.00757
2019,Mecklenburg-Western Pomerania,1st Quintile,No,0.92122,169,169,0.88048,0.96196
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98597,137,137,0.96620,1.00574
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94027,109,109,0.89558,0.98497
2019,Mecklenburg-Western Pomerania,4th Quintile,No,0.90002,60,60,0.82348,0.97657
2019,Mecklenburg-Western Pomerania,5th Quintile,No,0.96801,53,53,0.92018,1.01584
2019,Saxony,1st Quintile,Yes,0.09266,44,388,0.06377,0.12154
2019,Saxony,1st Quintile,No,0.90734,344,388,0.87846,0.93623
2019,Saxony,2nd Quintile,Yes,0.07764,34,404,0.05151,0.10376
2019,Saxony,2nd Quintile,No,0.92236,370,404,0.89624,0.94849
2019,Saxony,3rd Quintile,No,0.96305,334,334,0.94278,0.98331
2019,Saxony,4th Quintile,No,0.90655,209,209,0.86700,0.94611
2019,Saxony,5th Quintile,No,0.96825,173,173,0.94205,0.99445
2019,Saxony-Anhalt,1st Quintile,Yes,0.09832,33,314,0.06533,0.13130
2019,Saxony-Anhalt,1st Quintile,No,0.90168,281,314,0.86870,0.93467
2019,Saxony-Anhalt,2nd Quintile,No,0.93826,202,202,0.90499,0.97154
2019,Saxony-Anhalt,3rd Quintile,No,0.91350,130,130,0.86499,0.96201
2019,Saxony-Anhalt,4th Quintile,No,0.89490,107,107,0.83652,0.95329
2019,Saxony-Anhalt,5th Quintile,No,0.98888,98,98,0.96801,1.00975
2019,Thuringa,1st Quintile,No,0.84312,222,222,0.79517,0.89107
2019,Thuringa,2nd Quintile,No,0.94344,220,220,0.91284,0.97403
2019,Thuringa,3rd Quintile,No,0.94550,180,180,0.91225,0.97876
2019,Thuringa,4th Quintile,No,0.87564,107,107,0.81282,0.93846
2019,Thuringa,5th Quintile,No,0.96031,87,87,0.91905,1.00157
2020,Schleswig-Holstein,1st Quintile,Yes,0.12535,41,276,0.08622,0.16449
2020,Schleswig-Holstein,1st Quintile,No,0.87465,235,276,0.83551,0.91378
2020,Schleswig-Holstein,2nd Quintile,No,0.92532,153,153,0.88353,0.96711
2020,Schleswig-Holstein,3rd Quintile,No,0.93374,164,164,0.89555,0.97193
2020,Schleswig-Holstein,4th Quintile,No,0.93034,153,153,0.88987,0.97081
2020,Schleswig-Holstein,5th Quintile,No,0.94994,196,196,0.91934,0.98055
2020,Hamburg,1st Quintile,No,0.80856,110,110,0.73470,0.88242
2020,Hamburg,2nd Quintile,No,0.95948,64,64,0.91080,1.00817
2020,Hamburg,3rd Quintile,No,0.92475,72,72,0.86339,0.98611
2020,Hamburg,4th Quintile,No,0.93334,82,82,0.87902,0.98766
2020,Hamburg,5th Quintile,No,0.89752,162,162,0.85067,0.94437
2020,Lower Saxony,1st Quintile,Yes,0.13189,87,744,0.10756,0.15622
2020,Lower Saxony,1st Quintile,No,0.86811,657,744,0.84378,0.89244
2020,Lower Saxony,2nd Quintile,Yes,0.11224,72,509,0.08479,0.13969
2020,Lower Saxony,2nd Quintile,No,0.88776,437,509,0.86031,0.91521
2020,Lower Saxony,3rd Quintile,Yes,0.06487,32,377,0.03997,0.08976
2020,Lower Saxony,3rd Quintile,No,0.93513,345,377,0.91024,0.96003
2020,Lower Saxony,4th Quintile,No,0.95389,409,409,0.93354,0.97424
2020,Lower Saxony,5th Quintile,No,0.96118,520,520,0.94456,0.97780
2020,Bremen,1st Quintile,No,0.71999,77,77,0.61904,0.82094
2020,Bremen,5th Quintile,No,0.94887,41,41,0.88062,1.01713
2020,North Rhine-Westphalia,1st Quintile,Yes,0.16565,233,1586,0.14735,0.18395
2020,North Rhine-Westphalia,1st Quintile,No,0.83435,1353,1586,0.81605,0.85265
2020,North Rhine-Westphalia,2nd Quintile,Yes,0.09941,113,975,0.08062,0.11820
2020,North Rhine-Westphalia,2nd Quintile,No,0.90059,862,975,0.88180,0.91938
2020,North Rhine-Westphalia,3rd Quintile,Yes,0.11745,107,903,0.09644,0.13846
2020,North Rhine-Westphalia,3rd Quintile,No,0.88255,796,903,0.86154,0.90356
2020,North Rhine-Westphalia,4th Quintile,Yes,0.10085,104,912,0.08129,0.12040
2020,North Rhine-Westphalia,4th Quintile,No,0.89915,808,912,0.87960,0.91871
2020,North Rhine-Westphalia,5th Quintile,Yes,0.05303,82,1241,0.04056,0.06550
2020,North Rhine-Westphalia,5th Quintile,No,0.94697,1159,1241,0.93450,0.95944
2020,Hesse,1st Quintile,Yes,0.20490,69,438,0.16705,0.24274
2020,Hesse,1st Quintile,No,0.79510,369,438,0.75726,0.83295
2020,Hesse,2nd Quintile,Yes,0.10723,34,276,0.07066,0.14380
2020,Hesse,2nd Quintile,No,0.89277,242,276,0.85620,0.92934
2020,Hesse,3rd Quintile,Yes,0.13163,34,279,0.09188,0.17137
2020,Hesse,3rd Quintile,No,0.86837,245,279,0.82863,0.90812
2020,Hesse,4th Quintile,Yes,0.08072,38,332,0.05137,0.11007
2020,Hesse,4th Quintile,No,0.91928,294,332,0.88993,0.94863
2020,Hesse,5th Quintile,Yes,0.11813,44,498,0.08976,0.14651
2020,Hesse,5th Quintile,No,0.88187,454,498,0.85349,0.91024
2020,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.09905,51,397,0.06963,0.12847
2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.90095,346,397,0.87153,0.93037
2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.93064,231,231,0.89781,0.96348
2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.91493,221,221,0.87806,0.95179
2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.88577,213,213,0.84296,0.92859
2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.97175,276,276,0.95217,0.99133
2020,Baden-Wuerttemberg,1st Quintile,Yes,0.19309,90,568,0.16060,0.22558
2020,Baden-Wuerttemberg,1st Quintile,No,0.80691,478,568,0.77442,0.83940
2020,Baden-Wuerttemberg,2nd Quintile,Yes,0.11426,57,416,0.08365,0.14486
2020,Baden-Wuerttemberg,2nd Quintile,No,0.88574,359,416,0.85514,0.91635
2020,Baden-Wuerttemberg,3rd Quintile,Yes,0.12074,55,458,0.09087,0.15061
2020,Baden-Wuerttemberg,3rd Quintile,No,0.87926,403,458,0.84939,0.90913
2020,Baden-Wuerttemberg,4th Quintile,Yes,0.07370,57,590,0.05260,0.09481
2020,Baden-Wuerttemberg,4th Quintile,No,0.92630,533,590,0.90519,0.94740
2020,Baden-Wuerttemberg,5th Quintile,Yes,0.05072,58,860,0.03605,0.06539
2020,Baden-Wuerttemberg,5th Quintile,No,0.94928,802,860,0.93461,0.96395
2020,Bavaria,1st Quintile,Yes,0.10038,80,719,0.07840,0.12236
2020,Bavaria,1st Quintile,No,0.89962,639,719,0.87764,0.92160
2020,Bavaria,2nd Quintile,Yes,0.07566,70,690,0.05591,0.09541
2020,Bavaria,2nd Quintile,No,0.92434,620,690,0.90459,0.94409
2020,Bavaria,3rd Quintile,Yes,0.08306,62,651,0.06184,0.10427
2020,Bavaria,3rd Quintile,No,0.91694,589,651,0.89573,0.93816
2020,Bavaria,4th Quintile,Yes,0.09501,73,799,0.07467,0.11536
2020,Bavaria,4th Quintile,No,0.90499,726,799,0.88464,0.92533
2020,Bavaria,5th Quintile,Yes,0.07181,87,1065,0.05629,0.08732
2020,Bavaria,5th Quintile,No,0.92819,978,1065,0.91268,0.94371
2020,Berlin,1st Quintile,Yes,0.16556,44,269,0.12106,0.21006
2020,Berlin,1st Quintile,No,0.83444,225,269,0.78994,0.87894
2020,Berlin,2nd Quintile,No,0.87345,169,169,0.82318,0.92373
2020,Berlin,3rd Quintile,No,0.84038,140,140,0.77950,0.90127
2020,Berlin,4th Quintile,No,0.96714,168,168,0.94010,0.99418
2020,Berlin,5th Quintile,No,0.93999,230,230,0.90923,0.97075
2020,Brandenburg,1st Quintile,Yes,0.12549,32,289,0.08723,0.16375
2020,Brandenburg,1st Quintile,No,0.87451,257,289,0.83625,0.91277
2020,Brandenburg,2nd Quintile,No,0.87941,242,242,0.83830,0.92053
2020,Brandenburg,3rd Quintile,No,0.96699,178,178,0.94066,0.99331
2020,Brandenburg,4th Quintile,No,0.91175,168,168,0.86873,0.95477
2020,Brandenburg,5th Quintile,No,0.98650,180,180,0.96959,1.00341
2020,Mecklenburg-Western Pomerania,1st Quintile,No,0.91288,139,139,0.86582,0.95993
2020,Mecklenburg-Western Pomerania,2nd Quintile,No,0.97524,132,132,0.94864,1.00185
2020,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94115,79,79,0.88892,0.99338
2020,Mecklenburg-Western Pomerania,4th Quintile,No,0.87735,56,56,0.79066,0.96405
2020,Mecklenburg-Western Pomerania,5th Quintile,No,0.97001,77,77,0.93167,1.00836
2020,Saxony,1st Quintile,Yes,0.14483,48,368,0.10882,0.18084
2020,Saxony,1st Quintile,No,0.85517,320,368,0.81916,0.89118
2020,Saxony,2nd Quintile,No,0.94537,404,404,0.92319,0.96756
2020,Saxony,3rd Quintile,No,0.94580,308,308,0.92048,0.97113
2020,Saxony,4th Quintile,No,0.96935,227,227,0.94687,0.99182
2020,Saxony,5th Quintile,No,0.96288,230,230,0.93840,0.98737
2020,Saxony-Anhalt,1st Quintile,Yes,0.12709,42,309,0.08989,0.16428
2020,Saxony-Anhalt,1st Quintile,No,0.87291,267,309,0.83572,0.91011
2020,Saxony-Anhalt,2nd Quintile,No,0.96695,183,183,0.94097,0.99292
2020,Saxony-Anhalt,3rd Quintile,No,0.94199,132,132,0.90196,0.98202
2020,Saxony-Anhalt,4th Quintile,No,0.93626,135,135,0.89489,0.97762
2020,Saxony-Anhalt,5th Quintile,No,0.96158,134,134,0.92892,0.99425
2020,Thuringa,1st Quintile,No,0.84715,215,215,0.79894,0.89537
2020,Thuringa,2nd Quintile,No,0.94626,214,214,0.91597,0.97654
2020,Thuringa,3rd Quintile,No,0.95250,151,151,0.91847,0.98654
2020,Thuringa,4th Quintile,No,0.97827,142,142,0.95420,1.00234
2020,Thuringa,5th Quintile,No,0.97023,147,147,0.94266,0.99780
2021,Schleswig-Holstein,1st Quintile,No,0.91927,213,213,0.88260,0.95594
2021,Schleswig-Holstein,2nd Quintile,No,0.95799,126,126,0.92282,0.99316
2021,Schleswig-Holstein,3rd Quintile,No,0.95775,116,116,0.92098,0.99451
2021,Schleswig-Holstein,4th Quintile,No,0.95498,122,122,0.91803,0.99193
2021,Schleswig-Holstein,5th Quintile,No,0.96480,156,156,0.93578,0.99381
2021,Hamburg,1st Quintile,No,0.89902,92,92,0.83712,0.96093
2021,Hamburg,2nd Quintile,No,0.88915,68,68,0.81398,0.96433
2021,Hamburg,3rd Quintile,No,0.96588,54,54,0.91700,1.01475
2021,Hamburg,4th Quintile,No,0.89819,67,67,0.82523,0.97115
2021,Hamburg,5th Quintile,No,0.96741,118,118,0.93524,0.99958
2021,Lower Saxony,1st Quintile,Yes,0.13483,77,472,0.10398,0.16567
2021,Lower Saxony,1st Quintile,No,0.86517,395,472,0.83433,0.89602
2021,Lower Saxony,2nd Quintile,Yes,0.11635,44,348,0.08261,0.15008
2021,Lower Saxony,2nd Quintile,No,0.88365,304,348,0.84992,0.91739
2021,Lower Saxony,3rd Quintile,No,0.94729,299,299,0.92192,0.97266
2021,Lower Saxony,4th Quintile,No,0.90177,291,291,0.86752,0.93603
2021,Lower Saxony,5th Quintile,No,0.95562,388,388,0.93510,0.97614
2021,Bremen,1st Quintile,No,0.82206,51,51,0.71605,0.92808
2021,North Rhine-Westphalia,1st Quintile,Yes,0.17308,195,1141,0.15112,0.19504
2021,North Rhine-Westphalia,1st Quintile,No,0.82692,946,1141,0.80496,0.84888
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.13646,94,734,0.11161,0.16131
2021,North Rhine-Westphalia,2nd Quintile,No,0.86354,640,734,0.83869,0.88839
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.11547,69,619,0.09027,0.14067
2021,North Rhine-Westphalia,3rd Quintile,No,0.88453,550,619,0.85933,0.90973
2021,North Rhine-Westphalia,4th Quintile,Yes,0.06479,51,643,0.04575,0.08383
2021,North Rhine-Westphalia,4th Quintile,No,0.93521,592,643,0.91617,0.95425
2021,North Rhine-Westphalia,5th Quintile,Yes,0.04953,52,884,0.03522,0.06384
2021,North Rhine-Westphalia,5th Quintile,No,0.95047,832,884,0.93616,0.96478
2021,Hesse,1st Quintile,Yes,0.12052,61,378,0.08766,0.15339
2021,Hesse,1st Quintile,No,0.87948,317,378,0.84661,0.91234
2021,Hesse,2nd Quintile,No,0.85138,152,152,0.79465,0.90812
2021,Hesse,3rd Quintile,No,0.85575,163,163,0.80165,0.90986
2021,Hesse,4th Quintile,No,0.92351,192,192,0.88581,0.96120
2021,Hesse,5th Quintile,No,0.93666,321,321,0.90998,0.96335
2021,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.13331,31,260,0.09192,0.17471
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86669,229,260,0.82529,0.90808
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.92596,177,177,0.88728,0.96464
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89209,161,161,0.84402,0.94017
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.94590,142,142,0.90856,0.98324
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.90137,164,164,0.85559,0.94714
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.20851,81,420,0.16961,0.24741
2021,Baden-Wuerttemberg,1st Quintile,No,0.79149,339,420,0.75259,0.83039
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.11085,39,352,0.07800,0.14369
2021,Baden-Wuerttemberg,2nd Quintile,No,0.88915,313,352,0.85631,0.92200
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.07463,36,347,0.04694,0.10232
2021,Baden-Wuerttemberg,3rd Quintile,No,0.92537,311,347,0.89768,0.95306
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.07175,44,404,0.04656,0.09695
2021,Baden-Wuerttemberg,4th Quintile,No,0.92825,360,404,0.90305,0.95344
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.08863,52,635,0.06651,0.11076
2021,Baden-Wuerttemberg,5th Quintile,No,0.91137,583,635,0.88924,0.93349
2021,Bavaria,1st Quintile,Yes,0.11048,68,530,0.08376,0.13719
2021,Bavaria,1st Quintile,No,0.88952,462,530,0.86281,0.91624
