year,bula_h,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Thuringa,2nd Quintile,No,0.27358,59,160,0.20429,0.34288
2000,Thuringa,3rd Quintile,Yes,0.66466,147,206,0.60003,0.72929
2000,Thuringa,3rd Quintile,No,0.23138,59,206,0.17365,0.28911
2000,Thuringa,4th Quintile,Yes,0.65818,87,124,0.57435,0.74200
2000,Thuringa,4th Quintile,No,0.21071,37,124,0.13864,0.28278
2000,Thuringa,5th Quintile,Yes,0.69664,43,43,0.55760,0.83567
2001,Schleswig-Holstein,1st Quintile,Yes,0.38017,44,89,0.27874,0.48159
2001,Schleswig-Holstein,1st Quintile,No,0.29521,45,89,0.19990,0.39051
2001,Schleswig-Holstein,2nd Quintile,Yes,0.47187,74,124,0.38365,0.56010
2001,Schleswig-Holstein,2nd Quintile,No,0.32100,50,124,0.23849,0.40350
2001,Schleswig-Holstein,3rd Quintile,Yes,0.48845,68,117,0.39748,0.57942
2001,Schleswig-Holstein,3rd Quintile,No,0.35081,49,117,0.26397,0.43766
2001,Schleswig-Holstein,4th Quintile,Yes,0.52259,80,140,0.43956,0.60563
2001,Schleswig-Holstein,4th Quintile,No,0.33734,60,140,0.25874,0.41594
2001,Schleswig-Holstein,5th Quintile,Yes,0.52188,92,173,0.44722,0.59653
2001,Schleswig-Holstein,5th Quintile,No,0.38267,81,173,0.31004,0.45531
2001,Hamburg,1st Quintile,Yes,0.53236,33,33,0.35948,0.70524
2001,Hamburg,3rd Quintile,Yes,0.69198,34,34,0.53446,0.84950
2001,Hamburg,4th Quintile,Yes,0.56850,31,31,0.39127,0.74574
2001,Hamburg,5th Quintile,Yes,0.60573,60,60,0.48103,0.73043
2001,Lower Saxony,1st Quintile,Yes,0.52134,204,302,0.46490,0.57777
2001,Lower Saxony,1st Quintile,No,0.21304,98,302,0.16678,0.25930
2001,Lower Saxony,2nd Quintile,Yes,0.53096,211,313,0.47558,0.58633
2001,Lower Saxony,2nd Quintile,No,0.23115,102,313,0.18437,0.27793
2001,Lower Saxony,3rd Quintile,Yes,0.58739,282,392,0.53859,0.63619
2001,Lower Saxony,3rd Quintile,No,0.23508,110,392,0.19304,0.27711
2001,Lower Saxony,4th Quintile,Yes,0.56630,295,428,0.51930,0.61331
2001,Lower Saxony,4th Quintile,No,0.26062,133,428,0.21898,0.30226
2001,Lower Saxony,5th Quintile,Yes,0.64075,294,413,0.59442,0.68708
2001,Lower Saxony,5th Quintile,No,0.25389,119,413,0.21186,0.29592
2001,North Rhine-Westphalia,1st Quintile,Yes,0.54221,550,816,0.50800,0.57641
2001,North Rhine-Westphalia,1st Quintile,No,0.22708,266,816,0.19831,0.25584
2001,North Rhine-Westphalia,2nd Quintile,Yes,0.52730,555,844,0.49359,0.56100
2001,North Rhine-Westphalia,2nd Quintile,No,0.25366,289,844,0.22429,0.28303
2001,North Rhine-Westphalia,3rd Quintile,Yes,0.55646,623,910,0.52416,0.58875
2001,North Rhine-Westphalia,3rd Quintile,No,0.25274,287,910,0.22448,0.28099
2001,North Rhine-Westphalia,4th Quintile,Yes,0.57565,659,972,0.54456,0.60674
2001,North Rhine-Westphalia,4th Quintile,No,0.27126,313,972,0.24330,0.29923
2001,North Rhine-Westphalia,5th Quintile,Yes,0.63177,728,1080,0.60299,0.66055
2001,North Rhine-Westphalia,5th Quintile,No,0.26937,352,1080,0.24290,0.29584
2001,Hesse,1st Quintile,Yes,0.50680,164,244,0.44394,0.56966
2001,Hesse,1st Quintile,No,0.22701,80,244,0.17434,0.27967
2001,Hesse,2nd Quintile,Yes,0.56746,194,262,0.50736,0.62757
2001,Hesse,2nd Quintile,No,0.19200,68,262,0.14422,0.23979
2001,Hesse,3rd Quintile,Yes,0.62288,228,313,0.56910,0.67666
2001,Hesse,3rd Quintile,No,0.20223,85,313,0.15766,0.24680
2001,Hesse,4th Quintile,Yes,0.61108,185,256,0.55124,0.67091
2001,Hesse,4th Quintile,No,0.25503,71,256,0.20153,0.30853
2001,Hesse,5th Quintile,Yes,0.60425,276,404,0.55651,0.65199
2001,Hesse,5th Quintile,No,0.28283,128,404,0.23885,0.32680
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.48764,167,244,0.42479,0.55049
2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.22451,77,244,0.17204,0.27697
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.46706,175,270,0.40744,0.52668
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.25408,95,270,0.20205,0.30610
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.55721,173,249,0.49539,0.61904
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.24349,76,249,0.19007,0.29691
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.56364,233,348,0.51146,0.61582
2001,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.29646,115,348,0.24841,0.34451
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.67040,176,238,0.61055,0.73025
2001,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.22359,62,238,0.17055,0.27664
2001,Baden-Wuerttemberg,1st Quintile,Yes,0.48607,260,399,0.43696,0.53517
2001,Baden-Wuerttemberg,1st Quintile,No,0.23700,139,399,0.19522,0.27878
2001,Baden-Wuerttemberg,2nd Quintile,Yes,0.46607,296,476,0.42121,0.51093
2001,Baden-Wuerttemberg,2nd Quintile,No,0.26397,180,476,0.22433,0.30361
2001,Baden-Wuerttemberg,3rd Quintile,Yes,0.57744,368,523,0.53506,0.61982
2001,Baden-Wuerttemberg,3rd Quintile,No,0.22965,155,523,0.19357,0.26573
2001,Baden-Wuerttemberg,4th Quintile,Yes,0.57664,395,576,0.53625,0.61702
2001,Baden-Wuerttemberg,4th Quintile,No,0.24880,181,576,0.21346,0.28414
2001,Baden-Wuerttemberg,5th Quintile,Yes,0.60685,429,620,0.56837,0.64533
2001,Baden-Wuerttemberg,5th Quintile,No,0.27351,191,620,0.23840,0.30863
2001,Bavaria,1st Quintile,Yes,0.63733,316,416,0.59108,0.68359
2001,Bavaria,1st Quintile,No,0.18185,100,416,0.14474,0.21896
2001,Bavaria,2nd Quintile,Yes,0.54207,360,518,0.49912,0.58501
2001,Bavaria,2nd Quintile,No,0.24751,158,518,0.21031,0.28471
2001,Bavaria,3rd Quintile,Yes,0.51914,384,584,0.47858,0.55970
2001,Bavaria,3rd Quintile,No,0.27612,200,584,0.23983,0.31241
2001,Bavaria,4th Quintile,Yes,0.56969,498,740,0.53399,0.60539
2001,Bavaria,4th Quintile,No,0.28474,242,740,0.25221,0.31728
2001,Bavaria,5th Quintile,Yes,0.63953,537,768,0.60555,0.67351
2001,Bavaria,5th Quintile,No,0.26194,231,768,0.23083,0.29306
2001,Berlin,1st Quintile,Yes,0.46329,116,184,0.39104,0.53554
2001,Berlin,1st Quintile,No,0.26329,68,184,0.19948,0.32710
2001,Berlin,2nd Quintile,Yes,0.49272,76,124,0.40437,0.58108
2001,Berlin,2nd Quintile,No,0.24297,48,124,0.16718,0.31877
2001,Berlin,3rd Quintile,Yes,0.63109,102,142,0.55144,0.71073
2001,Berlin,3rd Quintile,No,0.22744,40,142,0.15825,0.29663
2001,Berlin,4th Quintile,Yes,0.57468,119,178,0.50184,0.64751
2001,Berlin,4th Quintile,No,0.29289,59,178,0.22584,0.35993
2001,Berlin,5th Quintile,Yes,0.63183,106,160,0.55686,0.70680
2001,Berlin,5th Quintile,No,0.28413,54,160,0.21403,0.35423
2001,Brandenburg,1st Quintile,Yes,0.59616,135,185,0.52526,0.66705
2001,Brandenburg,1st Quintile,No,0.22884,50,185,0.16814,0.28954
2001,Brandenburg,2nd Quintile,Yes,0.64401,175,238,0.58304,0.70497
2001,Brandenburg,2nd Quintile,No,0.21633,63,238,0.16391,0.26876
2001,Brandenburg,3rd Quintile,Yes,0.61999,170,229,0.55698,0.68299
2001,Brandenburg,3rd Quintile,No,0.24130,59,229,0.18576,0.29684
2001,Brandenburg,4th Quintile,Yes,0.62809,133,175,0.55628,0.69991
2001,Brandenburg,4th Quintile,No,0.23714,42,175,0.17394,0.30034
2001,Brandenburg,5th Quintile,Yes,0.69275,95,126,0.61187,0.77363
2001,Brandenburg,5th Quintile,No,0.24070,31,126,0.16576,0.31565
2001,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.58307,94,125,0.49628,0.66985
2001,Mecklenburg-Western Pomerania,1st Quintile,No,0.20102,31,125,0.13048,0.27156
2001,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.64353,101,136,0.56273,0.72432
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,0.20839,35,136,0.13988,0.27690
2001,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.64105,78,109,0.55058,0.73152
2001,Mecklenburg-Western Pomerania,3rd Quintile,No,0.24533,31,109,0.16418,0.32648
2001,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.68724,52,52,0.56000,0.81449
2001,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.72203,54,54,0.60142,0.84265
2001,Saxony,1st Quintile,Yes,0.58003,267,376,0.53007,0.62998
2001,Saxony,1st Quintile,No,0.22468,109,376,0.18243,0.26692
2001,Saxony,2nd Quintile,Yes,0.64733,341,459,0.60357,0.69109
2001,Saxony,2nd Quintile,No,0.18646,118,459,0.15079,0.22213
2001,Saxony,3rd Quintile,Yes,0.60270,272,387,0.55388,0.65152
2001,Saxony,3rd Quintile,No,0.25841,115,387,0.21474,0.30209
2001,Saxony,4th Quintile,Yes,0.71038,193,256,0.65471,0.76605
2001,Saxony,4th Quintile,No,0.19266,63,256,0.14425,0.24107
2001,Saxony,5th Quintile,Yes,0.58581,103,155,0.50801,0.66361
2001,Saxony,5th Quintile,No,0.28632,52,155,0.21492,0.35771
2001,Saxony-Anhalt,1st Quintile,Yes,0.52815,128,192,0.45735,0.59895
2001,Saxony-Anhalt,1st Quintile,No,0.27933,64,192,0.21570,0.34296
2001,Saxony-Anhalt,2nd Quintile,Yes,0.63743,180,255,0.57830,0.69655
2001,Saxony-Anhalt,2nd Quintile,No,0.26545,75,255,0.21114,0.31975
2001,Saxony-Anhalt,3rd Quintile,Yes,0.66033,178,247,0.60114,0.71951
2001,Saxony-Anhalt,3rd Quintile,No,0.23393,69,247,0.18102,0.28683
2001,Saxony-Anhalt,4th Quintile,Yes,0.68357,151,195,0.61812,0.74902
2001,Saxony-Anhalt,4th Quintile,No,0.18558,44,195,0.13087,0.24029
2001,Saxony-Anhalt,5th Quintile,Yes,0.59992,78,111,0.50836,0.69147
2001,Saxony-Anhalt,5th Quintile,No,0.31188,33,111,0.22531,0.39846
2001,Thuringa,1st Quintile,Yes,0.54682,146,213,0.47981,0.61383
2001,Thuringa,1st Quintile,No,0.24046,67,213,0.18293,0.29799
2001,Thuringa,2nd Quintile,Yes,0.61057,166,239,0.54862,0.67252
2001,Thuringa,2nd Quintile,No,0.27263,73,239,0.21605,0.32921
2001,Thuringa,3rd Quintile,Yes,0.66899,176,246,0.61006,0.72791
2001,Thuringa,3rd Quintile,No,0.21699,70,246,0.16537,0.26860
2001,Thuringa,4th Quintile,Yes,0.67242,125,174,0.60248,0.74236
2001,Thuringa,4th Quintile,No,0.21978,49,174,0.15807,0.28149
2001,Thuringa,5th Quintile,Yes,0.58306,56,90,0.48062,0.68549
2001,Thuringa,5th Quintile,No,0.35400,34,90,0.25464,0.45335
2002,Schleswig-Holstein,1st Quintile,Yes,0.40005,53,89,0.29769,0.50241
2002,Schleswig-Holstein,1st Quintile,No,0.28562,36,89,0.19125,0.38000
2002,Schleswig-Holstein,2nd Quintile,Yes,0.55206,76,109,0.45827,0.64584
2002,Schleswig-Holstein,2nd Quintile,No,0.21859,33,109,0.14064,0.29654
2002,Schleswig-Holstein,3rd Quintile,Yes,0.57939,81,123,0.49179,0.66698
2002,Schleswig-Holstein,3rd Quintile,No,0.27994,42,123,0.20027,0.35961
2002,Schleswig-Holstein,4th Quintile,Yes,0.54598,74,113,0.45377,0.63819
2002,Schleswig-Holstein,4th Quintile,No,0.31729,39,113,0.23109,0.40349
2002,Schleswig-Holstein,5th Quintile,Yes,0.53884,111,192,0.46814,0.60954
2002,Schleswig-Holstein,5th Quintile,No,0.36466,81,192,0.29639,0.43292
2002,Hamburg,1st Quintile,Yes,0.54863,33,33,0.37621,0.72105
2002,Hamburg,4th Quintile,Yes,0.51788,40,40,0.36105,0.67470
2002,Hamburg,5th Quintile,Yes,0.68499,67,67,0.57292,0.79706
2002,Lower Saxony,1st Quintile,Yes,0.47595,187,285,0.41786,0.53403
2002,Lower Saxony,1st Quintile,No,0.23311,98,285,0.18394,0.28229
2002,Lower Saxony,2nd Quintile,Yes,0.52078,203,298,0.46396,0.57759
2002,Lower Saxony,2nd Quintile,No,0.24935,95,298,0.20015,0.29856
2002,Lower Saxony,3rd Quintile,Yes,0.57522,227,334,0.52213,0.62832
2002,Lower Saxony,3rd Quintile,No,0.27716,107,334,0.22908,0.32523
2002,Lower Saxony,4th Quintile,Yes,0.55520,271,406,0.50680,0.60360
2002,Lower Saxony,4th Quintile,No,0.27438,135,406,0.23092,0.31784
2002,Lower Saxony,5th Quintile,Yes,0.64762,337,476,0.60466,0.69058
2002,Lower Saxony,5th Quintile,No,0.26548,139,476,0.22577,0.30520
2002,North Rhine-Westphalia,1st Quintile,Yes,0.51849,451,689,0.48116,0.55583
2002,North Rhine-Westphalia,1st Quintile,No,0.25083,238,689,0.21844,0.28322
2002,North Rhine-Westphalia,2nd Quintile,Yes,0.52407,518,811,0.48968,0.55846
2002,North Rhine-Westphalia,2nd Quintile,No,0.27305,293,811,0.24237,0.30373
2002,North Rhine-Westphalia,3rd Quintile,Yes,0.52184,531,824,0.48771,0.55596
2002,North Rhine-Westphalia,3rd Quintile,No,0.27882,293,824,0.24819,0.30946
2002,North Rhine-Westphalia,4th Quintile,Yes,0.60893,575,846,0.57603,0.64184
2002,North Rhine-Westphalia,4th Quintile,No,0.25825,271,846,0.22874,0.28777
2002,North Rhine-Westphalia,5th Quintile,Yes,0.60463,777,1172,0.57663,0.63263
2002,North Rhine-Westphalia,5th Quintile,No,0.29984,395,1172,0.27360,0.32609
2002,Hesse,1st Quintile,Yes,0.45050,150,232,0.38633,0.51466
2002,Hesse,1st Quintile,No,0.30007,82,232,0.24097,0.35917
2002,Hesse,2nd Quintile,Yes,0.52713,158,222,0.46130,0.59295
2002,Hesse,2nd Quintile,No,0.24561,64,222,0.18886,0.30237
2002,Hesse,3rd Quintile,Yes,0.55203,188,268,0.49238,0.61168
2002,Hesse,3rd Quintile,No,0.24503,80,268,0.19344,0.29662
2002,Hesse,4th Quintile,Yes,0.59276,184,255,0.53234,0.65318
2002,Hesse,4th Quintile,No,0.23221,71,255,0.18028,0.28413
2002,Hesse,5th Quintile,Yes,0.54696,271,427,0.49969,0.59424
2002,Hesse,5th Quintile,No,0.35268,156,427,0.30731,0.39806
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.50981,152,230,0.44506,0.57456
2002,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.25107,78,230,0.19491,0.30723
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.50657,152,229,0.44168,0.57147
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.25469,77,229,0.19814,0.31124
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.40987,139,249,0.34866,0.47108
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.33789,110,249,0.27902,0.39676
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.55560,197,310,0.50020,0.61101
2002,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.28175,113,310,0.23159,0.33190
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.66493,170,250,0.60630,0.72356
2002,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.25559,80,250,0.20141,0.30977
2002,Baden-Wuerttemberg,1st Quintile,Yes,0.50323,229,348,0.45062,0.55584
2002,Baden-Wuerttemberg,1st Quintile,No,0.24619,119,348,0.20087,0.29152
2002,Baden-Wuerttemberg,2nd Quintile,Yes,0.48195,251,413,0.43370,0.53020
2002,Baden-Wuerttemberg,2nd Quintile,No,0.25864,162,413,0.21636,0.30093
2002,Baden-Wuerttemberg,3rd Quintile,Yes,0.49099,314,464,0.44545,0.53653
2002,Baden-Wuerttemberg,3rd Quintile,No,0.25885,150,464,0.21895,0.29875
2002,Baden-Wuerttemberg,4th Quintile,Yes,0.60423,383,552,0.56339,0.64506
2002,Baden-Wuerttemberg,4th Quintile,No,0.25888,169,552,0.22231,0.29546
2002,Baden-Wuerttemberg,5th Quintile,Yes,0.61161,485,711,0.57576,0.64746
2002,Baden-Wuerttemberg,5th Quintile,No,0.29696,226,711,0.26335,0.33057
2002,Bavaria,1st Quintile,Yes,0.58186,247,356,0.53055,0.63317
2002,Bavaria,1st Quintile,No,0.24079,109,356,0.19631,0.28526
2002,Bavaria,2nd Quintile,Yes,0.53775,352,497,0.49387,0.58162
2002,Bavaria,2nd Quintile,No,0.24655,145,497,0.20862,0.28448
2002,Bavaria,3rd Quintile,Yes,0.54419,316,455,0.49837,0.59000
2002,Bavaria,3rd Quintile,No,0.24416,139,455,0.20465,0.28368
2002,Bavaria,4th Quintile,Yes,0.58123,458,671,0.54387,0.61858
2002,Bavaria,4th Quintile,No,0.25631,213,671,0.22325,0.28937
2002,Bavaria,5th Quintile,Yes,0.62556,561,832,0.59265,0.65847
2002,Bavaria,5th Quintile,No,0.29581,271,832,0.26478,0.32684
2002,Berlin,1st Quintile,Yes,0.50741,104,160,0.42970,0.58512
2002,Berlin,1st Quintile,No,0.20571,56,160,0.14288,0.26854
2002,Berlin,2nd Quintile,Yes,0.52922,71,109,0.43508,0.62336
2002,Berlin,2nd Quintile,No,0.24707,38,109,0.16572,0.32841
2002,Berlin,3rd Quintile,Yes,0.58770,94,142,0.50645,0.66895
2002,Berlin,3rd Quintile,No,0.26881,48,142,0.19563,0.34199
2002,Berlin,4th Quintile,Yes,0.61521,102,157,0.53886,0.69156
2002,Berlin,4th Quintile,No,0.27121,55,157,0.20145,0.34098
2002,Berlin,5th Quintile,Yes,0.73057,124,170,0.66368,0.79746
2002,Berlin,5th Quintile,No,0.22728,46,170,0.16410,0.29047
2002,Brandenburg,1st Quintile,Yes,0.57556,110,158,0.49825,0.65288
2002,Brandenburg,1st Quintile,No,0.25204,48,158,0.18412,0.31996
2002,Brandenburg,2nd Quintile,Yes,0.64077,157,218,0.57694,0.70461
2002,Brandenburg,2nd Quintile,No,0.24546,61,218,0.18820,0.30272
2002,Brandenburg,3rd Quintile,Yes,0.59404,154,229,0.53030,0.65779
2002,Brandenburg,3rd Quintile,No,0.26683,75,229,0.20942,0.32425
2002,Brandenburg,4th Quintile,Yes,0.65946,142,199,0.59345,0.72547
2002,Brandenburg,4th Quintile,No,0.23695,57,199,0.17772,0.29618
2002,Brandenburg,5th Quintile,Yes,0.69067,96,129,0.61059,0.77074
2002,Brandenburg,5th Quintile,No,0.24635,33,129,0.17170,0.32100
2002,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.50839,64,104,0.41184,0.60494
2002,Mecklenburg-Western Pomerania,1st Quintile,No,0.26403,40,104,0.17890,0.34916
2002,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.62838,81,115,0.53967,0.71709
2002,Mecklenburg-Western Pomerania,2nd Quintile,No,0.24832,34,115,0.16901,0.32763
2002,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.57769,73,106,0.48322,0.67217
2002,Mecklenburg-Western Pomerania,3rd Quintile,No,0.29458,33,106,0.20739,0.38177
2002,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.61112,60,60,0.48672,0.73551
2002,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.66319,51,51,0.53219,0.79420
2002,Saxony,1st Quintile,Yes,0.56452,232,342,0.51189,0.61714
2002,Saxony,1st Quintile,No,0.23312,110,342,0.18824,0.27800
2002,Saxony,2nd Quintile,Yes,0.62282,292,405,0.57555,0.67008
2002,Saxony,2nd Quintile,No,0.22907,113,405,0.18809,0.27005
2002,Saxony,3rd Quintile,Yes,0.65681,259,362,0.60783,0.70578
2002,Saxony,3rd Quintile,No,0.22155,103,362,0.17871,0.26439
2002,Saxony,4th Quintile,Yes,0.66935,208,297,0.61576,0.72295
2002,Saxony,4th Quintile,No,0.24981,89,297,0.20050,0.29913
2002,Saxony,5th Quintile,Yes,0.58703,102,172,0.51323,0.66083
2002,Saxony,5th Quintile,No,0.32886,70,172,0.25844,0.39927
2002,Saxony-Anhalt,1st Quintile,Yes,0.59400,145,209,0.52726,0.66074
2002,Saxony-Anhalt,1st Quintile,No,0.23668,64,209,0.17892,0.29444
2002,Saxony-Anhalt,2nd Quintile,Yes,0.75689,166,209,0.69859,0.81519
2002,Saxony-Anhalt,2nd Quintile,No,0.16327,43,209,0.11304,0.21350
2002,Saxony-Anhalt,3rd Quintile,Yes,0.64665,134,183,0.57720,0.71609
2002,Saxony-Anhalt,3rd Quintile,No,0.23182,49,183,0.17051,0.29313
2002,Saxony-Anhalt,4th Quintile,Yes,0.67926,140,181,0.61107,0.74745
2002,Saxony-Anhalt,4th Quintile,No,0.22083,41,181,0.16023,0.28143
2002,Saxony-Anhalt,5th Quintile,Yes,0.54672,96,157,0.46860,0.62484
2002,Saxony-Anhalt,5th Quintile,No,0.35450,61,157,0.27943,0.42957
2002,Thuringa,1st Quintile,Yes,0.53924,120,174,0.46496,0.61352
2002,Thuringa,1st Quintile,No,0.25801,54,174,0.19281,0.32321
2002,Thuringa,2nd Quintile,Yes,0.65412,158,218,0.59083,0.71741
2002,Thuringa,2nd Quintile,No,0.23739,60,218,0.18078,0.29400
2002,Thuringa,3rd Quintile,Yes,0.65041,157,221,0.58740,0.71342
2002,Thuringa,3rd Quintile,No,0.24603,64,221,0.18912,0.30294
2002,Thuringa,4th Quintile,Yes,0.56217,145,200,0.49324,0.63110
2002,Thuringa,4th Quintile,No,0.27126,55,200,0.20949,0.33304
2002,Thuringa,5th Quintile,Yes,0.60572,68,110,0.51398,0.69747
2002,Thuringa,5th Quintile,No,0.31412,42,110,0.22698,0.40126
2003,Schleswig-Holstein,1st Quintile,Yes,0.45221,52,89,0.34822,0.55620
2003,Schleswig-Holstein,1st Quintile,No,0.31491,37,89,0.21786,0.41196
2003,Schleswig-Holstein,2nd Quintile,Yes,0.42525,59,97,0.32635,0.52415
2003,Schleswig-Holstein,2nd Quintile,No,0.31112,38,97,0.21851,0.40373
2003,Schleswig-Holstein,3rd Quintile,Yes,0.44776,68,126,0.36059,0.53494
2003,Schleswig-Holstein,3rd Quintile,No,0.38999,58,126,0.30448,0.47549
2003,Schleswig-Holstein,4th Quintile,Yes,0.63564,86,121,0.54953,0.72175
2003,Schleswig-Holstein,4th Quintile,No,0.26070,35,121,0.18215,0.33925
2003,Schleswig-Holstein,5th Quintile,Yes,0.53788,140,231,0.47344,0.60231
2003,Schleswig-Holstein,5th Quintile,No,0.35924,91,231,0.29723,0.42125
2003,Hamburg,2nd Quintile,Yes,0.63102,31,31,0.45835,0.80369
2003,Hamburg,4th Quintile,Yes,0.64687,49,49,0.51165,0.78208
2003,Hamburg,5th Quintile,Yes,0.62203,78,113,0.53223,0.71184
2003,Hamburg,5th Quintile,No,0.25840,35,113,0.17733,0.33947
2003,Lower Saxony,1st Quintile,Yes,0.55455,189,267,0.49482,0.61428
2003,Lower Saxony,1st Quintile,No,0.19181,78,267,0.14450,0.23913
2003,Lower Saxony,2nd Quintile,Yes,0.55332,214,299,0.49688,0.60977
2003,Lower Saxony,2nd Quintile,No,0.22698,85,299,0.17942,0.27454
2003,Lower Saxony,3rd Quintile,Yes,0.60461,227,323,0.55120,0.65801
2003,Lower Saxony,3rd Quintile,No,0.23149,96,323,0.18542,0.27756
2003,Lower Saxony,4th Quintile,Yes,0.59805,287,414,0.55076,0.64533
2003,Lower Saxony,4th Quintile,No,0.24112,127,414,0.19987,0.28238
2003,Lower Saxony,5th Quintile,Yes,0.67688,434,599,0.63939,0.71436
2003,Lower Saxony,5th Quintile,No,0.23083,165,599,0.19706,0.26461
2003,Bremen,5th Quintile,Yes,0.75002,40,40,0.61412,0.88592
2003,North Rhine-Westphalia,1st Quintile,Yes,0.52468,454,687,0.48731,0.56205
2003,North Rhine-Westphalia,1st Quintile,No,0.24467,233,687,0.21250,0.27684
2003,North Rhine-Westphalia,2nd Quintile,Yes,0.52379,529,799,0.48914,0.55844
2003,North Rhine-Westphalia,2nd Quintile,No,0.26394,270,799,0.23336,0.29452
2003,North Rhine-Westphalia,3rd Quintile,Yes,0.51496,482,741,0.47895,0.55097
2003,North Rhine-Westphalia,3rd Quintile,No,0.27043,259,741,0.23842,0.30243
2003,North Rhine-Westphalia,4th Quintile,Yes,0.60665,639,921,0.57509,0.63822
2003,North Rhine-Westphalia,4th Quintile,No,0.24707,282,921,0.21920,0.27494
2003,North Rhine-Westphalia,5th Quintile,Yes,0.61920,1016,1465,0.59433,0.64408
2003,North Rhine-Westphalia,5th Quintile,No,0.27014,449,1465,0.24740,0.29289
2003,Hesse,1st Quintile,Yes,0.52115,146,206,0.45276,0.58953
2003,Hesse,1st Quintile,No,0.23169,60,206,0.17393,0.28945
2003,Hesse,2nd Quintile,Yes,0.53059,130,179,0.45727,0.60391
2003,Hesse,2nd Quintile,No,0.22190,49,179,0.16085,0.28294
2003,Hesse,3rd Quintile,Yes,0.53107,162,247,0.46871,0.59343
2003,Hesse,3rd Quintile,No,0.26719,85,247,0.21190,0.32249
2003,Hesse,4th Quintile,Yes,0.59364,223,297,0.53769,0.64959
2003,Hesse,4th Quintile,No,0.24762,74,297,0.19844,0.29679
2003,Hesse,5th Quintile,Yes,0.56749,392,563,0.52653,0.60845
2003,Hesse,5th Quintile,No,0.29196,171,563,0.25437,0.32956
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.50030,160,250,0.43819,0.56240
2003,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.26566,90,250,0.21080,0.32052
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.56672,164,227,0.50212,0.63133
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.22631,63,227,0.17175,0.28086
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.56807,170,250,0.50655,0.62960
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.24839,80,250,0.19472,0.30206
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.56399,185,282,0.50600,0.62197
2003,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.27832,97,282,0.22592,0.33072
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.62445,247,343,0.57312,0.67577
2003,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.25777,96,343,0.21141,0.30412
2003,Baden-Wuerttemberg,1st Quintile,Yes,0.57964,246,343,0.52733,0.63196
2003,Baden-Wuerttemberg,1st Quintile,No,0.17106,97,343,0.13115,0.21097
2003,Baden-Wuerttemberg,2nd Quintile,Yes,0.50391,242,363,0.45241,0.55542
2003,Baden-Wuerttemberg,2nd Quintile,No,0.21010,121,363,0.16813,0.25207
