year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,17-29 y.,Upper Secondary Level,Technical School Degree,0.08135,175,1780,0.06864,0.09405
2018,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.35252,709,1780,0.33032,0.37472
2018,17-29 y.,Upper Secondary Level,Other Degree,0.03904,240,1780,0.03004,0.04804
2018,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.30376,107,329,0.25399,0.35353
2018,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62491,181,329,0.57251,0.67730
2018,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.07133,41,329,0.04348,0.09919
2018,17-29 y.,Second Stage of Tertiary Education,Technical School Degree,0.05882,34,570,0.03949,0.07815
2018,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.67218,336,570,0.63361,0.71075
2018,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.11117,200,570,0.08534,0.13700
2018,30-45 y.,Primary Level,"Dropout, No School Degree",0.87358,607,775,0.85017,0.89700
2018,30-45 y.,Primary Level,No School Attended,0.03280,168,775,0.02025,0.04535
2018,30-45 y.,Lower Secondary Level,Secondary School Degree,0.50160,282,932,0.46948,0.53372
2018,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.24336,147,932,0.21579,0.27092
2018,30-45 y.,Lower Secondary Level,Other Degree,0.25504,503,932,0.22704,0.28304
2018,30-45 y.,Upper Secondary Level,Secondary School Degree,0.26606,657,2888,0.24994,0.28218
2018,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.52251,1414,2888,0.50429,0.54073
2018,30-45 y.,Upper Secondary Level,Technical School Degree,0.01538,38,2888,0.01089,0.01987
2018,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.05246,102,2888,0.04432,0.06059
2018,30-45 y.,Upper Secondary Level,Other Degree,0.10127,628,2888,0.09027,0.11228
2018,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01095,49,2888,0.00715,0.01474
2018,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.32600,233,872,0.29487,0.35713
2018,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.49546,387,872,0.46225,0.52866
2018,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.17823,252,872,0.15282,0.20365
2018,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.46964,143,270,0.41000,0.52928
2018,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.18062,59,270,0.13465,0.22660
2018,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21075,68,270,0.16201,0.25948
2018,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.04673,87,2276,0.03806,0.05541
2018,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11001,176,2276,0.09715,0.12287
2018,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.62104,1211,2276,0.60111,0.64098
2018,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.16870,802,2276,0.15331,0.18409
2018,46-65 y.,Primary Level,"Dropout, No School Degree",0.90322,299,368,0.87298,0.93347
2018,46-65 y.,Primary Level,No School Attended,0.02324,69,368,0.00782,0.03865
2018,46-65 y.,Lower Secondary Level,Secondary School Degree,0.52749,329,781,0.49245,0.56253
2018,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.19238,156,781,0.16472,0.22005
2018,46-65 y.,Lower Secondary Level,Other Degree,0.28013,296,781,0.24861,0.31164
2018,46-65 y.,Upper Secondary Level,Secondary School Degree,0.37970,1531,4675,0.36578,0.39361
2018,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.50312,2515,4675,0.48878,0.51745
2018,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01421,98,4675,0.01081,0.01760
2018,46-65 y.,Upper Secondary Level,Other Degree,0.08182,488,4675,0.07396,0.08968
2018,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00724,43,4675,0.00481,0.00967
2018,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29061,228,851,0.26009,0.32114
2018,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47181,391,851,0.43825,0.50537
2018,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.21391,232,851,0.18635,0.24148
2018,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.18308,129,709,0.15459,0.21156
2018,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49195,387,709,0.45512,0.52877
2018,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.12671,89,709,0.10221,0.15121
2018,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.16461,104,709,0.13729,0.19192
2018,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.11301,289,2624,0.10089,0.12513
2018,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.12171,280,2624,0.10919,0.13422
2018,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.63789,1610,2624,0.61949,0.65628
2018,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.11182,445,2624,0.09976,0.12388
2018,66 and older,Primary Level,"Dropout, No School Degree",0.99503,48,48,0.97492,1.01514
2018,66 and older,Lower Secondary Level,Secondary School Degree,0.72582,426,598,0.69004,0.76161
2018,66 and older,Lower Secondary Level,Intermediate School Degree,0.11431,86,598,0.08879,0.13984
2018,66 and older,Lower Secondary Level,Other Degree,0.15986,86,598,0.13047,0.18926
2018,66 and older,Upper Secondary Level,Secondary School Degree,0.63414,1578,2497,0.61524,0.65304
2018,66 and older,Upper Secondary Level,Intermediate School Degree,0.28385,772,2497,0.26616,0.30154
2018,66 and older,Upper Secondary Level,Upper Secondary Degree,0.01430,33,2497,0.00965,0.01896
2018,66 and older,Upper Secondary Level,Other Degree,0.05055,114,2497,0.04196,0.05915
2018,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.31091,45,145,0.23531,0.38651
2018,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.32218,55,145,0.24586,0.39851
2018,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.26677,45,145,0.19454,0.33901
2018,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.44398,141,329,0.39020,0.49775
2018,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.31407,120,329,0.26384,0.36430
2018,66 and older,First Stage of Tertiary Education,Technical School Degree,0.09048,36,329,0.05943,0.12152
2018,66 and older,First Stage of Tertiary Education,Upper Secondary Degree,0.08371,32,329,0.05374,0.11369
2018,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.06904,85,1284,0.05516,0.08291
2018,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16378,235,1284,0.14353,0.18403
2018,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.13196,121,1284,0.11344,0.15048
2018,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53565,747,1284,0.50836,0.56294
2018,66 and older,Second Stage of Tertiary Education,Other Degree,0.09352,96,1284,0.07759,0.10945
2019,17-29 y.,Primary Level,"Dropout, No School Degree",0.60871,284,432,0.56263,0.65478
2019,17-29 y.,Primary Level,No School Degree Yet,0.03259,80,432,0.01583,0.04935
2019,17-29 y.,Primary Level,No School Attended,0.05864,68,432,0.03646,0.08082
2019,17-29 y.,Lower Secondary Level,Secondary School Degree,0.42830,384,1094,0.39897,0.45764
2019,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.52832,488,1094,0.49873,0.55792
2019,17-29 y.,Lower Secondary Level,Other Degree,0.04338,222,1094,0.03130,0.05545
2019,17-29 y.,Upper Secondary Level,Secondary School Degree,0.09417,164,1581,0.07976,0.10857
2019,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.30532,399,1581,0.28261,0.32803
2019,17-29 y.,Upper Secondary Level,Technical School Degree,0.08403,167,1581,0.07035,0.09771
2019,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.37346,683,1581,0.34961,0.39731
2019,17-29 y.,Upper Secondary Level,Other Degree,0.03882,168,1581,0.02930,0.04835
2019,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.29922,93,275,0.24500,0.35344
2019,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.62973,182,275,0.57256,0.68691
2019,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.66169,321,469,0.61882,0.70456
2019,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.10409,148,469,0.07642,0.13176
2019,30-45 y.,Primary Level,"Dropout, No School Degree",0.82555,568,766,0.79866,0.85244
2019,30-45 y.,Primary Level,No School Attended,0.04375,198,766,0.02926,0.05824
2019,30-45 y.,Lower Secondary Level,Secondary School Degree,0.53100,242,823,0.49688,0.56512
2019,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.23980,145,823,0.21061,0.26899
2019,30-45 y.,Lower Secondary Level,Other Degree,0.22920,436,823,0.20047,0.25794
2019,30-45 y.,Upper Secondary Level,Secondary School Degree,0.26118,566,2569,0.24419,0.27817
2019,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.52492,1297,2569,0.50561,0.54423
2019,30-45 y.,Upper Secondary Level,Technical School Degree,0.01578,44,2569,0.01096,0.02060
2019,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.05616,115,2569,0.04726,0.06507
2019,30-45 y.,Upper Secondary Level,Other Degree,0.09578,501,2569,0.08440,0.10716
2019,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.01275,46,2569,0.00841,0.01709
2019,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.32119,225,834,0.28948,0.35290
2019,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.51396,390,834,0.48002,0.54790
2019,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.16437,219,834,0.13920,0.18954
2019,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.10187,40,334,0.06938,0.13436
2019,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48001,158,334,0.42635,0.53367
2019,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.17186,65,334,0.13134,0.21238
2019,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.20573,71,334,0.16232,0.24915
2019,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05309,101,2245,0.04381,0.06236
2019,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.11155,175,2245,0.09853,0.12458
2019,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.62003,1257,2245,0.59995,0.64011
2019,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.17011,712,2245,0.15456,0.18566
2019,46-65 y.,Primary Level,"Dropout, No School Degree",0.91898,292,374,0.89128,0.94667
2019,46-65 y.,Primary Level,No School Attended,0.02287,82,374,0.00770,0.03804
2019,46-65 y.,Lower Secondary Level,Secondary School Degree,0.51884,307,746,0.48296,0.55472
2019,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.19654,167,746,0.16801,0.22508
2019,46-65 y.,Lower Secondary Level,Other Degree,0.28462,272,746,0.25221,0.31702
2019,46-65 y.,Upper Secondary Level,Secondary School Degree,0.36119,1407,4687,0.34744,0.37494
2019,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.51658,2639,4687,0.50228,0.53089
2019,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.01763,148,4687,0.01386,0.02140
2019,46-65 y.,Upper Secondary Level,Other Degree,0.08305,453,4687,0.07515,0.09095
2019,46-65 y.,Upper Secondary Level,"Dropout, No School Degree",0.00736,40,4687,0.00492,0.00981
2019,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27608,264,949,0.24763,0.30454
2019,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47586,480,949,0.44407,0.50765
2019,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.22496,205,949,0.19838,0.25154
2019,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.17754,154,838,0.15165,0.20343
2019,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.48489,449,838,0.45103,0.51875
2019,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.13316,111,838,0.11014,0.15618
2019,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17051,124,838,0.14503,0.19598
2019,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.10857,326,3155,0.09771,0.11942
2019,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.11208,336,3155,0.10107,0.12309
2019,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.64030,2054,3155,0.62355,0.65705
2019,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.12037,439,3155,0.10901,0.13172
2019,66 and older,Primary Level,"Dropout, No School Degree",0.99106,41,41,0.96189,1.02023
2019,66 and older,Lower Secondary Level,Secondary School Degree,0.72947,391,550,0.69231,0.76663
2019,66 and older,Lower Secondary Level,Intermediate School Degree,0.11825,90,550,0.09124,0.14527
2019,66 and older,Lower Secondary Level,Other Degree,0.15227,69,550,0.12222,0.18233
2019,66 and older,Upper Secondary Level,Secondary School Degree,0.61596,1514,2516,0.59696,0.63497
2019,66 and older,Upper Secondary Level,Intermediate School Degree,0.29988,844,2516,0.28197,0.31778
2019,66 and older,Upper Secondary Level,Upper Secondary Degree,0.01608,45,2516,0.01117,0.02100
2019,66 and older,Upper Secondary Level,Other Degree,0.04785,113,2516,0.03951,0.05619
2019,66 and older,Post-secondary Non-tertiary Level,Technical School Degree,0.27950,42,158,0.20931,0.34970
2019,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.30489,63,158,0.23288,0.37690
2019,66 and older,Post-secondary Non-tertiary Level,Other Degree,0.32807,53,158,0.25462,0.40151
2019,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.42508,147,361,0.37401,0.47615
2019,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.32632,143,361,0.27789,0.37475
2019,66 and older,First Stage of Tertiary Education,Technical School Degree,0.08202,33,361,0.05367,0.11036
2019,66 and older,First Stage of Tertiary Education,Upper Secondary Degree,0.09571,38,361,0.06532,0.12610
2019,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.07027,86,1440,0.05706,0.08347
2019,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16325,263,1440,0.14415,0.18234
2019,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12589,138,1440,0.10875,0.14303
2019,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.53959,843,1440,0.51384,0.56534
2019,66 and older,Second Stage of Tertiary Education,Other Degree,0.09165,110,1440,0.07674,0.10655
2020,17-29 y.,Primary Level,Other Degree,0.20117,36,481,0.16531,0.23704
2020,17-29 y.,Primary Level,"Dropout, No School Degree",0.67252,301,481,0.63054,0.71451
2020,17-29 y.,Primary Level,No School Degree Yet,0.01640,39,481,0.00504,0.02777
2020,17-29 y.,Primary Level,No School Attended,0.07771,105,481,0.05376,0.10166
2020,17-29 y.,Lower Secondary Level,Secondary School Degree,0.40891,351,1153,0.38052,0.43730
2020,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.54308,491,1153,0.51431,0.57184
2020,17-29 y.,Lower Secondary Level,Other Degree,0.04801,311,1153,0.03566,0.06035
2020,17-29 y.,Upper Secondary Level,Secondary School Degree,0.09351,177,1698,0.07966,0.10737
2020,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.29237,367,1698,0.27073,0.31402
2020,17-29 y.,Upper Secondary Level,Technical School Degree,0.09153,161,1698,0.07781,0.10525
2020,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.36825,653,1698,0.34530,0.39120
2020,17-29 y.,Upper Secondary Level,Other Degree,0.03756,340,1698,0.02852,0.04661
2020,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.36590,106,352,0.31551,0.41629
2020,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.60109,170,352,0.54986,0.65232
2020,17-29 y.,Post-secondary Non-tertiary Level,Other Degree,0.03233,76,352,0.01382,0.05083
2020,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.68324,308,646,0.64734,0.71915
2020,17-29 y.,Second Stage of Tertiary Education,Other Degree,0.07385,338,646,0.05366,0.09403
2020,30-45 y.,Primary Level,"Dropout, No School Degree",0.77679,606,866,0.74904,0.80454
2020,30-45 y.,Primary Level,No School Attended,0.08901,260,866,0.07004,0.10799
2020,30-45 y.,Lower Secondary Level,Secondary School Degree,0.53908,242,933,0.50708,0.57108
2020,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.23176,134,933,0.20467,0.25885
2020,30-45 y.,Lower Secondary Level,Other Degree,0.22916,557,933,0.20218,0.25615
2020,30-45 y.,Upper Secondary Level,Secondary School Degree,0.23885,477,2555,0.22231,0.25538
2020,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.54120,1146,2555,0.52187,0.56052
2020,30-45 y.,Upper Secondary Level,Technical School Degree,0.01487,39,2555,0.01018,0.01957
2020,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.05210,120,2555,0.04348,0.06072
2020,30-45 y.,Upper Secondary Level,Other Degree,0.09383,724,2555,0.08252,0.10514
2020,30-45 y.,Upper Secondary Level,"Dropout, No School Degree",0.00957,49,2555,0.00579,0.01334
2020,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.31463,206,860,0.28358,0.34569
2020,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.55604,359,860,0.52282,0.58927
2020,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.12908,295,860,0.10666,0.15150
2020,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49444,130,243,0.43145,0.55743
2020,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.15450,56,243,0.10896,0.20003
2020,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.21002,57,243,0.15870,0.26134
2020,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.05615,93,2403,0.04695,0.06536
2020,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.10196,161,2403,0.08986,0.11406
