year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03463,78,870,0.02248,0.04679
1987,30-45 y.,Hesse,Secondary School Degree,0.39901,101,266,0.34005,0.45797
1987,30-45 y.,Hesse,Intermediate School Degree,0.21939,45,266,0.16956,0.26922
1987,30-45 y.,Hesse,Upper Secondary Degree,0.20761,42,266,0.15878,0.25645
1987,30-45 y.,Hesse,Other Degree,0.07407,78,266,0.04254,0.10560
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.65342,96,96,0.55772,0.74912
1987,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.53510,220,551,0.49342,0.57678
1987,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.16578,67,551,0.13470,0.19686
1987,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.12727,46,551,0.09942,0.15512
1987,30-45 y.,Baden-Wuerttemberg,Other Degree,0.06908,144,551,0.04789,0.09027
1987,30-45 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.03937,74,551,0.02311,0.05562
1987,30-45 y.,Bavaria,Secondary School Degree,0.53680,233,485,0.49237,0.58122
1987,30-45 y.,Bavaria,Intermediate School Degree,0.24606,109,485,0.20769,0.28443
1987,30-45 y.,Bavaria,Upper Secondary Degree,0.11333,52,485,0.08509,0.14157
1987,30-45 y.,Bavaria,Other Degree,0.05665,91,485,0.03606,0.07725
1987,30-45 y.,Berlin,Secondary School Degree,0.34054,32,32,0.17372,0.50736
1987,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.70970,63,63,0.59671,0.82269
1987,46-65 y.,Hamburg,Secondary School Degree,0.60436,32,32,0.43222,0.77649
1987,46-65 y.,Lower Saxony,Secondary School Degree,0.71364,225,276,0.66021,0.76707
1987,46-65 y.,Lower Saxony,Intermediate School Degree,0.15919,51,276,0.11595,0.20243
1987,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.71340,476,790,0.68185,0.74495
1987,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.13872,94,790,0.11460,0.16284
1987,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.05760,42,790,0.04134,0.07386
1987,46-65 y.,North Rhine-Westphalia,Other Degree,0.02773,93,790,0.01627,0.03918
1987,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02579,85,790,0.01473,0.03685
1987,46-65 y.,Hesse,Secondary School Degree,0.68442,162,280,0.62989,0.73896
1987,46-65 y.,Hesse,Intermediate School Degree,0.15285,34,280,0.11063,0.19508
1987,46-65 y.,Hesse,Other Degree,0.03533,48,280,0.01367,0.05699
1987,46-65 y.,Hesse,"Dropout, No School Degree",0.02520,36,280,0.00681,0.04359
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.81702,198,198,0.76303,0.87101
1987,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.70680,305,542,0.66844,0.74516
1987,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13291,57,542,0.10431,0.16152
1987,46-65 y.,Baden-Wuerttemberg,Other Degree,0.04020,106,542,0.02364,0.05675
1987,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.02075,74,542,0.00874,0.03277
1987,46-65 y.,Bavaria,Secondary School Degree,0.67433,293,463,0.63160,0.71707
1987,46-65 y.,Bavaria,Intermediate School Degree,0.16149,72,463,0.12793,0.19504
1987,46-65 y.,Bavaria,Upper Secondary Degree,0.08087,33,463,0.05601,0.10573
1987,46-65 y.,Bavaria,Other Degree,0.02943,65,463,0.01402,0.04484
1987,46-65 y.,Berlin,Secondary School Degree,0.58647,55,55,0.45512,0.71782
1987,66 and older,Lower Saxony,Secondary School Degree,0.72299,94,94,0.63203,0.81394
1987,66 and older,North Rhine-Westphalia,Secondary School Degree,0.78158,187,218,0.72660,0.83655
1987,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.13220,31,218,0.08714,0.17727
1987,66 and older,Hesse,Secondary School Degree,0.68372,75,75,0.57777,0.78968
1987,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.76664,76,76,0.67092,0.86237
1987,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.73069,114,114,0.64890,0.81249
1987,66 and older,Bavaria,Secondary School Degree,0.73252,135,135,0.65758,0.80747
1988,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.39288,37,37,0.23334,0.55242
1988,17-29 y.,Lower Saxony,Secondary School Degree,0.29207,99,250,0.23559,0.34855
1988,17-29 y.,Lower Saxony,Intermediate School Degree,0.37465,106,250,0.31453,0.43477
1988,17-29 y.,Lower Saxony,Upper Secondary Degree,0.18526,45,250,0.13700,0.23351
1988,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.27634,241,722,0.24369,0.30898
1988,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.30101,207,722,0.26752,0.33449
1988,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.06739,42,722,0.04909,0.08568
1988,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.18664,112,722,0.15820,0.21508
1988,17-29 y.,North Rhine-Westphalia,Other Degree,0.02193,50,722,0.01124,0.03262
1988,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.08784,70,722,0.06718,0.10851
1988,17-29 y.,Hesse,Secondary School Degree,0.33343,107,206,0.26890,0.39797
1988,17-29 y.,Hesse,Intermediate School Degree,0.30412,66,206,0.24115,0.36710
1988,17-29 y.,Hesse,Upper Secondary Degree,0.21067,33,206,0.15484,0.26649
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.47789,111,157,0.39950,0.55627
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.25769,46,157,0.18906,0.32632
1988,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.41693,276,499,0.37362,0.46023
1988,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.29817,133,499,0.25799,0.33834
1988,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.12585,50,499,0.09671,0.15498
1988,17-29 y.,Baden-Wuerttemberg,Other Degree,0.03063,40,499,0.01550,0.04576
1988,17-29 y.,Bavaria,Secondary School Degree,0.49676,228,384,0.44668,0.54683
1988,17-29 y.,Bavaria,Intermediate School Degree,0.24415,106,384,0.20113,0.28718
1988,17-29 y.,Bavaria,Upper Secondary Degree,0.12759,50,384,0.09418,0.16100
1988,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.56927,56,91,0.46696,0.67157
1988,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.31779,35,91,0.22160,0.41399
1988,30-45 y.,Lower Saxony,Secondary School Degree,0.57117,132,191,0.50080,0.64155
1988,30-45 y.,Lower Saxony,Intermediate School Degree,0.23231,59,191,0.17226,0.29236
1988,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.51346,363,802,0.47885,0.54807
1988,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.20116,144,802,0.17340,0.22892
1988,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.16322,117,802,0.13763,0.18882
1988,30-45 y.,North Rhine-Westphalia,Other Degree,0.03970,114,802,0.02618,0.05322
1988,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03407,64,802,0.02151,0.04663
1988,30-45 y.,Hesse,Secondary School Degree,0.42000,96,255,0.35930,0.48070
1988,30-45 y.,Hesse,Intermediate School Degree,0.21703,43,255,0.16633,0.26772
1988,30-45 y.,Hesse,Upper Secondary Degree,0.19178,39,255,0.14337,0.24020
1988,30-45 y.,Hesse,Other Degree,0.06808,77,255,0.03710,0.09905
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.62538,90,90,0.52482,0.72594
1988,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.51447,203,514,0.47122,0.55772
1988,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.20356,75,514,0.16872,0.23841
1988,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.12599,43,514,0.09728,0.15471
1988,30-45 y.,Baden-Wuerttemberg,Other Degree,0.06151,128,514,0.04072,0.08230
1988,30-45 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.03505,65,514,0.01913,0.05096
1988,30-45 y.,Bavaria,Secondary School Degree,0.54711,226,459,0.50152,0.59270
1988,30-45 y.,Bavaria,Intermediate School Degree,0.22415,96,459,0.18596,0.26234
1988,30-45 y.,Bavaria,Upper Secondary Degree,0.11741,48,459,0.08793,0.14690
1988,30-45 y.,Bavaria,Other Degree,0.05255,89,459,0.03212,0.07299
1988,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.69161,63,63,0.57665,0.80657
1988,46-65 y.,Lower Saxony,Secondary School Degree,0.70370,214,265,0.64862,0.75878
1988,46-65 y.,Lower Saxony,Intermediate School Degree,0.15828,51,265,0.11425,0.20231
1988,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.72248,457,759,0.69061,0.75436
1988,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.12852,83,759,0.10469,0.15234
1988,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.06364,46,759,0.04626,0.08102
1988,46-65 y.,North Rhine-Westphalia,Other Degree,0.02887,97,759,0.01695,0.04079
1988,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02071,76,759,0.01057,0.03085
1988,46-65 y.,Hesse,Secondary School Degree,0.67729,160,278,0.62223,0.73235
1988,46-65 y.,Hesse,Intermediate School Degree,0.16340,35,278,0.11986,0.20695
1988,46-65 y.,Hesse,Other Degree,0.03317,45,278,0.01208,0.05425
1988,46-65 y.,Hesse,"Dropout, No School Degree",0.02730,38,278,0.00811,0.04649
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.82627,191,191,0.77239,0.88014
1988,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.70100,287,518,0.66153,0.74046
1988,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13113,54,518,0.10203,0.16022
1988,46-65 y.,Baden-Wuerttemberg,Other Degree,0.03887,105,518,0.02221,0.05553
1988,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.01918,72,518,0.00736,0.03101
1988,46-65 y.,Bavaria,Secondary School Degree,0.66149,275,451,0.61776,0.70521
1988,46-65 y.,Bavaria,Intermediate School Degree,0.16875,74,451,0.13414,0.20335
1988,46-65 y.,Bavaria,Upper Secondary Degree,0.08208,32,451,0.05672,0.10744
1988,46-65 y.,Bavaria,Other Degree,0.03135,70,451,0.01525,0.04745
1988,46-65 y.,Berlin,Secondary School Degree,0.61987,58,58,0.49385,0.74589
1988,66 and older,Lower Saxony,Secondary School Degree,0.74715,93,93,0.65834,0.83597
1988,66 and older,North Rhine-Westphalia,Secondary School Degree,0.77379,175,207,0.71666,0.83092
1988,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.14415,32,207,0.09618,0.19211
1988,66 and older,Hesse,Secondary School Degree,0.69003,72,72,0.58245,0.79761
1988,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.75247,74,74,0.65346,0.85147
1988,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.73475,114,114,0.65336,0.81615
1988,66 and older,Bavaria,Secondary School Degree,0.70643,127,159,0.63542,0.77744
1988,66 and older,Bavaria,Intermediate School Degree,0.18106,32,159,0.12102,0.24110
1989,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.38677,34,34,0.22060,0.55293
1989,17-29 y.,Lower Saxony,Secondary School Degree,0.30167,96,238,0.24323,0.36010
1989,17-29 y.,Lower Saxony,Intermediate School Degree,0.37508,98,238,0.31344,0.43672
1989,17-29 y.,Lower Saxony,Upper Secondary Degree,0.19566,44,238,0.14515,0.24616
1989,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.26510,236,712,0.23266,0.29754
1989,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.29382,197,712,0.26034,0.32730
1989,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.06253,39,712,0.04473,0.08033
1989,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.18953,114,712,0.16072,0.21834
1989,17-29 y.,North Rhine-Westphalia,Other Degree,0.02096,48,712,0.01043,0.03149
1989,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.09753,78,712,0.07572,0.11934
1989,17-29 y.,Hesse,Secondary School Degree,0.33779,110,218,0.27486,0.40072
1989,17-29 y.,Hesse,Intermediate School Degree,0.29981,75,218,0.23885,0.36077
1989,17-29 y.,Hesse,Upper Secondary Degree,0.17816,33,218,0.12725,0.22908
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.46474,107,151,0.38492,0.54456
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.26958,44,151,0.19857,0.34059
1989,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.40366,252,463,0.35892,0.44840
1989,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.30123,125,463,0.25939,0.34307
1989,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.12054,48,463,0.09085,0.15023
1989,17-29 y.,Baden-Wuerttemberg,Other Degree,0.03407,38,463,0.01753,0.05062
1989,17-29 y.,Bavaria,Secondary School Degree,0.47205,227,422,0.42437,0.51974
1989,17-29 y.,Bavaria,Intermediate School Degree,0.20970,101,422,0.17081,0.24858
1989,17-29 y.,Bavaria,Upper Secondary Degree,0.14664,58,422,0.11285,0.18043
1989,17-29 y.,Bavaria,No School Degree Yet,0.08181,36,422,0.05563,0.10799
1989,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.50192,45,77,0.38951,0.61434
1989,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.33124,32,77,0.22543,0.43706
1989,30-45 y.,Lower Saxony,Secondary School Degree,0.54302,120,174,0.46878,0.61725
1989,30-45 y.,Lower Saxony,Intermediate School Degree,0.22340,54,174,0.16133,0.28547
1989,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.51613,354,778,0.48099,0.55127
1989,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.18784,140,778,0.16038,0.21531
1989,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.16746,117,778,0.14121,0.19372
1989,30-45 y.,North Rhine-Westphalia,Other Degree,0.04346,111,778,0.02912,0.05780
1989,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03275,56,778,0.02024,0.04527
1989,30-45 y.,Hesse,Secondary School Degree,0.39593,92,242,0.33418,0.45767
1989,30-45 y.,Hesse,Intermediate School Degree,0.21881,45,242,0.16661,0.27101
1989,30-45 y.,Hesse,Upper Secondary Degree,0.20028,36,242,0.14975,0.25081
1989,30-45 y.,Hesse,Other Degree,0.07081,69,242,0.03843,0.10320
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.62068,88,88,0.51872,0.72264
1989,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.51430,204,500,0.47044,0.55815
1989,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.19709,74,500,0.16219,0.23200
1989,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.12123,41,500,0.09259,0.14987
1989,30-45 y.,Baden-Wuerttemberg,Other Degree,0.06263,121,500,0.04137,0.08389
1989,30-45 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.03710,60,500,0.02052,0.05368
1989,30-45 y.,Bavaria,Secondary School Degree,0.55019,219,432,0.50323,0.59716
1989,30-45 y.,Bavaria,Intermediate School Degree,0.21993,91,432,0.18083,0.25904
1989,30-45 y.,Bavaria,Upper Secondary Degree,0.10950,44,432,0.08002,0.13898
1989,30-45 y.,Bavaria,Other Degree,0.05193,78,432,0.03098,0.07288
1989,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.67142,60,60,0.55157,0.79127
1989,46-65 y.,Lower Saxony,Secondary School Degree,0.71224,209,258,0.65689,0.76759
1989,46-65 y.,Lower Saxony,Intermediate School Degree,0.15844,49,258,0.11380,0.20309
1989,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.69541,413,716,0.66168,0.72915
1989,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.13901,82,716,0.11365,0.16437
1989,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.06663,45,716,0.04835,0.08491
1989,46-65 y.,North Rhine-Westphalia,Other Degree,0.03439,100,716,0.02103,0.04775
1989,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02224,76,716,0.01143,0.03305
1989,46-65 y.,Hesse,Secondary School Degree,0.66460,157,277,0.60890,0.72030
1989,46-65 y.,Hesse,Intermediate School Degree,0.16424,34,277,0.12053,0.20796
1989,46-65 y.,Hesse,Other Degree,0.03662,49,277,0.01446,0.05878
1989,46-65 y.,Hesse,"Dropout, No School Degree",0.02854,37,277,0.00889,0.04818
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.81796,177,177,0.76095,0.87497
1989,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.68107,267,491,0.63980,0.72233
1989,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13425,52,491,0.10407,0.16444
1989,46-65 y.,Baden-Wuerttemberg,Other Degree,0.04502,105,491,0.02666,0.06338
1989,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.02028,67,491,0.00780,0.03276
1989,46-65 y.,Bavaria,Secondary School Degree,0.63991,251,427,0.59433,0.68549
1989,46-65 y.,Bavaria,Intermediate School Degree,0.17829,70,427,0.14194,0.21464
1989,46-65 y.,Bavaria,Upper Secondary Degree,0.08668,31,427,0.05996,0.11340
1989,46-65 y.,Bavaria,Other Degree,0.03943,75,427,0.02095,0.05791
1989,46-65 y.,Berlin,Secondary School Degree,0.62714,57,57,0.50049,0.75380
1989,66 and older,Lower Saxony,Secondary School Degree,0.74340,93,93,0.65415,0.83265
1989,66 and older,North Rhine-Westphalia,Secondary School Degree,0.75839,173,208,0.70007,0.81670
1989,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.15221,35,208,0.10327,0.20115
1989,66 and older,Hesse,Secondary School Degree,0.68824,72,72,0.58049,0.79599
1989,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.76352,65,65,0.65942,0.86763
1989,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.73691,118,118,0.65712,0.81669
1989,66 and older,Bavaria,Secondary School Degree,0.68938,124,157,0.61676,0.76199
1989,66 and older,Bavaria,Intermediate School Degree,0.18400,33,157,0.12319,0.24480
1990,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.37303,33,33,0.20547,0.54059
1990,17-29 y.,Lower Saxony,Secondary School Degree,0.27075,91,231,0.21332,0.32817
1990,17-29 y.,Lower Saxony,Intermediate School Degree,0.38572,96,231,0.32281,0.44863
1990,17-29 y.,Lower Saxony,Upper Secondary Degree,0.20845,44,231,0.15595,0.26094
1990,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.26660,229,666,0.23299,0.30020
1990,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.30723,185,666,0.27217,0.34230
1990,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.06464,39,666,0.04595,0.08333
1990,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.18441,104,666,0.15494,0.21389
1990,17-29 y.,North Rhine-Westphalia,Other Degree,0.02449,46,666,0.01274,0.03623
1990,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.07881,63,666,0.05833,0.09929
1990,17-29 y.,Hesse,Secondary School Degree,0.33120,99,201,0.26598,0.39643
1990,17-29 y.,Hesse,Intermediate School Degree,0.27914,70,201,0.21697,0.34131
1990,17-29 y.,Hesse,Upper Secondary Degree,0.18547,32,201,0.13160,0.23933
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.46267,92,128,0.37595,0.54938
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.21244,36,128,0.14130,0.28358
1990,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.39754,252,463,0.35291,0.44216
1990,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.30124,122,463,0.25941,0.34308
1990,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.13968,52,463,0.10807,0.17130
1990,17-29 y.,Baden-Wuerttemberg,Other Degree,0.03931,37,463,0.02159,0.05703
1990,17-29 y.,Bavaria,Secondary School Degree,0.47575,224,383,0.42567,0.52583
1990,17-29 y.,Bavaria,Intermediate School Degree,0.21548,103,383,0.17425,0.25672
1990,17-29 y.,Bavaria,Upper Secondary Degree,0.13594,56,383,0.10157,0.17031
1990,17-29 y.,Berlin,Secondary School Degree,0.20850,31,108,0.13153,0.28548
1990,17-29 y.,Berlin,Intermediate School Degree,0.44384,77,108,0.34970,0.53798
1990,17-29 y.,Brandenburg,Intermediate School Degree,0.72066,126,126,0.64201,0.79932
1990,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.74372,108,108,0.66100,0.82644
1990,17-29 y.,Saxony,Secondary School Degree,0.11499,31,316,0.07976,0.15022
1990,17-29 y.,Saxony,Intermediate School Degree,0.71320,234,316,0.66325,0.76314
1990,17-29 y.,Saxony,Upper Secondary Degree,0.15155,51,316,0.11195,0.19115
1990,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.78534,168,168,0.72306,0.84761
1990,17-29 y.,Thuringa,Intermediate School Degree,0.75987,158,158,0.69305,0.82669
1990,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.57030,38,38,0.41078,0.72981
1990,30-45 y.,Lower Saxony,Secondary School Degree,0.52637,114,169,0.45086,0.60187
1990,30-45 y.,Lower Saxony,Intermediate School Degree,0.23548,55,169,0.17131,0.29964
1990,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.48201,338,793,0.44721,0.51681
1990,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.20652,149,793,0.17833,0.23472
1990,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.04849,33,793,0.03353,0.06345
1990,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.17238,119,793,0.14607,0.19869
1990,30-45 y.,North Rhine-Westphalia,Other Degree,0.04242,104,793,0.02839,0.05646
1990,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02981,50,793,0.01797,0.04165
1990,30-45 y.,Hesse,Secondary School Degree,0.38338,91,248,0.32274,0.44401
1990,30-45 y.,Hesse,Intermediate School Degree,0.23296,51,248,0.18024,0.28567
1990,30-45 y.,Hesse,Upper Secondary Degree,0.21966,40,248,0.16803,0.27130
