year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Hesse,Secondary School Degree,0.20977,362,1855,0.19123,0.22830
2015,Hesse,Intermediate School Degree,0.19087,421,1855,0.17298,0.20876
2015,Hesse,Technical School Degree,0.04694,109,1855,0.03731,0.05657
2015,Hesse,Upper Secondary Degree,0.22724,493,1855,0.20816,0.24631
2015,Hesse,Other Degree,0.08905,365,1855,0.07609,0.10202
2015,Hesse,"Dropout, No School Degree",0.02181,50,1855,0.01516,0.02846
2015,Hesse,No School Degree Yet,0.01442,55,1855,0.00899,0.01985
2015,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.32408,511,1552,0.30079,0.34737
2015,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.18764,330,1552,0.16821,0.20707
2015,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04942,90,1552,0.03863,0.06020
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14467,267,1552,0.12716,0.16218
2015,"Rhineland-Palatinate, Saarland",Other Degree,0.09776,300,1552,0.08298,0.11254
2015,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01514,54,1552,0.00906,0.02122
2015,Baden-Wuerttemberg,Secondary School Degree,0.24225,752,3157,0.22730,0.25719
2015,Baden-Wuerttemberg,Intermediate School Degree,0.20587,784,3157,0.19176,0.21998
2015,Baden-Wuerttemberg,Technical School Degree,0.05306,175,3157,0.04524,0.06088
2015,Baden-Wuerttemberg,Upper Secondary Degree,0.18123,725,3157,0.16780,0.19467
2015,Baden-Wuerttemberg,Other Degree,0.11216,594,3157,0.10115,0.12317
2015,Baden-Wuerttemberg,"Dropout, No School Degree",0.01078,42,3157,0.00717,0.01438
2015,Baden-Wuerttemberg,No School Degree Yet,0.01728,85,3157,0.01273,0.02182
2015,Bavaria,Secondary School Degree,0.29766,1279,4333,0.28404,0.31127
2015,Bavaria,Intermediate School Degree,0.19201,1032,4333,0.18028,0.20374
2015,Bavaria,Technical School Degree,0.04996,251,4333,0.04347,0.05644
2015,Bavaria,Upper Secondary Degree,0.15954,777,4333,0.14864,0.17045
2015,Bavaria,Other Degree,0.09354,803,4333,0.08486,0.10221
2015,Bavaria,"Dropout, No School Degree",0.01418,84,4333,0.01066,0.01770
2015,Bavaria,No School Degree Yet,0.01231,107,4333,0.00903,0.01560
2015,Berlin,Secondary School Degree,0.15185,149,928,0.12875,0.17495
2015,Berlin,Intermediate School Degree,0.28909,269,928,0.25990,0.31827
2015,Berlin,Technical School Degree,0.03381,47,928,0.02217,0.04544
2015,Berlin,Upper Secondary Degree,0.25567,325,928,0.22759,0.28375
2015,Berlin,Other Degree,0.07611,138,928,0.05904,0.09318
2015,Brandenburg,Secondary School Degree,0.23965,219,969,0.21276,0.26655
2015,Brandenburg,Intermediate School Degree,0.37423,408,969,0.34375,0.40472
2015,Brandenburg,Technical School Degree,0.04056,48,969,0.02814,0.05299
2015,Brandenburg,Upper Secondary Degree,0.12751,197,969,0.10650,0.14852
2015,Brandenburg,Other Degree,0.04649,97,969,0.03323,0.05976
2015,Mecklenburg-Western Pomerania,Secondary School Degree,0.18812,107,483,0.15323,0.22301
2015,Mecklenburg-Western Pomerania,Intermediate School Degree,0.40351,267,483,0.35972,0.44731
2015,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.15472,109,483,0.12243,0.18700
2015,Saxony,Secondary School Degree,0.16849,286,1515,0.14964,0.18735
2015,Saxony,Intermediate School Degree,0.44839,742,1515,0.42334,0.47345
2015,Saxony,Technical School Degree,0.03671,44,1515,0.02724,0.04618
2015,Saxony,Upper Secondary Degree,0.15192,341,1515,0.13384,0.17000
2015,Saxony,Other Degree,0.02462,71,1515,0.01681,0.03243
2015,Saxony,No School Degree Yet,0.01279,31,1515,0.00713,0.01845
2015,Saxony-Anhalt,Secondary School Degree,0.26361,205,819,0.23342,0.29380
2015,Saxony-Anhalt,Intermediate School Degree,0.35239,390,819,0.31966,0.38513
2015,Saxony-Anhalt,Upper Secondary Degree,0.15472,174,819,0.12993,0.17950
2015,Saxony-Anhalt,Other Degree,0.03119,50,819,0.01927,0.04310
2015,Thuringa,Secondary School Degree,0.25041,243,923,0.22244,0.27838
2015,Thuringa,Intermediate School Degree,0.35754,415,923,0.32660,0.38847
2015,Thuringa,Upper Secondary Degree,0.14888,180,923,0.12590,0.17186
2015,Thuringa,Other Degree,0.04748,85,923,0.03375,0.06121
2016,Schleswig-Holstein,Secondary School Degree,0.23963,222,959,0.21260,0.26667
2016,Schleswig-Holstein,Intermediate School Degree,0.24731,232,959,0.21999,0.27463
2016,Schleswig-Holstein,Technical School Degree,0.04995,40,959,0.03616,0.06375
2016,Schleswig-Holstein,Upper Secondary Degree,0.16111,169,959,0.13783,0.18439
2016,Schleswig-Holstein,Other Degree,0.06691,197,959,0.05108,0.08273
2016,Schleswig-Holstein,"Dropout, No School Degree",0.02618,62,959,0.01607,0.03629
2016,Schleswig-Holstein,No School Degree Yet,0.01272,37,959,0.00562,0.01981
2016,Hamburg,Secondary School Degree,0.14707,60,381,0.11146,0.18268
2016,Hamburg,Intermediate School Degree,0.16940,86,381,0.13168,0.20711
2016,Hamburg,Upper Secondary Degree,0.30237,141,381,0.25619,0.34855
2016,Hamburg,Other Degree,0.09000,94,381,0.06123,0.11877
2016,Lower Saxony,Secondary School Degree,0.23157,587,2676,0.21558,0.24756
2016,Lower Saxony,Intermediate School Degree,0.25235,664,2676,0.23589,0.26881
2016,Lower Saxony,Technical School Degree,0.05529,150,2676,0.04663,0.06396
2016,Lower Saxony,Upper Secondary Degree,0.18294,510,2676,0.16829,0.19759
2016,Lower Saxony,Other Degree,0.07043,466,2676,0.06073,0.08013
2016,Lower Saxony,"Dropout, No School Degree",0.01759,170,2676,0.01261,0.02257
2016,Lower Saxony,No School Degree Yet,0.01542,94,2676,0.01075,0.02009
2016,Lower Saxony,No School Attended,0.00030,35,2676,-0.00036,0.00097
2016,Bremen,Secondary School Degree,0.26387,42,184,0.20002,0.32773
2016,Bremen,Intermediate School Degree,0.12936,34,184,0.08074,0.17799
2016,Bremen,Upper Secondary Degree,0.20000,39,184,0.14204,0.25795
2016,Bremen,Other Degree,0.09120,69,184,0.04949,0.13292
2016,North Rhine-Westphalia,Secondary School Degree,0.24270,1226,5592,0.23146,0.25394
2016,North Rhine-Westphalia,Intermediate School Degree,0.17934,1034,5592,0.16928,0.18939
2016,North Rhine-Westphalia,Technical School Degree,0.08096,452,5592,0.07381,0.08811
2016,North Rhine-Westphalia,Upper Secondary Degree,0.18462,1147,5592,0.17445,0.19479
2016,North Rhine-Westphalia,Other Degree,0.08580,1122,5592,0.07846,0.09314
2016,North Rhine-Westphalia,"Dropout, No School Degree",0.01961,326,5592,0.01598,0.02324
2016,North Rhine-Westphalia,No School Degree Yet,0.02119,234,5592,0.01742,0.02497
2016,North Rhine-Westphalia,No School Attended,0.00029,51,5592,-0.00016,0.00073
2016,Hesse,Secondary School Degree,0.21765,326,1832,0.19874,0.23655
2016,Hesse,Intermediate School Degree,0.19208,380,1832,0.17404,0.21013
2016,Hesse,Technical School Degree,0.04198,94,1832,0.03280,0.05117
2016,Hesse,Upper Secondary Degree,0.22382,448,1832,0.20473,0.24292
2016,Hesse,Other Degree,0.09829,400,1832,0.08465,0.11192
2016,Hesse,"Dropout, No School Degree",0.01513,75,1832,0.00954,0.02072
2016,Hesse,No School Degree Yet,0.02354,78,1832,0.01659,0.03048
2016,Hesse,No School Attended,0.00032,31,1832,-0.00050,0.00113
2016,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.31198,471,1676,0.28979,0.33417
2016,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17943,292,1676,0.16105,0.19781
2016,"Rhineland-Palatinate, Saarland",Technical School Degree,0.04260,85,1676,0.03292,0.05227
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14793,260,1676,0.13093,0.16493
2016,"Rhineland-Palatinate, Saarland",Other Degree,0.10135,440,1676,0.08689,0.11580
2016,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01009,78,1676,0.00530,0.01488
2016,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01724,50,1676,0.01100,0.02347
2016,Baden-Wuerttemberg,Secondary School Degree,0.23674,693,3103,0.22178,0.25170
2016,Baden-Wuerttemberg,Intermediate School Degree,0.19714,697,3103,0.18314,0.21114
2016,Baden-Wuerttemberg,Technical School Degree,0.05237,153,3103,0.04453,0.06021
2016,Baden-Wuerttemberg,Upper Secondary Degree,0.18074,675,3103,0.16720,0.19429
2016,Baden-Wuerttemberg,Other Degree,0.11871,670,3103,0.10732,0.13009
2016,Baden-Wuerttemberg,"Dropout, No School Degree",0.00850,120,3103,0.00527,0.01173
2016,Baden-Wuerttemberg,No School Degree Yet,0.01384,95,3103,0.00973,0.01795
2016,Bavaria,Secondary School Degree,0.29511,1176,4150,0.28123,0.30898
2016,Bavaria,Intermediate School Degree,0.19516,954,4150,0.18310,0.20722
2016,Bavaria,Technical School Degree,0.04936,229,4150,0.04277,0.05595
2016,Bavaria,Upper Secondary Degree,0.15371,696,4150,0.14274,0.16469
2016,Bavaria,Other Degree,0.09784,808,4150,0.08880,0.10688
2016,Bavaria,"Dropout, No School Degree",0.01447,162,4150,0.01084,0.01811
2016,Bavaria,No School Degree Yet,0.01341,125,4150,0.00991,0.01691
2016,Berlin,Secondary School Degree,0.14758,140,950,0.12501,0.17015
2016,Berlin,Intermediate School Degree,0.26879,253,950,0.24058,0.29700
2016,Berlin,Technical School Degree,0.03499,44,950,0.02330,0.04668
2016,Berlin,Upper Secondary Degree,0.27469,310,950,0.24629,0.30309
2016,Berlin,Other Degree,0.07890,171,950,0.06175,0.09605
2016,Berlin,"Dropout, No School Degree",0.01691,32,950,0.00871,0.02512
2016,Brandenburg,Secondary School Degree,0.21727,199,990,0.19157,0.24297
2016,Brandenburg,Intermediate School Degree,0.36591,381,990,0.33589,0.39594
2016,Brandenburg,Technical School Degree,0.04227,47,990,0.02973,0.05481
2016,Brandenburg,Upper Secondary Degree,0.14778,191,990,0.12567,0.16990
2016,Brandenburg,Other Degree,0.04169,134,990,0.02923,0.05415
2016,Brandenburg,"Dropout, No School Degree",0.00493,38,990,0.00057,0.00930
2016,Mecklenburg-Western Pomerania,Secondary School Degree,0.15817,92,510,0.12647,0.18987
2016,Mecklenburg-Western Pomerania,Intermediate School Degree,0.39490,251,510,0.35243,0.43737
2016,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.17584,113,510,0.14276,0.20891
2016,Mecklenburg-Western Pomerania,Other Degree,0.01980,54,510,0.00770,0.03190
2016,Saxony,Secondary School Degree,0.15661,265,1579,0.13867,0.17454
2016,Saxony,Intermediate School Degree,0.43378,697,1579,0.40932,0.45823
2016,Saxony,Technical School Degree,0.03929,48,1579,0.02971,0.04888
2016,Saxony,Upper Secondary Degree,0.16409,331,1579,0.14581,0.18236
2016,Saxony,Other Degree,0.02919,122,1579,0.02089,0.03750
2016,Saxony,"Dropout, No School Degree",0.00628,38,1579,0.00238,0.01017
2016,Saxony,No School Degree Yet,0.01015,47,1579,0.00520,0.01509
2016,Saxony,No School Attended,0.00077,31,1579,-0.00060,0.00214
2016,Saxony-Anhalt,Secondary School Degree,0.23791,179,846,0.20920,0.26662
2016,Saxony-Anhalt,Intermediate School Degree,0.35006,371,846,0.31790,0.38222
2016,Saxony-Anhalt,Upper Secondary Degree,0.14876,165,846,0.12477,0.17275
2016,Saxony-Anhalt,Other Degree,0.03924,99,846,0.02615,0.05234
2016,Saxony-Anhalt,"Dropout, No School Degree",0.01543,32,846,0.00712,0.02375
2016,Thuringa,Secondary School Degree,0.21195,217,901,0.18525,0.23865
2016,Thuringa,Intermediate School Degree,0.36959,393,901,0.33805,0.40113
2016,Thuringa,Upper Secondary Degree,0.15917,176,901,0.13527,0.18307
2016,Thuringa,Other Degree,0.05198,115,901,0.03747,0.06648
2017,Schleswig-Holstein,Secondary School Degree,0.21649,237,1132,0.19249,0.24050
2017,Schleswig-Holstein,Intermediate School Degree,0.24554,279,1132,0.22046,0.27063
2017,Schleswig-Holstein,Technical School Degree,0.05400,53,1132,0.04083,0.06717
2017,Schleswig-Holstein,Upper Secondary Degree,0.17033,220,1132,0.14842,0.19223
2017,Schleswig-Holstein,Other Degree,0.06965,220,1132,0.05481,0.08448
2017,Schleswig-Holstein,"Dropout, No School Degree",0.03206,82,1132,0.02179,0.04233
2017,Schleswig-Holstein,No School Degree Yet,0.00858,41,1132,0.00320,0.01395
2017,Hamburg,Secondary School Degree,0.15958,72,429,0.12488,0.19428
2017,Hamburg,Intermediate School Degree,0.16287,88,429,0.12789,0.19786
2017,Hamburg,Upper Secondary Degree,0.30032,166,429,0.25690,0.34375
2017,Hamburg,Other Degree,0.07487,103,429,0.04994,0.09980
2017,Lower Saxony,Secondary School Degree,0.21747,624,3168,0.20310,0.23183
2017,Lower Saxony,Intermediate School Degree,0.25854,809,3168,0.24329,0.27379
2017,Lower Saxony,Technical School Degree,0.05181,184,3168,0.04409,0.05953
2017,Lower Saxony,Upper Secondary Degree,0.17753,611,3168,0.16423,0.19084
2017,Lower Saxony,Other Degree,0.07678,546,3168,0.06750,0.08605
2017,Lower Saxony,"Dropout, No School Degree",0.01617,211,3168,0.01177,0.02056
2017,Lower Saxony,No School Degree Yet,0.01578,116,3168,0.01144,0.02013
2017,Lower Saxony,No School Attended,0.00081,67,3168,-0.00018,0.00179
2017,Bremen,Secondary School Degree,0.23314,42,209,0.17568,0.29061
2017,Bremen,Intermediate School Degree,0.17684,52,209,0.12499,0.22869
2017,Bremen,Upper Secondary Degree,0.20183,57,209,0.14728,0.25637
2017,Bremen,Other Degree,0.07776,58,209,0.04137,0.11415
2017,North Rhine-Westphalia,Secondary School Degree,0.23825,1292,6346,0.22776,0.24873
2017,North Rhine-Westphalia,Intermediate School Degree,0.18508,1193,6346,0.17553,0.19464
2017,North Rhine-Westphalia,Technical School Degree,0.08066,533,6346,0.07396,0.08736
2017,North Rhine-Westphalia,Upper Secondary Degree,0.18118,1312,6346,0.17171,0.19066
2017,North Rhine-Westphalia,Other Degree,0.08649,1274,6346,0.07957,0.09340
2017,North Rhine-Westphalia,"Dropout, No School Degree",0.02277,395,6346,0.01910,0.02644
2017,North Rhine-Westphalia,No School Degree Yet,0.02393,270,6346,0.02017,0.02769
2017,North Rhine-Westphalia,No School Attended,0.00059,77,6346,-0.00001,0.00119
2017,Hesse,Secondary School Degree,0.20845,360,2133,0.19120,0.22569
2017,Hesse,Intermediate School Degree,0.20151,445,2133,0.18448,0.21853
2017,Hesse,Technical School Degree,0.05045,116,2133,0.04116,0.05974
2017,Hesse,Upper Secondary Degree,0.21075,485,2133,0.19344,0.22806
2017,Hesse,Other Degree,0.08863,474,2133,0.07656,0.10069
2017,Hesse,"Dropout, No School Degree",0.02173,122,2133,0.01554,0.02792
2017,Hesse,No School Degree Yet,0.02427,90,2133,0.01774,0.03080
2017,Hesse,No School Attended,0.00048,41,2133,-0.00045,0.00141
2017,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.30791,479,1734,0.28618,0.32965
2017,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.16976,315,1734,0.15208,0.18744
2017,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05134,101,1734,0.04095,0.06173
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14004,273,1734,0.12370,0.15638
2017,"Rhineland-Palatinate, Saarland",Other Degree,0.10818,416,1734,0.09356,0.12281
2017,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.00978,86,1734,0.00514,0.01441
2017,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.02009,64,1734,0.01348,0.02669
2017,Baden-Wuerttemberg,Secondary School Degree,0.22115,686,3414,0.20723,0.23508
2017,Baden-Wuerttemberg,Intermediate School Degree,0.19670,753,3414,0.18336,0.21004
2017,Baden-Wuerttemberg,Technical School Degree,0.05567,185,3414,0.04798,0.06336
2017,Baden-Wuerttemberg,Upper Secondary Degree,0.19037,806,3414,0.17720,0.20354
2017,Baden-Wuerttemberg,Other Degree,0.11493,690,3414,0.10423,0.12563
2017,Baden-Wuerttemberg,"Dropout, No School Degree",0.01264,163,3414,0.00889,0.01639
2017,Baden-Wuerttemberg,No School Degree Yet,0.01372,95,3414,0.00982,0.01762
2017,Baden-Wuerttemberg,No School Attended,0.00025,36,3414,-0.00028,0.00077
2017,Bavaria,Secondary School Degree,0.28824,1220,4574,0.27511,0.30137
2017,Bavaria,Intermediate School Degree,0.19959,1065,4574,0.18801,0.21118
2017,Bavaria,Technical School Degree,0.04863,266,4574,0.04240,0.05487
2017,Bavaria,Upper Secondary Degree,0.15496,817,4574,0.14447,0.16545
2017,Bavaria,Other Degree,0.10115,839,4574,0.09241,0.10989
2017,Bavaria,"Dropout, No School Degree",0.01691,195,4574,0.01318,0.02065
2017,Bavaria,No School Degree Yet,0.01458,139,4574,0.01111,0.01805
2017,Bavaria,No School Attended,0.00016,33,4574,-0.00021,0.00052
2017,Berlin,Secondary School Degree,0.15403,146,1024,0.13191,0.17615
2017,Berlin,Intermediate School Degree,0.26143,279,1024,0.23450,0.28835
2017,Berlin,Technical School Degree,0.03833,50,1024,0.02656,0.05009
2017,Berlin,Upper Secondary Degree,0.27637,351,1024,0.24897,0.30378
2017,Berlin,Other Degree,0.07440,167,1024,0.05832,0.09049
2017,Berlin,"Dropout, No School Degree",0.01852,31,1024,0.01026,0.02678
2017,Brandenburg,Secondary School Degree,0.20436,197,1128,0.18082,0.22790
2017,Brandenburg,Intermediate School Degree,0.36296,442,1128,0.33489,0.39104
2017,Brandenburg,Technical School Degree,0.04460,52,1128,0.03254,0.05665
2017,Brandenburg,Upper Secondary Degree,0.14830,214,1128,0.12755,0.16905
2017,Brandenburg,Other Degree,0.04208,143,1128,0.03036,0.05380
2017,Brandenburg,"Dropout, No School Degree",0.00494,45,1128,0.00085,0.00904
2017,Brandenburg,No School Degree Yet,0.01416,35,1128,0.00726,0.02106
2017,Mecklenburg-Western Pomerania,Secondary School Degree,0.15403,101,549,0.12381,0.18426
2017,Mecklenburg-Western Pomerania,Intermediate School Degree,0.40947,284,549,0.36830,0.45064
2017,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.17330,122,549,0.14161,0.20499
2017,Mecklenburg-Western Pomerania,Other Degree,0.01702,42,549,0.00619,0.02785
2017,Saxony,Secondary School Degree,0.16082,281,1758,0.14364,0.17799
2017,Saxony,Intermediate School Degree,0.41948,801,1758,0.39641,0.44256
2017,Saxony,Technical School Degree,0.03684,53,1758,0.02803,0.04565
2017,Saxony,Upper Secondary Degree,0.16975,387,1758,0.15219,0.18730
2017,Saxony,Other Degree,0.02378,129,1758,0.01665,0.03090
2017,Saxony,"Dropout, No School Degree",0.00773,50,1758,0.00363,0.01183
2017,Saxony,No School Degree Yet,0.01464,57,1758,0.00902,0.02026
2017,Saxony-Anhalt,Secondary School Degree,0.21063,183,983,0.18512,0.23613
2017,Saxony-Anhalt,Intermediate School Degree,0.36884,422,983,0.33866,0.39901
2017,Saxony-Anhalt,Technical School Degree,0.02415,33,983,0.01455,0.03376
2017,Saxony-Anhalt,Upper Secondary Degree,0.15318,196,983,0.13065,0.17570
2017,Saxony-Anhalt,Other Degree,0.03820,112,983,0.02621,0.05019
2017,Saxony-Anhalt,"Dropout, No School Degree",0.01727,37,983,0.00912,0.02542
2017,Thuringa,Secondary School Degree,0.19195,207,1016,0.16772,0.21618
2017,Thuringa,Intermediate School Degree,0.37104,443,1016,0.34132,0.40076
2017,Thuringa,Upper Secondary Degree,0.18655,207,1016,0.16258,0.21051
2017,Thuringa,Other Degree,0.04659,126,1016,0.03363,0.05956
2017,Thuringa,"Dropout, No School Degree",0.01613,33,1016,0.00838,0.02388
2018,Schleswig-Holstein,Secondary School Degree,0.22499,229,1023,0.19939,0.25060
2018,Schleswig-Holstein,Intermediate School Degree,0.25596,279,1023,0.22920,0.28272
2018,Schleswig-Holstein,Technical School Degree,0.05949,54,1023,0.04499,0.07400
2018,Schleswig-Holstein,Upper Secondary Degree,0.16105,212,1023,0.13851,0.18358
2018,Schleswig-Holstein,Other Degree,0.06405,175,1023,0.04904,0.07906
2018,Schleswig-Holstein,"Dropout, No School Degree",0.02437,74,1023,0.01492,0.03382
2018,Hamburg,Secondary School Degree,0.15540,81,474,0.12275,0.18805
2018,Hamburg,Intermediate School Degree,0.18648,98,474,0.15138,0.22158
2018,Hamburg,Technical School Degree,0.05780,32,474,0.03677,0.07883
2018,Hamburg,Upper Secondary Degree,0.29333,158,474,0.25230,0.33436
2018,Hamburg,Other Degree,0.06607,105,474,0.04369,0.08846
2018,Lower Saxony,Secondary School Degree,0.22359,595,2996,0.20867,0.23851
2018,Lower Saxony,Intermediate School Degree,0.25023,740,2996,0.23472,0.26575
2018,Lower Saxony,Technical School Degree,0.04864,168,2996,0.04094,0.05635
2018,Lower Saxony,Upper Secondary Degree,0.18896,584,2996,0.17494,0.20299
2018,Lower Saxony,Other Degree,0.07879,517,2996,0.06914,0.08844
2018,Lower Saxony,"Dropout, No School Degree",0.01690,220,2996,0.01229,0.02152
2018,Lower Saxony,No School Degree Yet,0.01680,114,2996,0.01220,0.02140
2018,Lower Saxony,No School Attended,0.00071,58,2996,-0.00024,0.00166
2018,Bremen,Secondary School Degree,0.18548,36,209,0.13266,0.23830
2018,Bremen,Intermediate School Degree,0.16739,56,209,0.11665,0.21812
2018,Bremen,Upper Secondary Degree,0.21130,55,209,0.15582,0.26678
2018,Bremen,Other Degree,0.07927,62,209,0.04255,0.11598
2018,North Rhine-Westphalia,Secondary School Degree,0.23033,1246,6017,0.21969,0.24097
2018,North Rhine-Westphalia,Intermediate School Degree,0.17914,1135,6017,0.16945,0.18883
2018,North Rhine-Westphalia,Technical School Degree,0.08295,525,6017,0.07598,0.08992
2018,North Rhine-Westphalia,Upper Secondary Degree,0.18886,1302,6017,0.17897,0.19875
2018,North Rhine-Westphalia,Other Degree,0.09427,1151,6017,0.08689,0.10165
2018,North Rhine-Westphalia,"Dropout, No School Degree",0.02452,392,6017,0.02061,0.02843
2018,North Rhine-Westphalia,No School Degree Yet,0.01898,213,6017,0.01553,0.02243
2018,North Rhine-Westphalia,No School Attended,0.00042,53,6017,-0.00010,0.00094
2018,Hesse,Secondary School Degree,0.21447,347,2041,0.19665,0.23228
2018,Hesse,Intermediate School Degree,0.18582,419,2041,0.16894,0.20270
2018,Hesse,Technical School Degree,0.06006,126,2041,0.04975,0.07037
2018,Hesse,Upper Secondary Degree,0.22699,472,2041,0.20881,0.24517
2018,Hesse,Other Degree,0.08350,424,2041,0.07150,0.09551
2018,Hesse,"Dropout, No School Degree",0.02231,135,2041,0.01590,0.02872
2018,Hesse,No School Degree Yet,0.01587,69,2041,0.01045,0.02130
2018,Hesse,No School Attended,0.00072,49,2041,-0.00044,0.00189
2018,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.29091,455,1661,0.26906,0.31276
2018,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.17422,297,1661,0.15597,0.19246
2018,"Rhineland-Palatinate, Saarland",Technical School Degree,0.05385,100,1661,0.04299,0.06471
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.14891,285,1661,0.13179,0.16604
2018,"Rhineland-Palatinate, Saarland",Other Degree,0.10745,384,1661,0.09255,0.12235
2018,"Rhineland-Palatinate, Saarland","Dropout, No School Degree",0.01041,82,1661,0.00553,0.01529
2018,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01427,58,1661,0.00856,0.01997
2018,Baden-Wuerttemberg,Secondary School Degree,0.21934,631,3065,0.20468,0.23399
2018,Baden-Wuerttemberg,Intermediate School Degree,0.19982,695,3065,0.18566,0.21398
2018,Baden-Wuerttemberg,Technical School Degree,0.05263,176,3065,0.04473,0.06054
2018,Baden-Wuerttemberg,Upper Secondary Degree,0.19266,750,3065,0.17870,0.20662
2018,Baden-Wuerttemberg,Other Degree,0.10958,582,3065,0.09852,0.12065
2018,Baden-Wuerttemberg,"Dropout, No School Degree",0.01187,140,3065,0.00803,0.01570
2018,Baden-Wuerttemberg,No School Degree Yet,0.01333,91,3065,0.00927,0.01739
2018,Bavaria,Secondary School Degree,0.28249,1144,4211,0.26889,0.29609
2018,Bavaria,Intermediate School Degree,0.20220,1029,4211,0.19007,0.21433
2018,Bavaria,Technical School Degree,0.05259,254,4211,0.04585,0.05933
2018,Bavaria,Upper Secondary Degree,0.15154,783,4211,0.14071,0.16237
2018,Bavaria,Other Degree,0.10075,748,4211,0.09166,0.10985
2018,Bavaria,"Dropout, No School Degree",0.01462,163,4211,0.01100,0.01825
2018,Bavaria,No School Degree Yet,0.00863,90,4211,0.00583,0.01142
2018,Berlin,Secondary School Degree,0.13434,138,1064,0.11384,0.15484
2018,Berlin,Intermediate School Degree,0.25940,276,1064,0.23305,0.28575
2018,Berlin,Technical School Degree,0.04036,50,1064,0.02853,0.05219
2018,Berlin,Upper Secondary Degree,0.26784,362,1064,0.24122,0.29446
2018,Berlin,Other Degree,0.08929,193,1064,0.07215,0.10643
2018,Berlin,"Dropout, No School Degree",0.02352,45,1064,0.01441,0.03263
2018,Brandenburg,Secondary School Degree,0.17303,191,1063,0.15028,0.19578
2018,Brandenburg,Intermediate School Degree,0.37414,446,1063,0.34504,0.40325
2018,Brandenburg,Technical School Degree,0.05049,51,1063,0.03732,0.06366
2018,Brandenburg,Upper Secondary Degree,0.16074,204,1063,0.13865,0.18283
2018,Brandenburg,Other Degree,0.03368,128,1063,0.02283,0.04453
2018,Brandenburg,"Dropout, No School Degree",0.00510,43,1063,0.00082,0.00939
2018,Mecklenburg-Western Pomerania,Secondary School Degree,0.15808,105,576,0.12826,0.18789
2018,Mecklenburg-Western Pomerania,Intermediate School Degree,0.41244,289,576,0.37220,0.45267
2018,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.18763,136,576,0.15572,0.21955
2018,Mecklenburg-Western Pomerania,Other Degree,0.01902,46,576,0.00785,0.03018
2018,Saxony,Secondary School Degree,0.15011,270,1696,0.13310,0.16711
2018,Saxony,Intermediate School Degree,0.41979,786,1696,0.39629,0.44328
2018,Saxony,Technical School Degree,0.03934,50,1696,0.03008,0.04859
2018,Saxony,Upper Secondary Degree,0.18251,387,1696,0.16412,0.20090
2018,Saxony,Other Degree,0.02396,117,1696,0.01668,0.03124
2018,Saxony,"Dropout, No School Degree",0.00778,43,1696,0.00360,0.01196
2018,Saxony,No School Degree Yet,0.02000,43,1696,0.01333,0.02666
2018,Saxony-Anhalt,Secondary School Degree,0.20604,171,959,0.18042,0.23165
2018,Saxony-Anhalt,Intermediate School Degree,0.37938,426,959,0.34865,0.41011
2018,Saxony-Anhalt,Technical School Degree,0.02190,32,959,0.01263,0.03117
2018,Saxony-Anhalt,Upper Secondary Degree,0.15106,194,959,0.12838,0.17374
2018,Saxony-Anhalt,Other Degree,0.04240,105,959,0.02964,0.05515
2018,Saxony-Anhalt,"Dropout, No School Degree",0.01947,31,959,0.01072,0.02822
2018,Thuringa,Secondary School Degree,0.19233,198,991,0.16778,0.21688
2018,Thuringa,Intermediate School Degree,0.37712,432,991,0.34692,0.40731
2018,Thuringa,Upper Secondary Degree,0.18679,197,991,0.16251,0.21107
2018,Thuringa,Other Degree,0.05449,128,991,0.04035,0.06863
2018,Thuringa,"Dropout, No School Degree",0.00620,36,991,0.00131,0.01109
2019,Schleswig-Holstein,Secondary School Degree,0.21201,219,1096,0.18780,0.23622
2019,Schleswig-Holstein,Intermediate School Degree,0.26553,303,1096,0.23937,0.29169
2019,Schleswig-Holstein,Technical School Degree,0.05761,64,1096,0.04381,0.07141
