"plh0111","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"1 Sehr wichtig","2015","35-65","Berlin","","","",""
"1 Sehr wichtig","2015","35-65","Brandenburg","","","",""
"1 Sehr wichtig","2015","35-65","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2015","35-65","Sachsen","","","",""
"1 Sehr wichtig","2015","35-65","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2015","35-65","Thueringen","","","",""
"1 Sehr wichtig","2015","66 +","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2015","66 +","Hamburg","","","",""
"1 Sehr wichtig","2015","66 +","Niedersachsen","","","",""
"1 Sehr wichtig","2015","66 +","Bremen","","","",""
"1 Sehr wichtig","2015","66 +","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2015","66 +","Hessen","","","",""
"1 Sehr wichtig","2015","66 +","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2015","66 +","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2015","66 +","Bayern","","","",""
"1 Sehr wichtig","2015","66 +","Berlin","","","",""
"1 Sehr wichtig","2015","66 +","Brandenburg","","","",""
"1 Sehr wichtig","2015","66 +","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2015","66 +","Sachsen","","","",""
"1 Sehr wichtig","2015","66 +","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2015","66 +","Thueringen","","","",""
"2 Wichtig","2015","17-34","Schleswig-Holstein","","","",""
"2 Wichtig","2015","17-34","Hamburg","","","",""
"2 Wichtig","2015","17-34","Niedersachsen","","","",""
"2 Wichtig","2015","17-34","Bremen","","","",""
"2 Wichtig","2015","17-34","Nordrhein-Westfalen","","","",""
"2 Wichtig","2015","17-34","Hessen","","","",""
"2 Wichtig","2015","17-34","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2015","17-34","Baden-Wuerttemberg","","","",""
"2 Wichtig","2015","17-34","Bayern","","","",""
"2 Wichtig","2015","17-34","Berlin","","","",""
"2 Wichtig","2015","17-34","Brandenburg","","","",""
"2 Wichtig","2015","17-34","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2015","17-34","Sachsen","","","",""
"2 Wichtig","2015","17-34","Sachsen-Anhalt","","","",""
"2 Wichtig","2015","17-34","Thueringen","","","",""
"2 Wichtig","2015","35-65","Schleswig-Holstein","","","",""
"2 Wichtig","2015","35-65","Hamburg","","","",""
"2 Wichtig","2015","35-65","Niedersachsen","","","",""
"2 Wichtig","2015","35-65","Bremen","","","",""
"2 Wichtig","2015","35-65","Nordrhein-Westfalen","","","",""
"2 Wichtig","2015","35-65","Hessen","","","",""
"2 Wichtig","2015","35-65","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2015","35-65","Baden-Wuerttemberg","","","",""
"2 Wichtig","2015","35-65","Bayern","","","",""
"2 Wichtig","2015","35-65","Berlin","","","",""
"2 Wichtig","2015","35-65","Brandenburg","","","",""
"2 Wichtig","2015","35-65","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2015","35-65","Sachsen","","","",""
"2 Wichtig","2015","35-65","Sachsen-Anhalt","","","",""
"2 Wichtig","2015","35-65","Thueringen","","","",""
"2 Wichtig","2015","66 +","Schleswig-Holstein","","","",""
"2 Wichtig","2015","66 +","Hamburg","","","",""
"2 Wichtig","2015","66 +","Niedersachsen","","","",""
"2 Wichtig","2015","66 +","Bremen","","","",""
"2 Wichtig","2015","66 +","Nordrhein-Westfalen","","","",""
"2 Wichtig","2015","66 +","Hessen","","","",""
"2 Wichtig","2015","66 +","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2015","66 +","Baden-Wuerttemberg","","","",""
"2 Wichtig","2015","66 +","Bayern","","","",""
"2 Wichtig","2015","66 +","Berlin","","","",""
"2 Wichtig","2015","66 +","Brandenburg","","","",""
"2 Wichtig","2015","66 +","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2015","66 +","Sachsen","","","",""
"2 Wichtig","2015","66 +","Sachsen-Anhalt","","","",""
"2 Wichtig","2015","66 +","Thueringen","","","",""
"3 Weniger wichtig","2015","17-34","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2015","17-34","Hamburg","","","",""
"3 Weniger wichtig","2015","17-34","Niedersachsen","","","",""
"3 Weniger wichtig","2015","17-34","Bremen","","","",""
"3 Weniger wichtig","2015","17-34","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2015","17-34","Hessen","","","",""
"3 Weniger wichtig","2015","17-34","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2015","17-34","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2015","17-34","Bayern","","","",""
"3 Weniger wichtig","2015","17-34","Berlin","","","",""
"3 Weniger wichtig","2015","17-34","Brandenburg","","","",""
"3 Weniger wichtig","2015","17-34","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2015","17-34","Sachsen","","","",""
"3 Weniger wichtig","2015","17-34","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2015","17-34","Thueringen","","","",""
"3 Weniger wichtig","2015","35-65","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2015","35-65","Hamburg","","","",""
"3 Weniger wichtig","2015","35-65","Niedersachsen","","","",""
"3 Weniger wichtig","2015","35-65","Bremen","","","",""
"3 Weniger wichtig","2015","35-65","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2015","35-65","Hessen","","","",""
"3 Weniger wichtig","2015","35-65","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2015","35-65","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2015","35-65","Bayern","","","",""
"3 Weniger wichtig","2015","35-65","Berlin","","","",""
"3 Weniger wichtig","2015","35-65","Brandenburg","","","",""
"3 Weniger wichtig","2015","35-65","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2015","35-65","Sachsen","","","",""
"3 Weniger wichtig","2015","35-65","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2015","35-65","Thueringen","","","",""
"3 Weniger wichtig","2015","66 +","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2015","66 +","Hamburg","","","",""
"3 Weniger wichtig","2015","66 +","Niedersachsen","","","",""
"3 Weniger wichtig","2015","66 +","Bremen","","","",""
"3 Weniger wichtig","2015","66 +","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2015","66 +","Hessen","","","",""
"3 Weniger wichtig","2015","66 +","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2015","66 +","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2015","66 +","Bayern","","","",""
"3 Weniger wichtig","2015","66 +","Berlin","","","",""
"3 Weniger wichtig","2015","66 +","Brandenburg","","","",""
"3 Weniger wichtig","2015","66 +","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2015","66 +","Sachsen","","","",""
"3 Weniger wichtig","2015","66 +","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2015","66 +","Thueringen","","","",""
"4 Ganz unwichtig","2015","17-34","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2015","17-34","Hamburg","","","",""
"4 Ganz unwichtig","2015","17-34","Niedersachsen","","","",""
"4 Ganz unwichtig","2015","17-34","Bremen","","","",""
"4 Ganz unwichtig","2015","17-34","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2015","17-34","Hessen","","","",""
"4 Ganz unwichtig","2015","17-34","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2015","17-34","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2015","17-34","Bayern","","","",""
"4 Ganz unwichtig","2015","17-34","Berlin","","","",""
"4 Ganz unwichtig","2015","17-34","Brandenburg","","","",""
"4 Ganz unwichtig","2015","17-34","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2015","17-34","Sachsen","","","",""
"4 Ganz unwichtig","2015","17-34","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2015","17-34","Thueringen","","","",""
"4 Ganz unwichtig","2015","35-65","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2015","35-65","Hamburg","","","",""
"4 Ganz unwichtig","2015","35-65","Niedersachsen","","","",""
"4 Ganz unwichtig","2015","35-65","Bremen","","","",""
"4 Ganz unwichtig","2015","35-65","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2015","35-65","Hessen","","","",""
"4 Ganz unwichtig","2015","35-65","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2015","35-65","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2015","35-65","Bayern","","","",""
"4 Ganz unwichtig","2015","35-65","Berlin","","","",""
"4 Ganz unwichtig","2015","35-65","Brandenburg","","","",""
"4 Ganz unwichtig","2015","35-65","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2015","35-65","Sachsen","","","",""
"4 Ganz unwichtig","2015","35-65","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2015","35-65","Thueringen","","","",""
"4 Ganz unwichtig","2015","66 +","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2015","66 +","Hamburg","","","",""
"4 Ganz unwichtig","2015","66 +","Niedersachsen","","","",""
"4 Ganz unwichtig","2015","66 +","Bremen","","","",""
"4 Ganz unwichtig","2015","66 +","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2015","66 +","Hessen","","","",""
"4 Ganz unwichtig","2015","66 +","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2015","66 +","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2015","66 +","Bayern","","","",""
"4 Ganz unwichtig","2015","66 +","Berlin","","","",""
"4 Ganz unwichtig","2015","66 +","Brandenburg","","","",""
"4 Ganz unwichtig","2015","66 +","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2015","66 +","Sachsen","","","",""
"4 Ganz unwichtig","2015","66 +","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2015","66 +","Thueringen","","","",""
"1 Sehr wichtig","2016","17-34","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2016","17-34","Hamburg","","","",""
"1 Sehr wichtig","2016","17-34","Niedersachsen","42","0.0689865466834655","0.0488254604761085","0.0891476328908225"
"1 Sehr wichtig","2016","17-34","Bremen","","","",""
"1 Sehr wichtig","2016","17-34","Nordrhein-Westfalen","67","0.0472620112483693","0.0355173048757967","0.059006717620942"
"1 Sehr wichtig","2016","17-34","Hessen","","","",""
"1 Sehr wichtig","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2016","17-34","Baden-Wuerttemberg","30","0.0480402178186654","0.0319669041836643","0.0641135314536664"
"1 Sehr wichtig","2016","17-34","Bayern","45","0.0414047415648697","0.0282642861629711","0.0545451969667682"
"1 Sehr wichtig","2016","17-34","Berlin","","","",""
"1 Sehr wichtig","2016","17-34","Brandenburg","","","",""
"1 Sehr wichtig","2016","17-34","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2016","17-34","Sachsen","","","",""
"1 Sehr wichtig","2016","17-34","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2016","17-34","Thueringen","","","",""
"1 Sehr wichtig","2016","35-65","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2016","35-65","Hamburg","","","",""
"1 Sehr wichtig","2016","35-65","Niedersachsen","53","0.0276303681421819","0.0186857405187561","0.0365749957656076"
"1 Sehr wichtig","2016","35-65","Bremen","","","",""
"1 Sehr wichtig","2016","35-65","Nordrhein-Westfalen","142","0.0375023059093209","0.0305994241964592","0.0444051876221827"
"1 Sehr wichtig","2016","35-65","Hessen","41","0.0423864308880904","0.029759807308603","0.0550130544675778"
"1 Sehr wichtig","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2016","35-65","Baden-Wuerttemberg","75","0.0418166564356853","0.0321757718083571","0.0514575410630135"
"1 Sehr wichtig","2016","35-65","Bayern","82","0.0236759600472302","0.0174105055328356","0.0299414145616248"
"1 Sehr wichtig","2016","35-65","Berlin","","","",""
"1 Sehr wichtig","2016","35-65","Brandenburg","","","",""
"1 Sehr wichtig","2016","35-65","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2016","35-65","Sachsen","","","",""
"1 Sehr wichtig","2016","35-65","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2016","35-65","Thueringen","","","",""
"1 Sehr wichtig","2016","66 +","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2016","66 +","Hamburg","","","",""
"1 Sehr wichtig","2016","66 +","Niedersachsen","","","",""
"1 Sehr wichtig","2016","66 +","Bremen","","","",""
"1 Sehr wichtig","2016","66 +","Nordrhein-Westfalen","32","0.0277030936353516","0.0168161855559503","0.0385900017147529"
"1 Sehr wichtig","2016","66 +","Hessen","","","",""
"1 Sehr wichtig","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2016","66 +","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2016","66 +","Bayern","","","",""
"1 Sehr wichtig","2016","66 +","Berlin","","","",""
"1 Sehr wichtig","2016","66 +","Brandenburg","","","",""
"1 Sehr wichtig","2016","66 +","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2016","66 +","Sachsen","","","",""
"1 Sehr wichtig","2016","66 +","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2016","66 +","Thueringen","","","",""
"2 Wichtig","2016","17-34","Schleswig-Holstein","60","0.296186946677891","0.233067718701567","0.359306174654216"
"2 Wichtig","2016","17-34","Hamburg","47","0.489016744019275","0.390548613367505","0.587484874671046"
"2 Wichtig","2016","17-34","Niedersachsen","177","0.285499932962587","0.249569877489307","0.321429988435867"
"2 Wichtig","2016","17-34","Bremen","","","",""
"2 Wichtig","2016","17-34","Nordrhein-Westfalen","330","0.272111056563975","0.247478755821036","0.296743357306914"
"2 Wichtig","2016","17-34","Hessen","110","0.287331885511018","0.241347308425659","0.333316462596378"
"2 Wichtig","2016","17-34","Rheinland-Pfalz,Saarland","114","0.284876939723327","0.237658289118661","0.332095590327993"
"2 Wichtig","2016","17-34","Baden-Wuerttemberg","202","0.305301738718767","0.270687372877938","0.339916104559596"
"2 Wichtig","2016","17-34","Bayern","244","0.269614312048259","0.240344809753918","0.2988838143426"
"2 Wichtig","2016","17-34","Berlin","71","0.313681397143817","0.25397630598567","0.373386488301965"
"2 Wichtig","2016","17-34","Brandenburg","36","0.222405166450697","0.157146993454707","0.287663339446688"
"2 Wichtig","2016","17-34","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2016","17-34","Sachsen","85","0.27227597564724","0.221394178344529","0.323157772949951"
"2 Wichtig","2016","17-34","Sachsen-Anhalt","37","0.155714397229758","0.0997071497782152","0.211721644681301"
"2 Wichtig","2016","17-34","Thueringen","37","0.212768849650382","0.151065335781849","0.274472363518914"
"2 Wichtig","2016","35-65","Schleswig-Holstein","117","0.254024641254662","0.214070128939957","0.293979153569368"
"2 Wichtig","2016","35-65","Hamburg","86","0.281333387617003","0.223348279212642","0.339318496021364"
"2 Wichtig","2016","35-65","Niedersachsen","391","0.304669334021106","0.279552592330106","0.329786075712107"
"2 Wichtig","2016","35-65","Bremen","34","0.230997015873921","0.14712261688812","0.314871414859722"
"2 Wichtig","2016","35-65","Nordrhein-Westfalen","843","0.273134654934662","0.256945768318141","0.289323541551184"
"2 Wichtig","2016","35-65","Hessen","302","0.286407088497782","0.258073876673052","0.314740300322513"
"2 Wichtig","2016","35-65","Rheinland-Pfalz,Saarland","252","0.293230972585361","0.26248163812558","0.323980307045141"
"2 Wichtig","2016","35-65","Baden-Wuerttemberg","514","0.290117097265174","0.26825972521369","0.311974469316658"
"2 Wichtig","2016","35-65","Bayern","661","0.272630170034533","0.254278888853355","0.29098145121571"
"2 Wichtig","2016","35-65","Berlin","169","0.365001303629192","0.322066631546781","0.407935975711603"
"2 Wichtig","2016","35-65","Brandenburg","150","0.288076250176987","0.250228748704184","0.325923751649791"
"2 Wichtig","2016","35-65","Mecklenburg-Vorpommern","78","0.270043239561856","0.219634576271227","0.320451902852484"
"2 Wichtig","2016","35-65","Sachsen","216","0.255933022940665","0.225899460985352","0.285966584895979"
"2 Wichtig","2016","35-65","Sachsen-Anhalt","124","0.250928469786742","0.212423195165983","0.289433744407501"
"2 Wichtig","2016","35-65","Thueringen","126","0.192744682964648","0.159003127481133","0.226486238448164"
"2 Wichtig","2016","66 +","Schleswig-Holstein","52","0.385626881093355","0.309489485409776","0.461764276776933"
"2 Wichtig","2016","66 +","Hamburg","32","0.286968060452856","0.195524013604246","0.378412107301467"
"2 Wichtig","2016","66 +","Niedersachsen","148","0.331262678378142","0.288756537950549","0.373768818805735"
"2 Wichtig","2016","66 +","Bremen","","","",""
"2 Wichtig","2016","66 +","Nordrhein-Westfalen","276","0.310977035605472","0.280271125285059","0.341682945925885"
"2 Wichtig","2016","66 +","Hessen","82","0.291511582321103","0.236794940031105","0.346228224611101"
"2 Wichtig","2016","66 +","Rheinland-Pfalz,Saarland","85","0.300714147292312","0.247936090849562","0.353492203735062"
"2 Wichtig","2016","66 +","Baden-Wuerttemberg","180","0.355143578741719","0.313238879709147","0.397048277774291"
"2 Wichtig","2016","66 +","Bayern","230","0.293111723886709","0.260046277839031","0.326177169934387"
"2 Wichtig","2016","66 +","Berlin","79","0.341892662577192","0.275315690123612","0.408469635030771"
"2 Wichtig","2016","66 +","Brandenburg","62","0.204197931818767","0.152213858998794","0.256182004638739"
"2 Wichtig","2016","66 +","Mecklenburg-Vorpommern","40","0.254475286223801","0.177500345454324","0.331450226993278"
"2 Wichtig","2016","66 +","Sachsen","89","0.24611212830908","0.199778219935687","0.292446036682474"
"2 Wichtig","2016","66 +","Sachsen-Anhalt","52","0.247776698659155","0.185226863663489","0.310326533654822"
"2 Wichtig","2016","66 +","Thueringen","35","0.136669463053136","0.089762342268782","0.183576583837491"
"3 Weniger wichtig","2016","17-34","Schleswig-Holstein","103","0.499023873033703","0.429901404570349","0.568146341497057"
"3 Weniger wichtig","2016","17-34","Hamburg","39","0.341290067571699","0.247891670153567","0.43468846498983"
"3 Weniger wichtig","2016","17-34","Niedersachsen","301","0.49071337537445","0.45094399462986","0.53048275611904"
"3 Weniger wichtig","2016","17-34","Bremen","","","",""
"3 Weniger wichtig","2016","17-34","Nordrhein-Westfalen","622","0.489216502710447","0.461549105777895","0.516883899642999"
"3 Weniger wichtig","2016","17-34","Hessen","180","0.489946641925367","0.439147214252654","0.54074606959808"
"3 Weniger wichtig","2016","17-34","Rheinland-Pfalz,Saarland","171","0.532353966148936","0.480156020902558","0.584551911395314"
"3 Weniger wichtig","2016","17-34","Baden-Wuerttemberg","324","0.458783999760562","0.421331304230569","0.496236695290554"
"3 Weniger wichtig","2016","17-34","Bayern","430","0.512834652546422","0.47986649968264","0.545802805410204"
"3 Weniger wichtig","2016","17-34","Berlin","110","0.500570648644138","0.436231720710949","0.564909576577327"
"3 Weniger wichtig","2016","17-34","Brandenburg","87","0.548683874546033","0.470595332255836","0.626772416836229"
"3 Weniger wichtig","2016","17-34","Mecklenburg-Vorpommern","48","0.562484641424539","0.463249735946324","0.661719546902754"
"3 Weniger wichtig","2016","17-34","Sachsen","128","0.500350325391339","0.443196628987247","0.557504021795431"
"3 Weniger wichtig","2016","17-34","Sachsen-Anhalt","85","0.637448125544097","0.563190227026853","0.711706024061342"
"3 Weniger wichtig","2016","17-34","Thueringen","81","0.520225251880503","0.444903719605349","0.595546784155657"
"3 Weniger wichtig","2016","35-65","Schleswig-Holstein","245","0.566214094788368","0.520726421191078","0.611701768385659"
"3 Weniger wichtig","2016","35-65","Hamburg","101","0.497633965981184","0.433156606612497","0.562111325349871"
"3 Weniger wichtig","2016","35-65","Niedersachsen","670","0.524835547423184","0.497584272274728","0.552086822571641"
"3 Weniger wichtig","2016","35-65","Bremen","32","0.404967367874457","0.307279050252441","0.502655685496473"
"3 Weniger wichtig","2016","35-65","Nordrhein-Westfalen","1420","0.529001031453838","0.510865101323847","0.547136961583829"
