"hlf0071_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Etwas zu gross","2017","1-Pers.- Haushalt","Staedtischer Raum","345","0.13160317994297","0.119280182763671","0.143926177122268"
"Etwas zu gross","2017","1-Pers.- Haushalt","Laendlicher Raum","204","0.168330681678003","0.148710326316391","0.187951037039616"
"Etwas zu gross","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","956","0.158830588606737","0.149508565435427","0.168152611778047"
"Etwas zu gross","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","622","0.216121371132094","0.202473657225304","0.229769085038884"
"Etwas zu gross","2017","Alleinerziehende","Staedtischer Raum","244","0.0957357888645018","0.0854314045986927","0.106040173130311"
"Etwas zu gross","2017","Alleinerziehende","Laendlicher Raum","122","0.128037810854476","0.111716572787628","0.144359048921324"
"Etwas zu gross","2017","Paar mit Kind(ern)","Staedtischer Raum","849","0.0657322338167039","0.0622222003287779","0.0692422673046299"
"Etwas zu gross","2017","Paar mit Kind(ern)","Laendlicher Raum","615","0.097377470314463","0.0914960358323187","0.103258904796607"
"Etwas zu gross","2017","Sonstige","Staedtischer Raum","45","0.0440659946765857","0.0347661233091019","0.0533658660440694"
"Etwas zu gross","2017","Sonstige","Laendlicher Raum","49","0.0920541576283651","0.0727434498657476","0.111364865390983"
"Viel zu gross","2017","1-Pers.- Haushalt","Staedtischer Raum","73","0.0341853049921263","0.0275617571265286","0.040808852857724"
"Viel zu gross","2017","1-Pers.- Haushalt","Laendlicher Raum","53","0.0463637550743268","0.0353374357923629","0.0573900743562906"
"Viel zu gross","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","124","0.0243864498056584","0.0204526290130127","0.028320270598304"
"Viel zu gross","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","98","0.0293335444211198","0.0237384950545484","0.0349285937876912"
"Viel zu gross","2017","Alleinerziehende","Staedtischer Raum","33","0.0106783892084829","0.00707875114645006","0.0142780272705157"
"Viel zu gross","2017","Alleinerziehende","Laendlicher Raum","18","","",""
"Viel zu gross","2017","Paar mit Kind(ern)","Staedtischer Raum","45","0.00206102046203377","0.00141865892791457","0.00270338199615298"
"Viel zu gross","2017","Paar mit Kind(ern)","Laendlicher Raum","30","0.00387281182309943","0.00264063927361886","0.00510498437258"
"Viel zu gross","2017","Sonstige","Staedtischer Raum","7","","",""
"Viel zu gross","2017","Sonstige","Laendlicher Raum","","","",""
"Viel zu klein","2018","1-Pers.- Haushalt","Staedtischer Raum","60","0.0128273479511691","0.00884354501783998","0.0168111508844981"
"Viel zu klein","2018","1-Pers.- Haushalt","Laendlicher Raum","21","","",""
"Viel zu klein","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","66","0.00532568622896037","0.00345996426233156","0.00719140819558918"
"Viel zu klein","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","22","","",""
"Viel zu klein","2018","Alleinerziehende","Staedtischer Raum","274","0.0573050563761898","0.0492242778229033","0.0653858349294763"
"Viel zu klein","2018","Alleinerziehende","Laendlicher Raum","78","0.0585961041879775","0.0467024707004188","0.0704897376755362"
"Viel zu klein","2018","Paar mit Kind(ern)","Staedtischer Raum","1677","0.0428264628177649","0.0399028533501468","0.0457500722853831"
"Viel zu klein","2018","Paar mit Kind(ern)","Laendlicher Raum","544","0.019543457057191","0.0166864728184114","0.0224004412959706"
"Viel zu klein","2018","Sonstige","Staedtischer Raum","166","0.0420727963193473","0.0323299006317702","0.0518156920069244"
"Viel zu klein","2018","Sonstige","Laendlicher Raum","51","0.0163084426612159","0.00633860782280536","0.0262782774996264"
"Etwas zu klein","2018","1-Pers.- Haushalt","Staedtischer Raum","366","0.0949694110045448","0.084590390906682","0.105348431102408"
"Etwas zu klein","2018","1-Pers.- Haushalt","Laendlicher Raum","106","0.0653103899470307","0.0522935701696945","0.078327209724367"
"Etwas zu klein","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","566","0.0890477934968136","0.0817468655418279","0.0963487214517993"
"Etwas zu klein","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","212","0.0654023209538854","0.0571029816604701","0.0737016602473007"
"Etwas zu klein","2018","Alleinerziehende","Staedtischer Raum","720","0.190412829260141","0.176762250774779","0.204063407745503"
"Etwas zu klein","2018","Alleinerziehende","Laendlicher Raum","284","0.17266933710936","0.153529450721888","0.191809223496832"
"Etwas zu klein","2018","Paar mit Kind(ern)","Staedtischer Raum","4370","0.199638730116753","0.193866636760652","0.205410823472854"
"Etwas zu klein","2018","Paar mit Kind(ern)","Laendlicher Raum","1847","0.172669451994049","0.164868631919528","0.180470272068569"
"Etwas zu klein","2018","Sonstige","Staedtischer Raum","319","0.150333772106904","0.132988801584567","0.167678742629241"
"Etwas zu klein","2018","Sonstige","Laendlicher Raum","100","0.0974744817728878","0.0741276766211781","0.120821286924597"
"Gerade richtig","2018","1-Pers.- Haushalt","Staedtischer Raum","2195","0.727654406892661","0.711894428792478","0.743414384992843"
"Gerade richtig","2018","1-Pers.- Haushalt","Laendlicher Raum","997","0.701670078528577","0.67756575590734","0.725774401149815"
"Gerade richtig","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","4176","0.715655538736144","0.704091937937479","0.727219139534809"
"Gerade richtig","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2447","0.689716143317626","0.674186932835762","0.70524535379949"
"Gerade richtig","2018","Alleinerziehende","Staedtischer Raum","1956","0.657348082978187","0.640847646676708","0.673848519279666"
"Gerade richtig","2018","Alleinerziehende","Laendlicher Raum","990","0.654929568070808","0.630855839640955","0.679003296500661"
"Gerade richtig","2018","Paar mit Kind(ern)","Staedtischer Raum","11427","0.690712065922276","0.684037885769904","0.697386246074648"
"Gerade richtig","2018","Paar mit Kind(ern)","Laendlicher Raum","6055","0.698874757225556","0.689406583142843","0.70834293130827"
"Gerade richtig","2018","Sonstige","Staedtischer Raum","1084","0.78475574349257","0.764809820047821","0.804701666937318"
"Gerade richtig","2018","Sonstige","Laendlicher Raum","435","0.720451417559289","0.685126330280368","0.755776504838209"
"Etwas zu gross","2018","1-Pers.- Haushalt","Staedtischer Raum","388","0.14051422680467","0.128211189332987","0.152817264276353"
"Etwas zu gross","2018","1-Pers.- Haushalt","Laendlicher Raum","224","0.187967960827637","0.167384967018842","0.208550954636433"
"Etwas zu gross","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","918","0.165769450242688","0.156236792972932","0.175302107512445"
"Etwas zu gross","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","642","0.211832062047372","0.198115672224112","0.225548451870633"
"Etwas zu gross","2018","Alleinerziehende","Staedtischer Raum","210","0.0914258158080337","0.0814053995450291","0.101446232071038"
"Etwas zu gross","2018","Alleinerziehende","Laendlicher Raum","134","0.105490591277519","0.0899348216052764","0.121046360949761"
"Etwas zu gross","2018","Paar mit Kind(ern)","Staedtischer Raum","869","0.0606350490972184","0.0571887976797707","0.0640813005146661"
"Etwas zu gross","2018","Paar mit Kind(ern)","Laendlicher Raum","537","0.105779592504048","0.0994318952002183","0.112127289807877"
"Etwas zu gross","2018","Sonstige","Staedtischer Raum","42","0.0182565584741562","0.0117593085745161","0.0247538083737963"
"Etwas zu gross","2018","Sonstige","Laendlicher Raum","32","0.153431307959699","0.125062548718608","0.18180006720079"
"Viel zu gross","2018","1-Pers.- Haushalt","Staedtischer Raum","56","0.0240346073469555","0.0186124941965372","0.0294567204973738"
"Viel zu gross","2018","1-Pers.- Haushalt","Laendlicher Raum","36","0.0324546670164727","0.0231188079716681","0.0417905260612773"
"Viel zu gross","2018","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","120","0.0242015312953941","0.0202622211500221","0.028140841440766"
"Viel zu gross","2018","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","86","0.0288181486987921","0.023202267545664","0.0344340298519202"
"Viel zu gross","2018","Alleinerziehende","Staedtischer Raum","18","","",""
"Viel zu gross","2018","Alleinerziehende","Laendlicher Raum","12","","",""
"Viel zu gross","2018","Paar mit Kind(ern)","Staedtischer Raum","80","0.00618769204598766","0.00505533223802964","0.00732005185394568"
"Viel zu gross","2018","Paar mit Kind(ern)","Laendlicher Raum","35","0.00313274121915644","0.00197935727270267","0.00428612516561021"
"Viel zu gross","2018","Sonstige","Staedtischer Raum","20","","",""
"Viel zu gross","2018","Sonstige","Laendlicher Raum","2","","",""
"Viel zu klein","2019","1-Pers.- Haushalt","Staedtischer Raum","63","0.00829128333277408","0.00505508324144522","0.0115274834241029"
"Viel zu klein","2019","1-Pers.- Haushalt","Laendlicher Raum","22","","",""
"Viel zu klein","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","46","0.00486198770009103","0.00315810834090398","0.00656586705927809"
"Viel zu klein","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","12","","",""
"Viel zu klein","2019","Alleinerziehende","Staedtischer Raum","252","0.0639592097736623","0.055018395117193","0.0729000244301316"
"Viel zu klein","2019","Alleinerziehende","Laendlicher Raum","55","0.0274101028706448","0.0188998278322774","0.0359203779090122"
"Viel zu klein","2019","Paar mit Kind(ern)","Staedtischer Raum","1579","0.0471529851902749","0.0440861925770754","0.0502197778034745"
"Viel zu klein","2019","Paar mit Kind(ern)","Laendlicher Raum","387","0.0187140685793437","0.0159059493810882","0.0215221877775992"
"Viel zu klein","2019","Sonstige","Staedtischer Raum","152","0.0575866225513479","0.0446358984375905","0.0705373466651053"
"Viel zu klein","2019","Sonstige","Laendlicher Raum","17","","",""
"Etwas zu klein","2019","1-Pers.- Haushalt","Staedtischer Raum","341","0.0955686140717175","0.0850761406231832","0.106061087520252"
"Etwas zu klein","2019","1-Pers.- Haushalt","Laendlicher Raum","109","0.0664911572928315","0.0533560013372286","0.0796263132484344"
"Etwas zu klein","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","498","0.0827297990059896","0.0759818796579819","0.0894777183539974"
"Etwas zu klein","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","208","0.0612399626337264","0.053490063834259","0.0689898614331938"
"Etwas zu klein","2019","Alleinerziehende","Staedtischer Raum","618","0.181935317464167","0.167838194485708","0.196032440442626"
"Etwas zu klein","2019","Alleinerziehende","Laendlicher Raum","264","0.160110038051847","0.140996377802245","0.179223698301448"
"Etwas zu klein","2019","Paar mit Kind(ern)","Staedtischer Raum","3878","0.198560023336152","0.192788378056734","0.204331668615571"
"Etwas zu klein","2019","Paar mit Kind(ern)","Laendlicher Raum","1680","0.156454024838189","0.148925993940695","0.163982055735682"
"Etwas zu klein","2019","Sonstige","Staedtischer Raum","251","0.186685483989945","0.165023558206995","0.208347409772894"
"Etwas zu klein","2019","Sonstige","Laendlicher Raum","84","0.138989742396177","0.109454650863159","0.168524833929196"
"Gerade richtig","2019","1-Pers.- Haushalt","Staedtischer Raum","2130","0.718024883421153","0.701966287786683","0.734083479055623"
"Gerade richtig","2019","1-Pers.- Haushalt","Laendlicher Raum","1003","0.713957751139847","0.690132064922522","0.737783437357172"
"Gerade richtig","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","4586","0.733798032003006","0.722971629770387","0.744624434235626"
"Gerade richtig","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2639","0.707530215542192","0.692826933965223","0.722233497119161"
"Gerade richtig","2019","Alleinerziehende","Staedtischer Raum","1749","0.657683766279721","0.640345707586123","0.675021824973319"
"Gerade richtig","2019","Alleinerziehende","Laendlicher Raum","929","0.656097467943731","0.631338915236602","0.68085602065086"
"Gerade richtig","2019","Paar mit Kind(ern)","Staedtischer Raum","11738","0.676268145372785","0.669498430045221","0.683037860700349"
"Gerade richtig","2019","Paar mit Kind(ern)","Laendlicher Raum","6181","0.712540529492566","0.703162172922385","0.721918886062746"
"Gerade richtig","2019","Sonstige","Staedtischer Raum","794","0.728380878689354","0.703653848173884","0.753107909204824"
"Gerade richtig","2019","Sonstige","Laendlicher Raum","379","0.688564067691542","0.64902746755417","0.728100667828915"
"Etwas zu gross","2019","1-Pers.- Haushalt","Staedtischer Raum","398","0.143648618099348","0.131131361647733","0.156165874550962"
"Etwas zu gross","2019","1-Pers.- Haushalt","Laendlicher Raum","203","0.175549563483527","0.155492090190913","0.195607036776141"
"Etwas zu gross","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","1104","0.158852146270294","0.149898025036754","0.167806267503834"
"Etwas zu gross","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","706","0.208075997449089","0.194955387594353","0.221196607303825"
"Etwas zu gross","2019","Alleinerziehende","Staedtischer Raum","241","0.0893307246808289","0.078908536010668","0.0997529133509899"
"Etwas zu gross","2019","Alleinerziehende","Laendlicher Raum","153","0.149852218115701","0.131248395617445","0.168456040613958"
"Etwas zu gross","2019","Paar mit Kind(ern)","Staedtischer Raum","1025","0.0700683976957446","0.0663751807468812","0.0737616146446081"
"Etwas zu gross","2019","Paar mit Kind(ern)","Laendlicher Raum","652","0.106914886427375","0.10051165558588","0.113318117268869"
"Etwas zu gross","2019","Sonstige","Staedtischer Raum","46","0.0273470147693535","0.0182803731129575","0.0364136564257495"
"Etwas zu gross","2019","Sonstige","Laendlicher Raum","43","0.135995175555271","0.106729226102276","0.165261125008267"
"Viel zu gross","2019","1-Pers.- Haushalt","Staedtischer Raum","84","0.0344666010750079","0.027956086705776","0.0409771154442398"
"Viel zu gross","2019","1-Pers.- Haushalt","Laendlicher Raum","45","0.0354519800251362","0.0257026169459568","0.0452013431043156"
"Viel zu gross","2019","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","168","0.0197580350206188","0.016349021080909","0.0231670489603285"
"Viel zu gross","2019","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","112","0.0222395694503354","0.0174732769317779","0.027005861968893"
"Viel zu gross","2019","Alleinerziehende","Staedtischer Raum","17","","",""
"Viel zu gross","2019","Alleinerziehende","Laendlicher Raum","13","","",""
"Viel zu gross","2019","Paar mit Kind(ern)","Staedtischer Raum","131","0.00795044840504292","0.00666551471026996","0.00923538209981589"
"Viel zu gross","2019","Paar mit Kind(ern)","Laendlicher Raum","46","0.00537649066252722","0.00386114241121962","0.00689183891383482"
"Viel zu gross","2019","Sonstige","Staedtischer Raum","","","",""
"Viel zu gross","2019","Sonstige","Laendlicher Raum","4","","",""
"Viel zu klein","2020","1-Pers.- Haushalt","Staedtischer Raum","126","0.0118247218204677","0.00843259114319528","0.0152168524977401"
"Viel zu klein","2020","1-Pers.- Haushalt","Laendlicher Raum","24","","",""
"Viel zu klein","2020","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","94","0.0046425289654599","0.00302682985462708","0.00625822807629271"
"Viel zu klein","2020","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","30","0.00595946508641577","0.00342295701743187","0.00849597315539968"
"Viel zu klein","2020","Alleinerziehende","Staedtischer Raum","282","0.0506429155437549","0.0427531614788408","0.058532669608669"
"Viel zu klein","2020","Alleinerziehende","Laendlicher Raum","48","0.014272521578102","0.00786899566015565","0.0206760474960483"
"Viel zu klein","2020","Paar mit Kind(ern)","Staedtischer Raum","1637","0.0332814749162135","0.0307213385825472","0.0358416112498798"
"Viel zu klein","2020","Paar mit Kind(ern)","Laendlicher Raum","548","0.0173808281744116","0.0146117159754865","0.0201499403733367"
"Viel zu klein","2020","Sonstige","Staedtischer Raum","145","0.039046557455418","0.0297057242291881","0.048387390681648"
"Viel zu klein","2020","Sonstige","Laendlicher Raum","45","0.00980140348128811","0.00241853168133723","0.017184275281239"
"Etwas zu klein","2020","1-Pers.- Haushalt","Staedtischer Raum","527","0.102198939371107","0.0926934743668438","0.11170440437537"
"Etwas zu klein","2020","1-Pers.- Haushalt","Laendlicher Raum","125","0.0722043209746954","0.0591322808595022","0.0852763610898886"
"Etwas zu klein","2020","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","724","0.0957325621596977","0.0887394270009449","0.10272569731845"
"Etwas zu klein","2020","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","216","0.0540621022164503","0.0466094931860063","0.0615147112468942"
