year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1998,Hesse,Lower Secondary Level,Daily,0.010309278350515464,18147,0.008839616117297517,0.01177894058373341
1998,Hesse,Upper Secondary Level,Seldom,0.5866050808314087,18147,0.5794401973979596,0.5937699642648578
1998,Hesse,Upper Secondary Level,At least once per month,0.27713625866050806,18147,0.2706240464062532,0.2836484709147629
1998,Hesse,Upper Secondary Level,Never,0.07390300230946882,18147,0.07009661540223987,0.07770938921669777
1998,Hesse,Upper Secondary Level,At least once per week,0.06235565819861432,18147,0.058837538154236646,0.065873778242992
1998,Hesse,Post-secondary Non-tertiary Level,Seldom,0.7317073170731707,18147,0.7252607758380386,0.7381538583083028
1998,Hesse,Post-secondary Non-tertiary Level,At least once per month,0.12195121951219512,18147,0.11719013327844219,0.12671230574594805
1998,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.07317073170731707,18147,0.06938175251154678,0.07695971090308736
1998,Hesse,Post-secondary Non-tertiary Level,Never,0.07317073170731707,18147,0.06938175251154678,0.07695971090308736
1998,Hesse,First Stage of Tertiary Education,Seldom,0.6176470588235294,18147,0.6105764622536439,0.624717655393415
1998,Hesse,First Stage of Tertiary Education,At least once per month,0.23529411764705882,18147,0.22912239498229772,0.24146584031181992
1998,Hesse,First Stage of Tertiary Education,At least once per week,0.11764705882352941,18147,0.11295929894453487,0.12233481870252395
1998,Hesse,First Stage of Tertiary Education,Never,0.029411764705882353,18147,0.026953482686289092,0.031870046725475616
1998,Hesse,Second Stage of Tertiary Education,Seldom,0.5128205128205128,18147,0.5055480611629839,0.5200929644780417
1998,Hesse,Second Stage of Tertiary Education,At least once per month,0.39316239316239315,18147,0.3860555639276237,0.4002692223971626
1998,Hesse,Second Stage of Tertiary Education,Never,0.05128205128205128,18147,0.048072791271336804,0.05449131129276576
1998,Hesse,Second Stage of Tertiary Education,At least once per week,0.042735042735042736,18147,0.03979223557865083,0.04567784989143464
1998,"Rhineland-Palatinate, Saarland",Pre-primary Level,Seldom,0.7142857142857143,18147,0.707712835674775,0.7208585928966535
1998,"Rhineland-Palatinate, Saarland",Pre-primary Level,At least once per month,0.2857142857142857,18147,0.2791414071033464,0.292287164325225
1998,"Rhineland-Palatinate, Saarland",Primary Level,Seldom,0.5714285714285714,18147,0.5642283436626621,0.5786287991944807
1998,"Rhineland-Palatinate, Saarland",Primary Level,Never,0.39285714285714285,18147,0.3857512865071028,0.3999629992071829
1998,"Rhineland-Palatinate, Saarland",Primary Level,At least once per month,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.5666666666666667,18147,0.5594567784089985,0.5738765549243348
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.2,18147,0.19418012518557587,0.20581987481442415
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per month,0.17142857142857143,18147,0.16594504133100071,0.17691210152614215
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.06190476190476191,18147,0.058398542037588694,0.06541098177193512
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.6025641025641025,18147,0.5954439577787036,0.6096842473495014
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.20512820512820512,18147,0.1992531102417258,0.21100330001468445
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.1358974358974359,18147,0.1309115546547423,0.14088331714012947
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.05641025641025641,18147,0.05305346546938421,0.05976704735112861
1998,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.6818181818181818,18147,0.6750413669673349,0.6885949966690287
1998,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per month,0.18181818181818182,18147,0.17620644598145077,0.18742991765491288
1998,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,At least once per week,0.09090909090909091,18147,0.08672634997485681,0.09509183184332501
1998,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Never,0.045454545454545456,18147,0.04242386171906072,0.04848522919003019
1998,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,0.6590909090909091,18147,0.6521941413019965,0.6659876768798216
1998,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per month,0.20454545454545456,18147,0.1986765607278775,0.2104143483630316
1998,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.13636363636363635,18147,0.13137055780876086,0.14135671491851184
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.5,18147,0.49272515648196985,0.5072748435180302
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per month,0.390625,18147,0.38352634637363126,0.39772365362636874
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.078125,18147,0.07422032685295649,0.08202967314704351
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.03125,18147,0.028718461594696664,0.03378153840530334
1998,Baden-Wuerttemberg,Pre-primary Level,Seldom,0.7,18147,0.6933324957819336,0.7066675042180663
1998,Baden-Wuerttemberg,Pre-primary Level,At least once per month,0.25,18147,0.2436998007048293,0.25630019929517067
1998,Baden-Wuerttemberg,Pre-primary Level,Never,0.05,18147,0.04682896922748346,0.053171030772516545
1998,Baden-Wuerttemberg,Primary Level,Seldom,0.5853658536585366,18147,0.5781978226306188,0.5925338846864543
1998,Baden-Wuerttemberg,Primary Level,Never,0.34146341463414637,18147,0.33456394520070537,0.34836288406758736
1998,Baden-Wuerttemberg,Primary Level,At least once per month,0.056910569105691054,18147,0.05353981901463555,0.060281319196746556
1998,Baden-Wuerttemberg,Primary Level,At least once per week,0.016260162601626018,18147,0.014419999901776538,0.018100325301475498
1998,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.5710955710955711,18147,0.5638946456707632,0.578296496520379
1998,Baden-Wuerttemberg,Lower Secondary Level,Never,0.19114219114219114,18147,0.18542124284132902,0.19686313944305325
1998,Baden-Wuerttemberg,Lower Secondary Level,At least once per month,0.1864801864801865,18147,0.1808131753379485,0.1921471976224245
1998,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.05128205128205128,18147,0.048072791271336804,0.05449131129276576
1998,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.6469849246231156,18147,0.6400315222978625,0.6539383269483687
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.22110552763819097,18147,0.2150675324489857,0.22714352282739625
1998,Baden-Wuerttemberg,Upper Secondary Level,Never,0.08165829145728644,18147,0.07767395549991955,0.08564262741465332
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.05025125628140704,18147,0.04707268849680354,0.05342982406601054
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.5915492957746479,18147,0.5843974367172979,0.5987011548319978
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per month,0.3380281690140845,18147,0.3311456114431758,0.3449107265849932
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.04225352112676056,18147,0.03932660426406415,0.04518043798945698
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.028169014084507043,18147,0.025761688418067558,0.030576339750946528
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.6145833333333334,18147,0.6075020937792316,0.6216645728874352
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per month,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.03125,18147,0.028718461594696664,0.03378153840530334
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.020833333333333332,18147,0.018755257732017444,0.02291140893464922
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.5472972972972973,18147,0.5400550750676051,0.5545395195269894
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.40540540540540543,18147,0.3982619407935023,0.41254887001730856
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.02702702702702703,18147,0.024667618318476702,0.029386435735577355
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.02027027027027027,18147,0.018219879846539503,0.02232066069400104
1998,Bavaria,Pre-primary Level,Seldom,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Bavaria,Pre-primary Level,At least once per month,0.2777777777777778,18147,0.2712609262754558,0.2842946292800998
1998,Bavaria,Pre-primary Level,At least once per week,0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,Bavaria,Primary Level,Seldom,0.5961538461538461,18147,0.5890147899280059,0.6032929023796864
1998,Bavaria,Primary Level,Never,0.21153846153846154,18147,0.2055963803822701,0.21748054269465297
1998,Bavaria,Primary Level,At least once per month,0.17307692307692307,18147,0.16757257625268465,0.1785812699011615
1998,Bavaria,Primary Level,At least once per week,0.019230769230769232,18147,0.01723258560335149,0.021228952858186975
1998,Bavaria,Lower Secondary Level,Seldom,0.5864864864864865,18147,0.5793212998043854,0.5936516731685876
1998,Bavaria,Lower Secondary Level,At least once per month,0.23513513513513515,18147,0.22896485656303112,0.24130541370723918
1998,Bavaria,Lower Secondary Level,Never,0.12432432432432433,18147,0.11952363779639001,0.12912501085225866
1998,Bavaria,Lower Secondary Level,At least once per week,0.05405405405405406,18147,0.050764015799553315,0.0573440923085548
1998,Bavaria,Upper Secondary Level,Seldom,0.5925925925925926,18147,0.5854435773754503,0.5997416078097348
1998,Bavaria,Upper Secondary Level,At least once per month,0.2821350762527233,18147,0.2755871533103866,0.2886829991950601
1998,Bavaria,Upper Secondary Level,Never,0.06427015250544663,18147,0.060702080925497205,0.06783822408539605
1998,Bavaria,Upper Secondary Level,At least once per week,0.05991285403050109,18147,0.05645984500791544,0.06336586305308674
1998,Bavaria,Upper Secondary Level,Daily,0.0010893246187363835,18147,0.0006093750139667024,0.0015692742235060646
1998,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.640625,18147,0.6336438089357518,0.6476061910642482
1998,Bavaria,Post-secondary Non-tertiary Level,At least once per month,0.296875,18147,0.29022752465679,0.30352247534321
1998,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.03125,18147,0.028718461594696664,0.03378153840530334
1998,Bavaria,Post-secondary Non-tertiary Level,Never,0.03125,18147,0.028718461594696664,0.03378153840530334
1998,Bavaria,First Stage of Tertiary Education,Seldom,0.6608695652173913,18147,0.6539815371035737,0.6677575933312089
1998,Bavaria,First Stage of Tertiary Education,At least once per month,0.24347826086956523,18147,0.2372338071188605,0.24972271462026996
1998,Bavaria,First Stage of Tertiary Education,Never,0.06086956521739131,18147,0.057390867364487085,0.06434826307029552
1998,Bavaria,First Stage of Tertiary Education,At least once per week,0.034782608695652174,18147,0.03211668756827301,0.03744852982303134
1998,Bavaria,Second Stage of Tertiary Education,At least once per month,0.4536082474226804,18147,0.4463647853490452,0.4608517094963156
1998,Bavaria,Second Stage of Tertiary Education,Seldom,0.422680412371134,18147,0.41549307784035794,0.4298677469019101
1998,Bavaria,Second Stage of Tertiary Education,At least once per week,0.0979381443298969,18147,0.09361352637947845,0.10226276228031536
1998,Bavaria,Second Stage of Tertiary Education,Never,0.02577319587628866,18147,0.02346768154558818,0.028078710206989137
1998,Berlin,Pre-primary Level,Seldom,0.8888888888888888,18147,0.8843163633922931,0.8934614143854845
1998,Berlin,Pre-primary Level,At least once per week,0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Berlin,Primary Level,Seldom,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Berlin,Primary Level,Never,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Berlin,Lower Secondary Level,Seldom,0.625,18147,0.617956163052101,0.632043836947899
1998,Berlin,Lower Secondary Level,At least once per month,0.23214285714285715,18147,0.22599998425558387,0.23828573003013043
1998,Berlin,Lower Secondary Level,Never,0.10714285714285714,18147,0.10264271478916379,0.11164299949655049
1998,Berlin,Lower Secondary Level,At least once per week,0.03571428571428571,18147,0.0330142003020697,0.03841437112650172
1998,Berlin,Upper Secondary Level,Seldom,0.6098654708520179,18147,0.6027684207822976,0.6169625209217382
1998,Berlin,Upper Secondary Level,At least once per month,0.23318385650224216,18147,0.22703140051315737,0.23933631249132695
1998,Berlin,Upper Secondary Level,Never,0.08071748878923767,18147,0.07675414293627086,0.08468083464220447
1998,Berlin,Upper Secondary Level,At least once per week,0.07174887892376682,18147,0.06799401716187232,0.0755037406856613
1998,Berlin,Upper Secondary Level,Daily,0.004484304932735426,18147,0.0035121728505067094,0.0054564370149641425
1998,Berlin,Post-secondary Non-tertiary Level,Seldom,0.6923076923076923,18147,0.6855924521372029,0.6990229324781817
1998,Berlin,Post-secondary Non-tertiary Level,At least once per month,0.23076923076923078,18147,0.224639083235161,0.23689937830330057
1998,Berlin,Post-secondary Non-tertiary Level,Never,0.07692307692307693,18147,0.07304603120297189,0.08080012264318197
1998,Berlin,First Stage of Tertiary Education,Seldom,0.5428571428571428,18147,0.5356090725199621,0.5501052131943235
1998,Berlin,First Stage of Tertiary Education,At least once per month,0.34285714285714286,18147,0.33595092699818696,0.34976335871609876
1998,Berlin,First Stage of Tertiary Education,At least once per week,0.05714285714285714,18147,0.05376565096410319,0.06052006332161109
1998,Berlin,First Stage of Tertiary Education,Never,0.05714285714285714,18147,0.05376565096410319,0.06052006332161109
1998,Berlin,Second Stage of Tertiary Education,Seldom,0.5341614906832298,18147,0.5269036466199996,0.5414193347464601
1998,Berlin,Second Stage of Tertiary Education,At least once per month,0.39751552795031053,18147,0.39039514043832074,0.4046359154623003
1998,Berlin,Second Stage of Tertiary Education,At least once per week,0.037267080745341616,18147,0.03451114397063296,0.040023017520050275
1998,Berlin,Second Stage of Tertiary Education,Never,0.031055900621118012,18147,0.028531983573499876,0.03357981766873615
1998,Brandenburg,Pre-primary Level,Seldom,0.8333333333333334,18147,0.8279109851226704,0.8387556815439964
1998,Brandenburg,Pre-primary Level,At least once per month,0.08333333333333333,18147,0.07931201227369081,0.08735465439297585
1998,Brandenburg,Pre-primary Level,Never,0.08333333333333333,18147,0.07931201227369081,0.08735465439297585
