"beruf","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Beamte","2003","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Niedersachsen","Westdeutschland, alte Bundeslaender","108","0.0421395442271107","0.0331081859393941","0.0511709025148273"
"Beamte","2003","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","246","0.0334659669359219","0.028309402313669","0.0386225315581748"
"Beamte","2003","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Hessen","Westdeutschland, alte Bundeslaender","83","0.0412109747745944","0.0311482580907984","0.0512736914583904"
"Beamte","2003","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","46","0.0241714352260869","0.0148463627898081","0.0334965076623657"
"Beamte","2003","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","113","0.0301609518448713","0.0237002021190096","0.036621701570733"
"Beamte","2003","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Bayern","Westdeutschland, alte Bundeslaender","175","0.0359508402907942","0.0294257238888769","0.0424759566927115"
"Beamte","2003","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Berlin","Westdeutschland, alte Bundeslaender","33","0.0473763906272539","0.0278131568008742","0.0669396244536336"
"Beamte","2003","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Brandenburg","Ostdeutschland, neue Bundeslaender","30","0.0304518949156302","0.0195081756516313","0.0413956141796291"
"Beamte","2003","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","2003","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","2003","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","103","0.149578462415348","0.122692449643708","0.176464475186989"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hamburg","Westdeutschland, alte Bundeslaender","33","0.117877889847997","0.0812661397552267","0.154489639940767"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Niedersachsen","Westdeutschland, alte Bundeslaender","302","0.167442121434789","0.150573567355052","0.184310675514525"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","673","0.156472395816573","0.145897506050719","0.167047285582428"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hessen","Westdeutschland, alte Bundeslaender","214","0.15738201159107","0.138586317417053","0.176177705765088"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","147","0.153618233697162","0.131489705048358","0.175746762345966"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","454","0.173686846920232","0.15915289778909","0.188220796051374"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bayern","Westdeutschland, alte Bundeslaender","478","0.168799799176939","0.155504192424884","0.182095405928995"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Saarland","Westdeutschland, alte Bundeslaender","39","0.159999796931761","0.117287366493419","0.202712227370102"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Berlin","Westdeutschland, alte Bundeslaender","39","0.0907020046717653","0.063837589497106","0.117566419846425"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Berlin","Ostdeutschland, neue Bundeslaender","44","0.119218689814238","0.0862450147561623","0.152192364872314"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Brandenburg","Ostdeutschland, neue Bundeslaender","123","0.129775309987599","0.107929010283453","0.151621609691745"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","79","0.168450558671598","0.136095156870701","0.200805960472495"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Sachsen","Ostdeutschland, neue Bundeslaender","174","0.101878956004231","0.0869115583056409","0.11684635370282"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","106","0.112037713468372","0.0916894843360514","0.132385942600692"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Thueringen","Ostdeutschland, neue Bundeslaender","125","0.115226158672112","0.0948471091978575","0.135605208146367"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","160","0.227647505341062","0.196038271626036","0.259256739056087"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Hamburg","Westdeutschland, alte Bundeslaender","87","0.289307059393278","0.237824458974833","0.340789659811723"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Niedersachsen","Westdeutschland, alte Bundeslaender","460","0.213949090499661","0.195421504361471","0.232476676637851"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Bremen","Westdeutschland, alte Bundeslaender","37","0.160038627574216","0.104597058031215","0.215480197117217"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1198","0.259071662538818","0.246318867150589","0.271824457927046"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Hessen","Westdeutschland, alte Bundeslaender","392","0.244903144617807","0.222707693701294","0.267098595534321"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","264","0.228548426039813","0.202779788473326","0.254317063606299"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","709","0.27060163221012","0.253557478709021","0.287645785711218"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Bayern","Westdeutschland, alte Bundeslaender","848","0.256215617427282","0.240720470253312","0.271710764601253"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Saarland","Westdeutschland, alte Bundeslaender","63","0.214798046977386","0.166950384817719","0.262645709137053"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Berlin","Westdeutschland, alte Bundeslaender","132","0.294965085549597","0.25230650018695","0.337623670912244"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Berlin","Ostdeutschland, neue Bundeslaender","91","0.233418217684807","0.190374699880543","0.276461735489071"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Brandenburg","Ostdeutschland, neue Bundeslaender","230","0.224041100984193","0.196936104355641","0.251146097612744"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","125","0.204563368175963","0.169690854107072","0.239435882244854"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Sachsen","Ostdeutschland, neue Bundeslaender","498","0.275090743277439","0.252994602389781","0.297186884165096"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","275","0.235289756907315","0.207924646494922","0.262654867319709"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Thueringen","Ostdeutschland, neue Bundeslaender","247","0.24221294379552","0.214868788614267","0.269557098976774"
"Selbstständige/ManagerInnen","2004","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","56","0.0767134890848599","0.0566512751950086","0.0967757029747112"
"Selbstständige/ManagerInnen","2004","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Hamburg","Westdeutschland, alte Bundeslaender","30","0.0739452600253933","0.0442345207177743","0.103655999333012"
"Selbstständige/ManagerInnen","2004","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Niedersachsen","Westdeutschland, alte Bundeslaender","144","0.0591632937380276","0.0485041681322213","0.0698224193438338"
"Selbstständige/ManagerInnen","2004","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","328","0.0580086198335999","0.0512044199399083","0.0648128197272915"
"Selbstständige/ManagerInnen","2004","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Hessen","Westdeutschland, alte Bundeslaender","145","0.0905980516163428","0.0757830115628738","0.105413091669812"
"Selbstständige/ManagerInnen","2004","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","75","0.0704985370936981","0.0547890105463167","0.0862080636410796"
"Selbstständige/ManagerInnen","2004","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","200","0.067497320572877","0.0578724223000157","0.0771222188457382"
"Selbstständige/ManagerInnen","2004","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Bayern","Westdeutschland, alte Bundeslaender","248","0.0687500893749276","0.059768790798517","0.0777313879513382"
"Selbstständige/ManagerInnen","2004","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Berlin","Westdeutschland, alte Bundeslaender","49","0.0828315592190645","0.0570482711762616","0.108614847261867"
"Selbstständige/ManagerInnen","2004","Berlin","Ostdeutschland, neue Bundeslaender","35","0.0885992988959561","0.0596837821458565","0.117514815646056"
"Selbstständige/ManagerInnen","2004","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Brandenburg","Ostdeutschland, neue Bundeslaender","51","0.0469384843935063","0.0331888500973113","0.0606881186897014"
"Selbstständige/ManagerInnen","2004","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","34","0.0484392704588433","0.0298790306331735","0.066999510284513"
"Selbstständige/ManagerInnen","2004","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Selbstständige/ManagerInnen","2004","Sachsen","Ostdeutschland, neue Bundeslaender","106","0.0602591385913861","0.04848437668078","0.0720339005019921"
