"beruf","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Selbstständige/ManagerInnen","2012","Baden-Württemberg","Staedtischer Raum","217","0.0578435511056852","0.0495107038922396","0.0661763983191308"
"Selbstständige/ManagerInnen","2012","Baden-Württemberg","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2012","Bayern","Staedtischer Raum","164","0.0846093142470119","0.0719652342009191","0.0972533942931048"
"Selbstständige/ManagerInnen","2012","Bayern","Laendlicher Raum","167","0.0501851398182984","0.0417671405128633","0.0586031391237335"
"Selbstständige/ManagerInnen","2012","Saarland","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2012","Saarland","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2012","Berlin","Staedtischer Raum","111","0.0943287535335859","0.0766664412618772","0.111991065805295"
"Selbstständige/ManagerInnen","2012","Berlin","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","2012","Brandenburg","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2012","Brandenburg","Laendlicher Raum","58","0.0631299016169468","0.0482052139807612","0.0780545892531325"
"Selbstständige/ManagerInnen","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2012","Mecklenburg-Vorpommern","Laendlicher Raum","36","0.0412775966612536","0.0251572715045332","0.057397921817974"
"Selbstständige/ManagerInnen","2012","Sachsen","Staedtischer Raum","65","0.048499005624324","0.0348243951939147","0.0621736160547333"
"Selbstständige/ManagerInnen","2012","Sachsen","Laendlicher Raum","68","0.0843430323232709","0.066385560857419","0.102300503789123"
"Selbstständige/ManagerInnen","2012","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2012","Sachsen-Anhalt","Laendlicher Raum","46","0.0656111472638889","0.0488370945974637","0.0823851999303142"
"Selbstständige/ManagerInnen","2012","Thüringen","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","2012","Thüringen","Laendlicher Raum","48","0.0558073724519041","0.0394335263020275","0.0721812186017808"
"In Ausbildung","2012","Schleswig-Holstein","Staedtischer Raum","","","",""
"In Ausbildung","2012","Schleswig-Holstein","Laendlicher Raum","59","0.0760646011995427","0.0565784804117025","0.0955507219873829"
"In Ausbildung","2012","Hamburg","Staedtischer Raum","31","0.0487208043201533","0.0286734321912233","0.0687681764490834"
"In Ausbildung","2012","Hamburg","Laendlicher Raum","","","",""
"In Ausbildung","2012","Niedersachsen","Staedtischer Raum","74","0.0751691309702624","0.0594150570589372","0.0909232048815876"
"In Ausbildung","2012","Niedersachsen","Laendlicher Raum","89","0.0593251275498971","0.0475495434592554","0.0711007116405387"
"In Ausbildung","2012","Bremen","Staedtischer Raum","","","",""
"In Ausbildung","2012","Bremen","Laendlicher Raum","","","",""
"In Ausbildung","2012","Nordrhein-Westfalen","Staedtischer Raum","373","0.0678543774636551","0.0612053895058024","0.0745033654215078"
"In Ausbildung","2012","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"In Ausbildung","2012","Hessen","Staedtischer Raum","75","0.0427525036681034","0.0325858886103262","0.0529191187258806"
"In Ausbildung","2012","Hessen","Laendlicher Raum","38","0.0770668610076828","0.0514385266779893","0.102695195337376"
"In Ausbildung","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","58","0.0660573511778896","0.0502378136508897","0.0818768887048896"
"In Ausbildung","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"In Ausbildung","2012","Baden-Württemberg","Staedtischer Raum","208","0.0697223062692492","0.0606316212835438","0.0788129912549545"
"In Ausbildung","2012","Baden-Württemberg","Laendlicher Raum","30","0.085855822039571","0.0577988416723297","0.113912802406812"
"In Ausbildung","2012","Bayern","Staedtischer Raum","111","0.0488656227494079","0.0390707778627865","0.0586604676360293"
"In Ausbildung","2012","Bayern","Laendlicher Raum","162","0.0511256880669338","0.0426333795338717","0.059617996599996"
"In Ausbildung","2012","Saarland","Staedtischer Raum","","","",""
"In Ausbildung","2012","Saarland","Laendlicher Raum","","","",""
"In Ausbildung","2012","Berlin","Staedtischer Raum","64","0.0498643585905999","0.036711257909961","0.0630174592712388"
"In Ausbildung","2012","Berlin","Laendlicher Raum","","","",""
"In Ausbildung","2012","Brandenburg","Staedtischer Raum","","","",""
"In Ausbildung","2012","Brandenburg","Laendlicher Raum","56","0.0326328867724915","0.0217292490955218","0.0435365244494611"
"In Ausbildung","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"In Ausbildung","2012","Mecklenburg-Vorpommern","Laendlicher Raum","32","0.0423032456620711","0.0259926053564733","0.0586138859676689"
"In Ausbildung","2012","Sachsen","Staedtischer Raum","62","0.069762470404868","0.0535461701732759","0.08597877063646"
"In Ausbildung","2012","Sachsen","Laendlicher Raum","47","0.0615335930838765","0.0460054444061745","0.0770617417615784"
"In Ausbildung","2012","Sachsen-Anhalt","Staedtischer Raum","","","",""
"In Ausbildung","2012","Sachsen-Anhalt","Laendlicher Raum","38","0.0364271638138134","0.0237348641958547","0.0491194634317722"
"In Ausbildung","2012","Thüringen","Staedtischer Raum","","","",""
"In Ausbildung","2012","Thüringen","Laendlicher Raum","31","0.0379111297414952","0.024288355052541","0.0515339044304495"
"In Rente oder Pension","2012","Schleswig-Holstein","Staedtischer Raum","57","0.319480405780208","0.265815357681857","0.373145453878559"
"In Rente oder Pension","2012","Schleswig-Holstein","Laendlicher Raum","148","0.315371916237204","0.281217084181351","0.349526748293058"
"In Rente oder Pension","2012","Hamburg","Staedtischer Raum","103","0.312085112694224","0.268938162034792","0.355232063353655"
"In Rente oder Pension","2012","Hamburg","Laendlicher Raum","","","",""
"In Rente oder Pension","2012","Niedersachsen","Staedtischer Raum","260","0.318555381584552","0.29071663282477","0.346394130344335"
"In Rente oder Pension","2012","Niedersachsen","Laendlicher Raum","344","0.279513887675859","0.257144306721785","0.301883468629933"
"In Rente oder Pension","2012","Bremen","Staedtischer Raum","39","0.25932004220368","0.198428791968239","0.32021129243912"
"In Rente oder Pension","2012","Bremen","Laendlicher Raum","","","",""
"In Rente oder Pension","2012","Nordrhein-Westfalen","Staedtischer Raum","1100","0.256860337821562","0.245309633307218","0.268411042335906"
"In Rente oder Pension","2012","Nordrhein-Westfalen","Laendlicher Raum","32","0.258999610741465","0.189125162566854","0.328874058916076"
"In Rente oder Pension","2012","Hessen","Staedtischer Raum","302","0.246531655256657","0.224871960328806","0.268191350184507"
"In Rente oder Pension","2012","Hessen","Laendlicher Raum","78","0.280763070764778","0.237580608055549","0.323945533474007"
"In Rente oder Pension","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","214","0.27357824432216","0.2451854391866","0.301971049457721"
"In Rente oder Pension","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","95","0.292253563177623","0.248177257105075","0.336329869250171"
"In Rente oder Pension","2012","Baden-Württemberg","Staedtischer Raum","603","0.261965207374694","0.246270086738068","0.277660328011321"
"In Rente oder Pension","2012","Baden-Württemberg","Laendlicher Raum","69","0.224244804046424","0.182474056752127","0.266015551340722"
"In Rente oder Pension","2012","Bayern","Staedtischer Raum","429","0.287614187353613","0.267048762406335","0.308179612300892"
"In Rente oder Pension","2012","Bayern","Laendlicher Raum","511","0.252752615344395","0.235996171043059","0.269509059645731"
"In Rente oder Pension","2012","Saarland","Staedtischer Raum","45","0.190043881911958","0.140199375001646","0.239888388822269"
"In Rente oder Pension","2012","Saarland","Laendlicher Raum","","","",""
"In Rente oder Pension","2012","Berlin","Staedtischer Raum","249","0.295859815611376","0.26827863977132","0.323440991451432"
"In Rente oder Pension","2012","Berlin","Laendlicher Raum","","","",""
"In Rente oder Pension","2012","Brandenburg","Staedtischer Raum","","","",""
"In Rente oder Pension","2012","Brandenburg","Laendlicher Raum","294","0.328372955378254","0.29955283544222","0.357193075314287"
"In Rente oder Pension","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"In Rente oder Pension","2012","Mecklenburg-Vorpommern","Laendlicher Raum","160","0.321561330070304","0.283712072661967","0.359410587478642"
"In Rente oder Pension","2012","Sachsen","Staedtischer Raum","238","0.296434479327161","0.267363440267506","0.325505518386817"
"In Rente oder Pension","2012","Sachsen","Laendlicher Raum","217","0.28667314257249","0.257452351508927","0.315893933636053"
"In Rente oder Pension","2012","Sachsen-Anhalt","Staedtischer Raum","73","0.391674925165381","0.325968036327335","0.457381814003427"
"In Rente oder Pension","2012","Sachsen-Anhalt","Laendlicher Raum","197","0.307888986472881","0.276615930718556","0.339162042227207"
"In Rente oder Pension","2012","Thüringen","Staedtischer Raum","64","0.187247852241905","0.14565897210463","0.22883673237918"
"In Rente oder Pension","2012","Thüringen","Laendlicher Raum","226","0.349474029524696","0.315463422086824","0.383484636962567"
"Arbeitslose","2012","Schleswig-Holstein","Staedtischer Raum","","","",""
"Arbeitslose","2012","Schleswig-Holstein","Laendlicher Raum","43","0.0458640817187673","0.0304876783081318","0.0612404851294028"
"Arbeitslose","2012","Hamburg","Staedtischer Raum","","","",""
"Arbeitslose","2012","Hamburg","Laendlicher Raum","","","",""
"Arbeitslose","2012","Niedersachsen","Staedtischer Raum","51","0.0309733509949161","0.0206218360681374","0.0413248659216949"
"Arbeitslose","2012","Niedersachsen","Laendlicher Raum","87","0.0500802508091332","0.0392079852340659","0.0609525163842004"
"Arbeitslose","2012","Bremen","Staedtischer Raum","","","",""
"Arbeitslose","2012","Bremen","Laendlicher Raum","","","",""
"Arbeitslose","2012","Nordrhein-Westfalen","Staedtischer Raum","298","0.0495306868092878","0.0437943987266224","0.0552669748919531"
"Arbeitslose","2012","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Arbeitslose","2012","Hessen","Staedtischer Raum","57","0.0358828017453897","0.0265353857297506","0.0452302177610288"
"Arbeitslose","2012","Hessen","Laendlicher Raum","","","",""
"Arbeitslose","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","48","0.0441504734491023","0.0310666236824011","0.0572343232158035"
"Arbeitslose","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Arbeitslose","2012","Baden-Württemberg","Staedtischer Raum","90","0.0269723695158651","0.0211897240089293","0.0327550150228008"
"Arbeitslose","2012","Baden-Württemberg","Laendlicher Raum","","","",""
"Arbeitslose","2012","Bayern","Staedtischer Raum","56","0.0254131920729431","0.0182630482413646","0.0325633359045217"
"Arbeitslose","2012","Bayern","Laendlicher Raum","94","0.035365120677586","0.0282436303444365","0.0424866110107356"
"Arbeitslose","2012","Saarland","Staedtischer Raum","","","",""
"Arbeitslose","2012","Saarland","Laendlicher Raum","","","",""
"Arbeitslose","2012","Berlin","Staedtischer Raum","99","0.0813744090864647","0.0648527591913765","0.0978960589815529"
"Arbeitslose","2012","Berlin","Laendlicher Raum","","","",""
"Arbeitslose","2012","Brandenburg","Staedtischer Raum","","","",""
"Arbeitslose","2012","Brandenburg","Laendlicher Raum","117","0.11355106584001","0.094080863101355","0.133021268578664"
"Arbeitslose","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Arbeitslose","2012","Mecklenburg-Vorpommern","Laendlicher Raum","58","0.0918607181479557","0.0684555747145423","0.115265861581369"
"Arbeitslose","2012","Sachsen","Staedtischer Raum","85","0.0756332198510199","0.0588017368876692","0.0924647028143706"
"Arbeitslose","2012","Sachsen","Laendlicher Raum","81","0.0750793561896891","0.058051236910255","0.0921074754691231"
"Arbeitslose","2012","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Arbeitslose","2012","Sachsen-Anhalt","Laendlicher Raum","98","0.114998838110924","0.0933863877550544","0.136611288466794"
"Arbeitslose","2012","Thüringen","Staedtischer Raum","39","0.142294566708371","0.105050852941245","0.179538280475496"
"Arbeitslose","2012","Thüringen","Laendlicher Raum","58","0.086748311896407","0.0666712400482532","0.106825383744561"
"Sonstige Nichterwerbspersonen","2012","Schleswig-Holstein","Staedtischer Raum","35","0.0664821983144829","0.0378098621469659","0.095154534482"
"Sonstige Nichterwerbspersonen","2012","Schleswig-Holstein","Laendlicher Raum","70","0.076771167967134","0.057202239576948","0.0963400963573199"
"Sonstige Nichterwerbspersonen","2012","Hamburg","Staedtischer Raum","40","0.063157500458423","0.0405062601829941","0.085808740733852"
"Sonstige Nichterwerbspersonen","2012","Hamburg","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Niedersachsen","Staedtischer Raum","87","0.0397933893655717","0.0281137410274129","0.0514730377037305"
"Sonstige Nichterwerbspersonen","2012","Niedersachsen","Laendlicher Raum","163","0.0772145258899303","0.0639086574357842","0.0905203943440763"
"Sonstige Nichterwerbspersonen","2012","Bremen","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Bremen","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Nordrhein-Westfalen","Staedtischer Raum","617","0.0767617030758271","0.0697236273479845","0.0837997788036697"
"Sonstige Nichterwerbspersonen","2012","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Hessen","Staedtischer Raum","174","0.0905957320131865","0.0761707311684797","0.105020732857893"
"Sonstige Nichterwerbspersonen","2012","Hessen","Laendlicher Raum","46","0.0720825214230594","0.047229963868597","0.0969350789775217"
"Sonstige Nichterwerbspersonen","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","110","0.0947724735780892","0.0761175667068325","0.113427380449346"
"Sonstige Nichterwerbspersonen","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","44","0.0572333022794704","0.0347213605489993","0.0797452440099416"
"Sonstige Nichterwerbspersonen","2012","Baden-Württemberg","Staedtischer Raum","305","0.0694518161714443","0.0603774631808156","0.0785261691620731"
"Sonstige Nichterwerbspersonen","2012","Baden-Württemberg","Laendlicher Raum","48","0.0904353665629891","0.0617120464496085","0.11915868667637"
"Sonstige Nichterwerbspersonen","2012","Bayern","Staedtischer Raum","169","0.0765714230338269","0.0644902273514575","0.0886526187161964"
"Sonstige Nichterwerbspersonen","2012","Bayern","Laendlicher Raum","270","0.0781265129481583","0.0677789823533387","0.088474043542978"
"Sonstige Nichterwerbspersonen","2012","Saarland","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Saarland","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Berlin","Staedtischer Raum","63","0.0497251866656627","0.0365894921029509","0.0628608812283746"
"Sonstige Nichterwerbspersonen","2012","Berlin","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Brandenburg","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Brandenburg","Laendlicher Raum","48","0.0360275356783392","0.0245909181363143","0.0474641532203641"
"Sonstige Nichterwerbspersonen","2012","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Mecklenburg-Vorpommern","Laendlicher Raum","31","0.0385859708149185","0.0229782279575069","0.0541937136723301"
"Sonstige Nichterwerbspersonen","2012","Sachsen","Staedtischer Raum","43","0.0275210674148984","0.0171070893090641","0.0379350455207326"
"Sonstige Nichterwerbspersonen","2012","Sachsen","Laendlicher Raum","44","0.0339707386628523","0.0222649194290776","0.0456765578966271"
"Sonstige Nichterwerbspersonen","2012","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Sachsen-Anhalt","Laendlicher Raum","41","0.0315273918536412","0.0196895357853454","0.043365247921937"
"Sonstige Nichterwerbspersonen","2012","Thüringen","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","2012","Thüringen","Laendlicher Raum","31","0.030184540508196","0.0179802805127367","0.0423888005036552"
