"beruf","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Sonstige Nichterwerbspersonen","2003","Sachsen","50","0.027223816863426","0.0192747504620378","0.0351728832648141"
"Sonstige Nichterwerbspersonen","2003","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","2003","Thüringen","33","0.0301125953732959","0.0192794667689859","0.0409457239776059"
"Beamte","2003","Schleswig-Holstein","31","0.0329648051307106","0.0194150461357433","0.0465145641256779"
"Beamte","2003","Hamburg","","","",""
"Beamte","2003","Niedersachsen","108","0.0430110330738376","0.0338981033449734","0.0521239628027017"
"Beamte","2003","Bremen","","","",""
"Beamte","2003","Nordrhein-Westfalen","246","0.0337074724971358","0.0285252131832317","0.0388897318110398"
"Beamte","2003","Hessen","83","0.0398897232923014","0.0299728819466925","0.0498065646379103"
"Beamte","2003","Rheinland-Pfalz,Saarland","46","0.025366918695267","0.0158244582284295","0.0349093791621046"
"Beamte","2003","Baden-Württemberg","113","0.0308539405014432","0.0243095585197594","0.037398322483127"
"Beamte","2003","Bayern","175","0.0389956367181557","0.0322083879421217","0.0457828854941898"
"Beamte","2003","Saarland","","","",""
"Beamte","2003","Berlin","44","0.0390904216169745","0.0258493049552774","0.0523315382786717"
"Beamte","2003","Brandenburg","30","0.0280333983588443","0.0174866927277895","0.0385801039898992"
"Beamte","2003","Mecklenburg-Vorpommern","","","",""
"Beamte","2003","Sachsen","","","",""
"Beamte","2003","Sachsen-Anhalt","","","",""
"Beamte","2003","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","2004","Schleswig-Holstein","102","0.15525164294858","0.12780957644819","0.18269370944897"
"Angestellte, einfache Tätigkeiten","2004","Hamburg","33","0.121597592332202","0.0842395876246716","0.158955597039731"
"Angestellte, einfache Tätigkeiten","2004","Niedersachsen","303","0.169245671220274","0.152304892384063","0.186186450056485"
"Angestellte, einfache Tätigkeiten","2004","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","2004","Nordrhein-Westfalen","673","0.157162152401296","0.146564807756223","0.16775949704637"
"Angestellte, einfache Tätigkeiten","2004","Hessen","214","0.15685638286482","0.138079738665294","0.175633027064346"
"Angestellte, einfache Tätigkeiten","2004","Rheinland-Pfalz,Saarland","147","0.153149858046726","0.131016403850113","0.175283312243338"
"Angestellte, einfache Tätigkeiten","2004","Baden-Württemberg","452","0.174147217784023","0.159584118325146","0.188710317242901"
"Angestellte, einfache Tätigkeiten","2004","Bayern","479","0.170583793523074","0.157221503010505","0.183946084035643"
"Angestellte, einfache Tätigkeiten","2004","Saarland","39","0.163259345026387","0.120349186272804","0.206169503779969"
"Angestellte, einfache Tätigkeiten","2004","Berlin","82","0.106997917524761","0.0856313890920543","0.128364445957467"
"Angestellte, einfache Tätigkeiten","2004","Brandenburg","122","0.131249266530388","0.109225061036075","0.153273472024701"
"Angestellte, einfache Tätigkeiten","2004","Mecklenburg-Vorpommern","79","0.164027512770926","0.131921085349859","0.196133940191992"
"Angestellte, einfache Tätigkeiten","2004","Sachsen","176","0.104467820096721","0.0893236507570079","0.119611989436433"
"Angestellte, einfache Tätigkeiten","2004","Sachsen-Anhalt","105","0.113643655765939","0.0931575501560994","0.134129761375778"
"Angestellte, einfache Tätigkeiten","2004","Thüringen","125","0.11741789875907","0.0968714412367306","0.137964356281409"
"Angestellte, qualifizierte Tätigkeiten","2004","Schleswig-Holstein","160","0.225891648058395","0.194204292597983","0.257579003518808"
"Angestellte, qualifizierte Tätigkeiten","2004","Hamburg","87","0.298321581969918","0.246023492713477","0.350619671226359"
"Angestellte, qualifizierte Tätigkeiten","2004","Niedersachsen","458","0.216823168045582","0.198205681865558","0.235440654225606"
"Angestellte, qualifizierte Tätigkeiten","2004","Bremen","37","0.172875382907744","0.115524262552315","0.230226503263173"
"Angestellte, qualifizierte Tätigkeiten","2004","Nordrhein-Westfalen","1195","0.25892130619102","0.246166698111811","0.271675914270229"
"Angestellte, qualifizierte Tätigkeiten","2004","Hessen","392","0.248627969359867","0.226311853657898","0.270944085061837"
"Angestellte, qualifizierte Tätigkeiten","2004","Rheinland-Pfalz,Saarland","263","0.231303184896812","0.20538790153858","0.257218468255043"
"Angestellte, qualifizierte Tätigkeiten","2004","Baden-Württemberg","705","0.270327847522647","0.253272777517743","0.287382917527551"
"Angestellte, qualifizierte Tätigkeiten","2004","Bayern","847","0.256229270416005","0.240721131645902","0.271737409186108"
"Angestellte, qualifizierte Tätigkeiten","2004","Saarland","63","0.215607827898035","0.167863196075365","0.263352459720704"
"Angestellte, qualifizierte Tätigkeiten","2004","Berlin","223","0.268046033783144","0.237428751127092","0.298663316439195"
"Angestellte, qualifizierte Tätigkeiten","2004","Brandenburg","229","0.225170728804745","0.197927210549209","0.252414247060281"
"Angestellte, qualifizierte Tätigkeiten","2004","Mecklenburg-Vorpommern","125","0.216532850648378","0.180821199270347","0.252244502026408"
"Angestellte, qualifizierte Tätigkeiten","2004","Sachsen","496","0.277552931594322","0.255381715302266","0.299724147886379"
"Angestellte, qualifizierte Tätigkeiten","2004","Sachsen-Anhalt","275","0.235576210117307","0.208184733610048","0.262967686624566"
"Angestellte, qualifizierte Tätigkeiten","2004","Thüringen","247","0.236712568600212","0.209582745668594","0.26384239153183"
"Selbstständige/ManagerInnen","2004","Schleswig-Holstein","56","0.0764161416008278","0.0562851229155525","0.0965471602861031"
"Selbstständige/ManagerInnen","2004","Hamburg","30","0.0799075801115838","0.0489131153025226","0.110902044920645"
"Selbstständige/ManagerInnen","2004","Niedersachsen","144","0.0601562990613252","0.0494137671156244","0.0708988310070261"
"Selbstständige/ManagerInnen","2004","Bremen","","","",""
"Selbstständige/ManagerInnen","2004","Nordrhein-Westfalen","328","0.0567400912046944","0.0500039409980838","0.0634762414113049"
"Selbstständige/ManagerInnen","2004","Hessen","146","0.0858811980413884","0.0714145982021564","0.100347797880621"
"Selbstständige/ManagerInnen","2004","Rheinland-Pfalz,Saarland","75","0.0693947495423401","0.0537764527959778","0.0850130462887025"
"Selbstständige/ManagerInnen","2004","Baden-Württemberg","198","0.0647719351250665","0.0553205289204684","0.0742233413296647"
"Selbstständige/ManagerInnen","2004","Bayern","246","0.0638162386509171","0.0551331962766926","0.0724992810251416"
"Selbstständige/ManagerInnen","2004","Saarland","","","",""
"Selbstständige/ManagerInnen","2004","Berlin","83","0.0876624690482885","0.0681143630020557","0.107210575094521"
"Selbstständige/ManagerInnen","2004","Brandenburg","51","0.0490530403048887","0.0349661436651706","0.0631399369446067"
"Selbstständige/ManagerInnen","2004","Mecklenburg-Vorpommern","34","0.0484306432198043","0.0298175743820479","0.0670437120575607"
"Selbstständige/ManagerInnen","2004","Sachsen","106","0.0608922432339513","0.0490522271216138","0.0727322593462887"
"Selbstständige/ManagerInnen","2004","Sachsen-Anhalt","43","0.0362369551799924","0.0241742805228284","0.0482996298371564"
"Selbstständige/ManagerInnen","2004","Thüringen","60","0.0563219801250528","0.0416075610124991","0.0710363992376065"
"In Ausbildung","2004","Schleswig-Holstein","52","0.0576834670383966","0.0400166172955938","0.0753503167811994"
"In Ausbildung","2004","Hamburg","","","",""
"In Ausbildung","2004","Niedersachsen","154","0.0752079454794601","0.0632929964511664","0.0871228945077538"
"In Ausbildung","2004","Bremen","","","",""
"In Ausbildung","2004","Nordrhein-Westfalen","380","0.0722707635906752","0.0647312556458899","0.0798102715354604"
"In Ausbildung","2004","Hessen","129","0.0855726359662803","0.0711296109806308","0.10001566095193"
"In Ausbildung","2004","Rheinland-Pfalz,Saarland","92","0.0864256256032532","0.069156082999661","0.103695168206845"
"In Ausbildung","2004","Baden-Württemberg","242","0.0783783593165468","0.0680574338144906","0.088699284818603"
"In Ausbildung","2004","Bayern","264","0.0718056341527216","0.0626344694702399","0.0809767988352033"
"In Ausbildung","2004","Saarland","","","",""
"In Ausbildung","2004","Berlin","95","0.106809484419067","0.0854595263014014","0.128159442536733"
"In Ausbildung","2004","Brandenburg","77","0.0776597854381344","0.0602036589051708","0.095115911971098"
"In Ausbildung","2004","Mecklenburg-Vorpommern","45","0.061610028459136","0.0407624784356574","0.0824575784826146"
"In Ausbildung","2004","Sachsen","149","0.0821225418460581","0.0685288588963718","0.0957162247957444"
"In Ausbildung","2004","Sachsen-Anhalt","98","0.0811805780137413","0.0635517360916846","0.098809419935798"
"In Ausbildung","2004","Thüringen","97","0.084115787713681","0.0664003743989264","0.101831201028436"
"In Rente oder Pension","2004","Schleswig-Holstein","158","0.263346901631231","0.229971181225309","0.296722622037152"
"In Rente oder Pension","2004","Hamburg","62","0.27181813295319","0.220963143521645","0.322673122384735"
"In Rente oder Pension","2004","Niedersachsen","466","0.313496277478149","0.292537018503605","0.334455536452694"
"In Rente oder Pension","2004","Bremen","45","0.372156382572841","0.298843831318092","0.44546893382759"
"In Rente oder Pension","2004","Nordrhein-Westfalen","1020","0.26987968466203","0.256954600690385","0.282804768633674"
"In Rente oder Pension","2004","Hessen","280","0.236752502717944","0.214804445466299","0.25870055996959"
"In Rente oder Pension","2004","Rheinland-Pfalz,Saarland","238","0.264836615256066","0.237717934207863","0.29195529630427"
"In Rente oder Pension","2004","Baden-Württemberg","530","0.254000313211886","0.237284378129991","0.27071624829378"
"In Rente oder Pension","2004","Bayern","649","0.271212487336218","0.255418889714869","0.287006084957567"
"In Rente oder Pension","2004","Saarland","73","0.278855080200815","0.226792436715154","0.330917723686476"
"In Rente oder Pension","2004","Berlin","169","0.234770767360625","0.205472775602613","0.264068759118637"
"In Rente oder Pension","2004","Brandenburg","268","0.349009463041566","0.31792021950449","0.380098706578643"
"In Rente oder Pension","2004","Mecklenburg-Vorpommern","125","0.304591919095379","0.264687894812889","0.344495943377868"
"In Rente oder Pension","2004","Sachsen","401","0.319268822143467","0.296186490915267","0.342351153371668"
"In Rente oder Pension","2004","Sachsen-Anhalt","261","0.374035822092412","0.3428028028014","0.405268841383424"
"In Rente oder Pension","2004","Thüringen","250","0.325230775447649","0.295331153624076","0.355130397271221"
"Arbeitslose","2004","Schleswig-Holstein","51","0.104384218804684","0.0812148968974123","0.127553540711957"
"Arbeitslose","2004","Hamburg","","","",""
"Arbeitslose","2004","Niedersachsen","76","0.0429290039372431","0.0337713175852492","0.0520866902892371"
"Arbeitslose","2004","Bremen","","","",""
"Arbeitslose","2004","Nordrhein-Westfalen","246","0.0629744447045407","0.0559013585025908","0.0700475309064907"
"Arbeitslose","2004","Hessen","66","0.0468635094316647","0.0359513411946417","0.0577756776686877"
"Arbeitslose","2004","Rheinland-Pfalz,Saarland","50","0.0718302352422197","0.0559610376580407","0.0876994328263988"
"Arbeitslose","2004","Baden-Württemberg","111","0.0441297616828056","0.0362428044087688","0.0520167189568424"
"Arbeitslose","2004","Bayern","123","0.0508397695356002","0.0430361278476968","0.0586434112235037"
"Arbeitslose","2004","Saarland","","","",""
"Arbeitslose","2004","Berlin","79","0.110044009522247","0.0884124647442405","0.131675554300254"
"Arbeitslose","2004","Brandenburg","97","0.115134123170085","0.0943158372619818","0.135952409078188"
"Arbeitslose","2004","Mecklenburg-Vorpommern","68","0.146913128130931","0.116218344717624","0.177607911544238"
"Arbeitslose","2004","Sachsen","169","0.119664097867167","0.103593955094775","0.135734240639559"
"Arbeitslose","2004","Sachsen-Anhalt","104","0.126137520616974","0.10470731579426","0.147567725439689"
"Arbeitslose","2004","Thüringen","113","0.138696073374656","0.116636224078728","0.160755922670583"
"Sonstige Nichterwerbspersonen","2004","Schleswig-Holstein","55","0.0763667155397947","0.0562416698128628","0.0964917612667265"
"Sonstige Nichterwerbspersonen","2004","Hamburg","32","0.0835919090170847","0.0519544930217012","0.115229325012468"
"Sonstige Nichterwerbspersonen","2004","Niedersachsen","169","0.0765401654260041","0.064528810917506","0.0885515199345022"
"Sonstige Nichterwerbspersonen","2004","Bremen","","","",""
"Sonstige Nichterwerbspersonen","2004","Nordrhein-Westfalen","460","0.0877731111372776","0.0795339453686702","0.096012276905885"
"Sonstige Nichterwerbspersonen","2004","Hessen","130","0.0992792836462078","0.083839525475839","0.114719041816577"
"Sonstige Nichterwerbspersonen","2004","Rheinland-Pfalz,Saarland","106","0.0983877616874612","0.0800828324696459","0.116692690905276"
"Sonstige Nichterwerbspersonen","2004","Baden-Württemberg","260","0.0866535854105089","0.075850314676593","0.0974568561444247"
"Sonstige Nichterwerbspersonen","2004","Bayern","282","0.0832288298734656","0.0734160256299499","0.0930416341169812"
"Sonstige Nichterwerbspersonen","2004","Saarland","36","0.134543383556202","0.0949265751721335","0.17416019194027"
"Sonstige Nichterwerbspersonen","2004","Berlin","32","0.0461269434648254","0.0316277883405394","0.0606260985891113"
"Sonstige Nichterwerbspersonen","2004","Brandenburg","31","0.0283530288260892","0.0175272737778899","0.0391787838742885"
"Sonstige Nichterwerbspersonen","2004","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","2004","Sachsen","44","0.0255215142173047","0.0177132780690935","0.0333297503655158"
"Sonstige Nichterwerbspersonen","2004","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","2004","Thüringen","31","0.0266019046548064","0.0163313509705934","0.0368724583390194"
"Beamte","2004","Schleswig-Holstein","35","0.0406592643780907","0.0256934197014242","0.0556251090547572"
"Beamte","2004","Hamburg","","","",""
"Beamte","2004","Niedersachsen","112","0.045601469351962","0.0361762258128327","0.0550267128910913"
"Beamte","2004","Bremen","","","",""
"Beamte","2004","Nordrhein-Westfalen","229","0.0342784461084665","0.0289807433741005","0.0395761488428324"
"Beamte","2004","Hessen","84","0.0401665179718272","0.0300286614484335","0.0503043744952208"
"Beamte","2004","Rheinland-Pfalz,Saarland","46","0.024671969725122","0.015138195144013","0.0342057443062309"
"Beamte","2004","Baden-Württemberg","107","0.0275909799465163","0.0213009562825053","0.0338810036105272"
"Beamte","2004","Bayern","154","0.0322839765119986","0.0260049365886626","0.0385630164353346"
"Beamte","2004","Saarland","","","",""
"Beamte","2004","Berlin","41","0.0395423748770424","0.0260716630498511","0.0530130867042337"
"Beamte","2004","Brandenburg","","","",""
"Beamte","2004","Mecklenburg-Vorpommern","","","",""
"Beamte","2004","Sachsen","","","",""
"Beamte","2004","Sachsen-Anhalt","","","",""
"Beamte","2004","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","2005","Schleswig-Holstein","103","0.184690817578598","0.154767092866926","0.21461454229027"
"Angestellte, einfache Tätigkeiten","2005","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","2005","Niedersachsen","280","0.173569378707237","0.155974841638483","0.191163915775992"
"Angestellte, einfache Tätigkeiten","2005","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","2005","Nordrhein-Westfalen","632","0.15664464797269","0.145848546399605","0.167440749545775"
