"plb0195_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht abgegolten","2010","Realschule","4","99","0.130505568786705","0.106445407890679","0.154565729682731"
"Nicht abgegolten","2010","Realschule","5 Einkommensstärkstes Quintil","94","0.250800012717403","0.212497417806919","0.289102607627887"
"Nicht abgegolten","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Nicht abgegolten","2010","(Fach-)Abitur","2","27","","",""
"Nicht abgegolten","2010","(Fach-)Abitur","3","32","0.101796884364576","0.0629707053937733","0.140623063335379"
"Nicht abgegolten","2010","(Fach-)Abitur","4","54","0.16043795205713","0.118342360271154","0.202533543843105"
"Nicht abgegolten","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","63","0.201483490592814","0.155398099281798","0.247568881903829"
"Nicht abgegolten","2010","AkademikerIn","1 Einkommensschwächstes Quintil","12","","",""
"Nicht abgegolten","2010","AkademikerIn","2","52","0.212223529511901","0.157441328971568","0.267005730052234"
"Nicht abgegolten","2010","AkademikerIn","3","85","0.299174161764369","0.245919698121284","0.352428625407454"
"Nicht abgegolten","2010","AkademikerIn","4","218","0.315693118697766","0.279195705945896","0.352190531449635"
"Nicht abgegolten","2010","AkademikerIn","5 Einkommensstärkstes Quintil","506","0.410403867109184","0.382301500507397","0.438506233710971"
"Abgefeiert","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Abgefeiert","2011","(noch) kein Abschluss","2","7","","",""
"Abgefeiert","2011","(noch) kein Abschluss","3","8","","",""
"Abgefeiert","2011","(noch) kein Abschluss","4","2","","",""
"Abgefeiert","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Abgefeiert","2011","Hauptschule","1 Einkommensschwächstes Quintil","127","0.334207419127445","0.282197992170451","0.386216846084438"
"Abgefeiert","2011","Hauptschule","2","272","0.427217953588971","0.388559701445951","0.465876205731992"
"Abgefeiert","2011","Hauptschule","3","226","0.479218151044518","0.434712008006143","0.523724294082894"
"Abgefeiert","2011","Hauptschule","4","243","0.505466940196611","0.461687190828494","0.549246689564728"
"Abgefeiert","2011","Hauptschule","5 Einkommensstärkstes Quintil","122","0.532552154484087","0.469559889558808","0.595544419409365"
"Abgefeiert","2011","Realschule","1 Einkommensschwächstes Quintil","174","0.46259880410958","0.411656832577398","0.513540775641762"
"Abgefeiert","2011","Realschule","2","405","0.459691468863595","0.425454916622551","0.493928021104638"
"Abgefeiert","2011","Realschule","3","419","0.540537347901198","0.505036550174842","0.576038145627554"
"Abgefeiert","2011","Realschule","4","506","0.56468776052591","0.53245698349171","0.596918537560109"
"Abgefeiert","2011","Realschule","5 Einkommensstärkstes Quintil","363","0.492326613044781","0.453533323609044","0.531119902480518"
"Abgefeiert","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","57","0.421042954336765","0.330805768097595","0.511280140575935"
"Abgefeiert","2011","(Fach-)Abitur","2","132","0.545342513343498","0.482213937540456","0.60847108914654"
"Abgefeiert","2011","(Fach-)Abitur","3","175","0.592265884737928","0.537025310665394","0.647506458810463"
"Abgefeiert","2011","(Fach-)Abitur","4","225","0.584774392073183","0.535033490382626","0.634515293763741"
"Abgefeiert","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","168","0.563732752412465","0.51140266233704","0.616062842487889"
"Abgefeiert","2011","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.414084744474555","0.304774011109777","0.523395477839333"
"Abgefeiert","2011","AkademikerIn","2","84","0.59276931305042","0.517802469799914","0.667736156300926"
"Abgefeiert","2011","AkademikerIn","3","188","0.522049298911277","0.469567854542386","0.574530743280167"
"Abgefeiert","2011","AkademikerIn","4","366","0.473495686422987","0.437569996375227","0.509421376470746"
"Abgefeiert","2011","AkademikerIn","5 Einkommensstärkstes Quintil","587","0.424325008660589","0.39881541993864","0.449834597382537"
"Teils, teils","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Teils, teils","2011","(noch) kein Abschluss","2","4","","",""
"Teils, teils","2011","(noch) kein Abschluss","3","","","",""
"Teils, teils","2011","(noch) kein Abschluss","4","3","","",""
"Teils, teils","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Teils, teils","2011","Hauptschule","1 Einkommensschwächstes Quintil","64","0.207067211449775","0.1623907872847","0.251743635614851"
"Teils, teils","2011","Hauptschule","2","145","0.24048995988556","0.207090610808957","0.273889308962162"
"Teils, teils","2011","Hauptschule","3","116","0.214520071315864","0.177949906086991","0.251090236544736"
"Teils, teils","2011","Hauptschule","4","128","0.250033276725569","0.212114952898428","0.287951600552711"
"Teils, teils","2011","Hauptschule","5 Einkommensstärkstes Quintil","57","0.236476337992718","0.182829433726642","0.290123242258794"
"Teils, teils","2011","Realschule","1 Einkommensschwächstes Quintil","72","0.222488687552124","0.179994306589726","0.264983068514521"
"Teils, teils","2011","Realschule","2","189","0.235474709634184","0.206327032396861","0.264622386871507"
"Teils, teils","2011","Realschule","3","163","0.190191056929442","0.1622343198904","0.218147793968483"
"Teils, teils","2011","Realschule","4","191","0.195358402824942","0.169584307075298","0.221132498574585"
"Teils, teils","2011","Realschule","5 Einkommensstärkstes Quintil","116","0.209362733659587","0.177792624599502","0.240932842719671"
"Teils, teils","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Teils, teils","2011","(Fach-)Abitur","2","37","0.155932746933259","0.109938201501188","0.20192729236533"
"Teils, teils","2011","(Fach-)Abitur","3","57","0.192751700206576","0.148409832953296","0.237093567459856"
"Teils, teils","2011","(Fach-)Abitur","4","62","0.171804445504466","0.133727591219108","0.209881299789824"
"Teils, teils","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","61","0.158450523468963","0.119918198908416","0.196982848029511"
"Teils, teils","2011","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Teils, teils","2011","AkademikerIn","2","28","","",""
"Teils, teils","2011","AkademikerIn","3","52","0.197096201810068","0.155300718385977","0.238891685234159"
"Teils, teils","2011","AkademikerIn","4","107","0.163985537741935","0.137344213529353","0.190626861954517"
"Teils, teils","2011","AkademikerIn","5 Einkommensstärkstes Quintil","193","0.148036888460757","0.129706957447689","0.166366819473826"
"Bezahlt","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Bezahlt","2011","(noch) kein Abschluss","2","12","","",""
"Bezahlt","2011","(noch) kein Abschluss","3","3","","",""
"Bezahlt","2011","(noch) kein Abschluss","4","3","","",""
"Bezahlt","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Bezahlt","2011","Hauptschule","1 Einkommensschwächstes Quintil","90","0.356337852289311","0.303534132982955","0.409141571595666"
"Bezahlt","2011","Hauptschule","2","151","0.219737577312019","0.187378563289936","0.252096591334102"
"Bezahlt","2011","Hauptschule","3","95","0.200917629339618","0.165220753598727","0.236614505080508"
"Bezahlt","2011","Hauptschule","4","83","0.17359505038858","0.140428954498983","0.206761146278178"
"Bezahlt","2011","Hauptschule","5 Einkommensstärkstes Quintil","30","0.144714980266637","0.100297722012983","0.189132238520291"
"Bezahlt","2011","Realschule","1 Einkommensschwächstes Quintil","72","0.178868345933259","0.139712435695578","0.21802425617094"
"Bezahlt","2011","Realschule","2","138","0.161239620387086","0.135976282776898","0.186502957997274"
"Bezahlt","2011","Realschule","3","93","0.149481181353451","0.124081084324958","0.174881278381943"
"Bezahlt","2011","Realschule","4","75","0.0776655843228748","0.0602665692854582","0.0950645993602914"
"Bezahlt","2011","Realschule","5 Einkommensstärkstes Quintil","44","0.0688096775448367","0.0491678569514048","0.0884514981382686"
"Bezahlt","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","27","","",""
"Bezahlt","2011","(Fach-)Abitur","2","43","0.150723014674204","0.105364000804177","0.196082028544232"
"Bezahlt","2011","(Fach-)Abitur","3","33","0.106101824547603","0.0714826466292066","0.140721002466"
"Bezahlt","2011","(Fach-)Abitur","4","28","","",""
"Bezahlt","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","28","","",""
"Bezahlt","2011","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Bezahlt","2011","AkademikerIn","2","11","","",""
"Bezahlt","2011","AkademikerIn","3","18","","",""
"Bezahlt","2011","AkademikerIn","4","33","0.0504495428499736","0.0347012392157064","0.0661978464842407"
"Bezahlt","2011","AkademikerIn","5 Einkommensstärkstes Quintil","56","0.0323702642176977","0.0232355874162784","0.0415049410191171"
"Nicht abgegolten","2011","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6","","",""
"Nicht abgegolten","2011","(noch) kein Abschluss","2","5","","",""
"Nicht abgegolten","2011","(noch) kein Abschluss","3","3","","",""
"Nicht abgegolten","2011","(noch) kein Abschluss","4","1","","",""
"Nicht abgegolten","2011","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2011","Hauptschule","1 Einkommensschwächstes Quintil","35","0.102387517133469","0.0689624339067084","0.13581260036023"
"Nicht abgegolten","2011","Hauptschule","2","61","0.11255450921345","0.08785575427224","0.137253264154661"
"Nicht abgegolten","2011","Hauptschule","3","47","0.1053441483","0.0779940669925104","0.13269422960749"
"Nicht abgegolten","2011","Hauptschule","4","47","0.0709047326892392","0.0484298742971289","0.0933795910813495"
"Nicht abgegolten","2011","Hauptschule","5 Einkommensstärkstes Quintil","32","0.0862565272565575","0.0508121216177168","0.121700932895398"
"Nicht abgegolten","2011","Realschule","1 Einkommensschwächstes Quintil","50","0.136044162405037","0.101016600525811","0.171071724284264"
"Nicht abgegolten","2011","Realschule","2","82","0.143594201115135","0.119503794015501","0.16768460821477"
"Nicht abgegolten","2011","Realschule","3","82","0.11979041381591","0.0966588906640989","0.142921936967721"
"Nicht abgegolten","2011","Realschule","4","137","0.162288252326274","0.138318861649936","0.186257643002612"
"Nicht abgegolten","2011","Realschule","5 Einkommensstärkstes Quintil","115","0.229500975750796","0.196871051442119","0.262130900059472"
"Nicht abgegolten","2011","(Fach-)Abitur","1 Einkommensschwächstes Quintil","12","","",""
"Nicht abgegolten","2011","(Fach-)Abitur","2","27","","",""
"Nicht abgegolten","2011","(Fach-)Abitur","3","39","0.108880590507892","0.0738655619752395","0.143895619040545"
"Nicht abgegolten","2011","(Fach-)Abitur","4","62","0.175794927233678","0.137371311804597","0.214218542662758"
"Nicht abgegolten","2011","(Fach-)Abitur","5 Einkommensstärkstes Quintil","88","0.205017183023323","0.162416894026019","0.247617472020626"
"Nicht abgegolten","2011","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Nicht abgegolten","2011","AkademikerIn","2","42","0.277329157278423","0.209020751239941","0.345637563316905"
"Nicht abgegolten","2011","AkademikerIn","3","90","0.189175884217044","0.148027320211208","0.230324448222879"
"Nicht abgegolten","2011","AkademikerIn","4","236","0.312069232985105","0.278730892189222","0.345407573780988"
"Nicht abgegolten","2011","AkademikerIn","5 Einkommensstärkstes Quintil","606","0.395267838660956","0.370033453158559","0.420502224163353"
"Abgefeiert","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Abgefeiert","2012","(noch) kein Abschluss","2","14","","",""
"Abgefeiert","2012","(noch) kein Abschluss","3","7","","",""
"Abgefeiert","2012","(noch) kein Abschluss","4","5","","",""
"Abgefeiert","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2012","Hauptschule","1 Einkommensschwächstes Quintil","126","0.408851419305201","0.352269174607784","0.465433664002617"
"Abgefeiert","2012","Hauptschule","2","263","0.469566840468084","0.42919364879593","0.509940032140238"
"Abgefeiert","2012","Hauptschule","3","250","0.46202536571187","0.419620602767702","0.504430128656038"
"Abgefeiert","2012","Hauptschule","4","265","0.496703456205081","0.454532662395892","0.538874250014269"
"Abgefeiert","2012","Hauptschule","5 Einkommensstärkstes Quintil","133","0.466642009603212","0.408620337454611","0.524663681751814"
"Abgefeiert","2012","Realschule","1 Einkommensschwächstes Quintil","130","0.463023592580027","0.406123071223974","0.519924113936079"
"Abgefeiert","2012","Realschule","2","417","0.528657697403857","0.493191775599201","0.564123619208513"
"Abgefeiert","2012","Realschule","3","467","0.55514347994519","0.521253550148076","0.589033409742304"
"Abgefeiert","2012","Realschule","4","555","0.573759471778026","0.542179266816825","0.605339676739228"
"Abgefeiert","2012","Realschule","5 Einkommensstärkstes Quintil","423","0.544089827353816","0.507860962632531","0.5803186920751"
"Abgefeiert","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","37","0.492783202545333","0.392774628242121","0.592791776848545"
"Abgefeiert","2012","(Fach-)Abitur","2","110","0.493494415876401","0.428022157419329","0.558966674333474"
"Abgefeiert","2012","(Fach-)Abitur","3","188","0.58216000709539","0.52862159609884","0.63569841809194"
"Abgefeiert","2012","(Fach-)Abitur","4","261","0.643583783651952","0.597996214321529","0.689171352982375"
"Abgefeiert","2012","(Fach-)Abitur","5 Einkommensstärkstes Quintil","212","0.515921776977392","0.467310752160376","0.564532801794409"
"Abgefeiert","2012","AkademikerIn","1 Einkommensschwächstes Quintil","36","0.656875508086398","0.539643768278246","0.774107247894551"
"Abgefeiert","2012","AkademikerIn","2","95","0.485370778140363","0.412560475203219","0.558181081077507"
"Abgefeiert","2012","AkademikerIn","3","176","0.504472075149915","0.450446080109749","0.55849807019008"
"Abgefeiert","2012","AkademikerIn","4","368","0.513563279958988","0.477231134583736","0.549895425334241"
"Abgefeiert","2012","AkademikerIn","5 Einkommensstärkstes Quintil","657","0.444659565218169","0.419677993157971","0.469641137278368"
"Teils, teils","2012","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Teils, teils","2012","(noch) kein Abschluss","2","9","","",""
"Teils, teils","2012","(noch) kein Abschluss","3","1","","",""
"Teils, teils","2012","(noch) kein Abschluss","4","2","","",""
"Teils, teils","2012","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teils, teils","2012","Hauptschule","1 Einkommensschwächstes Quintil","56","0.218813518417175","0.17122923578382","0.266397801050529"
"Teils, teils","2012","Hauptschule","2","139","0.23402580652577","0.199775222229487","0.268276390822053"
"Teils, teils","2012","Hauptschule","3","132","0.252740861920665","0.215777268983563","0.289704454857768"
"Teils, teils","2012","Hauptschule","4","139","0.275077732781317","0.237413888185963","0.312741577376672"
"Teils, teils","2012","Hauptschule","5 Einkommensstärkstes Quintil","75","0.27141759219408","0.219698932907532","0.323136251480628"
"Teils, teils","2012","Realschule","1 Einkommensschwächstes Quintil","69","0.187348904976273","0.142822798039226","0.23187501191332"
"Teils, teils","2012","Realschule","2","168","0.227639343241275","0.197848040407884","0.257430646074666"
"Teils, teils","2012","Realschule","3","180","0.226997536555024","0.198430902040511","0.255564171069537"
"Teils, teils","2012","Realschule","4","214","0.252778838085999","0.225025349726234","0.280532326445764"
"Teils, teils","2012","Realschule","5 Einkommensstärkstes Quintil","139","0.186804256033223","0.158453103894173","0.215155408172274"
"Teils, teils","2012","(Fach-)Abitur","1 Einkommensschwächstes Quintil","21","","",""
"Teils, teils","2012","(Fach-)Abitur","2","44","0.150095579939003","0.103322811370379","0.196868348507627"
"Teils, teils","2012","(Fach-)Abitur","3","64","0.180433255332755","0.138689670040089","0.222176840625422"
"Teils, teils","2012","(Fach-)Abitur","4","69","0.181663113865144","0.14496323731487","0.218362990415419"
