"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht abgegolten","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2017","Hauptschule","Hessen","","","",""
"Nicht abgegolten","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2017","Hauptschule","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2017","Hauptschule","Bayern","","","",""
"Nicht abgegolten","2017","Hauptschule","Saarland","","","",""
"Nicht abgegolten","2017","Hauptschule","Berlin","","","",""
"Nicht abgegolten","2017","Hauptschule","Brandenburg","","","",""
"Nicht abgegolten","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2017","Hauptschule","Sachsen","","","",""
"Nicht abgegolten","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2017","Hauptschule","Thueringen","","","",""
"Nicht abgegolten","2017","Realschule","Schleswig-Holstein","","","",""
"Nicht abgegolten","2017","Realschule","Hamburg","","","",""
"Nicht abgegolten","2017","Realschule","Niedersachsen","","","",""
"Nicht abgegolten","2017","Realschule","Bremen","","","",""
"Nicht abgegolten","2017","Realschule","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2017","Realschule","Hessen","","","",""
"Nicht abgegolten","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2017","Realschule","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2017","Realschule","Bayern","","","",""
"Nicht abgegolten","2017","Realschule","Saarland","","","",""
"Nicht abgegolten","2017","Realschule","Berlin","","","",""
"Nicht abgegolten","2017","Realschule","Brandenburg","","","",""
"Nicht abgegolten","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2017","Realschule","Sachsen","","","",""
"Nicht abgegolten","2017","Realschule","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2017","Realschule","Thueringen","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Hamburg","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Bremen","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Hessen","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Bayern","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Saarland","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Berlin","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Brandenburg","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Sachsen","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2017","(Fach-)Abitur","Thueringen","","","",""
"Nicht abgegolten","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht abgegolten","2017","AkademikerIn","Hamburg","","","",""
"Nicht abgegolten","2017","AkademikerIn","Niedersachsen","","","",""
"Nicht abgegolten","2017","AkademikerIn","Bremen","","","",""
"Nicht abgegolten","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2017","AkademikerIn","Hessen","","","",""
"Nicht abgegolten","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2017","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2017","AkademikerIn","Bayern","","","",""
"Nicht abgegolten","2017","AkademikerIn","Saarland","","","",""
"Nicht abgegolten","2017","AkademikerIn","Berlin","","","",""
"Nicht abgegolten","2017","AkademikerIn","Brandenburg","","","",""
"Nicht abgegolten","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2017","AkademikerIn","Sachsen","","","",""
"Nicht abgegolten","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2017","AkademikerIn","Thueringen","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Hamburg","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Niedersachsen","2","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Bremen","2","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Nordrhein-Westfalen","12","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Hessen","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Baden-Wuerttemberg","2","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Bayern","6","0.734345471027935","0.502983009763594","0.965707932292276"
"Abgefeiert","2018","(noch) kein Abschluss","Saarland","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Berlin","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Brandenburg","1","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Sachsen","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abgefeiert","2018","(noch) kein Abschluss","Thueringen","","","",""
"Abgefeiert","2018","Hauptschule","Schleswig-Holstein","30","0.384656632218067","0.274550163638994","0.49476310079714"
"Abgefeiert","2018","Hauptschule","Hamburg","11","","",""
"Abgefeiert","2018","Hauptschule","Niedersachsen","68","0.360388010072657","0.290249699061491","0.430526321083823"
"Abgefeiert","2018","Hauptschule","Bremen","8","0.755698511323221","0.52213028923977","0.989266733406672"
"Abgefeiert","2018","Hauptschule","Nordrhein-Westfalen","132","","",""
"Abgefeiert","2018","Hauptschule","Hessen","53","0.47488895292989","0.383620480498159","0.566157425361621"
"Abgefeiert","2018","Hauptschule","Rheinland-Pfalz,Saarland","58","0.391900473381647","0.315539142056378","0.468261804706917"
"Abgefeiert","2018","Hauptschule","Baden-Wuerttemberg","121","","",""
"Abgefeiert","2018","Hauptschule","Bayern","276","","",""
"Abgefeiert","2018","Hauptschule","Saarland","","","",""
"Abgefeiert","2018","Hauptschule","Berlin","7","0.349935147846747","0.150634424009096","0.549235871684397"
"Abgefeiert","2018","Hauptschule","Brandenburg","12","","",""
"Abgefeiert","2018","Hauptschule","Mecklenburg-Vorpommern","9","0.61325341237346","0.409750802845926","0.816756021900993"
"Abgefeiert","2018","Hauptschule","Sachsen","20","","",""
"Abgefeiert","2018","Hauptschule","Sachsen-Anhalt","13","","",""
"Abgefeiert","2018","Hauptschule","Thueringen","23","","",""
"Abgefeiert","2018","Realschule","Schleswig-Holstein","67","0.675943143736036","0.589650343915575","0.762235943556497"
"Abgefeiert","2018","Realschule","Hamburg","10","","",""
"Abgefeiert","2018","Realschule","Niedersachsen","181","","",""
"Abgefeiert","2018","Realschule","Bremen","13","","",""
"Abgefeiert","2018","Realschule","Nordrhein-Westfalen","254","","",""
"Abgefeiert","2018","Realschule","Hessen","93","0.545266187801037","0.471279024833298","0.619253350768775"
"Abgefeiert","2018","Realschule","Rheinland-Pfalz,Saarland","79","0.671356301518877","0.589012241929956","0.753700361107798"
"Abgefeiert","2018","Realschule","Baden-Wuerttemberg","193","","",""
"Abgefeiert","2018","Realschule","Bayern","287","","",""
"Abgefeiert","2018","Realschule","Saarland","","","",""
"Abgefeiert","2018","Realschule","Berlin","49","0.551169766046791","0.448412963577089","0.653926568516492"
"Abgefeiert","2018","Realschule","Brandenburg","75","0.605727080638539","0.525063870012756","0.686390291264322"
"Abgefeiert","2018","Realschule","Mecklenburg-Vorpommern","48","0.618404994428179","0.515736616510035","0.721073372346323"
"Abgefeiert","2018","Realschule","Sachsen","190","","",""
"Abgefeiert","2018","Realschule","Sachsen-Anhalt","74","0.438724982659084","0.358506681131978","0.51894328418619"
"Abgefeiert","2018","Realschule","Thueringen","93","0.589294416434011","0.514902642179111","0.663686190688912"
"Abgefeiert","2018","(Fach-)Abitur","Schleswig-Holstein","48","0.730314266338449","0.629875507338249","0.830753025338648"
"Abgefeiert","2018","(Fach-)Abitur","Hamburg","19","","",""
"Abgefeiert","2018","(Fach-)Abitur","Niedersachsen","106","","",""
"Abgefeiert","2018","(Fach-)Abitur","Bremen","7","0.942378163451722","0.780901691262917","1.10385463564053"
"Abgefeiert","2018","(Fach-)Abitur","Nordrhein-Westfalen","231","","",""
"Abgefeiert","2018","(Fach-)Abitur","Hessen","77","0.722423687251434","0.646885180278211","0.797962194224656"
"Abgefeiert","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","55","0.488203262347447","0.397239546761764","0.57916697793313"
"Abgefeiert","2018","(Fach-)Abitur","Baden-Wuerttemberg","127","","",""
"Abgefeiert","2018","(Fach-)Abitur","Bayern","128","","",""
"Abgefeiert","2018","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","2018","(Fach-)Abitur","Berlin","31","0.589741419133016","0.457316472011603","0.722166366254429"
"Abgefeiert","2018","(Fach-)Abitur","Brandenburg","33","0.657778561254004","0.527564925065598","0.78799219744241"
"Abgefeiert","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","15","","",""
"Abgefeiert","2018","(Fach-)Abitur","Sachsen","53","0.693351163542484","0.588293069867004","0.798409257217964"
"Abgefeiert","2018","(Fach-)Abitur","Sachsen-Anhalt","31","0.641693597559782","0.506043968762468","0.777343226357096"
"Abgefeiert","2018","(Fach-)Abitur","Thueringen","30","0.855992295139424","0.74436148285436","0.967623107424488"
"Abgefeiert","2018","AkademikerIn","Schleswig-Holstein","59","0.634583394946877","0.537750084472487","0.731416705421266"
"Abgefeiert","2018","AkademikerIn","Hamburg","28","","",""
"Abgefeiert","2018","AkademikerIn","Niedersachsen","137","","",""
"Abgefeiert","2018","AkademikerIn","Bremen","10","","",""
"Abgefeiert","2018","AkademikerIn","Nordrhein-Westfalen","251","","",""
"Abgefeiert","2018","AkademikerIn","Hessen","122","","",""
"Abgefeiert","2018","AkademikerIn","Rheinland-Pfalz,Saarland","69","0.496102385395387","0.411129751674376","0.581075019116398"
"Abgefeiert","2018","AkademikerIn","Baden-Wuerttemberg","233","","",""
"Abgefeiert","2018","AkademikerIn","Bayern","234","","",""
"Abgefeiert","2018","AkademikerIn","Saarland","","","",""
"Abgefeiert","2018","AkademikerIn","Berlin","99","0.596317420542255","0.524240397254667","0.668394443829842"
"Abgefeiert","2018","AkademikerIn","Brandenburg","46","0.496111427307491","0.394495101758358","0.597727752856623"
"Abgefeiert","2018","AkademikerIn","Mecklenburg-Vorpommern","27","","",""
"Abgefeiert","2018","AkademikerIn","Sachsen","98","0.567321977869266","0.494538079692745","0.640105876045787"
"Abgefeiert","2018","AkademikerIn","Sachsen-Anhalt","63","0.765922831841262","0.678444826532076","0.853400837150448"
"Abgefeiert","2018","AkademikerIn","Thueringen","59","0.59974938854436","0.503237369173719","0.696261407915001"
"Teils, teils","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teils, teils","2018","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","2018","(noch) kein Abschluss","Niedersachsen","4","0.212549861653007","-0.0189226441530902","0.444022367459103"
"Teils, teils","2018","(noch) kein Abschluss","Bremen","1","","",""
"Teils, teils","2018","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.330586853041457","0.162250710291304","0.49892299579161"
"Teils, teils","2018","(noch) kein Abschluss","Hessen","1","","",""
"Teils, teils","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2018","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Teils, teils","2018","(noch) kein Abschluss","Bayern","6","0.101933084062703","-0.0565547769651206","0.260420945090526"
"Teils, teils","2018","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","2018","(noch) kein Abschluss","Berlin","","","",""
"Teils, teils","2018","(noch) kein Abschluss","Brandenburg","2","","",""
"Teils, teils","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2018","(noch) kein Abschluss","Sachsen","1","","",""
"Teils, teils","2018","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Teils, teils","2018","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","2018","Hauptschule","Schleswig-Holstein","16","","",""
"Teils, teils","2018","Hauptschule","Hamburg","5","0.0575354791993619","-0.0376311189885621","0.152702077387286"
"Teils, teils","2018","Hauptschule","Niedersachsen","62","0.292399120183006","0.225949263081687","0.358848977284325"
"Teils, teils","2018","Hauptschule","Bremen","2","","",""
"Teils, teils","2018","Hauptschule","Nordrhein-Westfalen","107","","",""
"Teils, teils","2018","Hauptschule","Hessen","32","0.237300642372891","0.159546180849745","0.315055103896037"
"Teils, teils","2018","Hauptschule","Rheinland-Pfalz,Saarland","54","0.418043806234922","0.340890541339713","0.495197071130131"
"Teils, teils","2018","Hauptschule","Baden-Wuerttemberg","81","0.285823306346771","0.231219631377058","0.340426981316484"
"Teils, teils","2018","Hauptschule","Bayern","97","0.22462124188863","0.186648543275493","0.262593940501767"
"Teils, teils","2018","Hauptschule","Saarland","","","",""
"Teils, teils","2018","Hauptschule","Berlin","8","0.336798445164575","0.139308696356969","0.534288193972181"
"Teils, teils","2018","Hauptschule","Brandenburg","11","","",""
"Teils, teils","2018","Hauptschule","Mecklenburg-Vorpommern","7","0.13981665939979","-0.00509780129751733","0.284731120097098"
"Teils, teils","2018","Hauptschule","Sachsen","9","0.309835577161758","0.166531013300426","0.45314014102309"
"Teils, teils","2018","Hauptschule","Sachsen-Anhalt","6","0.245326696394172","0.0913555431828278","0.399297849605516"
"Teils, teils","2018","Hauptschule","Thueringen","12","","",""
"Teils, teils","2018","Realschule","Schleswig-Holstein","23","","",""
"Teils, teils","2018","Realschule","Hamburg","7","0.475042402258385","0.261459371584317","0.688625432932452"
"Teils, teils","2018","Realschule","Niedersachsen","86","0.284770633770443","0.236225095724822","0.333316171816064"
"Teils, teils","2018","Realschule","Bremen","2","","",""
"Teils, teils","2018","Realschule","Nordrhein-Westfalen","95","0.237268359034771","0.197564328967169","0.276972389102372"
"Teils, teils","2018","Realschule","Hessen","49","0.229152741430839","0.16670450738548","0.291600975476198"
"Teils, teils","2018","Realschule","Rheinland-Pfalz,Saarland","24","","",""
"Teils, teils","2018","Realschule","Baden-Wuerttemberg","61","0.217950734685802","0.172140025098862","0.263761444272743"
"Teils, teils","2018","Realschule","Bayern","104","","",""
"Teils, teils","2018","Realschule","Saarland","","","",""
"Teils, teils","2018","Realschule","Berlin","22","","",""
"Teils, teils","2018","Realschule","Brandenburg","45","0.266869115561608","0.193859770846211","0.339878460277005"
"Teils, teils","2018","Realschule","Mecklenburg-Vorpommern","22","","",""
"Teils, teils","2018","Realschule","Sachsen","104","","",""
"Teils, teils","2018","Realschule","Sachsen-Anhalt","28","","",""
"Teils, teils","2018","Realschule","Thueringen","53","0.231636284620281","0.167842235379619","0.295430333860944"
"Teils, teils","2018","(Fach-)Abitur","Schleswig-Holstein","12","","",""
"Teils, teils","2018","(Fach-)Abitur","Hamburg","7","0.161500690744177","0.0319601245969289","0.291041256891425"
"Teils, teils","2018","(Fach-)Abitur","Niedersachsen","44","0.280733161513528","0.214720085958889","0.346746237068166"
"Teils, teils","2018","(Fach-)Abitur","Bremen","","","",""
"Teils, teils","2018","(Fach-)Abitur","Nordrhein-Westfalen","88","0.24964457446825","0.209341255891206","0.289947893045295"
"Teils, teils","2018","(Fach-)Abitur","Hessen","22","","",""
"Teils, teils","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","31","0.294181801212435","0.211259103255824","0.377104499169046"
"Teils, teils","2018","(Fach-)Abitur","Baden-Wuerttemberg","45","0.207609647681447","0.152882827017907","0.262336468344987"
"Teils, teils","2018","(Fach-)Abitur","Bayern","52","0.18185398785516","0.132849434417297","0.230858541293023"
"Teils, teils","2018","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","2018","(Fach-)Abitur","Berlin","9","0.157655257752197","0.0595461512826436","0.25576436422175"
"Teils, teils","2018","(Fach-)Abitur","Brandenburg","11","","",""
"Teils, teils","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Teils, teils","2018","(Fach-)Abitur","Sachsen","11","","",""
"Teils, teils","2018","(Fach-)Abitur","Sachsen-Anhalt","8","0.209965439044495","0.09474635331702","0.32518452477197"
"Teils, teils","2018","(Fach-)Abitur","Thueringen","4","0.103856097300089","0.00685845699613573","0.200853737604042"
"Teils, teils","2018","AkademikerIn","Schleswig-Holstein","9","0.121534092387795","0.0558291853449747","0.187238999430616"
"Teils, teils","2018","AkademikerIn","Hamburg","4","0.0827327537247537","0.0130285213610842","0.152436986088423"
"Teils, teils","2018","AkademikerIn","Niedersachsen","58","0.18027242773192","0.134248877239604","0.226295978224236"
"Teils, teils","2018","AkademikerIn","Bremen","6","0.248924863668538","0.0722153203008142","0.425634407036261"
"Teils, teils","2018","AkademikerIn","Nordrhein-Westfalen","86","0.2222855172534","0.186235679201052","0.258335355305748"
"Teils, teils","2018","AkademikerIn","Hessen","28","","",""
"Teils, teils","2018","AkademikerIn","Rheinland-Pfalz,Saarland","25","","",""
"Teils, teils","2018","AkademikerIn","Baden-Wuerttemberg","63","0.134693875530496","0.102974334193213","0.16641341686778"
"Teils, teils","2018","AkademikerIn","Bayern","78","0.156143799324443","0.122790485721614","0.189497112927273"
"Teils, teils","2018","AkademikerIn","Saarland","","","",""
"Teils, teils","2018","AkademikerIn","Berlin","28","","",""
"Teils, teils","2018","AkademikerIn","Brandenburg","18","","",""
"Teils, teils","2018","AkademikerIn","Mecklenburg-Vorpommern","9","0.175388812974538","0.0666649892847655","0.28411263666431"
"Teils, teils","2018","AkademikerIn","Sachsen","30","0.151007297615","0.09840689888302","0.203607696346981"
"Teils, teils","2018","AkademikerIn","Sachsen-Anhalt","11","","",""
"Teils, teils","2018","AkademikerIn","Thueringen","11","","",""
"Bezahlt","2018","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Bezahlt","2018","(noch) kein Abschluss","Hamburg","1","","",""
"Bezahlt","2018","(noch) kein Abschluss","Niedersachsen","4","0.304139353682416","0.0438508927843387","0.564427814580493"
"Bezahlt","2018","(noch) kein Abschluss","Bremen","1","","",""
"Bezahlt","2018","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.203882325803494","0.059715317566214","0.348049334040775"
"Bezahlt","2018","(noch) kein Abschluss","Hessen","2","","",""
"Bezahlt","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
