"m11126","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger gut","2017","(noch) kein Abschluss","Staedtischer Raum","212","0.133422088959996","0.118376254997581","0.148467922922411"
"Weniger gut","2017","(noch) kein Abschluss","Laendlicher Raum","93","0.127050275835898","0.104971509825024","0.149129041846773"
"Weniger gut","2017","Hauptschule","Staedtischer Raum","922","0.209079913958546","0.197793632781296","0.220366195135796"
"Weniger gut","2017","Hauptschule","Laendlicher Raum","523","0.195098412180055","0.181173375591745","0.209023448768365"
"Weniger gut","2017","Realschule","Staedtischer Raum","541","0.159611240942","0.148122695644171","0.171099786239828"
"Weniger gut","2017","Realschule","Laendlicher Raum","394","0.146269862913142","0.133848322306549","0.158691403519734"
"Weniger gut","2017","(Fach-)Abitur","Staedtischer Raum","371","0.110164643440008","0.0997622227199958","0.12056706416002"
"Weniger gut","2017","(Fach-)Abitur","Laendlicher Raum","132","0.122714299498972","0.105231245284998","0.140197353712945"
"Weniger gut","2017","AkademikerIn","Staedtischer Raum","521","0.103207040439709","0.0949508432521591","0.11146323762726"
"Weniger gut","2017","AkademikerIn","Laendlicher Raum","214","0.123907878859765","0.109575297338744","0.138240460380786"
"Schlecht","2017","(noch) kein Abschluss","Staedtischer Raum","73","0.0349317921592144","0.0268074533272282","0.0430561309912006"
"Schlecht","2017","(noch) kein Abschluss","Laendlicher Raum","25","","",""
"Schlecht","2017","Hauptschule","Staedtischer Raum","251","0.059079833725371","0.0525361179528063","0.0656235494979357"
"Schlecht","2017","Hauptschule","Laendlicher Raum","167","0.0644301053619284","0.0558026916285797","0.0730575190952772"
"Schlecht","2017","Realschule","Staedtischer Raum","115","0.033267264345411","0.0276418444658287","0.0388926842249934"
"Schlecht","2017","Realschule","Laendlicher Raum","90","0.0304021899094858","0.0243670689802221","0.0364373108387495"
"Schlecht","2017","(Fach-)Abitur","Staedtischer Raum","70","0.0216991537905303","0.0168583655762716","0.026539942004789"
"Schlecht","2017","(Fach-)Abitur","Laendlicher Raum","25","","",""
"Schlecht","2017","AkademikerIn","Staedtischer Raum","92","0.0221556889046357","0.0181612407781076","0.0261501370311638"
"Schlecht","2017","AkademikerIn","Laendlicher Raum","38","0.0252699515490467","0.018442722806188","0.0320971802919054"
"Sehr gut","2018","(noch) kein Abschluss","Staedtischer Raum","644","0.243353421713067","0.223847177332134","0.262859666094"
"Sehr gut","2018","(noch) kein Abschluss","Laendlicher Raum","261","0.250003722477695","0.219157432084154","0.280850012871237"
"Sehr gut","2018","Hauptschule","Staedtischer Raum","537","0.0658048517446669","0.0587494213437179","0.072860282145616"
"Sehr gut","2018","Hauptschule","Laendlicher Raum","263","0.0458445993363159","0.0382140891788103","0.0534751094938215"
"Sehr gut","2018","Realschule","Staedtischer Raum","356","0.0892942416212699","0.0801780657299797","0.0984104175125601"
"Sehr gut","2018","Realschule","Laendlicher Raum","227","0.0730737867150456","0.0637483176642444","0.0823992557658469"
"Sehr gut","2018","(Fach-)Abitur","Staedtischer Raum","643","0.144909000437421","0.132980004849696","0.156837996025145"
"Sehr gut","2018","(Fach-)Abitur","Laendlicher Raum","241","0.125376472979639","0.107368612491213","0.143384333468066"
"Sehr gut","2018","AkademikerIn","Staedtischer Raum","851","0.151203629256255","0.141337626536258","0.161069631976252"
"Sehr gut","2018","AkademikerIn","Laendlicher Raum","249","0.0978035456230114","0.0844678860483625","0.11113920519766"
"Gut","2018","(noch) kein Abschluss","Staedtischer Raum","583","0.342743958347008","0.321168472028115","0.364319444665901"
"Gut","2018","(noch) kein Abschluss","Laendlicher Raum","266","0.380192589380276","0.345612161934706","0.414773016825845"
"Gut","2018","Hauptschule","Staedtischer Raum","1469","0.299089184071042","0.28606029202346","0.312118076118624"
"Gut","2018","Hauptschule","Laendlicher Raum","857","0.263651974650095","0.247576751694687","0.279727197605502"
"Gut","2018","Realschule","Staedtischer Raum","1505","0.384884469042166","0.369329990082081","0.400438948002251"
"Gut","2018","Realschule","Laendlicher Raum","1254","0.412812710061479","0.395171346517369","0.43045407360559"
"Gut","2018","(Fach-)Abitur","Staedtischer Raum","1398","0.404148277108297","0.387518382551357","0.420778171665237"
"Gut","2018","(Fach-)Abitur","Laendlicher Raum","575","0.485649610636705","0.458470541749794","0.512828679523615"
"Gut","2018","AkademikerIn","Staedtischer Raum","2303","0.443631453395389","0.429949414645143","0.457313492145635"
"Gut","2018","AkademikerIn","Laendlicher Raum","849","0.436023437879474","0.413761032418635","0.458285843340314"
"Zufriedenstellend","2018","(noch) kein Abschluss","Staedtischer Raum","377","0.214138346559462","0.195490500839452","0.232786192279472"
"Zufriedenstellend","2018","(noch) kein Abschluss","Laendlicher Raum","135","0.213310554316453","0.184129029231992","0.242492079400914"
"Zufriedenstellend","2018","Hauptschule","Staedtischer Raum","1623","0.373639539915113","0.359873331751606","0.387405748078619"
"Zufriedenstellend","2018","Hauptschule","Laendlicher Raum","1109","0.439214274156165","0.421107685896666","0.457320862415664"
"Zufriedenstellend","2018","Realschule","Staedtischer Raum","1296","0.343016221109392","0.327840596306497","0.358191845912286"
"Zufriedenstellend","2018","Realschule","Laendlicher Raum","1043","0.359775853849845","0.34257898704595","0.376972720653739"
"Zufriedenstellend","2018","(Fach-)Abitur","Staedtischer Raum","848","0.304197896374615","0.288607002983252","0.319788789765978"
"Zufriedenstellend","2018","(Fach-)Abitur","Laendlicher Raum","336","0.259279866580112","0.23544816854511","0.283111564615115"
"Zufriedenstellend","2018","AkademikerIn","Staedtischer Raum","1336","0.280404586952569","0.2680338629922","0.292775310912939"
"Zufriedenstellend","2018","AkademikerIn","Laendlicher Raum","556","0.325713632818465","0.304674550122346","0.346752715514583"
"Weniger gut","2018","(noch) kein Abschluss","Staedtischer Raum","193","0.152037999445678","0.135716026083661","0.168359972807695"
"Weniger gut","2018","(noch) kein Abschluss","Laendlicher Raum","64","0.104789953329718","0.0829715759867287","0.126608330672708"
"Weniger gut","2018","Hauptschule","Staedtischer Raum","858","0.205243467043051","0.193750624009439","0.216736310076662"
"Weniger gut","2018","Hauptschule","Laendlicher Raum","509","0.185674528952481","0.171488034171219","0.199861023733742"
"Weniger gut","2018","Realschule","Staedtischer Raum","485","0.145219286908609","0.133956355603543","0.156482218213675"
"Weniger gut","2018","Realschule","Laendlicher Raum","380","0.125311516529233","0.11344865411179","0.137174378946677"
"Weniger gut","2018","(Fach-)Abitur","Staedtischer Raum","376","0.120231334173972","0.109209773187271","0.131252895160674"
"Weniger gut","2018","(Fach-)Abitur","Laendlicher Raum","126","0.113380949588725","0.0961391699686099","0.130622729208839"
"Weniger gut","2018","AkademikerIn","Staedtischer Raum","501","0.108308055981797","0.0997495852842667","0.116866526679328"
"Weniger gut","2018","AkademikerIn","Laendlicher Raum","202","0.11307898734857","0.0988615910149494","0.127296383682191"
"Schlecht","2018","(noch) kein Abschluss","Staedtischer Raum","62","0.0477262739347853","0.0380352857975898","0.0574172620719809"
"Schlecht","2018","(noch) kein Abschluss","Laendlicher Raum","31","0.0517031804958571","0.0359295767006506","0.0674767842910636"
"Schlecht","2018","Hauptschule","Staedtischer Raum","257","0.0562229572261278","0.0496680387030447","0.0627778757492109"
"Schlecht","2018","Hauptschule","Laendlicher Raum","148","0.0656146229049441","0.0565809728501964","0.0746482729596917"
"Schlecht","2018","Realschule","Staedtischer Raum","117","0.0375857813185639","0.031505765141622","0.0436657974955058"
"Schlecht","2018","Realschule","Laendlicher Raum","88","0.0290261328443969","0.0230107169856915","0.0350415487031023"
"Schlecht","2018","(Fach-)Abitur","Staedtischer Raum","80","0.0265134919056949","0.02106911149011","0.0319578723212799"
"Schlecht","2018","(Fach-)Abitur","Laendlicher Raum","21","","",""
"Schlecht","2018","AkademikerIn","Staedtischer Raum","74","0.016452274413989","0.0129490411355174","0.0199555076924605"
"Schlecht","2018","AkademikerIn","Laendlicher Raum","50","0.0273803963304799","0.0200542090337793","0.0347065836271805"
"Sehr gut","2019","(noch) kein Abschluss","Staedtischer Raum","524","0.258866509977061","0.238038990220492","0.279694029733629"
"Sehr gut","2019","(noch) kein Abschluss","Laendlicher Raum","221","0.213046911757005","0.182778999095769","0.24331482441824"
"Sehr gut","2019","Hauptschule","Staedtischer Raum","458","0.0510283378233542","0.0444357102965958","0.0576209653501126"
"Sehr gut","2019","Hauptschule","Laendlicher Raum","216","0.0480481842221008","0.0398495544992022","0.0562468139449994"
"Sehr gut","2019","Realschule","Staedtischer Raum","357","0.0803817515411638","0.0716483365780713","0.0891151665042564"
"Sehr gut","2019","Realschule","Laendlicher Raum","262","0.0650740363052059","0.0562447670788441","0.0739033055315677"
"Sehr gut","2019","(Fach-)Abitur","Staedtischer Raum","584","0.148870049808198","0.136747205424383","0.160992894192012"
"Sehr gut","2019","(Fach-)Abitur","Laendlicher Raum","187","0.114103476503052","0.096378739794535","0.131828213211569"
"Sehr gut","2019","AkademikerIn","Staedtischer Raum","943","0.15382213332849","0.144172713682306","0.163471552974674"
"Sehr gut","2019","AkademikerIn","Laendlicher Raum","295","0.106534226968009","0.0931788946169313","0.119889559319087"
"Gut","2019","(noch) kein Abschluss","Staedtischer Raum","577","0.313711075181036","0.291647808093591","0.335774342268482"
"Gut","2019","(noch) kein Abschluss","Laendlicher Raum","254","0.379026957939188","0.343164351366557","0.414889564511818"
"Gut","2019","Hauptschule","Staedtischer Raum","1346","0.302099232348158","0.288343052175931","0.315855412520385"
"Gut","2019","Hauptschule","Laendlicher Raum","836","0.28602710268558","0.268703438521668","0.303350766849491"
"Gut","2019","Realschule","Staedtischer Raum","1503","0.404181221151022","0.388417935983147","0.419944506318897"
"Gut","2019","Realschule","Laendlicher Raum","1253","0.418787208716613","0.401126970284268","0.436447447148959"
"Gut","2019","(Fach-)Abitur","Staedtischer Raum","1465","0.410012522498228","0.393262211132579","0.426762833863876"
"Gut","2019","(Fach-)Abitur","Laendlicher Raum","577","0.465934723180095","0.438124878370661","0.493744567989529"
"Gut","2019","AkademikerIn","Staedtischer Raum","2527","0.477584821457752","0.464225201640491","0.490944441275014"
"Gut","2019","AkademikerIn","Laendlicher Raum","921","0.418271550007948","0.396918472556851","0.439624627459045"
"Zufriedenstellend","2019","(noch) kein Abschluss","Staedtischer Raum","330","0.214010009991114","0.194508108751354","0.233511911230875"
"Zufriedenstellend","2019","(noch) kein Abschluss","Laendlicher Raum","140","0.181049147905558","0.15258503911286","0.209513256698255"
"Zufriedenstellend","2019","Hauptschule","Staedtischer Raum","1488","0.390375128377773","0.3757601352623","0.404990121493245"
"Zufriedenstellend","2019","Hauptschule","Laendlicher Raum","976","0.409856976866384","0.391003558530756","0.428710395202011"
"Zufriedenstellend","2019","Realschule","Staedtischer Raum","1248","0.332669885928446","0.317535016476938","0.347804755379953"
"Zufriedenstellend","2019","Realschule","Laendlicher Raum","1005","0.346021543844885","0.32899346833485","0.363049619354921"
"Zufriedenstellend","2019","(Fach-)Abitur","Staedtischer Raum","839","0.281464662037281","0.266148888670923","0.296780435403639"
"Zufriedenstellend","2019","(Fach-)Abitur","Laendlicher Raum","334","0.3056963904349","0.280012623366096","0.331380157503704"
"Zufriedenstellend","2019","AkademikerIn","Staedtischer Raum","1358","0.259068215537089","0.247350117482173","0.270786313592006"
"Zufriedenstellend","2019","AkademikerIn","Laendlicher Raum","586","0.324237758336317","0.303974936982817","0.344500579689817"
"Weniger gut","2019","(noch) kein Abschluss","Staedtischer Raum","198","0.16037591710974","0.142927203219277","0.177824631000202"
"Weniger gut","2019","(noch) kein Abschluss","Laendlicher Raum","68","0.181081984922091","0.15261586568053","0.209548104163652"
"Weniger gut","2019","Hauptschule","Staedtischer Raum","756","0.194861455968704","0.182994905597417","0.206728006339992"
"Weniger gut","2019","Hauptschule","Laendlicher Raum","463","0.206435647057686","0.190919684556396","0.221951609558976"
"Weniger gut","2019","Realschule","Staedtischer Raum","498","0.145762841059953","0.134428031840702","0.157097650279205"
"Weniger gut","2019","Realschule","Laendlicher Raum","389","0.137622752637459","0.125290964874621","0.149954540400297"
"Weniger gut","2019","(Fach-)Abitur","Staedtischer Raum","357","0.138507244617213","0.12674297452808","0.150271514706346"
"Weniger gut","2019","(Fach-)Abitur","Laendlicher Raum","119","0.0970057228724609","0.0805058714784602","0.113505574266462"
"Weniger gut","2019","AkademikerIn","Staedtischer Raum","463","0.0937887937291296","0.085991369962611","0.101586217495648"
"Weniger gut","2019","AkademikerIn","Laendlicher Raum","215","0.130265673776961","0.115695005832929","0.144836341720992"
"Schlecht","2019","(noch) kein Abschluss","Staedtischer Raum","70","0.0530364877410487","0.0423802131661872","0.0636927623159102"
"Schlecht","2019","(noch) kein Abschluss","Laendlicher Raum","20","","",""
"Schlecht","2019","Hauptschule","Staedtischer Raum","232","0.0616358454820107","0.0544309349863917","0.0688407559776297"
"Schlecht","2019","Hauptschule","Laendlicher Raum","123","0.0496320891682503","0.0413063565463223","0.0579578217901782"
"Schlecht","2019","Realschule","Staedtischer Raum","117","0.0370043003194154","0.0309405704582058","0.043068030180625"
"Schlecht","2019","Realschule","Laendlicher Raum","89","0.0324944584958359","0.0261475292140834","0.0388413877775885"
"Schlecht","2019","(Fach-)Abitur","Staedtischer Raum","67","0.0211455210390807","0.0162458018726875","0.0260452402054739"
"Schlecht","2019","(Fach-)Abitur","Laendlicher Raum","19","","",""
"Schlecht","2019","AkademikerIn","Staedtischer Raum","79","0.0157360359475388","0.0124074144770659","0.0190646574180118"
"Schlecht","2019","AkademikerIn","Laendlicher Raum","33","0.0206907909107652","0.0145288202560829","0.0268527615654474"
"Sehr gut","2020","(noch) kein Abschluss","Staedtischer Raum","645","0.249208265953387","0.229717518785318","0.268699013121455"
"Sehr gut","2020","(noch) kein Abschluss","Laendlicher Raum","245","0.203480953819671","0.174316589461145","0.232645318178198"
"Sehr gut","2020","Hauptschule","Staedtischer Raum","570","0.0659926567536679","0.0585452004235063","0.0734401130838296"
"Sehr gut","2020","Hauptschule","Laendlicher Raum","262","0.049925771174951","0.0414021235990455","0.0584494187508566"
"Sehr gut","2020","Realschule","Staedtischer Raum","331","0.0791358419327246","0.0702255622652632","0.0880461216001861"
"Sehr gut","2020","Realschule","Laendlicher Raum","236","0.0820873158572137","0.0719163323738162","0.0922582993406111"
"Sehr gut","2020","(Fach-)Abitur","Staedtischer Raum","812","0.16117789025596","0.149440674610642","0.172915105901279"
"Sehr gut","2020","(Fach-)Abitur","Laendlicher Raum","244","0.129056907746387","0.110894903003803","0.147218912488971"
"Sehr gut","2020","AkademikerIn","Staedtischer Raum","1142","0.15987463417909","0.150393637914854","0.169355630443325"
"Sehr gut","2020","AkademikerIn","Laendlicher Raum","295","0.110590137511028","0.0970138717776536","0.124166403244401"
"Gut","2020","(noch) kein Abschluss","Staedtischer Raum","728","0.363783786035496","0.342106167948048","0.385461404122945"
"Gut","2020","(noch) kein Abschluss","Laendlicher Raum","301","0.487039567295192","0.450830560993996","0.523248573596388"
"Gut","2020","Hauptschule","Staedtischer Raum","1365","0.29139001590952","0.277759070429064","0.305020961389976"
"Gut","2020","Hauptschule","Laendlicher Raum","816","0.2733697286559","0.255926925527366","0.290812531784435"
"Gut","2020","Realschule","Staedtischer Raum","1412","0.390571852627707","0.374468412520591","0.406675292734822"
"Gut","2020","Realschule","Laendlicher Raum","1187","0.415763830866787","0.397502105441802","0.434025556291771"
"Gut","2020","(Fach-)Abitur","Staedtischer Raum","1662","0.416166363944381","0.400431772889156","0.431900954999607"
"Gut","2020","(Fach-)Abitur","Laendlicher Raum","610","0.467947503883089","0.440917003971967","0.494978003794211"
"Gut","2020","AkademikerIn","Staedtischer Raum","2710","0.464146747874729","0.451245172733324","0.477048323016135"
"Gut","2020","AkademikerIn","Laendlicher Raum","928","0.409434044104674","0.388147883239725","0.430720204969623"
"Zufriedenstellend","2020","(noch) kein Abschluss","Staedtischer Raum","301","0.203432450845429","0.185293634416202","0.221571267274657"
"Zufriedenstellend","2020","(noch) kein Abschluss","Laendlicher Raum","113","0.192820060522041","0.164240612416895","0.221399508627187"
"Zufriedenstellend","2020","Hauptschule","Staedtischer Raum","1381","0.376601843532762","0.362067045840993","0.391136641224532"
"Zufriedenstellend","2020","Hauptschule","Laendlicher Raum","880","0.407739938241015","0.388507596157846","0.426972280324185"
"Zufriedenstellend","2020","Realschule","Staedtischer Raum","1192","0.345588432025136","0.329891599694025","0.361285264356247"
"Zufriedenstellend","2020","Realschule","Laendlicher Raum","964","0.346731652389052","0.329097004658265","0.364366300119839"
"Zufriedenstellend","2020","(Fach-)Abitur","Staedtischer Raum","907","0.287221083031552","0.272777897291103","0.301664268772002"
"Zufriedenstellend","2020","(Fach-)Abitur","Laendlicher Raum","314","0.289238165601711","0.264675917333698","0.313800413869725"
"Zufriedenstellend","2020","AkademikerIn","Staedtischer Raum","1324","0.266259717940352","0.254825247403347","0.277694188477357"
"Zufriedenstellend","2020","AkademikerIn","Laendlicher Raum","560","0.328691885234826","0.308357708208685","0.349026062260968"
"Weniger gut","2020","(noch) kein Abschluss","Staedtischer Raum","166","0.142516572119638","0.126764667382074","0.158268476857201"
"Weniger gut","2020","(noch) kein Abschluss","Laendlicher Raum","55","0.0811156119485653","0.0613379380692367","0.100893285827894"
"Weniger gut","2020","Hauptschule","Staedtischer Raum","758","0.209890466081574","0.197674578688014","0.222106353475135"
"Weniger gut","2020","Hauptschule","Laendlicher Raum","414","0.204723909133123","0.188932256918803","0.220515561347443"
"Weniger gut","2020","Realschule","Staedtischer Raum","483","0.145876318465941","0.134225411996346","0.157527224935536"
"Weniger gut","2020","Realschule","Laendlicher Raum","342","0.126218405514366","0.113913252262105","0.138523558766628"
"Weniger gut","2020","(Fach-)Abitur","Staedtischer Raum","317","0.109124018434412","0.0991711969121251","0.119076839956699"
"Weniger gut","2020","(Fach-)Abitur","Laendlicher Raum","116","0.0986196191209127","0.0824680775784185","0.114771160663407"
"Weniger gut","2020","AkademikerIn","Staedtischer Raum","479","0.0948922696307099","0.0873107249460196","0.1024738143154"
"Weniger gut","2020","AkademikerIn","Laendlicher Raum","230","0.129605792968963","0.115066564428952","0.144145021508974"
"Schlecht","2020","(noch) kein Abschluss","Staedtischer Raum","52","0.04105892504605","0.032117900787001","0.0499999493050991"
"Schlecht","2020","(noch) kein Abschluss","Laendlicher Raum","18","","",""
"Schlecht","2020","Hauptschule","Staedtischer Raum","195","0.0561250177224755","0.0492207043202427","0.0630293311247083"
"Schlecht","2020","Hauptschule","Laendlicher Raum","136","0.0642406527950103","0.0546450693910051","0.0738362361990154"
"Schlecht","2020","Realschule","Staedtischer Raum","108","0.0388275549484913","0.0324511246827231","0.0452039852142594"
"Schlecht","2020","Realschule","Laendlicher Raum","69","0.0291987953725813","0.0229604149276518","0.0354371758175108"
"Schlecht","2020","(Fach-)Abitur","Staedtischer Raum","72","0.026310644333694","0.0212014388572234","0.0314198498101646"
"Schlecht","2020","(Fach-)Abitur","Laendlicher Raum","25","","",""
"Schlecht","2020","AkademikerIn","Staedtischer Raum","85","0.014826630375119","0.0117000492111894","0.0179532115390485"
"Schlecht","2020","AkademikerIn","Laendlicher Raum","37","0.0216781401805095","0.015374040821729","0.0279822395392899"
